maz,taz,PUMA,geometry,index_right,COUNTY_NAME,COUNTY_FIPS
323432,300086,01500,POINT (-13557777.919430135 4531817.652691858),0.0,Alameda,001
323438,300687,01500,POINT (-13542439.585018108 4536363.967194994),0.0,Alameda,001
323447,300132,01500,POINT (-13550906.30589328 4539450.620076118),0.0,Alameda,001
323454,300689,01500,POINT (-13550674.990882872 4536126.334317233),0.0,Alameda,001
323456,300690,01500,POINT (-13551019.16913784 4534787.570141262),0.0,Alameda,001
323458,301110,01500,POINT (-13569358.233528316 4538832.644840346),0.0,Alameda,001
323460,300430,01500,POINT (-13547897.550970417 4544164.793760022),0.0,Alameda,001
323461,300430,01500,POINT (-13549022.09730858 4538256.447440039),0.0,Alameda,001
323462,300537,01500,POINT (-13572507.026835386 4535214.348225007),0.0,Alameda,001
323465,301041,01500,POINT (-13552601.30252539 4534435.980335835),0.0,Alameda,001
323472,300781,01500,POINT (-13566399.820676772 4535620.898549656),0.0,Alameda,001
323488,300687,01500,POINT (-13536116.031263866 4548562.9676214885),0.0,Alameda,001
323490,300687,01500,POINT (-13541101.699441353 4547081.798513387),0.0,Alameda,001
323493,300687,01500,POINT (-13534966.367178157 4518632.433166384),0.0,Alameda,001
323498,300687,01500,POINT (-13528748.472542977 4511169.456677987),0.0,Alameda,001
323500,300680,01500,POINT (-13566900.27164037 4539094.473503073),0.0,Alameda,001
323503,300687,01500,POINT (-13533843.498002473 4540625.559181279),0.0,Alameda,001
323506,300687,01500,POINT (-13538010.65088004 4534027.663310777),0.0,Alameda,001
323509,300687,01500,POINT (-13532776.231659943 4533045.625987738),0.0,Alameda,001
323519,300246,01500,POINT (-13554572.260834249 4532767.830639783),0.0,Alameda,001
323522,300516,01500,POINT (-13564426.057385188 4531482.668754441),0.0,Alameda,001
323526,301024,01500,POINT (-13555902.729954943 4532195.556666083),0.0,Alameda,001
323527,300781,01500,POINT (-13566081.220614063 4535893.9370184755),0.0,Alameda,001
323529,300478,01500,POINT (-13562750.434153363 4518886.392233904),0.0,Alameda,001
323531,300478,01500,POINT (-13566000.908464337 4528153.01068505),0.0,Alameda,001
323533,300682,01500,POINT (-13571309.080336943 4539468.7097728625),0.0,Alameda,001
323535,300417,01500,POINT (-13567748.696985466 4538108.529894515),0.0,Alameda,001
323543,300680,01500,POINT (-13566791.867570588 4539937.1799428165),0.0,Alameda,001
323554,300402,01500,POINT (-13555826.312256794 4534630.8139655925),0.0,Alameda,001
323555,300301,01500,POINT (-13605052.911626343 4555442.310610652),0.0,Alameda,001
323556,301015,01500,POINT (-13602858.045618625 4555967.235172555),0.0,Alameda,001
323558,301015,01500,POINT (-13602619.729603387 4556195.647996388),0.0,Alameda,001
323560,300706,01500,POINT (-13603152.970012544 4552171.92715826),0.0,Alameda,001
323565,300506,01500,POINT (-13612297.822562203 4550670.547769777),0.0,Alameda,001
323567,300709,01500,POINT (-13597980.631226769 4545023.966709678),0.0,Alameda,001
323574,300505,01500,POINT (-13613812.148833985 4550674.795472118),0.0,Alameda,001
323575,300115,01500,POINT (-13610279.485295556 4556603.662852633),0.0,Alameda,001
323577,300387,01500,POINT (-13598457.079070792 4543898.546760835),0.0,Alameda,001
323578,300918,01500,POINT (-13597818.407640573 4543573.275438719),0.0,Alameda,001
323579,300074,01500,POINT (-13598840.462127298 4543536.335127737),0.0,Alameda,001
323580,300139,01500,POINT (-13598328.119607925 4543473.17614424),0.0,Alameda,001
323582,300860,01500,POINT (-13598779.055699443 4542700.857684538),0.0,Alameda,001
323583,300860,01500,POINT (-13598796.86980656 4542591.116116337),0.0,Alameda,001
323585,301013,01500,POINT (-13607911.77575287 4554147.11187063),0.0,Alameda,001
323588,301013,01500,POINT (-13607719.076224532 4553857.88302837),0.0,Alameda,001
323589,300256,01500,POINT (-13607877.905995376 4553673.840459114),0.0,Alameda,001
323592,300619,01500,POINT (-13608314.835202135 4553007.193436609),0.0,Alameda,001
323593,300768,01500,POINT (-13608177.117661918 4552649.654271038),0.0,Alameda,001
323594,300024,01500,POINT (-13610217.014543682 4551584.017685782),0.0,Alameda,001
323599,300819,01500,POINT (-13605019.540414307 4547674.128128524),0.0,Alameda,001
323603,300816,01500,POINT (-13604844.809082413 4546562.425425582),0.0,Alameda,001
323607,301059,01500,POINT (-13610721.965554 4551886.465392057),0.0,Alameda,001
323609,300378,01500,POINT (-13611100.217416538 4551122.711083416),0.0,Alameda,001
323610,300473,01500,POINT (-13610609.805710897 4551118.994357171),0.0,Alameda,001
323615,301004,01500,POINT (-13606341.827334426 4550617.188628925),0.0,Alameda,001
323616,301033,01500,POINT (-13606284.943558862 4549657.095647978),0.0,Alameda,001
323617,300792,01500,POINT (-13606239.867550958 4549886.335228647),0.0,Alameda,001
323618,301006,01500,POINT (-13605806.560019676 4552138.774101932),0.0,Alameda,001
323619,301006,01500,POINT (-13605701.473585451 4552069.553788571),0.0,Alameda,001
323620,301006,01500,POINT (-13605541.921206916 4551785.229345588),0.0,Alameda,001
323621,300961,01500,POINT (-13605539.481162122 4551497.988857325),0.0,Alameda,001
323622,300961,01500,POINT (-13605443.499059513 4551763.592385345),0.0,Alameda,001
323625,300961,01500,POINT (-13605267.100930633 4551233.428568859),0.0,Alameda,001
323626,301017,01500,POINT (-13604663.6006505 4551631.863647118),0.0,Alameda,001
323627,301034,01500,POINT (-13604764.430112353 4549321.769170788),0.0,Alameda,001
323629,300662,01500,POINT (-13603896.65002609 4557083.241215252),0.0,Alameda,001
323630,300026,01500,POINT (-13603571.03781451 4556154.328291392),0.0,Alameda,001
323641,300866,01500,POINT (-13601991.706002312 4545062.871969543),0.0,Alameda,001
323642,300955,01500,POINT (-13602699.857168801 4544277.035642986),0.0,Alameda,001
323648,300661,01500,POINT (-13601263.87378193 4548823.667210043),0.0,Alameda,001
323649,300171,01500,POINT (-13604269.666707922 4555678.980767442),0.0,Alameda,001
323652,301005,01500,POINT (-13606326.45352316 4551480.843947199),0.0,Alameda,001
323657,300051,01500,POINT (-13613477.842392627 4553335.661596674),0.0,Alameda,001
323662,301001,01500,POINT (-13606261.727420421 4547534.818372385),0.0,Alameda,001
323665,300433,01500,POINT (-13598232.158889484 4542844.420954274),0.0,Alameda,001
323667,300194,01500,POINT (-13603208.275604287 4547294.751061284),0.0,Alameda,001
323668,300353,01500,POINT (-13608139.776275247 4554958.234616015),0.0,Alameda,001
323669,300805,01500,POINT (-13602985.187244432 4549118.903697231),0.0,Alameda,001
323670,300251,01500,POINT (-13599839.884836752 4542129.591887441),0.0,Alameda,001
323672,300693,01500,POINT (-13610130.107043969 4553382.317451186),0.0,Alameda,001
323674,300660,01500,POINT (-13603232.641713569 4549905.4911388885),0.0,Alameda,001
323676,300012,01500,POINT (-13600119.388004208 4542366.363078291),0.0,Alameda,001
323678,300531,01500,POINT (-13609888.965224806 4562500.4381706165),0.0,Alameda,001
323679,300928,01500,POINT (-13609874.312633185 4561872.377127433),0.0,Alameda,001
323680,300928,01500,POINT (-13609870.505685149 4562003.47828535),0.0,Alameda,001
323681,300698,01500,POINT (-13609238.042348 4563098.5427532755),0.0,Alameda,001
323684,300476,01500,POINT (-13610349.94197383 4560099.639823928),0.0,Alameda,001
323685,300476,01500,POINT (-13610096.807409517 4560140.341079371),0.0,Alameda,001
323686,300572,01500,POINT (-13609695.059812715 4560854.893091674),0.0,Alameda,001
323687,300572,01500,POINT (-13609512.242326813 4560496.5478183),0.0,Alameda,001
323688,300535,01500,POINT (-13609152.907679884 4560100.735670145),0.0,Alameda,001
323692,301062,01500,POINT (-13611906.977281842 4562802.982157517),0.0,Alameda,001
323693,300702,01500,POINT (-13612612.01391167 4562338.922494076),0.0,Alameda,001
323695,300696,01500,POINT (-13612130.397849983 4562245.539050206),0.0,Alameda,001
323698,300703,01500,POINT (-13613167.17863306 4561451.434059338),0.0,Alameda,001
323700,300550,01500,POINT (-13576609.145424493 4513004.86072401),0.0,Alameda,001
323702,300643,01500,POINT (-13580174.100079518 4512288.114552289),0.0,Alameda,001
323703,300777,01500,POINT (-13578211.078342052 4512179.001532132),0.0,Alameda,001
323704,300663,01500,POINT (-13577901.182375442 4512693.614633762),0.0,Alameda,001
323705,300605,01500,POINT (-13572835.338125791 4507706.731670142),0.0,Alameda,001
323710,300248,01500,POINT (-13578303.289042946 4511602.887548443),0.0,Alameda,001
323711,300962,01500,POINT (-13577527.851875784 4511424.085430289),0.0,Alameda,001
323733,300109,01500,POINT (-13591254.174140684 4530567.128390379),0.0,Alameda,001
323736,300501,01500,POINT (-13591803.791303132 4528239.209982505),0.0,Alameda,001
323738,300501,01500,POINT (-13591721.810752902 4528147.658646311),0.0,Alameda,001
323742,300539,01500,POINT (-13590699.005320696 4528673.81168963),0.0,Alameda,001
323743,300539,01500,POINT (-13590488.913030792 4528306.174924474),0.0,Alameda,001
323745,300033,01500,POINT (-13590897.24741235 4540523.667604163),0.0,Alameda,001
323746,300033,01500,POINT (-13590675.982947981 4539661.348522693),0.0,Alameda,001
323747,300031,01500,POINT (-13591510.301057512 4539407.915191043),0.0,Alameda,001
323754,300540,01500,POINT (-13597952.076157024 4539504.611133568),0.0,Alameda,001
323758,300923,01500,POINT (-13591314.129629295 4534140.761379175),0.0,Alameda,001
323769,300667,01500,POINT (-13591492.010921186 4533089.614760479),0.0,Alameda,001
323770,300667,01500,POINT (-13591926.073491452 4532648.562217939),0.0,Alameda,001
323772,300808,01500,POINT (-13567202.812438454 4532823.10846768),0.0,Alameda,001
323777,300487,01500,POINT (-13567203.326457579 4531674.251404343),0.0,Alameda,001
323779,300685,01500,POINT (-13566127.253023898 4533218.075027384),0.0,Alameda,001
323780,300302,01500,POINT (-13565157.666074589 4531996.050745618),0.0,Alameda,001
323782,300417,01500,POINT (-13568806.559275934 4538078.605107349),0.0,Alameda,001
323785,300735,01500,POINT (-13569476.447914407 4535128.1603752365),0.0,Alameda,001
323789,300537,01500,POINT (-13572232.764332857 4535466.237686871),0.0,Alameda,001
323790,300461,01500,POINT (-13567587.03517127 4535950.176156985),0.0,Alameda,001
323794,300181,01500,POINT (-13573935.211610679 4533020.65628058),0.0,Alameda,001
323801,300065,01500,POINT (-13595233.096188167 4544586.198019776),0.0,Alameda,001
323804,300617,01500,POINT (-13608757.628968626 4554230.322183122),0.0,Alameda,001
323805,300956,01500,POINT (-13608356.8871828 4553603.746732831),0.0,Alameda,001
323807,300771,01500,POINT (-13608776.838406894 4552958.947226147),0.0,Alameda,001
323808,301011,01500,POINT (-13608235.30584933 4554057.35866662),0.0,Alameda,001
323809,301013,01500,POINT (-13607972.949228982 4553952.275482174),0.0,Alameda,001
323810,300256,01500,POINT (-13608143.840887943 4553416.450376497),0.0,Alameda,001
323811,300852,01500,POINT (-13608017.694658654 4553053.65861003),0.0,Alameda,001
323812,300256,01500,POINT (-13607704.902946856 4553547.887191811),0.0,Alameda,001
323813,300941,01500,POINT (-13607394.558790356 4552498.549988079),0.0,Alameda,001
323814,301092,01500,POINT (-13610381.776631175 4551249.086301343),0.0,Alameda,001
323815,300061,01500,POINT (-13609790.64654777 4550782.483648536),0.0,Alameda,001
323817,300801,01500,POINT (-13602197.309990225 4550962.2067264),0.0,Alameda,001
323818,300710,01500,POINT (-13603208.213172426 4550636.912851649),0.0,Alameda,001
323820,300800,01500,POINT (-13602744.007996146 4550535.4828268355),0.0,Alameda,001
323822,300660,01500,POINT (-13602947.164646601 4549711.35939208),0.0,Alameda,001
323825,300011,01500,POINT (-13601937.137124615 4550182.536118569),0.0,Alameda,001
323826,300767,01500,POINT (-13601856.907750657 4554542.408317466),0.0,Alameda,001
323828,300661,01500,POINT (-13601275.985713119 4548428.243412541),0.0,Alameda,001
323830,300069,01500,POINT (-13600761.403489914 4547636.158252388),0.0,Alameda,001
323831,300841,01500,POINT (-13601109.565932538 4546968.002797708),0.0,Alameda,001
323832,300856,01500,POINT (-13601575.128845412 4546412.174828765),0.0,Alameda,001
323834,300955,01500,POINT (-13601238.390055412 4544811.3339623455),0.0,Alameda,001
323845,300751,01500,POINT (-13603846.312817845 4545533.030540543),0.0,Alameda,001
323847,301088,01500,POINT (-13608970.56299814 4558111.382629462),0.0,Alameda,001
323849,300237,01500,POINT (-13605587.183041904 4548467.609213285),0.0,Alameda,001
323850,300073,01500,POINT (-13599174.048121607 4542987.363546464),0.0,Alameda,001
323852,300160,01500,POINT (-13604245.07913481 4549705.636243821),0.0,Alameda,001
323854,300575,01500,POINT (-13606520.245103573 4547224.617528306),0.0,Alameda,001
323866,300823,01500,POINT (-13556685.852804055 4530586.502718351),0.0,Alameda,001
323873,300428,01500,POINT (-13553100.906214306 4544244.547763887),0.0,Alameda,001
323878,300687,01500,POINT (-13536960.16259743 4551126.66614452),0.0,Alameda,001
323891,300810,01500,POINT (-13572095.520880615 4539002.928208279),0.0,Alameda,001
323902,301013,01500,POINT (-13606964.380910022 4554580.571959139),0.0,Alameda,001
323903,300344,01500,POINT (-13607425.59059369 4553572.400624594),0.0,Alameda,001
323906,300105,01500,POINT (-13606372.54580319 4554167.669731813),0.0,Alameda,001
323907,300814,01500,POINT (-13602505.245303782 4548178.335255992),0.0,Alameda,001
323908,300010,01500,POINT (-13601893.191859592 4548333.392617974),0.0,Alameda,001
323909,300131,01500,POINT (-13602608.87755472 4547779.298534635),0.0,Alameda,001
323912,300133,01500,POINT (-13602278.740614561 4547277.162588987),0.0,Alameda,001
323913,300835,01500,POINT (-13603082.54839114 4546567.932778685),0.0,Alameda,001
323915,300194,01500,POINT (-13602903.697562896 4547076.312204279),0.0,Alameda,001
323919,300867,01500,POINT (-13601864.589777818 4546861.3658976555),0.0,Alameda,001
323920,300196,01500,POINT (-13602253.821325088 4545937.944255029),0.0,Alameda,001
323923,300575,01500,POINT (-13606641.704786249 4547310.609336408),0.0,Alameda,001
323930,300288,01500,POINT (-13610609.641118178 4557152.034071882),0.0,Alameda,001
323933,300150,01500,POINT (-13613277.351206394 4555358.514561242),0.0,Alameda,001
323935,300232,01500,POINT (-13614322.840702059 4552546.1349483915),0.0,Alameda,001
323937,300231,01500,POINT (-13613980.011959894 4552852.903677699),0.0,Alameda,001
323940,300744,01500,POINT (-13609877.368690595 4552753.733079187),0.0,Alameda,001
323943,300741,01500,POINT (-13609364.948313836 4553820.191044132),0.0,Alameda,001
323953,300753,01500,POINT (-13611935.506726298 4547648.821393389),0.0,Alameda,001
323957,300565,01500,POINT (-13611471.010500269 4547373.780746595),0.0,Alameda,001
323962,300523,01500,POINT (-13610340.522570435 4548019.68177474),0.0,Alameda,001
323963,300563,01500,POINT (-13609602.21555505 4547715.324344052),0.0,Alameda,001
323967,300517,01500,POINT (-13610057.388971023 4546897.140672279),0.0,Alameda,001
323974,300320,01500,POINT (-13609255.116462221 4546136.277665971),0.0,Alameda,001
323975,300042,01500,POINT (-13614067.098508628 4562377.653422438),0.0,Alameda,001
323976,300121,01500,POINT (-13609212.434946468 4559177.066379971),0.0,Alameda,001
323982,300058,01500,POINT (-13611999.882047383 4559192.198806348),0.0,Alameda,001
323986,300058,01500,POINT (-13612041.821402747 4559444.258553766),0.0,Alameda,001
323987,300042,01500,POINT (-13614654.478561807 4561662.688507442),0.0,Alameda,001
323989,300042,01500,POINT (-13614366.61109858 4561251.711657884),0.0,Alameda,001
323994,300594,01500,POINT (-13571867.446742583 4509623.853814451),0.0,Alameda,001
323995,300373,01500,POINT (-13584268.036667015 4524282.430708693),0.0,Alameda,001
323996,300373,01500,POINT (-13584461.108959597 4522844.396576657),0.0,Alameda,001
323997,300904,01500,POINT (-13583945.674616862 4523369.383137145),0.0,Alameda,001
323998,300600,01500,POINT (-13576138.105838325 4512586.211172796),0.0,Alameda,001
324000,300296,01500,POINT (-13575691.614992749 4511381.385405412),0.0,Alameda,001
324002,300904,01500,POINT (-13583742.41976611 4523602.905188061),0.0,Alameda,001
324005,300904,01500,POINT (-13583522.806425618 4523162.609425306),0.0,Alameda,001
324007,300896,01500,POINT (-13583553.511034047 4522770.626359187),0.0,Alameda,001
324015,300498,01500,POINT (-13589643.83745794 4521435.035185404),0.0,Alameda,001
324025,300362,01500,POINT (-13589979.00099281 4524248.619294814),0.0,Alameda,001
324027,300514,01500,POINT (-13583121.924066061 4520701.941779133),0.0,Alameda,001
324032,300382,01500,POINT (-13589052.738571532 4527053.020470563),0.0,Alameda,001
324035,300512,01500,POINT (-13587459.06671916 4527774.001551191),0.0,Alameda,001
324040,300367,01500,POINT (-13592426.529060824 4526823.815094826),0.0,Alameda,001
324041,300870,01500,POINT (-13590607.667108055 4526978.938380838),0.0,Alameda,001
324043,300780,01500,POINT (-13588503.884298984 4538220.280985563),0.0,Alameda,001
324046,300422,01500,POINT (-13587408.526665978 4535227.917032535),0.0,Alameda,001
324059,300916,01500,POINT (-13598699.427520312 4541796.477127097),0.0,Alameda,001
324069,301107,01500,POINT (-13554997.677326143 4535747.941861304),0.0,Alameda,001
324070,301014,01500,POINT (-13554357.235085946 4535778.631116706),0.0,Alameda,001
324073,300491,01500,POINT (-13553531.071395336 4534772.829268895),0.0,Alameda,001
324074,300491,01500,POINT (-13553530.981597554 4535072.988370135),0.0,Alameda,001
324078,300478,01500,POINT (-13560945.88992712 4515322.811574902),0.0,Alameda,001
324079,300040,01500,POINT (-13558948.113846866 4532868.239713159),0.0,Alameda,001
324081,300039,01500,POINT (-13558344.347093953 4532842.300315613),0.0,Alameda,001
324082,300084,01500,POINT (-13557845.485684521 4532791.678089437),0.0,Alameda,001
324085,300824,01500,POINT (-13573365.659895986 4540393.645297354),0.0,Alameda,001
324094,301108,01500,POINT (-13559497.741709907 4537701.129384229),0.0,Alameda,001
324098,300967,01500,POINT (-13558449.550131273 4536373.171003602),0.0,Alameda,001
324106,300353,01500,POINT (-13607459.384024896 4555427.249683933),0.0,Alameda,001
324108,300353,01500,POINT (-13607122.51353311 4555160.35125394),0.0,Alameda,001
324109,300954,01500,POINT (-13606853.780754847 4554293.647781369),0.0,Alameda,001
324110,300467,01500,POINT (-13606176.68381755 4554931.580790348),0.0,Alameda,001
324114,300131,01500,POINT (-13602531.71401083 4547838.730245975),0.0,Alameda,001
324117,300835,01500,POINT (-13603232.318917874 4546839.588581046),0.0,Alameda,001
324119,300250,01500,POINT (-13602657.864645053 4546238.646665294),0.0,Alameda,001
324121,300375,01500,POINT (-13607465.784723787 4552880.24037948),0.0,Alameda,001
324122,300094,01500,POINT (-13610759.885697126 4558092.052871149),0.0,Alameda,001
324127,300241,01500,POINT (-13611663.233947007 4557114.11928097),0.0,Alameda,001
324135,300175,01500,POINT (-13609870.587973483 4555075.886524477),0.0,Alameda,001
324136,300748,01500,POINT (-13609016.289541906 4554861.278899804),0.0,Alameda,001
324151,300525,01500,POINT (-13612983.226314658 4547812.253885538),0.0,Alameda,001
324155,300753,01500,POINT (-13611938.53609261 4547518.930002731),0.0,Alameda,001
324160,300472,01500,POINT (-13611216.427070946 4547496.8183668),0.0,Alameda,001
324165,300928,01500,POINT (-13610107.155693844 4562083.760242338),0.0,Alameda,001
324169,300664,01500,POINT (-13611609.812415006 4565479.106095663),0.0,Alameda,001
324172,300701,01500,POINT (-13610826.651042588 4561700.487676276),0.0,Alameda,001
324174,300873,01500,POINT (-13612004.661433084 4561254.7009232575),0.0,Alameda,001
324178,301065,01500,POINT (-13613521.719447318 4559197.510812644),0.0,Alameda,001
324181,300003,01500,POINT (-13611464.523297207 4563080.767653523),0.0,Alameda,001
324184,300053,01500,POINT (-13612233.43620339 4560115.141535703),0.0,Alameda,001
324189,300587,01500,POINT (-13584918.966518763 4521343.475668776),0.0,Alameda,001
324191,300497,01500,POINT (-13585330.350288395 4521823.606183626),0.0,Alameda,001
324194,300764,01500,POINT (-13583646.971464105 4519579.861638092),0.0,Alameda,001
324195,300460,01500,POINT (-13584042.378590608 4522977.699463454),0.0,Alameda,001
324197,300460,01500,POINT (-13584118.711487114 4522487.926549734),0.0,Alameda,001
324199,300296,01500,POINT (-13575759.94040035 4511663.564524414),0.0,Alameda,001
324201,300296,01500,POINT (-13575508.387248501 4511609.580802427),0.0,Alameda,001
324202,300296,01500,POINT (-13575438.75567929 4511420.110123164),0.0,Alameda,001
324203,300029,01500,POINT (-13576046.61518597 4511351.331353513),0.0,Alameda,001
324213,300725,01500,POINT (-13579769.48814111 4513388.837821048),0.0,Alameda,001
324217,300338,01500,POINT (-13581341.706787746 4517795.352729326),0.0,Alameda,001
324228,300382,01500,POINT (-13589538.984272374 4527119.168409085),0.0,Alameda,001
324235,300319,01500,POINT (-13587930.174375802 4526074.824816508),0.0,Alameda,001
324236,300277,01500,POINT (-13600289.15514926 4539609.693384179),0.0,Alameda,001
324241,300198,01500,POINT (-13597458.15496841 4537542.793092519),0.0,Alameda,001
324243,300178,01500,POINT (-13582434.42381165 4526053.150902089),0.0,Alameda,001
324258,300259,01500,POINT (-13590148.942990394 4538730.22836072),0.0,Alameda,001
324268,300039,01500,POINT (-13558475.848583212 4533713.88559756),0.0,Alameda,001
324269,300082,01500,POINT (-13557958.755489081 4533899.071589644),0.0,Alameda,001
324270,300082,01500,POINT (-13557965.992476685 4533618.059666309),0.0,Alameda,001
324289,300436,01500,POINT (-13555787.713269139 4529699.552195129),0.0,Alameda,001
324291,300436,01500,POINT (-13558266.769107845 4530873.892036207),0.0,Alameda,001
324293,300670,01500,POINT (-13612506.209057705 4552582.4073361745),0.0,Alameda,001
324295,300958,01500,POINT (-13611937.232021704 4552873.705763593),0.0,Alameda,001
324297,300127,01500,POINT (-13611361.476596534 4555569.419086166),0.0,Alameda,001
324299,300621,01500,POINT (-13607854.585518105 4550830.839969534),0.0,Alameda,001
324300,300061,01500,POINT (-13608778.579656377 4549997.809266607),0.0,Alameda,001
324304,300621,01500,POINT (-13608153.105040103 4550749.629099874),0.0,Alameda,001
324305,300155,01500,POINT (-13608173.515233373 4550357.688794292),0.0,Alameda,001
324306,300090,01500,POINT (-13608183.566453364 4550161.39996841),0.0,Alameda,001
324307,301000,01500,POINT (-13607813.413196681 4550681.7977349255),0.0,Alameda,001
324309,300147,01500,POINT (-13607911.831237817 4550021.554408727),0.0,Alameda,001
324311,300817,01500,POINT (-13603703.487736166 4547651.711837675),0.0,Alameda,001
324312,301036,01500,POINT (-13603623.838974988 4547989.225641917),0.0,Alameda,001
324315,300813,01500,POINT (-13604064.256401181 4547060.271722777),0.0,Alameda,001
324317,300796,01500,POINT (-13604455.214747192 4544704.623799153),0.0,Alameda,001
324318,300569,01500,POINT (-13609136.22947235 4557490.024292831),0.0,Alameda,001
324319,300115,01500,POINT (-13609452.685414078 4557107.514760926),0.0,Alameda,001
324321,301090,01500,POINT (-13609512.271890001 4556639.77711657),0.0,Alameda,001
324322,301089,01500,POINT (-13609030.585504794 4556998.388768099),0.0,Alameda,001
324323,301090,01500,POINT (-13609265.982983766 4556483.922284329),0.0,Alameda,001
324326,300799,01500,POINT (-13601591.050242512 4549561.738236469),0.0,Alameda,001
324327,300803,01500,POINT (-13601196.520849477 4549239.186715915),0.0,Alameda,001
324329,300305,01500,POINT (-13599411.54193173 4544822.22316873),0.0,Alameda,001
324330,300017,01500,POINT (-13599750.669178758 4544264.594457989),0.0,Alameda,001
324331,300345,01500,POINT (-13599234.685665987 4544204.123705035),0.0,Alameda,001
324332,300345,01500,POINT (-13599348.152733445 4544134.988892376),0.0,Alameda,001
324333,300075,01500,POINT (-13599121.04985795 4544272.660850178),0.0,Alameda,001
324334,300013,01500,POINT (-13600296.14360877 4541834.143890606),0.0,Alameda,001
324336,300073,01500,POINT (-13599211.169965288 4542687.929034631),0.0,Alameda,001
324345,300090,01500,POINT (-13608677.3646079 4550091.406440288),0.0,Alameda,001
324349,301001,01500,POINT (-13605934.765706537 4546591.418864452),0.0,Alameda,001
324350,300114,01500,POINT (-13609018.127359483 4558335.852650707),0.0,Alameda,001
324354,300506,01500,POINT (-13611363.57533762 4550586.911782516),0.0,Alameda,001
324356,300691,01500,POINT (-13611148.746430632 4552876.99830215),0.0,Alameda,001
324360,300177,01500,POINT (-13610364.191716667 4554565.239059332),0.0,Alameda,001
324367,300756,01500,POINT (-13612847.419346992 4561353.690283722),0.0,Alameda,001
324368,300756,01500,POINT (-13612657.77335794 4561383.190869728),0.0,Alameda,001
324370,300713,01500,POINT (-13612744.94574571 4560539.8290918935),0.0,Alameda,001
324372,300714,01500,POINT (-13612918.996738583 4560262.108992531),0.0,Alameda,001
324373,300718,01500,POINT (-13612853.908964226 4559820.980029119),0.0,Alameda,001
324375,300756,01500,POINT (-13612495.669007558 4561335.598911934),0.0,Alameda,001
324376,300712,01500,POINT (-13612493.892188432 4561044.294331808),0.0,Alameda,001
324378,300846,01500,POINT (-13612039.930145863 4560921.709143296),0.0,Alameda,001
324379,300714,01500,POINT (-13612371.466640808 4560355.5581776975),0.0,Alameda,001
324380,300530,01500,POINT (-13608712.820381684 4563007.5667891605),0.0,Alameda,001
324381,300007,01500,POINT (-13608859.873610308 4560889.621225193),0.0,Alameda,001
324382,300535,01500,POINT (-13609025.352023253 4560110.1374369105),0.0,Alameda,001
324383,300877,01500,POINT (-13608703.574199306 4559848.222880285),0.0,Alameda,001
324384,300333,01500,POINT (-13610269.181886397 4559596.240450468),0.0,Alameda,001
324385,300532,01500,POINT (-13610247.621385772 4559470.604224179),0.0,Alameda,001
324386,300532,01500,POINT (-13610227.547760474 4559344.047036672),0.0,Alameda,001
324388,300029,01500,POINT (-13577114.77502618 4511090.247485445),0.0,Alameda,001
324389,300599,01500,POINT (-13576674.57014866 4512617.979060437),0.0,Alameda,001
324390,300245,01500,POINT (-13576892.105663499 4511479.455321958),0.0,Alameda,001
324392,300029,01500,POINT (-13576328.312410584 4511122.561887706),0.0,Alameda,001
324398,300493,01500,POINT (-13589647.566757374 4522423.893899816),0.0,Alameda,001
324401,300070,01500,POINT (-13589085.69943935 4520477.568323357),0.0,Alameda,001
324404,300729,01500,POINT (-13584915.660570398 4513664.062166727),0.0,Alameda,001
324409,300646,01500,POINT (-13582834.603088366 4514105.429576866),0.0,Alameda,001
324411,300674,01500,POINT (-13586931.127232693 4523779.38814479),0.0,Alameda,001
324424,300891,01500,POINT (-13592228.844927022 4537008.412337795),0.0,Alameda,001
324425,300891,01500,POINT (-13592294.367508404 4536855.294924108),0.0,Alameda,001
324426,300875,01500,POINT (-13592045.441742666 4536628.876970321),0.0,Alameda,001
324429,300890,01500,POINT (-13592934.663752943 4535228.107457123),0.0,Alameda,001
324430,300875,01500,POINT (-13591706.164891504 4536155.25984201),0.0,Alameda,001
324435,300309,01500,POINT (-13589153.320686728 4534251.904997773),0.0,Alameda,001
324437,300983,01500,POINT (-13589743.209426058 4533340.780760929),0.0,Alameda,001
324439,300919,01500,POINT (-13590460.276848689 4531821.141144689),0.0,Alameda,001
324441,300544,01500,POINT (-13589303.79267406 4531869.820237681),0.0,Alameda,001
324443,300453,01500,POINT (-13593546.613684855 4531579.612086758),0.0,Alameda,001
324444,300327,01500,POINT (-13592317.065121712 4533432.570643018),0.0,Alameda,001
324446,300946,01500,POINT (-13597302.103628736 4540932.792247697),0.0,Alameda,001
324450,300220,01500,POINT (-13586278.954079555 4527879.258311019),0.0,Alameda,001
324451,300990,01500,POINT (-13590439.792817777 4533240.928122402),0.0,Alameda,001
324466,300685,01500,POINT (-13566512.539733546 4533807.475184532),0.0,Alameda,001
324467,300360,01500,POINT (-13567994.987896955 4534728.099275212),0.0,Alameda,001
324468,300782,01500,POINT (-13565547.499043016 4538107.195118544),0.0,Alameda,001
324486,300677,01500,POINT (-13566771.453898346 4528346.717048757),0.0,Alameda,001
324488,300034,01500,POINT (-13564976.50915469 4530738.26381285),0.0,Alameda,001
324489,300688,01500,POINT (-13552044.058478305 4537144.46757344),0.0,Alameda,001
324490,300428,01500,POINT (-13554486.217402957 4538992.262505073),0.0,Alameda,001
