id,total_pop_control,total_pop_result,total_pop_diff,total_pop_pct_error
291,706.0,842,136.0,19.263456090651555
292,1006.0,1026,20.0,1.9880715705765408
293,1358.0,1213,-145.0,-10.677466863033873
294,2242.0,2618,376.0,16.770740410347905
295,1050.0,1101,51.0,4.857142857142857
296,1637.0,1228,-409.0,-24.984728161270617
297,849.0,1148,299.0,35.217903415783276
299,794.0,781,-13.0,-1.63727959697733
300,1087.0,719,-368.0,-33.854645814167434
301,2326.0,2238,-88.0,-3.7833190025795354
302,2691.0,2469,-222.0,-8.249721293199554
303,662.0,786,124.0,18.731117824773413
304,805.0,824,19.0,2.360248447204969
305,889.0,749,-140.0,-15.748031496062993
306,1257.0,1065,-192.0,-15.274463007159905
307,476.0,182,-294.0,-61.76470588235294
308,1327.0,923,-404.0,-30.44461190655614
309,700.0,992,292.0,41.714285714285715
310,3084.0,2850,-234.0,-7.587548638132295
311,941.0,1304,363.0,38.5759829968119
313,1316.0,1009,-307.0,-23.32826747720365
314,2664.0,2243,-421.0,-15.803303303303304
315,2202.0,2680,478.0,21.707538601271573
316,2427.0,2582,155.0,6.386485372888339
317,2876.0,2181,-695.0,-24.165507649513213
318,2601.0,2226,-375.0,-14.417531718569782
319,1376.0,1725,349.0,25.363372093023255
320,1469.0,1524,55.0,3.7440435670524166
321,881.0,1002,121.0,13.734392735527809
322,617.0,592,-25.0,-4.051863857374392
323,1339.0,1294,-45.0,-3.3607169529499625
324,2829.0,2810,-19.0,-0.671615411806292
325,970.0,921,-49.0,-5.051546391752577
326,2089.0,2260,171.0,8.185734801340354
327,1157.0,1150,-7.0,-0.6050129645635264
329,1410.0,1768,358.0,25.390070921985814
330,935.0,1239,304.0,32.51336898395722
331,1047.0,1380,333.0,31.805157593123205
332,1194.0,1157,-37.0,-3.0988274706867673
333,888.0,1095,207.0,23.31081081081081
334,1155.0,1423,268.0,23.203463203463205
335,2315.0,2100,-215.0,-9.287257019438446
336,2295.0,2391,96.0,4.183006535947712
337,1989.0,1685,-304.0,-15.284062342885873
338,3017.0,2386,-631.0,-20.914816042426253
339,2328.0,2057,-271.0,-11.640893470790378
340,2955.0,3108,153.0,5.177664974619289
341,946.0,1264,318.0,33.61522198731501
342,2026.0,2046,20.0,0.9871668311944718
343,1070.0,971,-99.0,-9.25233644859813
344,723.0,1136,413.0,57.12309820193637
345,1274.0,1285,11.0,0.8634222919937204
346,606.0,699,93.0,15.346534653465346
347,2521.0,2022,-499.0,-19.793732645775485
349,1270.0,1546,276.0,21.73228346456693
350,1388.0,1718,330.0,23.77521613832853
351,1861.0,1523,-338.0,-18.162278344975817
352,550.0,677,127.0,23.09090909090909
353,1227.0,1253,26.0,2.1189894050529747
354,1381.0,1053,-328.0,-23.75090514120203
355,926.0,1144,218.0,23.542116630669547
356,987.0,1063,76.0,7.700101317122594
357,994.0,1001,7.0,0.7042253521126761
358,1362.0,1578,216.0,15.859030837004406
359,640.0,727,87.0,13.593749999999998
360,2857.0,2360,-497.0,-17.395869793489673
361,1432.0,1454,22.0,1.536312849162011
362,2642.0,3726,1084.0,41.02952308856926
363,2507.0,2120,-387.0,-15.436777024331871
364,2045.0,2362,317.0,15.501222493887532
366,1454.0,1540,86.0,5.914718019257221
367,1329.0,1425,96.0,7.223476297968396
368,1558.0,1710,152.0,9.75609756097561
369,1098.0,1147,49.0,4.462659380692167
370,1119.0,1168,49.0,4.378909740840036
371,518.0,885,367.0,70.84942084942085
372,1765.0,1874,109.0,6.175637393767705
373,2170.0,2093,-77.0,-3.5483870967741935
374,1374.0,1387,13.0,0.9461426491994178
375,1351.0,1345,-6.0,-0.44411547002220575
376,459.0,395,-64.0,-13.943355119825709
377,1669.0,1886,217.0,13.001797483523067
378,1092.0,1433,341.0,31.227106227106226
379,1433.0,1362,-71.0,-4.954640614096301
380,1730.0,1556,-174.0,-10.057803468208093
381,1169.0,1373,204.0,17.4508126603935
382,1157.0,880,-277.0,-23.94122731201383
383,1687.0,1728,41.0,2.430349733254298
384,1830.0,1680,-150.0,-8.19672131147541
385,821.0,1215,394.0,47.990255785627284
386,1684.0,1183,-501.0,-29.750593824228027
387,1020.0,1120,100.0,9.803921568627452
388,1525.0,1634,109.0,7.147540983606556
389,2091.0,1901,-190.0,-9.086561453849832
390,771.0,838,67.0,8.690012970168612
391,1474.0,1605,131.0,8.887381275440976
392,1835.0,1943,108.0,5.885558583106267
393,1694.0,2018,324.0,19.126328217237308
394,1858.0,2215,357.0,19.214208826695373
395,1123.0,1007,-116.0,-10.329474621549421
