MAZ,TAZ,COUNTY,county_name,PUMA
318380,300614,4,Alameda,101
318381,301073,4,Alameda,101
318382,300632,4,Alameda,101
318383,300531,4,Alameda,101
318390,301063,4,Alameda,101
318491,300244,4,Alameda,101
318495,300042,4,Alameda,101
318498,300042,4,Alameda,101
318499,300184,4,Alameda,101
318503,300042,4,Alameda,101
318505,301064,4,Alameda,101
318506,301064,4,Alameda,101
318508,300703,4,Alameda,101
318510,300340,4,Alameda,101
318712,300718,4,Alameda,101
318714,300607,4,Alameda,101
318715,300607,4,Alameda,101
318716,300877,4,Alameda,101
318717,300877,4,Alameda,101
318725,300058,4,Alameda,101
318726,300058,4,Alameda,101
318727,300055,4,Alameda,101
318728,300769,4,Alameda,101
318909,300712,4,Alameda,101
318910,300651,4,Alameda,101
318911,300567,4,Alameda,101
318921,300769,4,Alameda,101
318923,300949,4,Alameda,101
319029,301044,4,Alameda,101
319034,300611,4,Alameda,101
319035,300632,4,Alameda,101
319036,301044,4,Alameda,101
319038,300340,4,Alameda,101
319039,300340,4,Alameda,101
319041,300342,4,Alameda,101
319043,300749,4,Alameda,101
319044,300703,4,Alameda,101
319045,300937,4,Alameda,101
319046,300653,4,Alameda,101
319047,300698,4,Alameda,101
319049,300698,4,Alameda,101
319050,300699,4,Alameda,101
319051,300699,4,Alameda,101
319052,300928,4,Alameda,101
319212,300653,4,Alameda,101
319213,301064,4,Alameda,101
319214,300632,4,Alameda,101
319217,301063,4,Alameda,101
319218,300937,4,Alameda,101
319226,300698,4,Alameda,101
319227,300927,4,Alameda,101
319417,300765,4,Alameda,101
319419,300765,4,Alameda,101
319422,300612,4,Alameda,101
319426,301047,4,Alameda,101
319429,300042,4,Alameda,101
319432,301061,4,Alameda,101
319433,300008,4,Alameda,101
319434,300938,4,Alameda,101
319435,300119,4,Alameda,101
319437,300700,4,Alameda,101
319607,300719,4,Alameda,101
319608,301065,4,Alameda,101
319609,301065,4,Alameda,101
319611,300749,4,Alameda,101
319613,300774,4,Alameda,101
319614,300774,4,Alameda,101
319920,300005,4,Alameda,101
319921,301072,4,Alameda,101
319922,300927,4,Alameda,101
319923,300334,4,Alameda,101
319926,301061,4,Alameda,101
319927,301061,4,Alameda,101
319928,300696,4,Alameda,101
319929,300700,4,Alameda,101
319930,300713,4,Alameda,101
319931,300714,4,Alameda,101
319932,300713,4,Alameda,101
319933,300873,4,Alameda,101
319936,300333,4,Alameda,101
319938,300532,4,Alameda,101
319939,300532,4,Alameda,101
319941,300121,4,Alameda,101
320118,300057,4,Alameda,101
320119,301046,4,Alameda,101
320122,300720,4,Alameda,101
320123,300938,4,Alameda,101
320124,300703,4,Alameda,101
320127,300042,4,Alameda,101
320128,300570,4,Alameda,101
320131,300394,4,Alameda,101
320318,300699,4,Alameda,101
320319,300928,4,Alameda,101
320321,300698,4,Alameda,101
320324,300765,4,Alameda,101
320654,300119,4,Alameda,101
320655,300877,4,Alameda,101
320656,300119,4,Alameda,101
320660,300847,4,Alameda,101
320661,301062,4,Alameda,101
320663,300720,4,Alameda,101
320664,300695,4,Alameda,101
320667,300846,4,Alameda,101
320668,300700,4,Alameda,101
320672,300721,4,Alameda,101
320675,300008,4,Alameda,101
320678,300718,4,Alameda,101
320861,300607,4,Alameda,101
320863,300108,4,Alameda,101
320864,300712,4,Alameda,101
320867,301076,4,Alameda,101
320872,301047,4,Alameda,101
320873,300342,4,Alameda,101
320874,300008,4,Alameda,101
321045,300650,4,Alameda,101
321049,300654,4,Alameda,101
321050,300650,4,Alameda,101
321051,300650,4,Alameda,101
321053,300042,4,Alameda,101
321059,300042,4,Alameda,101
321061,300615,4,Alameda,101
321062,300615,4,Alameda,101
321063,300184,4,Alameda,101
321065,300007,4,Alameda,101
321067,300532,4,Alameda,101
321068,300532,4,Alameda,101
321069,300002,4,Alameda,101
321071,300003,4,Alameda,101
321072,300700,4,Alameda,101
321073,300697,4,Alameda,101
321074,300720,4,Alameda,101
321075,300003,4,Alameda,101
321076,300003,4,Alameda,101
321077,300720,4,Alameda,101
321078,300695,4,Alameda,101
321079,300395,4,Alameda,101
321081,300721,4,Alameda,101
321082,300721,4,Alameda,101
321083,300721,4,Alameda,101
321084,300721,4,Alameda,101
321085,300395,4,Alameda,101
321790,301073,4,Alameda,101
321791,301065,4,Alameda,101
321792,300607,4,Alameda,101
321795,300607,4,Alameda,101
321801,300056,4,Alameda,101
321802,300570,4,Alameda,101
321804,300877,4,Alameda,101
321808,300750,4,Alameda,101
321812,300008,4,Alameda,101
321815,300057,4,Alameda,101
321817,300340,4,Alameda,101
321818,300052,4,Alameda,101
321819,301045,4,Alameda,101
321820,300057,4,Alameda,101
321821,300184,4,Alameda,101
321822,301069,4,Alameda,101
321823,300718,4,Alameda,101
321826,300042,4,Alameda,101
321827,300002,4,Alameda,101
321829,300630,4,Alameda,101
321832,300615,4,Alameda,101
321834,300701,4,Alameda,101
321842,300717,4,Alameda,101
321843,301062,4,Alameda,101
321896,300664,4,Alameda,101
321901,300846,4,Alameda,101
321902,300846,4,Alameda,101
321908,300395,4,Alameda,101
321909,300570,4,Alameda,101
321910,300877,4,Alameda,101
321911,300631,4,Alameda,101
321913,300719,4,Alameda,101
322487,300616,4,Alameda,101
322488,300616,4,Alameda,101
322492,301064,4,Alameda,101
322494,300342,4,Alameda,101
322496,300703,4,Alameda,101
322499,300652,4,Alameda,101
322505,300342,4,Alameda,101
322506,300616,4,Alameda,101
322530,300050,4,Alameda,101
322531,300058,4,Alameda,101
322532,300058,4,Alameda,101
322533,300058,4,Alameda,101
322534,300609,4,Alameda,101
322535,300609,4,Alameda,101
322536,301074,4,Alameda,101
322539,300057,4,Alameda,101
322546,300570,4,Alameda,101
322547,300630,4,Alameda,101
322549,300607,4,Alameda,101
322559,301061,4,Alameda,101
322561,300937,4,Alameda,101
322562,300632,4,Alameda,101
322564,301047,4,Alameda,101
322568,300632,4,Alameda,101
322575,301047,4,Alameda,101
322641,300665,4,Alameda,101
322642,301045,4,Alameda,101
322643,300613,4,Alameda,101
322644,301045,4,Alameda,101
322645,300630,4,Alameda,101
322648,300243,4,Alameda,101
322651,300610,4,Alameda,101
322655,300632,4,Alameda,101
322656,300610,4,Alameda,101
322657,301042,4,Alameda,101
322661,300610,4,Alameda,101
322668,300702,4,Alameda,101
322672,300530,4,Alameda,101
322674,300653,4,Alameda,101
322675,300698,4,Alameda,101
322676,300928,4,Alameda,101
322677,300927,4,Alameda,101
322678,301072,4,Alameda,101
322679,300927,4,Alameda,101
322842,300878,4,Alameda,101
322843,300108,4,Alameda,101
322844,300108,4,Alameda,101
322848,300006,4,Alameda,101
322849,301061,4,Alameda,101
322850,300702,4,Alameda,101
322851,300697,4,Alameda,101
322852,300703,4,Alameda,101
322853,300756,4,Alameda,101
322854,300712,4,Alameda,101
322856,300714,4,Alameda,101
322857,300054,4,Alameda,101
322858,300054,4,Alameda,101
322860,300873,4,Alameda,101
322862,300054,4,Alameda,101
322863,300535,4,Alameda,101
323678,300531,4,Alameda,101
323679,300928,4,Alameda,101
323680,300928,4,Alameda,101
323681,300698,4,Alameda,101
323684,300476,4,Alameda,101
323685,300476,4,Alameda,101
323686,300572,4,Alameda,101
323687,300572,4,Alameda,101
323688,300535,4,Alameda,101
323692,301062,4,Alameda,101
323693,300702,4,Alameda,101
323695,300696,4,Alameda,101
323698,300703,4,Alameda,101
323975,300042,4,Alameda,101
323976,300121,4,Alameda,101
323982,300058,4,Alameda,101
323986,300058,4,Alameda,101
323987,300042,4,Alameda,101
323989,300042,4,Alameda,101
324165,300928,4,Alameda,101
324169,300664,4,Alameda,101
324172,300701,4,Alameda,101
324174,300873,4,Alameda,101
324178,301065,4,Alameda,101
324181,300003,4,Alameda,101
324184,300053,4,Alameda,101
324367,300756,4,Alameda,101
324368,300756,4,Alameda,101
324370,300713,4,Alameda,101
324372,300714,4,Alameda,101
324373,300718,4,Alameda,101
324375,300756,4,Alameda,101
324376,300712,4,Alameda,101
324378,300846,4,Alameda,101
324379,300714,4,Alameda,101
324380,300530,4,Alameda,101
324381,300007,4,Alameda,101
324382,300535,4,Alameda,101
324383,300877,4,Alameda,101
324384,300333,4,Alameda,101
324385,300532,4,Alameda,101
324386,300532,4,Alameda,101
324661,300773,4,Alameda,101
324665,300342,4,Alameda,101
324667,300334,4,Alameda,101
324673,300121,4,Alameda,101
324685,300570,4,Alameda,101
324866,300006,4,Alameda,101
324867,300333,4,Alameda,101
324870,300042,4,Alameda,101
324875,300937,4,Alameda,101
324876,301076,4,Alameda,101
324879,300713,4,Alameda,101
324882,300184,4,Alameda,101
324888,300043,4,Alameda,101
324890,300055,4,Alameda,101
325055,301080,4,Alameda,101
325056,300532,4,Alameda,101
325059,300333,4,Alameda,101
325060,300532,4,Alameda,101
325065,300003,4,Alameda,101
325066,300394,4,Alameda,101
325068,300004,4,Alameda,101
325069,300846,4,Alameda,101
325071,300008,4,Alameda,101
325073,301070,4,Alameda,101
325074,300938,4,Alameda,101
325076,301065,4,Alameda,101
325077,300607,4,Alameda,101
325358,301065,4,Alameda,101
325363,300340,4,Alameda,101
325364,300653,4,Alameda,101
325538,300720,4,Alameda,101
325539,300607,4,Alameda,101
325540,301081,4,Alameda,101
325543,300607,4,Alameda,101
325707,300718,4,Alameda,101
325708,300718,4,Alameda,101
325709,300607,4,Alameda,101
325710,300058,4,Alameda,101
325711,300055,4,Alameda,101
325712,300940,4,Alameda,101
325713,300609,4,Alameda,101
325714,300056,4,Alameda,101
325716,300877,4,Alameda,101
325722,300122,4,Alameda,101
325725,300769,4,Alameda,101
326379,300949,4,Alameda,101
326381,301082,4,Alameda,101
326382,300774,4,Alameda,101
326383,300774,4,Alameda,101
326384,300765,4,Alameda,101
326388,301064,4,Alameda,101
326393,300669,4,Alameda,101
326396,301047,4,Alameda,101
326400,300043,4,Alameda,101
327034,300712,4,Alameda,101
327053,301065,4,Alameda,101
327648,301044,4,Alameda,101
327651,300052,4,Alameda,101
327652,300342,4,Alameda,101
327653,300333,4,Alameda,101
327655,300003,4,Alameda,101
327657,300340,4,Alameda,101
327906,300342,4,Alameda,101
327907,300531,4,Alameda,101
327909,300714,4,Alameda,101
327910,300719,4,Alameda,101
327911,300530,4,Alameda,101
327913,301046,4,Alameda,101
327914,300665,4,Alameda,101
327915,301042,4,Alameda,101
327917,300613,4,Alameda,101
327919,301045,4,Alameda,101
327920,301045,4,Alameda,101
327921,301045,4,Alameda,101
328092,300698,4,Alameda,101
328096,300437,4,Alameda,101
328283,300698,4,Alameda,101
328284,300655,4,Alameda,101
328288,300928,4,Alameda,101
328515,300614,4,Alameda,101
328516,300911,4,Alameda,101
328520,300655,4,Alameda,101
328521,300610,4,Alameda,101
328522,300630,4,Alameda,101
328525,301046,4,Alameda,101
328526,300655,4,Alameda,101
328528,300669,4,Alameda,101
328530,300650,4,Alameda,101
328531,300651,4,Alameda,101
328677,300665,4,Alameda,101
328679,300665,4,Alameda,101
328680,301042,4,Alameda,101
328683,300613,4,Alameda,101
328685,300614,4,Alameda,101
328686,300243,4,Alameda,101
328687,300243,4,Alameda,101
328690,301044,4,Alameda,101
328692,300664,4,Alameda,101
328693,300610,4,Alameda,101
328694,300632,4,Alameda,101
328695,300669,4,Alameda,101
329127,300654,4,Alameda,101
329128,300169,4,Alameda,101
329134,300244,4,Alameda,101
329136,300244,4,Alameda,101
329142,300437,4,Alameda,101
329298,300664,4,Alameda,101
329299,300446,4,Alameda,101
329302,300650,4,Alameda,101
329305,300244,4,Alameda,101
329307,300652,4,Alameda,101
329308,300003,4,Alameda,101
329312,300042,4,Alameda,101
329313,300042,4,Alameda,101
329314,300042,4,Alameda,101
329718,300184,4,Alameda,101
329721,300050,4,Alameda,101
329722,300184,4,Alameda,101
329724,301063,4,Alameda,101
329726,300042,4,Alameda,101
329729,300652,4,Alameda,101
329730,300567,4,Alameda,101
329731,300653,4,Alameda,101
329733,300749,4,Alameda,101
329735,300702,4,Alameda,101
329886,300042,4,Alameda,101
329896,300042,4,Alameda,101
329897,301047,4,Alameda,101
329899,301064,4,Alameda,101
329900,301064,4,Alameda,101
329901,300567,4,Alameda,101
330327,300567,4,Alameda,101
330328,300531,4,Alameda,101
330329,300531,4,Alameda,101
330330,300699,4,Alameda,101
330331,300928,4,Alameda,101
330333,300005,4,Alameda,101
330334,300476,4,Alameda,101
330335,300572,4,Alameda,101
330337,300108,4,Alameda,101
330338,300333,4,Alameda,101
330340,300108,4,Alameda,101
330341,300937,4,Alameda,101
330343,300669,4,Alameda,101
330344,300749,4,Alameda,101
330345,300702,4,Alameda,101
330510,300652,4,Alameda,101
330511,300567,4,Alameda,101
330514,301065,4,Alameda,101
330519,300342,4,Alameda,101
330525,300749,4,Alameda,101
330696,300654,4,Alameda,101
330697,300712,4,Alameda,101
330698,300696,4,Alameda,101
330699,300008,4,Alameda,101
330702,300437,4,Alameda,101
330703,301045,4,Alameda,101
330704,300630,4,Alameda,101
330706,300613,4,Alameda,101
330950,300702,4,Alameda,101
330954,300700,4,Alameda,101
330955,300712,4,Alameda,101
330959,300053,4,Alameda,101
330965,300333,4,Alameda,101
330966,300119,4,Alameda,101
330968,300877,4,Alameda,101
330970,300053,4,Alameda,101
330971,300847,4,Alameda,101
331136,300698,4,Alameda,101
331137,300530,4,Alameda,101
331138,301043,4,Alameda,101
331139,301043,4,Alameda,101
331140,300531,4,Alameda,101
331142,300699,4,Alameda,101
331143,300928,4,Alameda,101
331144,300476,4,Alameda,101
331145,300476,4,Alameda,101
331146,300006,4,Alameda,101
331147,300535,4,Alameda,101
331148,300333,4,Alameda,101
331149,300340,4,Alameda,101
331320,300911,4,Alameda,101
331325,300610,4,Alameda,101
331326,300610,4,Alameda,101
331328,300610,4,Alameda,101
331330,300611,4,Alameda,101
331331,301044,4,Alameda,101
331332,300610,4,Alameda,101
331333,300610,4,Alameda,101
331335,301044,4,Alameda,101
331336,300669,4,Alameda,101
331596,300003,4,Alameda,101
331598,300700,4,Alameda,101
331600,300003,4,Alameda,101
331602,300695,4,Alameda,101
331603,300720,4,Alameda,101
331604,300695,4,Alameda,101
331605,300394,4,Alameda,101
331607,300701,4,Alameda,101
331610,300053,4,Alameda,101
331611,300721,4,Alameda,101
331612,300002,4,Alameda,101
331618,300938,4,Alameda,101
331621,301065,4,Alameda,101
331815,300756,4,Alameda,101
331816,300713,4,Alameda,101
331817,300054,4,Alameda,101
331818,300714,4,Alameda,101
331821,300717,4,Alameda,101
331824,300119,4,Alameda,101
331825,300119,4,Alameda,101
331826,300532,4,Alameda,101
331827,300333,4,Alameda,101
331828,300877,4,Alameda,101
331829,300532,4,Alameda,101
332004,300664,4,Alameda,101
332005,300446,4,Alameda,101
332007,300651,4,Alameda,101
332011,300669,4,Alameda,101
332012,300169,4,Alameda,101
332016,300650,4,Alameda,101
332017,300652,4,Alameda,101
332021,300042,4,Alameda,101
332259,300718,4,Alameda,101
332260,300607,4,Alameda,101
332262,300607,4,Alameda,101
332264,300940,4,Alameda,101
332266,300877,4,Alameda,101
332270,300004,4,Alameda,101
332272,300769,4,Alameda,101
332273,300612,4,Alameda,101
332275,301078,4,Alameda,101
332279,300773,4,Alameda,101
332467,300054,4,Alameda,101
332468,300053,4,Alameda,101
332469,300697,4,Alameda,101
332470,300697,4,Alameda,101
332471,300003,4,Alameda,101
332472,300003,4,Alameda,101
332473,301043,4,Alameda,101
332475,300846,4,Alameda,101
332478,300721,4,Alameda,101
332482,301065,4,Alameda,101
332484,300607,4,Alameda,101
332487,300719,4,Alameda,101
332665,300042,4,Alameda,101
332667,300042,4,Alameda,101
332668,300615,4,Alameda,101
332673,300616,4,Alameda,101
332674,301047,4,Alameda,101
332676,300042,4,Alameda,101
332678,301064,4,Alameda,101
332679,301064,4,Alameda,101
332680,301047,4,Alameda,101
332682,300340,4,Alameda,101
332930,301064,4,Alameda,101
332933,300651,4,Alameda,101
332936,300042,4,Alameda,101
332937,300669,4,Alameda,101
332940,300334,4,Alameda,101
332941,300058,4,Alameda,101
333083,300940,4,Alameda,101
333112,300940,4,Alameda,101
333113,300055,4,Alameda,101
333114,300877,4,Alameda,101
333122,300055,4,Alameda,101
333123,301079,4,Alameda,101
333124,301079,4,Alameda,101
333129,301081,4,Alameda,101
333130,300750,4,Alameda,101
333297,300652,4,Alameda,101
333299,300653,4,Alameda,101
333300,301043,4,Alameda,101
333302,300567,4,Alameda,101
333304,300719,4,Alameda,101
333306,300616,4,Alameda,101
333308,301063,4,Alameda,101
333309,300567,4,Alameda,101
333310,300531,4,Alameda,101
333590,301075,4,Alameda,101
333592,300053,4,Alameda,101
333593,300002,4,Alameda,101
333595,301046,4,Alameda,101
333597,300394,4,Alameda,101
333601,300695,4,Alameda,101
333603,300714,4,Alameda,101
333784,300122,4,Alameda,101
333786,300653,4,Alameda,101
333790,300008,4,Alameda,101
333793,301073,4,Alameda,101
333797,300878,4,Alameda,101
333957,300567,4,Alameda,101
334484,300053,4,Alameda,101
410028,400195,5,Contra Costa,1309
410032,400507,5,Contra Costa,1309
410033,400507,5,Contra Costa,1309
410034,400104,5,Contra Costa,1309
410036,400116,5,Contra Costa,1309
410037,400508,5,Contra Costa,1308
410044,400126,5,Contra Costa,1308
410051,400352,5,Contra Costa,1301
410052,400404,5,Contra Costa,1301
410053,400354,5,Contra Costa,1301
410055,400179,5,Contra Costa,1301
410057,400432,5,Contra Costa,1301
410058,400432,5,Contra Costa,1301
410059,400404,5,Contra Costa,1301
410060,400405,5,Contra Costa,1301
410061,400411,5,Contra Costa,1301
410063,400353,5,Contra Costa,1301
410064,400546,5,Contra Costa,1301
410066,400548,5,Contra Costa,1301
410067,400548,5,Contra Costa,1301
410069,400378,5,Contra Costa,1301
410074,400173,5,Contra Costa,1301
410076,400173,5,Contra Costa,1301
410079,400174,5,Contra Costa,1301
410082,400174,5,Contra Costa,1301
410114,400372,5,Contra Costa,1305
410115,400399,5,Contra Costa,1305
410121,400123,5,Contra Costa,1305
410161,400104,5,Contra Costa,1309
410162,400255,5,Contra Costa,1309
410167,400241,5,Contra Costa,1308
410171,400203,5,Contra Costa,1309
410174,400203,5,Contra Costa,1309
410175,400092,5,Contra Costa,1309
410178,400092,5,Contra Costa,1309
410180,400196,5,Contra Costa,1309
410181,400092,5,Contra Costa,1309
410182,400507,5,Contra Costa,1309
410183,400086,5,Contra Costa,1309
410185,400641,5,Contra Costa,1309
410186,400207,5,Contra Costa,1309
410187,400116,5,Contra Costa,1309
410188,400116,5,Contra Costa,1309
410190,400507,5,Contra Costa,1309
410196,400173,5,Contra Costa,1301
410197,400085,5,Contra Costa,1301
410203,400351,5,Contra Costa,1301
410207,400174,5,Contra Costa,1301
410208,400179,5,Contra Costa,1301
410223,400199,5,Contra Costa,1308
410225,400358,5,Contra Costa,1308
410227,400304,5,Contra Costa,1308
410229,400328,5,Contra Costa,1308
410232,400181,5,Contra Costa,1308
410233,400181,5,Contra Costa,1308
410252,400400,5,Contra Costa,1305
410253,400399,5,Contra Costa,1305
410293,400054,5,Contra Costa,1305
410294,400054,5,Contra Costa,1305
410295,400054,5,Contra Costa,1305
410304,400507,5,Contra Costa,1309
410306,400204,5,Contra Costa,1309
410307,400093,5,Contra Costa,1309
410308,400204,5,Contra Costa,1309
410310,400107,5,Contra Costa,1309
410312,400195,5,Contra Costa,1309
410314,400105,5,Contra Costa,1309
410317,400138,5,Contra Costa,1309
410318,400204,5,Contra Costa,1309
410319,400136,5,Contra Costa,1308
410321,400638,5,Contra Costa,1305
410324,400212,5,Contra Costa,1305
410325,400023,5,Contra Costa,1305
410333,400085,5,Contra Costa,1301
410335,400085,5,Contra Costa,1301
410338,400353,5,Contra Costa,1301
410339,400085,5,Contra Costa,1301
410340,400179,5,Contra Costa,1301
410341,400432,5,Contra Costa,1301
410343,400179,5,Contra Costa,1301
410353,400595,5,Contra Costa,1301
410355,400595,5,Contra Costa,1301
410383,400399,5,Contra Costa,1305
410434,400203,5,Contra Costa,1309
410437,400092,5,Contra Costa,1309
410441,400537,5,Contra Costa,1309
410442,400113,5,Contra Costa,1309
410446,400104,5,Contra Costa,1309
410447,400104,5,Contra Costa,1309
410448,400518,5,Contra Costa,1309
410449,400518,5,Contra Costa,1309
410451,400539,5,Contra Costa,1309
410453,400195,5,Contra Costa,1309
410455,400092,5,Contra Costa,1309
410460,400196,5,Contra Costa,1309
410465,400196,5,Contra Costa,1309
410469,400160,5,Contra Costa,1301
410470,400160,5,Contra Costa,1301
410477,400482,5,Contra Costa,1301
410479,400461,5,Contra Costa,1301
410482,400459,5,Contra Costa,1301
410485,400374,5,Contra Costa,1301
410487,400481,5,Contra Costa,1301
410488,400482,5,Contra Costa,1301
410489,400481,5,Contra Costa,1301
410490,400160,5,Contra Costa,1301
410492,400484,5,Contra Costa,1301
410493,400484,5,Contra Costa,1301
410497,400174,5,Contra Costa,1301
410498,400440,5,Contra Costa,1301
410565,400209,5,Contra Costa,1309
410567,400641,5,Contra Costa,1309
410570,400104,5,Contra Costa,1309
410571,400167,5,Contra Costa,1309
410573,400195,5,Contra Costa,1309
410574,400114,5,Contra Costa,1309
410577,400507,5,Contra Costa,1309
410578,400196,5,Contra Costa,1309
410580,400204,5,Contra Costa,1309
410585,400508,5,Contra Costa,1308
410586,400212,5,Contra Costa,1305
410587,400074,5,Contra Costa,1305
410588,400073,5,Contra Costa,1305
410589,400002,5,Contra Costa,1308
410591,400158,5,Contra Costa,1305
410598,400378,5,Contra Costa,1301
410600,400405,5,Contra Costa,1301
410601,400405,5,Contra Costa,1301
410603,400405,5,Contra Costa,1301
410604,400406,5,Contra Costa,1301
410605,400406,5,Contra Costa,1301
410607,400406,5,Contra Costa,1301
410609,400412,5,Contra Costa,1301
410610,400406,5,Contra Costa,1301
410611,400412,5,Contra Costa,1301
410613,400413,5,Contra Costa,1301
410616,400380,5,Contra Costa,1301
410620,400174,5,Contra Costa,1301
410621,400434,5,Contra Costa,1301
410623,400174,5,Contra Costa,1301
410626,400439,5,Contra Costa,1301
410627,400439,5,Contra Costa,1301
410633,400460,5,Contra Costa,1301
410634,400460,5,Contra Costa,1301
410642,400266,5,Contra Costa,1308
410653,400184,5,Contra Costa,1308
410666,400123,5,Contra Costa,1305
410668,400054,5,Contra Costa,1305
410722,400510,5,Contra Costa,1309
410726,400208,5,Contra Costa,1309
410727,400208,5,Contra Costa,1309
410731,400197,5,Contra Costa,1309
410736,400208,5,Contra Costa,1309
410739,400110,5,Contra Costa,1308
410742,400196,5,Contra Costa,1309
410744,400208,5,Contra Costa,1309
410746,400074,5,Contra Costa,1305
410748,400002,5,Contra Costa,1308
410749,400166,5,Contra Costa,1305
410751,400639,5,Contra Costa,1305
410752,400212,5,Contra Costa,1305
410754,400002,5,Contra Costa,1308
410755,400137,5,Contra Costa,1308
410770,400439,5,Contra Costa,1301
410771,400439,5,Contra Costa,1301
410778,400069,5,Contra Costa,1301
410779,400069,5,Contra Costa,1301
410783,400486,5,Contra Costa,1301
410789,400360,5,Contra Costa,1308
410792,400603,5,Contra Costa,1308
410799,400206,5,Contra Costa,1308
410800,400202,5,Contra Costa,1308
410822,400157,5,Contra Costa,1305
410866,400157,5,Contra Costa,1305
410870,400507,5,Contra Costa,1309
410872,400207,5,Contra Costa,1309
410873,400538,5,Contra Costa,1309
410874,400197,5,Contra Costa,1309
410877,400101,5,Contra Costa,1309
410878,400104,5,Contra Costa,1309
410881,400256,5,Contra Costa,1309
410883,400086,5,Contra Costa,1309
410884,400137,5,Contra Costa,1308
410885,400084,5,Contra Costa,1305
410887,400126,5,Contra Costa,1308
410888,400023,5,Contra Costa,1305
410889,400137,5,Contra Costa,1308
410890,400084,5,Contra Costa,1305
410891,400073,5,Contra Costa,1305
410893,400159,5,Contra Costa,1305
410895,400027,5,Contra Costa,1305
410896,400433,5,Contra Costa,1301
410897,400434,5,Contra Costa,1301
410898,400411,5,Contra Costa,1301
410899,400405,5,Contra Costa,1301
410904,400546,5,Contra Costa,1301
410905,400546,5,Contra Costa,1301
410907,400354,5,Contra Costa,1301
410908,400201,5,Contra Costa,1301
410909,400351,5,Contra Costa,1301
410910,400548,5,Contra Costa,1301
410911,400201,5,Contra Costa,1301
410916,400411,5,Contra Costa,1301
410917,400412,5,Contra Costa,1301
410918,400379,5,Contra Costa,1301
410919,400412,5,Contra Costa,1301
410931,400433,5,Contra Costa,1301
410937,400174,5,Contra Costa,1301
410941,400358,5,Contra Costa,1308
410942,400271,5,Contra Costa,1308
410944,400202,5,Contra Costa,1308
410946,400385,5,Contra Costa,1308
410959,400428,5,Contra Costa,1305
410979,400052,5,Contra Costa,1305
410988,400210,5,Contra Costa,1305
411003,400054,5,Contra Costa,1305
411013,400102,5,Contra Costa,1309
411017,400093,5,Contra Costa,1309
411020,400092,5,Contra Costa,1309
411021,400507,5,Contra Costa,1309
411025,400507,5,Contra Costa,1309
411026,400086,5,Contra Costa,1309
411029,400241,5,Contra Costa,1308
411030,400208,5,Contra Costa,1309
411031,400209,5,Contra Costa,1309
411032,400641,5,Contra Costa,1309
411033,400258,5,Contra Costa,1309
411035,400461,5,Contra Costa,1301
411036,400068,5,Contra Costa,1301
411042,400636,5,Contra Costa,1301
411044,400160,5,Contra Costa,1301
411047,400375,5,Contra Costa,1301
411048,400375,5,Contra Costa,1301
411050,400637,5,Contra Costa,1301
411053,400483,5,Contra Costa,1301
411054,400637,5,Contra Costa,1301
411057,400068,5,Contra Costa,1301
411066,400160,5,Contra Costa,1301
411069,400068,5,Contra Costa,1301
411106,400427,5,Contra Costa,1305
411108,400185,5,Contra Costa,1305
411117,400102,5,Contra Costa,1309
411118,400507,5,Contra Costa,1309
411123,400507,5,Contra Costa,1309
411126,400102,5,Contra Costa,1309
411127,400507,5,Contra Costa,1309
411129,400102,5,Contra Costa,1309
411135,400073,5,Contra Costa,1305
411137,400638,5,Contra Costa,1305
411139,400211,5,Contra Costa,1305
411142,400073,5,Contra Costa,1305
411143,400073,5,Contra Costa,1305
411144,400073,5,Contra Costa,1305
411148,400211,5,Contra Costa,1305
411149,400212,5,Contra Costa,1305
411154,400173,5,Contra Costa,1301
411158,400380,5,Contra Costa,1301
411167,400407,5,Contra Costa,1301
411168,400408,5,Contra Costa,1301
411169,400410,5,Contra Costa,1301
411177,400460,5,Contra Costa,1301
411178,400460,5,Contra Costa,1301
411190,400184,5,Contra Costa,1308
411195,400301,5,Contra Costa,1308
411196,400359,5,Contra Costa,1308
411198,400330,5,Contra Costa,1308
411199,400266,5,Contra Costa,1308
411200,400327,5,Contra Costa,1308
411201,400270,5,Contra Costa,1308
411203,400584,5,Contra Costa,1308
411212,400403,5,Contra Costa,1305
411223,400429,5,Contra Costa,1305
411224,400185,5,Contra Costa,1305
411276,400510,5,Contra Costa,1309
411277,400102,5,Contra Costa,1309
411280,400641,5,Contra Costa,1309
411282,400106,5,Contra Costa,1309
411283,400138,5,Contra Costa,1309
411287,400108,5,Contra Costa,1309
411290,400126,5,Contra Costa,1308
411291,400136,5,Contra Costa,1308
411292,400508,5,Contra Costa,1308
411294,400126,5,Contra Costa,1308
411298,400023,5,Contra Costa,1305
411329,400070,5,Contra Costa,1301
411332,400486,5,Contra Costa,1301
411333,400254,5,Contra Costa,1308
411338,400301,5,Contra Costa,1308
411339,400268,5,Contra Costa,1308
411342,400385,5,Contra Costa,1308
411343,400266,5,Contra Costa,1308
411345,400603,5,Contra Costa,1308
411362,400054,5,Contra Costa,1305
411413,400102,5,Contra Costa,1309
411414,400265,5,Contra Costa,1305
411424,400092,5,Contra Costa,1309
411427,400113,5,Contra Costa,1309
411440,400158,5,Contra Costa,1305
411442,400126,5,Contra Costa,1308
411444,400137,5,Contra Costa,1308
411452,400158,5,Contra Costa,1305
411453,400407,5,Contra Costa,1301
411454,400409,5,Contra Costa,1301
