MAZ,num_hh,gq_pop,gq_military,gq_university,gq_other,MAZ_ID
313926.0,147,86,0,0,86,313926
313929.0,37,0,0,0,0,313929
313932.0,413,0,0,0,0,313932
313933.0,143,0,0,0,0,313933
313938.0,69,0,0,0,0,313938
313944.0,0,0,0,0,0,313944
313946.0,147,0,0,0,0,313946
313948.0,83,10,0,0,10,313948
313951.0,44,0,0,0,0,313951
313953.0,43,0,0,0,0,313953
313962.0,83,31,0,0,31,313962
313963.0,56,0,0,0,0,313963
313964.0,78,0,0,0,0,313964
313969.0,32,0,0,0,0,313969
313970.0,45,0,0,0,0,313970
313974.0,48,0,0,0,0,313974
313975.0,103,0,0,0,0,313975
313976.0,67,0,0,0,0,313976
313977.0,69,7,0,0,7,313977
313978.0,27,0,0,0,0,313978
313979.0,68,0,0,0,0,313979
313980.0,82,0,0,0,0,313980
313981.0,29,0,0,0,0,313981
313983.0,36,0,0,0,0,313983
313985.0,84,0,0,0,0,313985
313986.0,38,0,0,0,0,313986
313988.0,146,0,0,0,0,313988
313990.0,34,0,0,0,0,313990
313991.0,57,0,0,0,0,313991
313992.0,86,0,0,0,0,313992
313994.0,0,0,0,0,0,313994
313995.0,0,0,0,0,0,313995
313997.0,61,0,0,0,0,313997
313999.0,91,0,0,0,0,313999
314001.0,0,0,0,0,0,314001
314006.0,113,0,0,0,0,314006
314007.0,22,7,0,0,7,314007
314008.0,11,0,0,0,0,314008
314009.0,58,0,0,0,0,314009
314011.0,34,0,0,0,0,314011
314014.0,102,0,0,0,0,314014
314016.0,96,0,0,0,0,314016
314017.0,68,0,0,0,0,314017
314026.0,38,0,0,0,0,314026
314029.0,81,0,0,0,0,314029
314030.0,164,0,0,0,0,314030
314031.0,42,6,0,0,6,314031
314032.0,73,2,0,0,2,314032
314033.0,93,105,0,0,105,314033
314034.0,99,0,0,0,0,314034
314035.0,76,0,0,0,0,314035
314037.0,51,0,0,0,0,314037
314042.0,12,124,0,0,124,314042
314044.0,48,0,0,0,0,314044
314045.0,40,0,0,0,0,314045
314050.0,255,0,0,0,0,314050
314054.0,33,0,0,0,0,314054
314055.0,40,0,0,0,0,314055
314056.0,47,0,0,0,0,314056
314057.0,98,0,0,0,0,314057
314058.0,35,0,0,0,0,314058
314063.0,0,0,0,0,0,314063
314064.0,59,0,0,0,0,314064
314065.0,58,0,0,0,0,314065
314066.0,2,14,0,0,14,314066
314067.0,0,0,0,0,0,314067
314068.0,42,9,0,0,9,314068
314070.0,40,0,0,0,0,314070
314071.0,35,0,0,0,0,314071
314073.0,93,0,0,0,0,314073
314074.0,111,0,0,0,0,314074
314076.0,32,0,0,0,0,314076
314077.0,0,0,0,0,0,314077
314078.0,34,0,0,0,0,314078
314079.0,49,0,0,0,0,314079
314081.0,57,0,0,0,0,314081
314085.0,0,0,0,0,0,314085
314088.0,47,0,0,0,0,314088
314089.0,39,0,0,0,0,314089
314090.0,0,0,0,0,0,314090
314095.0,75,0,0,0,0,314095
314096.0,19,0,0,0,0,314096
314097.0,32,0,0,0,0,314097
314101.0,91,0,0,0,0,314101
314104.0,0,0,0,0,0,314104
314107.0,91,0,0,0,0,314107
314109.0,1,0,0,0,0,314109
314110.0,0,181,0,0,181,314110
314113.0,83,1,0,0,1,314113
314114.0,2,0,0,0,0,314114
314117.0,1,0,0,0,0,314117
314119.0,60,0,0,0,0,314119
314123.0,28,0,0,0,0,314123
314124.0,10,0,0,0,0,314124
314126.0,26,0,0,0,0,314126
314127.0,0,0,0,0,0,314127
314128.0,90,0,0,0,0,314128
314130.0,263,0,0,0,0,314130
314133.0,116,0,0,0,0,314133
314134.0,28,0,0,0,0,314134
314136.0,127,0,0,0,0,314136
314143.0,111,0,0,0,0,314143
314145.0,54,0,0,0,0,314145
314148.0,8,0,0,0,0,314148
314149.0,0,0,0,0,0,314149
314151.0,86,5,0,0,5,314151
314153.0,61,0,0,0,0,314153
314154.0,52,0,0,0,0,314154
314157.0,52,0,0,0,0,314157
314158.0,58,22,0,0,22,314158
314160.0,125,0,0,0,0,314160
314162.0,139,35,0,0,35,314162
314164.0,48,0,0,0,0,314164
314167.0,0,0,0,0,0,314167
314168.0,11,21,0,0,21,314168
314169.0,39,0,0,0,0,314169
314173.0,64,0,0,0,0,314173
314178.0,34,0,0,0,0,314178
314181.0,28,0,0,0,0,314181
314186.0,0,0,0,0,0,314186
314187.0,94,0,0,0,0,314187
314189.0,54,0,0,0,0,314189
314190.0,34,0,0,0,0,314190
314192.0,62,0,0,0,0,314192
314193.0,38,0,0,0,0,314193
314194.0,106,129,0,129,0,314194
314195.0,132,20,0,20,0,314195
314198.0,52,0,0,0,0,314198
314199.0,72,0,0,0,0,314199
314200.0,55,3,0,0,3,314200
314201.0,52,0,0,0,0,314201
314202.0,76,0,0,0,0,314202
314203.0,56,0,0,0,0,314203
314205.0,61,0,0,0,0,314205
314206.0,63,0,0,0,0,314206
314207.0,53,0,0,0,0,314207
314208.0,45,0,0,0,0,314208
314209.0,66,0,0,0,0,314209
314213.0,60,0,0,0,0,314213
314214.0,63,0,0,0,0,314214
314215.0,42,21,0,0,21,314215
314216.0,57,0,0,0,0,314216
314218.0,44,0,0,0,0,314218
314219.0,79,16,0,0,16,314219
314220.0,95,0,0,0,0,314220
314221.0,0,0,0,0,0,314221
314223.0,164,0,0,0,0,314223
314224.0,0,8,0,0,8,314224
314227.0,0,0,0,0,0,314227
314228.0,43,0,0,0,0,314228
314229.0,52,0,0,0,0,314229
314230.0,43,0,0,0,0,314230
314231.0,47,0,0,0,0,314231
314232.0,35,0,0,0,0,314232
314234.0,0,0,0,0,0,314234
314236.0,3,0,0,0,0,314236
314237.0,29,0,0,0,0,314237
314238.0,1,0,0,0,0,314238
314240.0,19,38,0,0,38,314240
314241.0,45,38,0,0,38,314241
314242.0,0,0,0,0,0,314242
314244.0,16,0,0,0,0,314244
314245.0,33,0,0,0,0,314245
314249.0,52,0,0,0,0,314249
314251.0,127,0,0,0,0,314251
314253.0,35,0,0,0,0,314253
314255.0,142,10,0,0,10,314255
314256.0,32,1,0,0,1,314256
314257.0,370,27,0,0,27,314257
314259.0,101,0,0,0,0,314259
314260.0,55,0,0,0,0,314260
314263.0,26,0,0,0,0,314263
314264.0,0,0,0,0,0,314264
314267.0,225,0,0,0,0,314267
314269.0,249,0,0,0,0,314269
314270.0,75,0,0,0,0,314270
314271.0,83,0,0,0,0,314271
314272.0,0,0,0,0,0,314272
314279.0,32,0,0,0,0,314279
314280.0,39,0,0,0,0,314280
314282.0,1,104,104,0,0,314282
314283.0,24,0,0,0,0,314283
314284.0,46,0,0,0,0,314284
314285.0,109,77,0,0,77,314285
314295.0,102,0,0,0,0,314295
314298.0,180,0,0,0,0,314298
314299.0,0,0,0,0,0,314299
314300.0,32,0,0,0,0,314300
314302.0,49,0,0,0,0,314302
314310.0,90,4,0,0,4,314310
314312.0,48,0,0,0,0,314312
314316.0,14,0,0,0,0,314316
314320.0,60,0,0,0,0,314320
314324.0,17,0,0,0,0,314324
314328.0,0,0,0,0,0,314328
314332.0,52,0,0,0,0,314332
314338.0,47,0,0,0,0,314338
314341.0,58,0,0,0,0,314341
314342.0,45,0,0,0,0,314342
314352.0,220,10,0,0,10,314352
314353.0,47,0,0,0,0,314353
314354.0,44,0,0,0,0,314354
314360.0,31,0,0,0,0,314360
314363.0,0,0,0,0,0,314363
314365.0,104,0,0,0,0,314365
314370.0,15,0,0,0,0,314370
314373.0,12,0,0,0,0,314373
314383.0,49,0,0,0,0,314383
314384.0,17,0,0,0,0,314384
314385.0,86,0,0,0,0,314385
314386.0,177,0,0,0,0,314386
314389.0,4,0,0,0,0,314389
314390.0,0,0,0,0,0,314390
314391.0,252,0,0,0,0,314391
314394.0,71,0,0,0,0,314394
314395.0,69,0,0,0,0,314395
314396.0,74,1,0,0,1,314396
314402.0,96,0,0,0,0,314402
314406.0,224,0,0,0,0,314406
314410.0,374,0,0,0,0,314410
314412.0,2,0,0,0,0,314412
314413.0,60,6,0,0,6,314413
314414.0,109,0,0,0,0,314414
314415.0,1,7,0,0,7,314415
314416.0,80,0,0,0,0,314416
314417.0,0,0,0,0,0,314417
314420.0,285,65,0,0,65,314420
314421.0,75,2,0,0,2,314421
314422.0,25,0,0,0,0,314422
314423.0,15,6,0,0,6,314423
314427.0,93,0,0,0,0,314427
314430.0,0,0,0,0,0,314430
314431.0,0,40,0,0,40,314431
314433.0,28,0,0,0,0,314433
314435.0,0,0,0,0,0,314435
314440.0,39,0,0,0,0,314440
314441.0,56,0,0,0,0,314441
314442.0,76,0,0,0,0,314442
314446.0,66,0,0,0,0,314446
314448.0,0,0,0,0,0,314448
314449.0,0,0,0,0,0,314449
314452.0,98,0,0,0,0,314452
314453.0,147,39,0,0,39,314453
314454.0,0,0,0,0,0,314454
314456.0,146,0,0,0,0,314456
314457.0,91,0,0,0,0,314457
314458.0,0,0,0,0,0,314458
314459.0,175,0,0,0,0,314459
314465.0,42,1,0,0,1,314465
314466.0,44,0,0,0,0,314466
314467.0,0,0,0,0,0,314467
314470.0,34,0,0,0,0,314470
314471.0,75,0,0,0,0,314471
314472.0,79,0,0,0,0,314472
314475.0,89,0,0,0,0,314475
314477.0,55,0,0,0,0,314477
314478.0,35,0,0,0,0,314478
314479.0,36,0,0,0,0,314479
314480.0,62,0,0,0,0,314480
314481.0,53,0,0,0,0,314481
314482.0,28,0,0,0,0,314482
314483.0,37,0,0,0,0,314483
314484.0,56,0,0,0,0,314484
314485.0,28,0,0,0,0,314485
314487.0,49,0,0,0,0,314487
314492.0,146,0,0,0,0,314492
314494.0,35,0,0,0,0,314494
314495.0,49,0,0,0,0,314495
314496.0,132,0,0,0,0,314496
314497.0,380,0,0,0,0,314497
314499.0,172,0,0,0,0,314499
314505.0,72,0,0,0,0,314505
314506.0,28,0,0,0,0,314506
314510.0,0,0,0,0,0,314510
314511.0,81,0,0,0,0,314511
314514.0,116,0,0,0,0,314514
314522.0,260,0,0,0,0,314522
314526.0,40,0,0,0,0,314526
314528.0,57,0,0,0,0,314528
314529.0,82,0,0,0,0,314529
314532.0,42,0,0,0,0,314532
314535.0,15,0,0,0,0,314535
314536.0,104,1,0,0,1,314536
314539.0,45,0,0,0,0,314539
314544.0,0,0,0,0,0,314544
314545.0,0,0,0,0,0,314545
314546.0,144,7,0,0,7,314546
314548.0,0,0,0,0,0,314548
314549.0,0,0,0,0,0,314549
314550.0,34,0,0,0,0,314550
314551.0,0,0,0,0,0,314551
314552.0,28,0,0,0,0,314552
314555.0,0,0,0,0,0,314555
314561.0,46,0,0,0,0,314561
314564.0,56,3,0,0,3,314564
314565.0,513,0,0,0,0,314565
314566.0,61,0,0,0,0,314566
314569.0,71,0,0,0,0,314569
314570.0,25,0,0,0,0,314570
314574.0,46,0,0,0,0,314574
314576.0,43,0,0,0,0,314576
314577.0,1,0,0,0,0,314577
314580.0,233,0,0,0,0,314580
314581.0,118,0,0,0,0,314581
314585.0,119,0,0,0,0,314585
314587.0,118,0,0,0,0,314587
314588.0,20,0,0,0,0,314588
314593.0,5,0,0,0,0,314593
314602.0,268,0,0,0,0,314602
314603.0,81,42,0,0,42,314603
314606.0,116,8,0,0,8,314606
314610.0,38,0,0,0,0,314610
314611.0,161,0,0,0,0,314611
314614.0,17,0,0,0,0,314614
314617.0,58,0,0,0,0,314617
314618.0,0,0,0,0,0,314618
314622.0,63,0,0,0,0,314622
314623.0,102,0,0,0,0,314623
314624.0,0,0,0,0,0,314624
314631.0,57,0,0,0,0,314631
314634.0,170,0,0,0,0,314634
314635.0,0,0,0,0,0,314635
314636.0,36,1,0,0,1,314636
314639.0,38,5,0,0,5,314639
314641.0,413,379,0,293,86,314641
314642.0,574,0,0,0,0,314642
314644.0,85,0,0,0,0,314644
314646.0,93,0,0,0,0,314646
314648.0,40,0,0,0,0,314648
314650.0,0,0,0,0,0,314650
314651.0,707,90,0,0,90,314651
314655.0,47,0,0,0,0,314655
314656.0,39,0,0,0,0,314656
314657.0,42,0,0,0,0,314657
314658.0,36,0,0,0,0,314658
314659.0,65,0,0,0,0,314659
314660.0,61,0,0,0,0,314660
314661.0,60,0,0,0,0,314661
314662.0,69,0,0,0,0,314662
314663.0,81,0,0,0,0,314663
314666.0,1,0,0,0,0,314666
314667.0,43,0,0,0,0,314667
314669.0,45,0,0,0,0,314669
314672.0,57,0,0,0,0,314672
314673.0,228,0,0,0,0,314673
314675.0,178,0,0,0,0,314675
314677.0,48,0,0,0,0,314677
314678.0,62,1,0,0,1,314678
314682.0,32,0,0,0,0,314682
314684.0,32,0,0,0,0,314684
314690.0,142,8,0,0,8,314690
314691.0,122,0,0,0,0,314691
314693.0,50,0,0,0,0,314693
314694.0,102,8,0,0,8,314694
314697.0,44,0,0,0,0,314697
314701.0,42,0,0,0,0,314701
314702.0,33,0,0,0,0,314702
314704.0,55,0,0,0,0,314704
314705.0,55,0,0,0,0,314705
314707.0,152,22,0,0,22,314707
314708.0,106,0,0,0,0,314708
314709.0,35,0,0,0,0,314709
314710.0,143,0,0,0,0,314710
314712.0,50,0,0,0,0,314712
314714.0,8,0,0,0,0,314714
314717.0,63,0,0,0,0,314717
314719.0,305,0,0,0,0,314719
314723.0,51,0,0,0,0,314723
314725.0,76,0,0,0,0,314725
314726.0,0,0,0,0,0,314726
314727.0,360,0,0,0,0,314727
314728.0,115,0,0,0,0,314728
314731.0,180,0,0,0,0,314731
314735.0,81,3,0,0,3,314735
314736.0,66,4,0,0,4,314736
314737.0,271,0,0,0,0,314737
314740.0,96,5,0,0,5,314740
314741.0,32,0,0,0,0,314741
314742.0,319,0,0,0,0,314742
314745.0,32,0,0,0,0,314745
314746.0,61,0,0,0,0,314746
314747.0,63,0,0,0,0,314747
314748.0,33,0,0,0,0,314748
314749.0,63,0,0,0,0,314749
314750.0,43,0,0,0,0,314750
314751.0,0,0,0,0,0,314751
314753.0,67,0,0,0,0,314753
314756.0,0,0,0,0,0,314756
314757.0,45,0,0,0,0,314757
314762.0,138,0,0,0,0,314762
314765.0,130,0,0,0,0,314765
314766.0,26,0,0,0,0,314766
314768.0,27,0,0,0,0,314768
314781.0,162,0,0,0,0,314781
314785.0,63,0,0,0,0,314785
314786.0,192,8,0,0,8,314786
314788.0,46,0,0,0,0,314788
314790.0,34,0,0,0,0,314790
314793.0,54,4,0,0,4,314793
314794.0,13,57,0,0,57,314794
314797.0,62,0,0,0,0,314797
314799.0,78,0,0,0,0,314799
314800.0,29,0,0,0,0,314800
314801.0,174,16,0,0,16,314801
314806.0,43,0,0,0,0,314806
314807.0,0,0,0,0,0,314807
314808.0,11,0,0,0,0,314808
314810.0,48,0,0,0,0,314810
314811.0,42,0,0,0,0,314811
314813.0,61,0,0,0,0,314813
314815.0,82,405,0,405,0,314815
314816.0,90,0,0,0,0,314816
314817.0,42,0,0,0,0,314817
314818.0,21,0,0,0,0,314818
314823.0,35,0,0,0,0,314823
314824.0,26,0,0,0,0,314824
314826.0,51,0,0,0,0,314826
314827.0,0,0,0,0,0,314827
314829.0,46,0,0,0,0,314829
314830.0,24,0,0,0,0,314830
314833.0,33,0,0,0,0,314833
314836.0,47,0,0,0,0,314836
314837.0,0,11,0,0,11,314837
314838.0,125,0,0,0,0,314838
314839.0,198,0,0,0,0,314839
314843.0,49,0,0,0,0,314843
314845.0,20,0,0,0,0,314845
314846.0,0,0,0,0,0,314846
314851.0,126,0,0,0,0,314851
314852.0,2,0,0,0,0,314852
314855.0,0,0,0,0,0,314855
314856.0,79,2,0,0,2,314856
314857.0,61,0,0,0,0,314857
314858.0,92,6,0,0,6,314858
314859.0,55,0,0,0,0,314859
314864.0,102,0,0,0,0,314864
314869.0,185,89,0,0,89,314869
314870.0,57,0,0,0,0,314870
314873.0,26,0,0,0,0,314873
314874.0,1,0,0,0,0,314874
314877.0,164,0,0,0,0,314877
314879.0,126,0,0,0,0,314879
314881.0,23,0,0,0,0,314881
314886.0,113,0,0,0,0,314886
314887.0,62,0,0,0,0,314887
314888.0,51,0,0,0,0,314888
314890.0,66,0,0,0,0,314890
314891.0,35,0,0,0,0,314891
314892.0,200,0,0,0,0,314892
314893.0,49,0,0,0,0,314893
314903.0,60,0,0,0,0,314903
314907.0,4,0,0,0,0,314907
314910.0,114,0,0,0,0,314910
314912.0,17,0,0,0,0,314912
314913.0,248,0,0,0,0,314913
314915.0,71,0,0,0,0,314915
314916.0,70,0,0,0,0,314916
314917.0,114,34,0,0,34,314917
314919.0,44,0,0,0,0,314919
314921.0,36,0,0,0,0,314921
314922.0,47,9,0,0,9,314922
314924.0,85,0,0,0,0,314924
314926.0,36,0,0,0,0,314926
314927.0,28,0,0,0,0,314927
314928.0,37,0,0,0,0,314928
314930.0,71,0,0,0,0,314930
314931.0,81,0,0,0,0,314931
314942.0,146,0,0,0,0,314942
314943.0,0,0,0,0,0,314943
314946.0,29,0,0,0,0,314946
314947.0,68,0,0,0,0,314947
314949.0,7,0,0,0,0,314949
314950.0,0,0,0,0,0,314950
314954.0,567,45,0,0,45,314954
314959.0,298,0,0,0,0,314959
314960.0,107,0,0,0,0,314960
314961.0,61,0,0,0,0,314961
314963.0,320,0,0,0,0,314963
314964.0,36,0,0,0,0,314964
314965.0,69,0,0,0,0,314965
314966.0,76,0,0,0,0,314966
314967.0,71,0,0,0,0,314967
314968.0,43,0,0,0,0,314968
314970.0,29,0,0,0,0,314970
314971.0,27,0,0,0,0,314971
314973.0,48,0,0,0,0,314973
314986.0,270,0,0,0,0,314986
314988.0,37,6,0,0,6,314988
314989.0,32,0,0,0,0,314989
314998.0,47,0,0,0,0,314998
314999.0,776,0,0,0,0,314999
315001.0,149,0,0,0,0,315001
315003.0,72,0,0,0,0,315003
315006.0,0,0,0,0,0,315006
315008.0,2,6,0,0,6,315008
315009.0,0,0,0,0,0,315009
315012.0,91,0,0,0,0,315012
315013.0,336,32,0,0,32,315013
315016.0,120,0,0,0,0,315016
315017.0,108,0,0,0,0,315017
315018.0,218,119,0,0,119,315018
315022.0,33,0,0,0,0,315022
315023.0,69,0,0,0,0,315023
315025.0,1,0,0,0,0,315025
315026.0,38,25,0,0,25,315026
315027.0,0,6,0,0,6,315027
315035.0,375,0,0,0,0,315035
315038.0,51,0,0,0,0,315038
315039.0,33,5,0,0,5,315039
315040.0,0,0,0,0,0,315040
315041.0,209,0,0,0,0,315041
315043.0,108,0,0,0,0,315043
315049.0,0,0,0,0,0,315049
315050.0,2,0,0,0,0,315050
315054.0,459,0,0,0,0,315054
315057.0,163,0,0,0,0,315057
315060.0,12,0,0,0,0,315060
315061.0,92,0,0,0,0,315061
315069.0,13,0,0,0,0,315069
315071.0,44,0,0,0,0,315071
315072.0,141,0,0,0,0,315072
315074.0,62,0,0,0,0,315074
315075.0,25,34,0,0,34,315075
315077.0,123,0,0,0,0,315077
315078.0,105,0,0,0,0,315078
315079.0,1,0,0,0,0,315079
315082.0,33,0,0,0,0,315082
315085.0,31,0,0,0,0,315085
315088.0,0,0,0,0,0,315088
315089.0,87,0,0,0,0,315089
315090.0,90,0,0,0,0,315090
315091.0,137,0,0,0,0,315091
315092.0,39,0,0,0,0,315092
315093.0,16,0,0,0,0,315093
315094.0,49,0,0,0,0,315094
315097.0,37,0,0,0,0,315097
315098.0,71,14,0,0,14,315098
315099.0,0,0,0,0,0,315099
315100.0,187,0,0,0,0,315100
315101.0,4,0,0,0,0,315101
315102.0,95,0,0,0,0,315102
315103.0,37,0,0,0,0,315103
315106.0,117,30,0,0,30,315106
315108.0,120,11,0,0,11,315108
315110.0,39,34,0,0,34,315110
315111.0,26,0,0,0,0,315111
315112.0,0,0,0,0,0,315112
315116.0,86,26,0,0,26,315116
315119.0,131,0,0,0,0,315119
315120.0,37,0,0,0,0,315120
315121.0,29,0,0,0,0,315121
315122.0,22,0,0,0,0,315122
315124.0,29,0,0,0,0,315124
315128.0,54,0,0,0,0,315128
315129.0,52,0,0,0,0,315129
315131.0,43,0,0,0,0,315131
315132.0,55,0,0,0,0,315132
315133.0,63,0,0,0,0,315133
315135.0,56,0,0,0,0,315135
315136.0,54,0,0,0,0,315136
315138.0,71,0,0,0,0,315138
315140.0,34,0,0,0,0,315140
315143.0,201,2,0,0,2,315143
315144.0,2,0,0,0,0,315144
315148.0,48,1,0,0,1,315148
315149.0,0,0,0,0,0,315149
315150.0,5,0,0,0,0,315150
315152.0,56,0,0,0,0,315152
315155.0,2,0,0,0,0,315155
315164.0,225,0,0,0,0,315164
315168.0,228,0,0,0,0,315168
315174.0,2,0,0,0,0,315174
315175.0,129,0,0,0,0,315175
315177.0,129,0,0,0,0,315177
315178.0,33,0,0,0,0,315178
315180.0,95,29,0,0,29,315180
315181.0,42,0,0,0,0,315181
315183.0,52,19,0,0,19,315183
315184.0,139,0,0,0,0,315184
315185.0,36,5,0,0,5,315185
315186.0,72,0,0,0,0,315186
315191.0,430,75,0,0,75,315191
315192.0,212,57,0,0,57,315192
315197.0,0,0,0,0,0,315197
315199.0,61,0,0,0,0,315199
315202.0,123,21,0,0,21,315202
315203.0,27,12,0,0,12,315203
315204.0,0,0,0,0,0,315204
315205.0,0,0,0,0,0,315205
315207.0,32,0,0,0,0,315207
315208.0,0,0,0,0,0,315208
315209.0,0,0,0,0,0,315209
315210.0,12,0,0,0,0,315210
315211.0,28,126,72,0,54,315211
315212.0,0,0,0,0,0,315212
315213.0,1,0,0,0,0,315213
315214.0,51,0,0,0,0,315214
315223.0,44,0,0,0,0,315223
315225.0,0,0,0,0,0,315225
315226.0,71,0,0,0,0,315226
315228.0,62,0,0,0,0,315228
315233.0,118,0,0,0,0,315233
315239.0,0,0,0,0,0,315239
315244.0,57,0,0,0,0,315244
315245.0,47,0,0,0,0,315245
315249.0,61,0,0,0,0,315249
315250.0,92,0,0,0,0,315250
315251.0,74,0,0,0,0,315251
315255.0,76,0,0,0,0,315255
315258.0,47,0,0,0,0,315258
315259.0,35,0,0,0,0,315259
315260.0,47,28,0,0,28,315260
315261.0,58,0,0,0,0,315261
315262.0,35,0,0,0,0,315262
315263.0,52,0,0,0,0,315263
315265.0,36,0,0,0,0,315265
315266.0,39,0,0,0,0,315266
315267.0,149,0,0,0,0,315267
315269.0,44,13,0,0,13,315269
315270.0,47,0,0,0,0,315270
315272.0,32,0,0,0,0,315272
315273.0,82,0,0,0,0,315273
315274.0,248,2,0,0,2,315274
315275.0,35,0,0,0,0,315275
315277.0,31,7,0,0,7,315277
315278.0,35,0,0,0,0,315278
315279.0,35,0,0,0,0,315279
315280.0,40,0,0,0,0,315280
315284.0,144,0,0,0,0,315284
315285.0,71,15,0,0,15,315285
315287.0,122,0,0,0,0,315287
315288.0,28,0,0,0,0,315288
315290.0,83,0,0,0,0,315290
315291.0,1,7,0,0,7,315291
315292.0,132,0,0,0,0,315292
315293.0,2,89,0,0,89,315293
315295.0,177,0,0,0,0,315295
315296.0,417,0,0,0,0,315296
315297.0,44,0,0,0,0,315297
315298.0,61,0,0,0,0,315298
315302.0,15,296,0,0,296,315302
315303.0,117,6,0,0,6,315303
315306.0,122,0,0,0,0,315306
315311.0,84,0,0,0,0,315311
315313.0,71,0,0,0,0,315313
315314.0,46,0,0,0,0,315314
315318.0,61,0,0,0,0,315318
315320.0,36,36,0,0,36,315320
315321.0,1,12,0,0,12,315321
315322.0,214,0,0,0,0,315322
315323.0,55,0,0,0,0,315323
315324.0,67,9,0,0,9,315324
315325.0,181,13,0,0,13,315325
315327.0,34,0,0,0,0,315327
315330.0,35,0,0,0,0,315330
315335.0,36,0,0,0,0,315335
315337.0,5,0,0,0,0,315337
315341.0,474,9,0,0,9,315341
315342.0,46,0,0,0,0,315342
315343.0,82,0,0,0,0,315343
315344.0,28,2,0,0,2,315344
315346.0,86,0,0,0,0,315346
315351.0,56,0,0,0,0,315351
315354.0,62,0,0,0,0,315354
315356.0,57,0,0,0,0,315356
315357.0,96,0,0,0,0,315357
315358.0,94,0,0,0,0,315358
315359.0,0,0,0,0,0,315359
315362.0,28,0,0,0,0,315362
315365.0,45,0,0,0,0,315365
315366.0,28,0,0,0,0,315366
315367.0,101,0,0,0,0,315367
315368.0,33,0,0,0,0,315368
315370.0,74,0,0,0,0,315370
315379.0,62,0,0,0,0,315379
315383.0,234,0,0,0,0,315383
315385.0,190,0,0,0,0,315385
315388.0,48,0,0,0,0,315388
315393.0,0,0,0,0,0,315393
315395.0,0,0,0,0,0,315395
315400.0,0,0,0,0,0,315400
315401.0,0,0,0,0,0,315401
315402.0,0,0,0,0,0,315402
315404.0,0,0,0,0,0,315404
315405.0,0,0,0,0,0,315405
315410.0,7,0,0,0,0,315410
315412.0,205,0,0,0,0,315412
315414.0,85,0,0,0,0,315414
315416.0,59,0,0,0,0,315416
315419.0,59,0,0,0,0,315419
315420.0,178,0,0,0,0,315420
315424.0,0,0,0,0,0,315424
315429.0,174,113,0,0,113,315429
315430.0,0,0,0,0,0,315430
315432.0,0,0,0,0,0,315432
315434.0,21,0,0,0,0,315434
315436.0,97,0,0,0,0,315436
315437.0,85,0,0,0,0,315437
315438.0,79,0,0,0,0,315438
315444.0,84,0,0,0,0,315444
315446.0,16,41,0,0,41,315446
315447.0,16,72,0,0,72,315447
315448.0,13,0,0,0,0,315448
315449.0,91,0,0,0,0,315449
315450.0,33,0,0,0,0,315450
315455.0,21,0,0,0,0,315455
315457.0,32,0,0,0,0,315457
315467.0,28,0,0,0,0,315467
315468.0,32,0,0,0,0,315468
315472.0,43,0,0,0,0,315472
315479.0,45,0,0,0,0,315479
315485.0,28,0,0,0,0,315485
315488.0,79,0,0,0,0,315488
315493.0,27,0,0,0,0,315493
315494.0,20,0,0,0,0,315494
315495.0,59,0,0,0,0,315495
315497.0,44,0,0,0,0,315497
315498.0,70,0,0,0,0,315498
315501.0,515,0,0,0,0,315501
315505.0,64,0,0,0,0,315505
315507.0,133,20,0,0,20,315507
315508.0,32,0,0,0,0,315508
315514.0,24,0,0,0,0,315514
315518.0,14,0,0,0,0,315518
315520.0,35,0,0,0,0,315520
315521.0,61,0,0,0,0,315521
315522.0,40,0,0,0,0,315522
315523.0,35,0,0,0,0,315523
315524.0,1060,7,0,0,7,315524
315525.0,335,0,0,0,0,315525
315526.0,57,0,0,0,0,315526
315527.0,35,0,0,0,0,315527
315528.0,69,0,0,0,0,315528
315530.0,25,0,0,0,0,315530
315531.0,62,0,0,0,0,315531
315532.0,73,8,0,0,8,315532
315533.0,42,0,0,0,0,315533
315534.0,35,0,0,0,0,315534
315535.0,35,0,0,0,0,315535
315537.0,36,0,0,0,0,315537
315538.0,35,0,0,0,0,315538
315539.0,36,0,0,0,0,315539
315540.0,72,0,0,0,0,315540
315541.0,59,27,0,0,27,315541
315543.0,104,0,0,0,0,315543
315548.0,55,0,0,0,0,315548
315551.0,81,0,0,0,0,315551
315557.0,56,0,0,0,0,315557
315559.0,167,0,0,0,0,315559
315561.0,52,0,0,0,0,315561
315562.0,42,0,0,0,0,315562
315563.0,84,0,0,0,0,315563
315564.0,60,0,0,0,0,315564
315565.0,0,0,0,0,0,315565
315566.0,17,0,0,0,0,315566
315568.0,0,0,0,0,0,315568
315570.0,105,0,0,0,0,315570
315572.0,28,0,0,0,0,315572
315574.0,120,0,0,0,0,315574
315576.0,35,0,0,0,0,315576
315577.0,75,0,0,0,0,315577
315578.0,47,0,0,0,0,315578
315581.0,29,0,0,0,0,315581
315588.0,83,0,0,0,0,315588
315589.0,92,0,0,0,0,315589
315590.0,49,0,0,0,0,315590
315591.0,54,0,0,0,0,315591
315592.0,75,8,0,0,8,315592
315594.0,501,0,0,0,0,315594
315595.0,459,15,0,0,15,315595
315596.0,64,28,0,0,28,315596
315599.0,0,0,0,0,0,315599
315600.0,284,0,0,0,0,315600
315601.0,43,0,0,0,0,315601
315603.0,253,7,0,0,7,315603
