MAZ,num_hh,total_pop,gq_pop,gq_military,gq_university,gq_other,numhh_gq
312546.0,68,198,0,0,0,0,68
312547.0,17,60,0,0,0,0,17
312549.0,46,91,0,0,0,0,46
312550.0,68,182,0,0,0,0,68
312551.0,88,228,0,0,0,0,88
312553.0,678,1820,0,0,0,0,678
312555.0,74,197,0,0,0,0,74
312557.0,46,182,0,0,0,0,46
312560.0,77,226,6,0,0,6,83
312563.0,177,506,29,0,0,29,206
312571.0,108,276,0,0,0,0,108
312572.0,338,947,0,0,0,0,338
312582.0,20,27,0,0,0,0,20
312590.0,34,102,0,0,0,0,34
312591.0,0,0,0,0,0,0,0
312592.0,69,194,0,0,0,0,69
312594.0,0,0,0,0,0,0,0
312595.0,0,29,29,0,0,29,29
312597.0,98,313,0,0,0,0,98
312598.0,28,97,0,0,0,0,28
312601.0,105,301,0,0,0,0,105
312604.0,69,170,0,0,0,0,69
312607.0,57,209,17,0,0,17,74
312610.0,29,146,15,0,0,15,44
312612.0,4,636,620,0,0,620,624
312615.0,136,210,0,0,0,0,136
312616.0,0,0,0,0,0,0,0
312618.0,76,180,0,0,0,0,76
312627.0,41,82,0,0,0,0,41
312628.0,30,71,0,0,0,0,30
312633.0,26,82,0,0,0,0,26
312639.0,73,175,5,0,0,5,78
312640.0,45,87,0,0,0,0,45
312641.0,48,91,0,0,0,0,48
312645.0,31,91,9,0,0,9,40
312647.0,52,132,0,0,0,0,52
312648.0,0,0,0,0,0,0,0
312649.0,42,94,25,0,0,25,67
312650.0,213,493,0,0,0,0,213
312655.0,48,108,0,0,0,0,48
312664.0,50,109,0,0,0,0,50
312666.0,32,64,0,0,0,0,32
312667.0,42,101,0,0,0,0,42
312668.0,63,179,0,0,0,0,63
312669.0,58,168,0,0,0,0,58
312671.0,42,101,0,0,0,0,42
312672.0,64,103,0,0,0,0,64
312674.0,31,73,0,0,0,0,31
312675.0,83,161,0,0,0,0,83
312676.0,43,109,0,0,0,0,43
312677.0,50,123,0,0,0,0,50
312679.0,287,617,136,0,136,0,423
312680.0,64,102,0,0,0,0,64
312681.0,75,349,222,0,212,10,297
312682.0,82,172,0,0,0,0,82
312683.0,33,106,0,0,0,0,33
312684.0,42,160,0,0,0,0,42
312686.0,27,85,0,0,0,0,27
312692.0,44,126,0,0,0,0,44
312693.0,0,0,0,0,0,0,0
312695.0,111,336,12,0,0,12,123
312696.0,227,478,0,0,0,0,227
312697.0,174,402,0,0,0,0,174
312698.0,24,75,0,0,0,0,24
312702.0,0,0,0,0,0,0,0
312705.0,1,5,0,0,0,0,1
312706.0,0,0,0,0,0,0,0
312707.0,496,1637,0,0,0,0,496
312709.0,139,428,18,0,0,18,157
312711.0,120,289,0,0,0,0,120
312712.0,41,135,0,0,0,0,41
312715.0,71,132,0,0,0,0,71
312721.0,29,130,0,0,0,0,29
312729.0,33,114,0,0,0,0,33
312730.0,44,179,3,0,0,3,47
312731.0,0,1,0,0,0,0,0
312737.0,26,126,0,0,0,0,26
312738.0,2,26,0,0,0,0,2
312742.0,0,0,0,0,0,0,0
312745.0,173,475,0,0,0,0,173
312746.0,34,123,0,0,0,0,34
312748.0,40,113,0,0,0,0,40
312749.0,18,57,0,0,0,0,18
312751.0,125,306,0,0,0,0,125
312753.0,32,96,0,0,0,0,32
312754.0,11,49,0,0,0,0,11
312762.0,294,629,54,0,54,0,348
312763.0,34,88,0,0,0,0,34
312767.0,165,510,28,0,0,28,193
312768.0,125,244,0,0,0,0,125
312772.0,0,16,0,0,0,0,0
312773.0,25,85,0,0,0,0,25
312774.0,19,55,0,0,0,0,19
312775.0,85,263,0,0,0,0,85
312777.0,84,222,0,0,0,0,84
312778.0,0,0,0,0,0,0,0
312780.0,96,374,0,0,0,0,96
312782.0,38,107,0,0,0,0,38
312783.0,0,0,0,0,0,0,0
312786.0,29,85,0,0,0,0,29
312787.0,38,80,0,0,0,0,38
312788.0,85,228,0,0,0,0,85
312789.0,44,84,0,0,0,0,44
312790.0,0,0,0,0,0,0,0
312791.0,1,3,0,0,0,0,1
312800.0,97,251,0,0,0,0,97
312801.0,27,79,4,0,0,4,31
312802.0,23,68,3,0,0,3,26
312807.0,178,525,0,0,0,0,178
312808.0,35,111,0,0,0,0,35
312815.0,35,90,0,0,0,0,35
312816.0,0,0,0,0,0,0,0
312817.0,149,355,26,0,25,1,175
312818.0,95,211,0,0,0,0,95
312819.0,56,78,0,0,0,0,56
312822.0,112,383,121,0,0,121,233
312823.0,70,197,0,0,0,0,70
312824.0,78,231,23,0,0,23,101
312825.0,82,284,0,0,0,0,82
312826.0,221,372,0,0,0,0,221
312828.0,211,501,0,0,0,0,211
312830.0,31,81,0,0,0,0,31
312831.0,64,152,0,0,0,0,64
312833.0,42,73,0,0,0,0,42
312834.0,36,78,0,0,0,0,36
312835.0,85,197,0,0,0,0,85
312836.0,31,84,0,0,0,0,31
312837.0,65,212,0,0,0,0,65
312838.0,24,85,0,0,0,0,24
312839.0,29,106,0,0,0,0,29
312841.0,69,210,0,0,0,0,69
312844.0,42,92,0,0,0,0,42
312845.0,2,52,0,0,0,0,2
312846.0,320,1035,22,0,0,22,342
312847.0,175,624,0,0,0,0,175
312848.0,22,69,0,0,0,0,22
312849.0,248,591,0,0,0,0,248
312850.0,119,446,0,0,0,0,119
312851.0,234,683,0,0,0,0,234
312852.0,11,54,0,0,0,0,11
312853.0,376,1122,10,0,0,10,386
312854.0,0,0,0,0,0,0,0
312855.0,52,145,0,0,0,0,52
312859.0,24,125,0,0,0,0,24
312860.0,35,111,0,0,0,0,35
312861.0,0,0,0,0,0,0,0
312862.0,0,0,0,0,0,0,0
312865.0,191,528,12,0,0,12,203
312866.0,27,119,0,0,0,0,27
312868.0,79,192,0,0,0,0,79
312870.0,50,218,0,0,0,0,50
312872.0,31,100,0,0,0,0,31
312878.0,183,456,0,0,0,0,183
312879.0,79,202,0,0,0,0,79
312882.0,34,102,0,0,0,0,34
312883.0,24,130,48,0,0,48,72
312885.0,0,28,0,0,0,0,0
312887.0,0,0,0,0,0,0,0
312888.0,84,219,0,0,0,0,84
312889.0,79,218,0,0,0,0,79
312894.0,118,390,77,0,0,77,195
312898.0,13,40,0,0,0,0,13
312900.0,47,141,0,0,0,0,47
312903.0,93,239,0,0,0,0,93
312905.0,43,123,0,0,0,0,43
312906.0,176,212,0,0,0,0,176
312914.0,47,160,0,0,0,0,47
312917.0,212,624,0,0,0,0,212
312920.0,45,85,0,0,0,0,45
312922.0,155,255,0,0,0,0,155
312923.0,179,275,0,0,0,0,179
312925.0,274,442,0,0,0,0,274
312926.0,250,368,0,0,0,0,250
312927.0,392,564,0,0,0,0,392
312928.0,297,461,0,0,0,0,297
312929.0,206,299,0,0,0,0,206
312930.0,27,55,0,0,0,0,27
312932.0,83,155,0,0,0,0,83
312933.0,45,111,0,0,0,0,45
312934.0,46,159,0,0,0,0,46
312936.0,19,43,0,0,0,0,19
312939.0,84,133,0,0,0,0,84
312940.0,258,426,19,0,0,19,277
312944.0,105,189,0,0,0,0,105
312946.0,74,146,0,0,0,0,74
312948.0,49,90,0,0,0,0,49
312949.0,56,134,0,0,0,0,56
312950.0,43,80,0,0,0,0,43
312953.0,36,66,0,0,0,0,36
312954.0,64,188,0,0,0,0,64
312955.0,38,87,0,0,0,0,38
312958.0,97,193,0,0,0,0,97
312959.0,92,184,0,0,0,0,92
312962.0,54,123,0,0,0,0,54
312963.0,92,140,7,0,0,7,99
312965.0,35,73,0,0,0,0,35
312966.0,59,135,0,0,0,0,59
312967.0,133,249,0,0,0,0,133
312968.0,44,85,0,0,0,0,44
312970.0,56,155,0,0,0,0,56
312972.0,57,174,0,0,0,0,57
312974.0,41,70,0,0,0,0,41
312976.0,53,120,0,0,0,0,53
312978.0,61,117,0,0,0,0,61
312979.0,88,200,0,0,0,0,88
312981.0,99,318,4,0,0,4,103
312983.0,46,141,0,0,0,0,46
312984.0,34,90,0,0,0,0,34
312985.0,26,103,0,0,0,0,26
312986.0,38,114,0,0,0,0,38
312987.0,166,599,6,0,0,6,172
312989.0,43,128,0,0,0,0,43
312991.0,38,137,0,0,0,0,38
312992.0,35,139,0,0,0,0,35
312994.0,26,106,0,0,0,0,26
312996.0,38,166,0,0,0,0,38
312997.0,48,179,0,0,0,0,48
312998.0,19,56,0,0,0,0,19
312999.0,33,113,0,0,0,0,33
313000.0,114,423,0,0,0,0,114
313004.0,132,309,0,0,0,0,132
313008.0,118,386,0,0,0,0,118
313009.0,275,921,0,0,0,0,275
313010.0,0,0,0,0,0,0,0
313011.0,0,0,0,0,0,0,0
313013.0,5,6,0,0,0,0,5
313019.0,224,511,0,0,0,0,224
313020.0,26,85,0,0,0,0,26
313022.0,75,206,6,0,0,6,81
313025.0,220,668,0,0,0,0,220
313027.0,79,181,3,0,0,3,82
313028.0,8,17,0,0,0,0,8
313034.0,94,168,0,0,0,0,94
313036.0,71,251,0,0,0,0,71
313039.0,1,10,0,0,0,0,1
313040.0,119,273,0,0,0,0,119
313041.0,0,0,0,0,0,0,0
313044.0,99,264,0,0,0,0,99
313051.0,239,643,0,0,0,0,239
313053.0,62,175,0,0,0,0,62
313056.0,0,0,0,0,0,0,0
313060.0,55,162,0,0,0,0,55
313061.0,0,0,0,0,0,0,0
313071.0,214,599,100,0,0,100,314
313072.0,23,56,0,0,0,0,23
313073.0,70,213,0,0,0,0,70
313076.0,81,176,0,0,0,0,81
313079.0,275,537,0,0,0,0,275
313083.0,135,400,0,0,0,0,135
313084.0,148,439,3,0,0,3,151
313086.0,44,102,0,0,0,0,44
313088.0,54,137,0,0,0,0,54
313091.0,83,244,0,0,0,0,83
313092.0,147,284,0,0,0,0,147
313093.0,89,246,5,0,0,5,94
313094.0,0,0,0,0,0,0,0
313095.0,13,55,26,0,0,26,39
313096.0,107,350,10,0,0,10,117
313097.0,59,156,0,0,0,0,59
313098.0,82,287,0,0,0,0,82
313099.0,71,186,0,0,0,0,71
313100.0,32,98,0,0,0,0,32
313103.0,32,103,0,0,0,0,32
313104.0,68,245,0,0,0,0,68
313105.0,31,57,0,0,0,0,31
313106.0,16,49,0,0,0,0,16
313107.0,27,59,0,0,0,0,27
313108.0,59,120,0,0,0,0,59
313111.0,142,531,0,0,0,0,142
313114.0,89,244,0,0,0,0,89
313115.0,156,464,0,0,0,0,156
313117.0,39,106,0,0,0,0,39
313119.0,30,59,0,0,0,0,30
313120.0,50,125,0,0,0,0,50
313122.0,124,291,1,0,0,1,125
313123.0,0,29,8,0,0,8,8
313125.0,2,11,0,0,0,0,2
313127.0,73,229,0,0,0,0,73
313132.0,72,191,0,0,0,0,72
313133.0,40,96,0,0,0,0,40
313134.0,92,226,0,0,0,0,92
313140.0,867,2136,0,0,0,0,867
313150.0,537,1012,0,0,0,0,537
313154.0,559,888,0,0,0,0,559
313157.0,60,161,0,0,0,0,60
313159.0,99,193,0,0,0,0,99
313164.0,44,148,13,0,0,13,57
313165.0,42,122,0,0,0,0,42
313167.0,38,87,0,0,0,0,38
313169.0,264,670,2,0,0,2,266
313170.0,53,189,0,0,0,0,53
313173.0,51,137,0,0,0,0,51
313175.0,62,293,1,0,0,1,63
313176.0,57,336,116,0,0,116,173
313178.0,206,606,0,0,0,0,206
313180.0,13,48,0,0,0,0,13
313182.0,57,188,0,0,0,0,57
313183.0,584,1573,0,0,0,0,584
313185.0,148,388,0,0,0,0,148
313186.0,488,1289,0,0,0,0,488
313191.0,55,164,0,0,0,0,55
313193.0,175,579,0,0,0,0,175
313196.0,192,487,0,0,0,0,192
313198.0,32,151,0,0,0,0,32
313200.0,27,105,0,0,0,0,27
313201.0,9,69,0,0,0,0,9
313207.0,19,105,7,0,0,7,26
313208.0,47,104,0,0,0,0,47
313211.0,152,488,0,0,0,0,152
313214.0,50,182,18,0,0,18,68
313215.0,251,663,103,0,0,103,354
313216.0,58,194,0,0,0,0,58
313217.0,56,156,0,0,0,0,56
313218.0,266,1016,0,0,0,0,266
313219.0,15,46,2,0,0,2,17
313220.0,365,770,0,0,0,0,365
313222.0,360,962,3,0,0,3,363
313223.0,155,373,0,0,0,0,155
313224.0,36,104,0,0,0,0,36
313225.0,26,102,9,0,0,9,35
313226.0,63,181,0,0,0,0,63
313227.0,87,124,4,0,0,4,91
313230.0,44,169,0,0,0,0,44
313231.0,147,377,0,0,0,0,147
313234.0,0,0,0,0,0,0,0
313236.0,0,0,0,0,0,0,0
313242.0,0,0,0,0,0,0,0
313243.0,37,103,15,0,0,15,52
313246.0,30,123,0,0,0,0,30
313249.0,60,174,0,0,0,0,60
313252.0,251,698,0,0,0,0,251
313255.0,401,700,0,0,0,0,401
313258.0,244,776,0,0,0,0,244
313259.0,23,77,0,0,0,0,23
313265.0,2,11,0,0,0,0,2
313270.0,0,0,0,0,0,0,0
313274.0,151,344,41,0,0,41,192
313276.0,78,246,41,0,0,41,119
313280.0,76,158,0,0,0,0,76
313281.0,23,223,144,0,0,144,167
313282.0,23,54,0,0,0,0,23
313285.0,178,293,0,0,0,0,178
313288.0,6,15,0,0,0,0,6
313289.0,69,149,0,0,0,0,69
313290.0,65,134,0,0,0,0,65
313291.0,59,136,0,0,0,0,59
313292.0,66,185,0,0,0,0,66
313293.0,125,238,0,0,0,0,125
313294.0,68,223,0,0,0,0,68
313295.0,82,220,0,0,0,0,82
313296.0,95,329,0,0,0,0,95
313297.0,28,101,0,0,0,0,28
313299.0,97,234,56,0,0,56,153
313303.0,24,67,0,0,0,0,24
313306.0,39,101,0,0,0,0,39
313307.0,62,228,0,0,0,0,62
313311.0,20,74,0,0,0,0,20
313312.0,82,120,0,0,0,0,82
313315.0,56,140,13,0,0,13,69
313318.0,40,72,0,0,0,0,40
313320.0,48,265,78,0,0,78,126
313327.0,84,188,0,0,0,0,84
313329.0,73,271,0,0,0,0,73
313330.0,24,40,0,0,0,0,24
313331.0,30,77,0,0,0,0,30
313332.0,53,109,0,0,0,0,53
313333.0,51,120,0,0,0,0,51
313335.0,94,247,0,0,0,0,94
313336.0,36,96,0,0,0,0,36
313338.0,44,103,0,0,0,0,44
313340.0,64,131,0,0,0,0,64
313341.0,71,171,0,0,0,0,71
313344.0,0,0,0,0,0,0,0
313345.0,0,0,0,0,0,0,0
313346.0,141,250,0,0,0,0,141
313350.0,47,144,0,0,0,0,47
313353.0,6,53,0,0,0,0,6
313354.0,30,106,0,0,0,0,30
313356.0,50,145,5,0,0,5,55
313360.0,14,72,0,0,0,0,14
313361.0,40,133,0,0,0,0,40
313362.0,469,1424,0,0,0,0,469
313364.0,139,410,0,0,0,0,139
313365.0,75,245,0,0,0,0,75
313368.0,48,185,0,0,0,0,48
313371.0,72,194,0,0,0,0,72
313376.0,0,0,0,0,0,0,0
313379.0,62,153,0,0,0,0,62
313382.0,74,220,5,0,0,5,79
313386.0,31,104,0,0,0,0,31
313390.0,49,193,0,0,0,0,49
313394.0,0,0,0,0,0,0,0
313397.0,65,143,0,0,0,0,65
313398.0,30,94,0,0,0,0,30
313399.0,0,0,0,0,0,0,0
313402.0,39,75,0,0,0,0,39
313407.0,186,577,0,0,0,0,186
313413.0,39,98,0,0,0,0,39
313415.0,28,90,0,0,0,0,28
313417.0,107,344,1,0,0,1,108
313419.0,212,607,0,0,0,0,212
313422.0,63,172,0,0,0,0,63
313425.0,0,1,0,0,0,0,0
313427.0,16,30,0,0,0,0,16
313428.0,8,21,0,0,0,0,8
313430.0,125,327,0,0,0,0,125
313431.0,72,168,0,0,0,0,72
313433.0,1,6,0,0,0,0,1
313434.0,90,219,0,0,0,0,90
313435.0,108,218,0,0,0,0,108
313436.0,55,153,0,0,0,0,55
313438.0,1,8,0,0,0,0,1
313440.0,44,107,0,0,0,0,44
313441.0,14,34,0,0,0,0,14
313443.0,277,639,0,0,0,0,277
313449.0,0,0,0,0,0,0,0
313450.0,95,264,0,0,0,0,95
313452.0,136,334,0,0,0,0,136
313453.0,114,399,0,0,0,0,114
313455.0,45,112,0,0,0,0,45
313468.0,68,154,0,0,0,0,68
313472.0,2,14,0,0,0,0,2
313476.0,54,166,0,0,0,0,54
313477.0,47,152,72,0,0,72,119
313478.0,44,164,0,0,0,0,44
313481.0,37,82,0,0,0,0,37
313482.0,94,312,84,0,0,84,178
313490.0,42,142,0,0,0,0,42
313491.0,10,30,0,0,0,0,10
313492.0,123,282,0,0,0,0,123
313498.0,354,613,0,0,0,0,354
313501.0,164,341,0,0,0,0,164
313502.0,261,560,0,0,0,0,261
313503.0,37,76,0,0,0,0,37
313504.0,227,760,0,0,0,0,227
313507.0,12,104,9,0,0,9,21
313509.0,49,193,0,0,0,0,49
313516.0,143,518,18,0,0,18,161
313518.0,69,201,0,0,0,0,69
313522.0,364,957,0,0,0,0,364
313523.0,31,73,0,0,0,0,31
313536.0,249,566,0,0,0,0,249
313538.0,66,213,0,0,0,0,66
313541.0,33,122,0,0,0,0,33
313542.0,28,81,0,0,0,0,28
313544.0,43,130,0,0,0,0,43
313547.0,125,351,0,0,0,0,125
313549.0,237,498,46,0,0,46,283
313550.0,0,7,0,0,0,0,0
313551.0,31,90,10,0,0,10,41
313555.0,162,563,23,0,0,23,185
313556.0,30,76,0,0,0,0,30
313557.0,32,98,0,0,0,0,32
313561.0,1,19,0,0,0,0,1
313564.0,95,321,1,0,0,1,96
313566.0,23,73,0,0,0,0,23
313577.0,113,312,0,0,0,0,113
313580.0,141,393,0,0,0,0,141
313584.0,41,114,2,0,0,2,43
313586.0,68,195,0,0,0,0,68
313588.0,88,254,0,0,0,0,88
313590.0,57,142,0,0,0,0,57
313596.0,91,231,0,0,0,0,91
313609.0,36,139,0,0,0,0,36
313611.0,158,537,0,0,0,0,158
313613.0,0,22,0,0,0,0,0
313614.0,26,62,0,0,0,0,26
313615.0,36,95,19,0,0,19,55
313622.0,79,150,0,0,0,0,79
313623.0,83,176,0,0,0,0,83
313625.0,12,98,56,0,0,56,68
313627.0,57,122,0,0,0,0,57
313629.0,26,76,0,0,0,0,26
313631.0,25,71,0,0,0,0,25
313634.0,236,455,0,0,0,0,236
313636.0,128,248,0,0,0,0,128
313638.0,111,155,0,0,0,0,111
313640.0,62,134,0,0,0,0,62
313642.0,79,148,0,0,0,0,79
313643.0,68,155,0,0,0,0,68
313644.0,101,292,0,0,0,0,101
313646.0,48,95,0,0,0,0,48
313647.0,75,244,0,0,0,0,75
313648.0,89,215,0,0,0,0,89
313654.0,51,159,0,0,0,0,51
313655.0,65,105,0,0,0,0,65
313656.0,46,105,0,0,0,0,46
313657.0,134,260,0,0,0,0,134
313658.0,19,58,7,0,0,7,26
313659.0,33,72,5,0,0,5,38
313661.0,0,28,0,0,0,0,0
313662.0,4,9,0,0,0,0,4
313664.0,60,215,0,0,0,0,60
313665.0,21,83,0,0,0,0,21
313668.0,130,397,0,0,0,0,130
313670.0,17,43,0,0,0,0,17
313672.0,31,88,0,0,0,0,31
313673.0,78,244,0,0,0,0,78
313676.0,36,107,0,0,0,0,36
313681.0,125,251,0,0,0,0,125
313682.0,0,54,0,0,0,0,0
313684.0,0,0,0,0,0,0,0
313686.0,0,0,0,0,0,0,0
313687.0,0,0,0,0,0,0,0
313689.0,395,1009,0,0,0,0,395
313691.0,0,0,0,0,0,0,0
313693.0,0,0,0,0,0,0,0
313694.0,107,322,0,0,0,0,107
313695.0,33,107,0,0,0,0,33
313701.0,129,289,0,0,0,0,129
313704.0,154,535,0,0,0,0,154
313706.0,218,610,0,0,0,0,218
313712.0,107,321,0,0,0,0,107
313715.0,26,87,0,0,0,0,26
313716.0,50,177,0,0,0,0,50
313717.0,72,256,0,0,0,0,72
313719.0,35,139,0,0,0,0,35
313723.0,75,183,0,0,0,0,75
313727.0,6,34,0,0,0,0,6
313732.0,156,320,0,0,0,0,156
313737.0,0,32,0,0,0,0,0
313738.0,72,181,0,0,0,0,72
313739.0,51,161,0,0,0,0,51
313740.0,8,18,0,0,0,0,8
313742.0,85,237,0,0,0,0,85
313744.0,35,82,0,0,0,0,35
313745.0,0,0,0,0,0,0,0
313749.0,1,13,0,0,0,0,1
313752.0,93,275,10,0,0,10,103
313759.0,27,96,0,0,0,0,27
313762.0,0,0,0,0,0,0,0
313769.0,181,475,0,0,0,0,181
313772.0,2,17,0,0,0,0,2
313773.0,356,955,0,0,0,0,356
313776.0,77,176,0,0,0,0,77
313777.0,82,213,0,0,0,0,82
313778.0,55,138,0,0,0,0,55
313779.0,105,310,6,0,0,6,111
313781.0,38,98,0,0,0,0,38
313782.0,66,131,0,0,0,0,66
313783.0,0,0,0,0,0,0,0
313784.0,26,586,524,0,0,524,550
313786.0,90,239,0,0,0,0,90
313787.0,736,1784,390,0,0,390,1126
313788.0,30,60,0,0,0,0,30
313794.0,76,213,58,0,0,58,134
313795.0,0,3,2,0,0,2,2
313796.0,0,41,41,0,0,41,41
313797.0,27,90,0,0,0,0,27
313798.0,101,320,0,0,0,0,101
313799.0,42,135,0,0,0,0,42
313800.0,77,226,6,0,0,6,83
313801.0,90,248,23,0,0,23,113
313802.0,97,284,0,0,0,0,97
313803.0,8,26,0,0,0,0,8
313804.0,94,171,0,0,0,0,94
313805.0,72,226,0,0,0,0,72
313809.0,49,109,0,0,0,0,49
313812.0,0,0,0,0,0,0,0
313814.0,70,193,0,0,0,0,70
313819.0,0,0,0,0,0,0,0
313820.0,68,113,0,0,0,0,68
313821.0,1,130,111,0,0,111,112
313826.0,47,69,0,0,0,0,47
313828.0,87,196,0,0,0,0,87
313830.0,45,141,0,0,0,0,45
313831.0,151,428,0,0,0,0,151
313833.0,67,90,0,0,0,0,67
313835.0,96,229,0,0,0,0,96
313842.0,740,1806,57,0,0,57,797
313843.0,0,0,0,0,0,0,0
313847.0,0,9,9,0,0,9,9
313850.0,111,297,0,0,0,0,111
313852.0,228,371,0,0,0,0,228
313856.0,51,106,0,0,0,0,51
313858.0,359,963,0,0,0,0,359
313859.0,1,18,0,0,0,0,1
313860.0,39,159,0,0,0,0,39
313863.0,56,218,0,0,0,0,56
313864.0,54,144,0,0,0,0,54
313866.0,140,393,14,0,0,14,154
313868.0,416,1116,0,0,0,0,416
313870.0,78,230,0,0,0,0,78
313875.0,56,173,0,0,0,0,56
313876.0,109,298,0,0,0,0,109
313879.0,49,148,0,0,0,0,49
313881.0,37,125,2,0,0,2,39
313883.0,151,380,0,0,0,0,151
313885.0,162,500,0,0,0,0,162
313887.0,51,170,17,0,0,17,68
313888.0,126,200,0,0,0,0,126
313889.0,19,62,0,0,0,0,19
313891.0,4,11,0,0,0,0,4
313892.0,83,337,0,0,0,0,83
313895.0,0,0,0,0,0,0,0
313896.0,217,503,8,0,0,8,225
313897.0,32,109,0,0,0,0,32
313898.0,41,115,0,0,0,0,41
313899.0,26,55,0,0,0,0,26
313902.0,104,225,21,0,0,21,125
313903.0,319,819,0,0,0,0,319
313910.0,0,0,0,0,0,0,0
313912.0,36,103,0,0,0,0,36
313916.0,83,235,0,0,0,0,83
313920.0,0,0,0,0,0,0,0
313923.0,155,374,0,0,0,0,155
313926.0,147,435,86,0,0,86,233
313929.0,37,94,0,0,0,0,37
313932.0,414,767,0,0,0,0,414
313933.0,144,331,0,0,0,0,144
313938.0,69,178,0,0,0,0,69
313944.0,0,0,0,0,0,0,0
313946.0,147,381,0,0,0,0,147
313948.0,83,187,10,0,0,10,93
313951.0,44,163,0,0,0,0,44
313953.0,42,115,0,0,0,0,42
313962.0,82,204,31,0,0,31,113
313963.0,56,181,0,0,0,0,56
313964.0,76,156,0,0,0,0,76
313969.0,32,75,0,0,0,0,32
313970.0,45,156,0,0,0,0,45
313974.0,48,114,0,0,0,0,48
313975.0,103,225,0,0,0,0,103
313976.0,67,131,0,0,0,0,67
313977.0,69,166,7,0,0,7,76
313978.0,28,91,0,0,0,0,28
313979.0,67,180,0,0,0,0,67
313980.0,82,196,0,0,0,0,82
313981.0,30,80,0,0,0,0,30
313983.0,36,87,0,0,0,0,36
313985.0,84,243,0,0,0,0,84
313986.0,39,91,0,0,0,0,39
313988.0,146,360,0,0,0,0,146
313990.0,33,47,0,0,0,0,33
313991.0,57,112,0,0,0,0,57
313992.0,87,191,0,0,0,0,87
313994.0,0,0,0,0,0,0,0
313995.0,0,0,0,0,0,0,0
313997.0,61,181,0,0,0,0,61
313999.0,91,147,0,0,0,0,91
314001.0,0,0,0,0,0,0,0
314006.0,113,185,0,0,0,0,113
314007.0,22,82,7,0,0,7,29
314008.0,11,31,0,0,0,0,11
314009.0,58,206,0,0,0,0,58
314011.0,33,68,0,0,0,0,33
314014.0,102,292,0,0,0,0,102
314016.0,96,247,0,0,0,0,96
314017.0,68,172,0,0,0,0,68
314026.0,38,107,0,0,0,0,38
314029.0,79,147,0,0,0,0,79
314030.0,160,255,0,0,0,0,160
314031.0,40,100,6,0,0,6,46
314032.0,71,141,2,0,0,2,73
314033.0,91,249,105,0,0,105,196
314034.0,96,161,0,0,0,0,96
314035.0,74,112,0,0,0,0,74
314037.0,50,86,0,0,0,0,50
314042.0,12,167,124,0,0,124,136
314044.0,48,139,0,0,0,0,48
314045.0,40,101,0,0,0,0,40
314050.0,254,640,0,0,0,0,254
314054.0,33,92,0,0,0,0,33
314055.0,40,108,0,0,0,0,40
314056.0,47,177,0,0,0,0,47
314057.0,99,297,0,0,0,0,99
314058.0,35,123,0,0,0,0,35
314063.0,0,0,0,0,0,0,0
314064.0,59,186,0,0,0,0,59
314065.0,58,166,0,0,0,0,58
314066.0,2,41,14,0,0,14,16
314067.0,0,0,0,0,0,0,0
314068.0,42,150,9,0,0,9,51
314070.0,40,111,0,0,0,0,40
314071.0,34,111,0,0,0,0,34
314073.0,93,259,0,0,0,0,93
314074.0,111,360,0,0,0,0,111
314076.0,32,95,0,0,0,0,32
314077.0,0,0,0,0,0,0,0
314078.0,33,114,0,0,0,0,33
314079.0,50,151,0,0,0,0,50
314081.0,57,147,0,0,0,0,57
314085.0,0,0,0,0,0,0,0
314088.0,47,133,0,0,0,0,47
314089.0,39,131,0,0,0,0,39
314090.0,0,0,0,0,0,0,0
314095.0,75,248,0,0,0,0,75
314096.0,17,49,0,0,0,0,17
314097.0,31,86,0,0,0,0,31
314101.0,91,197,0,0,0,0,91
314104.0,0,0,0,0,0,0,0
314107.0,91,222,0,0,0,0,91
314109.0,1,9,0,0,0,0,1
314110.0,0,181,181,0,0,181,181
314113.0,83,239,1,0,0,1,84
314114.0,2,7,0,0,0,0,2
314117.0,1,13,0,0,0,0,1
314119.0,60,160,0,0,0,0,60
314123.0,28,96,0,0,0,0,28
314124.0,9,12,0,0,0,0,9
314126.0,26,65,0,0,0,0,26
314127.0,0,0,0,0,0,0,0
314128.0,88,241,0,0,0,0,88
314130.0,264,654,0,0,0,0,264
314133.0,116,268,0,0,0,0,116
314134.0,28,83,0,0,0,0,28
314136.0,128,369,0,0,0,0,128
314143.0,110,192,0,0,0,0,110
314145.0,54,156,0,0,0,0,54
314148.0,8,21,0,0,0,0,8
314149.0,0,0,0,0,0,0,0
314151.0,86,176,5,0,0,5,91
314153.0,61,227,0,0,0,0,61
314154.0,52,128,0,0,0,0,52
314157.0,53,103,0,0,0,0,53
314158.0,58,220,22,0,0,22,80
314160.0,124,272,0,0,0,0,124
314162.0,139,405,35,0,0,35,174
314164.0,48,131,0,0,0,0,48
314167.0,0,0,0,0,0,0,0
314168.0,11,80,21,0,0,21,32
314169.0,39,162,0,0,0,0,39
314173.0,64,226,0,0,0,0,64
314178.0,33,73,0,0,0,0,33
314181.0,29,128,0,0,0,0,29
314186.0,0,0,0,0,0,0,0
314187.0,91,207,0,0,0,0,91
314189.0,53,95,0,0,0,0,53
314190.0,33,84,0,0,0,0,33
314192.0,60,127,0,0,0,0,60
314193.0,37,133,0,0,0,0,37
314194.0,103,372,129,0,129,0,232
314195.0,128,283,20,0,20,0,148
