MAZ_NODE,TAZ_NODE,PUMA,COUNTY,county_name
324536,300069,00113,4,Alameda
324538,301094,00111,4,Alameda
324542,300868,00113,4,Alameda
324543,300010,00113,4,Alameda
324547,300204,00112,4,Alameda
324548,300156,00123,4,Alameda
324549,300289,00111,4,Alameda
324554,300489,00120,4,Alameda
324558,300401,00120,4,Alameda
324564,300478,00119,4,Alameda
324565,300462,00119,4,Alameda
324574,300687,00120,4,Alameda
324576,300417,00119,4,Alameda
324578,300417,00119,4,Alameda
324582,300487,00119,4,Alameda
324586,300428,00120,4,Alameda
324590,300788,00120,4,Alameda
324595,300735,00119,4,Alameda
324596,300235,00111,4,Alameda
324599,300112,00111,4,Alameda
324609,300969,00112,4,Alameda
324610,300969,00112,4,Alameda
324611,300168,00112,4,Alameda
324615,300742,00111,4,Alameda
324617,300353,00114,4,Alameda
324618,300238,00123,4,Alameda
324625,300222,00123,4,Alameda
324626,300225,00123,4,Alameda
324628,300051,00111,4,Alameda
324630,300232,00111,4,Alameda
324636,301007,00123,4,Alameda
324637,300060,00114,4,Alameda
324642,300063,00114,4,Alameda
324644,300421,00114,4,Alameda
324647,300062,00114,4,Alameda
324651,300062,00114,4,Alameda
324652,300423,00114,4,Alameda
324661,300773,00101,4,Alameda
324665,300342,00101,4,Alameda
324667,300334,00101,4,Alameda
324673,300121,00101,4,Alameda
324685,300570,00101,4,Alameda
324688,300322,00118,4,Alameda
324689,301117,00118,4,Alameda
324690,301117,00118,4,Alameda
324692,300504,00118,4,Alameda
324696,300388,00118,4,Alameda
324701,300597,00121,4,Alameda
324704,301022,00121,4,Alameda
324710,300180,00117,4,Alameda
324713,301117,00118,4,Alameda
324719,300388,00118,4,Alameda
324724,300676,00118,4,Alameda
324726,300266,00116,4,Alameda
324728,300870,00122,4,Alameda
324730,300335,00122,4,Alameda
324740,300201,00114,4,Alameda
324745,300863,00115,4,Alameda
324764,300086,00120,4,Alameda
324766,300085,00120,4,Alameda
324767,300082,00120,4,Alameda
324769,300402,00120,4,Alameda
324771,300688,00120,4,Alameda
324776,300687,00120,4,Alameda
324778,300429,00120,4,Alameda
324782,300086,00120,4,Alameda
324785,300487,00119,4,Alameda
324788,300034,00119,4,Alameda
324791,300787,00120,4,Alameda
324796,300428,00120,4,Alameda
324799,300196,00113,4,Alameda
324802,300235,00111,4,Alameda
324809,300505,00111,4,Alameda
324810,300301,00112,4,Alameda
324811,300467,00114,4,Alameda
324814,300301,00112,4,Alameda
324816,300623,00114,4,Alameda
324819,300575,00123,4,Alameda
324825,300093,00111,4,Alameda
324826,300167,00111,4,Alameda
324828,300018,00111,4,Alameda
324832,300231,00111,4,Alameda
324833,300617,00112,4,Alameda
324834,300738,00111,4,Alameda
324838,300617,00112,4,Alameda
324839,300741,00111,4,Alameda
324840,300742,00111,4,Alameda
324841,301011,00114,4,Alameda
324849,300060,00114,4,Alameda
324851,300320,00114,4,Alameda
324854,300320,00114,4,Alameda
324856,300469,00114,4,Alameda
324859,300522,00114,4,Alameda
324866,300006,00101,4,Alameda
324867,300333,00101,4,Alameda
324870,300042,00101,4,Alameda
324875,300937,00101,4,Alameda
324876,301076,00101,4,Alameda
324879,300713,00101,4,Alameda
324882,300184,00101,4,Alameda
324888,300043,00101,4,Alameda
324890,300055,00101,4,Alameda
324895,300396,00121,4,Alameda
324899,300460,00118,4,Alameda
324901,300904,00118,4,Alameda
324902,300896,00118,4,Alameda
324904,300528,00118,4,Alameda
324906,300896,00118,4,Alameda
324908,300896,00118,4,Alameda
324912,300984,00118,4,Alameda
324934,300579,00116,4,Alameda
324935,300217,00116,4,Alameda
324938,300527,00116,4,Alameda
324939,300217,00116,4,Alameda
324941,300219,00116,4,Alameda
324943,300316,00122,4,Alameda
324947,300979,00114,4,Alameda
324948,300510,00116,4,Alameda
324949,300273,00122,4,Alameda
324951,300859,00115,4,Alameda
324954,300909,00116,4,Alameda
324958,300082,00120,4,Alameda
324960,300788,00120,4,Alameda
324968,300736,00119,4,Alameda
324978,300357,00119,4,Alameda
324991,300194,00113,4,Alameda
324992,300835,00113,4,Alameda
324993,300131,00113,4,Alameda
324994,300131,00113,4,Alameda
325002,300170,00112,4,Alameda
325005,300128,00111,4,Alameda
325006,300235,00111,4,Alameda
325014,300339,00111,4,Alameda
325015,300114,00111,4,Alameda
325016,300445,00112,4,Alameda
325018,301048,00123,4,Alameda
325022,300103,00114,4,Alameda
325023,300102,00114,4,Alameda
325024,300339,00111,4,Alameda
325029,300101,00114,4,Alameda
325032,300072,00113,4,Alameda
325035,300047,00114,4,Alameda
325038,300240,00111,4,Alameda
325042,300175,00112,4,Alameda
325044,300852,00112,4,Alameda
325046,300241,00111,4,Alameda
325055,301080,00101,4,Alameda
325056,300532,00101,4,Alameda
325059,300333,00101,4,Alameda
325060,300532,00101,4,Alameda
325065,300003,00101,4,Alameda
325066,300394,00101,4,Alameda
325068,300004,00101,4,Alameda
325069,300846,00101,4,Alameda
325071,300008,00101,4,Alameda
325073,301070,00101,4,Alameda
325074,300938,00101,4,Alameda
325076,301065,00101,4,Alameda
325077,300607,00101,4,Alameda
325080,300373,00118,4,Alameda
325082,300257,00117,4,Alameda
325083,301057,00117,4,Alameda
325084,301029,00117,4,Alameda
325094,300020,00117,4,Alameda
325105,300414,00121,4,Alameda
325116,300863,00115,4,Alameda
325121,300259,00115,4,Alameda
325125,300527,00116,4,Alameda
325127,300539,00122,4,Alameda
325128,300539,00122,4,Alameda
325131,300319,00116,4,Alameda
325140,300951,00114,4,Alameda
325142,300064,00115,4,Alameda
325149,300933,00122,4,Alameda
325150,300510,00116,4,Alameda
325153,300474,00120,4,Alameda
325154,300474,00120,4,Alameda
325156,300474,00120,4,Alameda
325158,300400,00120,4,Alameda
325167,300686,00119,4,Alameda
325170,300685,00119,4,Alameda
325172,301109,00119,4,Alameda
325177,300537,00119,4,Alameda
325184,300087,00120,4,Alameda
325185,300967,00120,4,Alameda
325187,300622,00123,4,Alameda
325189,300888,00123,4,Alameda
325190,300888,00123,4,Alameda
325192,300225,00123,4,Alameda
325193,300191,00113,4,Alameda
325194,300224,00123,4,Alameda
325196,300226,00123,4,Alameda
325201,300191,00113,4,Alameda
325202,300762,00113,4,Alameda
325203,300817,00113,4,Alameda
325204,300289,00111,4,Alameda
325209,301090,00112,4,Alameda
325210,301090,00112,4,Alameda
325211,301090,00112,4,Alameda
325214,300440,00112,4,Alameda
325215,300071,00113,4,Alameda
325217,300343,00113,4,Alameda
325218,300074,00113,4,Alameda
325219,300343,00113,4,Alameda
325221,300012,00113,4,Alameda
325223,300073,00113,4,Alameda
325228,300114,00111,4,Alameda
325229,300125,00112,4,Alameda
325230,300114,00111,4,Alameda
325236,300090,00123,4,Alameda
325242,300716,00111,4,Alameda
325246,300133,00113,4,Alameda
325253,300746,00111,4,Alameda
325256,300197,00113,4,Alameda
325258,300090,00123,4,Alameda
325259,300478,00119,4,Alameda
325263,301041,00120,4,Alameda
325266,301110,00119,4,Alameda
325267,300434,00119,4,Alameda
325271,300478,00119,4,Alameda
325272,300687,00120,4,Alameda
325277,300781,00119,4,Alameda
325286,301041,00120,4,Alameda
325288,300687,00120,4,Alameda
325297,300301,00112,4,Alameda
325299,300623,00114,4,Alameda
325303,300443,00112,4,Alameda
325308,300794,00112,4,Alameda
325309,300760,00113,4,Alameda
325311,300505,00111,4,Alameda
325318,300104,00114,4,Alameda
325324,300747,00112,4,Alameda
325327,300128,00111,4,Alameda
325338,300471,00114,4,Alameda
325339,300421,00114,4,Alameda
325341,300129,00114,4,Alameda
325344,300129,00114,4,Alameda
325353,300283,00114,4,Alameda
325358,301065,00101,4,Alameda
325363,300340,00101,4,Alameda
325364,300653,00101,4,Alameda
325370,300365,00118,4,Alameda
325372,300297,00118,4,Alameda
325374,300296,00121,4,Alameda
325382,300180,00117,4,Alameda
325384,300180,00117,4,Alameda
325389,300893,00117,4,Alameda
325391,300992,00117,4,Alameda
325398,300439,00121,4,Alameda
325412,300925,00116,4,Alameda
325414,300827,00116,4,Alameda
325415,300076,00114,4,Alameda
325418,300510,00116,4,Alameda
325420,300920,00116,4,Alameda
325422,300349,00114,4,Alameda
325423,300349,00114,4,Alameda
325424,300917,00114,4,Alameda
325425,300966,00114,4,Alameda
325426,300269,00122,4,Alameda
325430,300310,00115,4,Alameda
325432,300872,00122,4,Alameda
325440,300315,00122,4,Alameda
325447,301041,00120,4,Alameda
325448,301041,00120,4,Alameda
325452,300689,00120,4,Alameda
325455,300690,00120,4,Alameda
325456,300690,00120,4,Alameda
325466,300424,00119,4,Alameda
325473,301024,00120,4,Alameda
325477,300649,00119,4,Alameda
325478,300785,00120,4,Alameda
325481,300989,00123,4,Alameda
325482,301002,00123,4,Alameda
325484,300839,00112,4,Alameda
325485,300292,00113,4,Alameda
325495,301001,00123,4,Alameda
325496,300238,00123,4,Alameda
325497,301016,00123,4,Alameda
325506,300051,00111,4,Alameda
325510,300232,00111,4,Alameda
325525,300129,00114,4,Alameda
325526,300129,00114,4,Alameda
325538,300720,00101,4,Alameda
325539,300607,00101,4,Alameda
325540,301081,00101,4,Alameda
325543,300607,00101,4,Alameda
325549,300178,00118,4,Alameda
325554,300589,00118,4,Alameda
325558,300385,00121,4,Alameda
325566,300180,00117,4,Alameda
325570,300438,00118,4,Alameda
325571,300439,00121,4,Alameda
325576,300986,00118,4,Alameda
325577,300141,00114,4,Alameda
325590,300828,00116,4,Alameda
325591,300827,00116,4,Alameda
325593,300659,00114,4,Alameda
325598,300922,00116,4,Alameda
325600,300849,00122,4,Alameda
325627,300132,00120,4,Alameda
325628,300132,00120,4,Alameda
325631,301041,00120,4,Alameda
325633,300689,00120,4,Alameda
325634,300689,00120,4,Alameda
325635,300689,00120,4,Alameda
325636,300689,00120,4,Alameda
325638,300399,00119,4,Alameda
325641,300402,00120,4,Alameda
325649,300040,00120,4,Alameda
325651,301108,00120,4,Alameda
325655,300379,00114,4,Alameda
325656,300344,00112,4,Alameda
325657,300344,00112,4,Alameda
325659,300814,00113,4,Alameda
325661,300134,00113,4,Alameda
325662,300133,00113,4,Alameda
325663,300194,00113,4,Alameda
325664,300835,00113,4,Alameda
325665,300821,00113,4,Alameda
325666,300250,00113,4,Alameda
325668,300250,00113,4,Alameda
325669,300821,00113,4,Alameda
325670,300867,00113,4,Alameda
325672,300867,00113,4,Alameda
325673,300834,00113,4,Alameda
325676,300103,00114,4,Alameda
325677,300103,00114,4,Alameda
325678,300825,00111,4,Alameda
325679,300234,00111,4,Alameda
325680,300339,00111,4,Alameda
325682,300126,00111,4,Alameda
325683,300825,00111,4,Alameda
325684,300126,00111,4,Alameda
325685,300126,00111,4,Alameda
325686,300825,00111,4,Alameda
325695,300171,00112,4,Alameda
325702,300023,00111,4,Alameda
325706,300223,00123,4,Alameda
325707,300718,00101,4,Alameda
325708,300718,00101,4,Alameda
325709,300607,00101,4,Alameda
325710,300058,00101,4,Alameda
325711,300055,00101,4,Alameda
325712,300940,00101,4,Alameda
325713,300609,00101,4,Alameda
325714,300056,00101,4,Alameda
325716,300877,00101,4,Alameda
325722,300122,00101,4,Alameda
325725,300769,00101,4,Alameda
325735,300549,00121,4,Alameda
325736,300591,00121,4,Alameda
325738,300604,00121,4,Alameda
325740,300558,00121,4,Alameda
325742,300674,00118,4,Alameda
325744,300675,00118,4,Alameda
325749,300778,00121,4,Alameda
325757,301049,00117,4,Alameda
325762,300185,00117,4,Alameda
325763,300413,00118,4,Alameda
325770,300459,00122,4,Alameda
325772,300215,00114,4,Alameda
325773,300216,00114,4,Alameda
325775,300183,00115,4,Alameda
325777,300350,00115,4,Alameda
325778,300901,00115,4,Alameda
325796,300214,00114,4,Alameda
325797,300914,00114,4,Alameda
325801,300826,00115,4,Alameda
325805,300787,00120,4,Alameda
325808,300464,00120,4,Alameda
325809,300464,00120,4,Alameda
325813,300036,00120,4,Alameda
325816,301107,00120,4,Alameda
325823,300478,00119,4,Alameda
325827,300359,00119,4,Alameda
325836,300417,00119,4,Alameda
325840,300430,00120,4,Alameda
325841,300583,00120,4,Alameda
325843,300481,00111,4,Alameda
325844,300284,00111,4,Alameda
325846,300127,00111,4,Alameda
325847,300104,00114,4,Alameda
325851,300090,00123,4,Alameda
325852,300099,00123,4,Alameda
325853,300090,00123,4,Alameda
325860,300190,00113,4,Alameda
325865,300190,00113,4,Alameda
325868,300193,00113,4,Alameda
325869,300445,00112,4,Alameda
325871,300574,00112,4,Alameda
325873,300484,00112,4,Alameda
325875,300103,00114,4,Alameda
325876,300103,00114,4,Alameda
325878,300766,00111,4,Alameda
325880,300825,00111,4,Alameda
325881,300126,00111,4,Alameda
325884,300125,00112,4,Alameda
325887,300574,00112,4,Alameda
325893,300855,00111,4,Alameda
325897,300102,00114,4,Alameda
325898,300073,00113,4,Alameda
325899,300073,00113,4,Alameda
325903,300444,00112,4,Alameda
325907,300193,00113,4,Alameda
325911,300690,00120,4,Alameda
325912,300807,00119,4,Alameda
325913,300452,00120,4,Alameda
325920,300037,00120,4,Alameda
325926,300689,00120,4,Alameda
325929,301041,00120,4,Alameda
325934,300732,00119,4,Alameda
325947,301027,00119,4,Alameda
325948,300735,00119,4,Alameda
325950,301058,00111,4,Alameda
325952,300506,00111,4,Alameda
325953,300239,00111,4,Alameda
325955,301058,00111,4,Alameda
325957,301002,00123,4,Alameda
325959,300768,00112,4,Alameda
325960,300768,00112,4,Alameda
325961,301005,00112,4,Alameda
325962,301003,00123,4,Alameda
325964,300157,00123,4,Alameda
325965,300857,00113,4,Alameda
325966,300858,00113,4,Alameda
325967,300254,00113,4,Alameda
325968,300355,00113,4,Alameda
325970,300253,00113,4,Alameda
325971,300253,00113,4,Alameda
325975,300222,00123,4,Alameda
325982,300657,00123,4,Alameda
325984,300127,00111,4,Alameda
325988,300790,00123,4,Alameda
325992,300345,00113,4,Alameda
325993,301032,00123,4,Alameda
326000,300563,00114,4,Alameda
326005,300563,00114,4,Alameda
326009,300564,00114,4,Alameda
326010,300421,00114,4,Alameda
326035,300554,00118,4,Alameda
326039,300554,00118,4,Alameda
326040,300992,00117,4,Alameda
326041,300675,00118,4,Alameda
326042,300894,00117,4,Alameda
326043,300672,00118,4,Alameda
326047,300460,00118,4,Alameda
326054,300843,00121,4,Alameda
326056,300946,00114,4,Alameda
326058,300946,00114,4,Alameda
326059,300917,00114,4,Alameda
326063,300947,00114,4,Alameda
326068,300280,00114,4,Alameda
326069,300968,00114,4,Alameda
326071,300658,00114,4,Alameda
326073,300201,00114,4,Alameda
326074,300828,00116,4,Alameda
326075,300389,00116,4,Alameda
326076,300996,00116,4,Alameda
326082,300541,00114,4,Alameda
326088,300542,00114,4,Alameda
326089,300542,00114,4,Alameda
326097,300811,00122,4,Alameda
326101,300327,00115,4,Alameda
326112,300281,00114,4,Alameda
326126,300687,00120,4,Alameda
326133,300784,00120,4,Alameda
326134,300417,00119,4,Alameda
326135,300417,00119,4,Alameda
326137,300516,00119,4,Alameda
326146,300305,00113,4,Alameda
326148,300387,00113,4,Alameda
326150,300505,00111,4,Alameda
326159,300239,00111,4,Alameda
326161,300239,00111,4,Alameda
326163,300768,00112,4,Alameda
326165,300999,00123,4,Alameda
326166,301004,00123,4,Alameda
326169,300150,00111,4,Alameda
326173,300163,00123,4,Alameda
326176,300825,00111,4,Alameda
326181,300028,00111,4,Alameda
326185,300800,00112,4,Alameda
326187,300284,00111,4,Alameda
326189,300815,00114,4,Alameda
326192,301097,00114,4,Alameda
326205,300178,00118,4,Alameda
326212,300840,00117,4,Alameda
326213,300912,00118,4,Alameda
326216,300398,00117,4,Alameda
326217,300997,00118,4,Alameda
326221,300605,00121,4,Alameda
326222,300180,00117,4,Alameda
326227,300672,00118,4,Alameda
326228,300245,00121,4,Alameda
326231,300398,00117,4,Alameda
326237,300950,00114,4,Alameda
326240,300145,00114,4,Alameda
326241,300145,00114,4,Alameda
326242,300216,00114,4,Alameda
326243,300658,00114,4,Alameda
326244,300658,00114,4,Alameda
326247,300872,00122,4,Alameda
326248,300831,00122,4,Alameda
326249,300200,00122,4,Alameda
326251,300447,00122,4,Alameda
326252,300831,00122,4,Alameda
326253,300832,00122,4,Alameda
326254,300996,00116,4,Alameda
326255,300996,00116,4,Alameda
326262,300541,00114,4,Alameda
326269,300914,00114,4,Alameda
326270,300233,00122,4,Alameda
326271,300199,00114,4,Alameda
326272,300233,00122,4,Alameda
326278,300876,00122,4,Alameda
326280,300314,00115,4,Alameda
326283,300849,00122,4,Alameda
326285,301012,00115,4,Alameda
326287,300218,00116,4,Alameda
326294,300906,00119,4,Alameda
326295,300086,00120,4,Alameda
326296,300689,00120,4,Alameda
326297,300247,00120,4,Alameda
326306,300690,00120,4,Alameda
326314,300040,00120,4,Alameda
326322,300436,00120,4,Alameda
326325,300685,00119,4,Alameda
326332,300027,00111,4,Alameda
326333,300691,00111,4,Alameda
326335,300111,00111,4,Alameda
326338,300693,00111,4,Alameda
326340,300419,00111,4,Alameda
326345,300625,00112,4,Alameda
326347,300445,00112,4,Alameda
326358,300379,00114,4,Alameda
326359,300959,00112,4,Alameda
326361,301007,00123,4,Alameda
326377,300953,00114,4,Alameda
326379,300949,00101,4,Alameda
326381,301082,00101,4,Alameda
326382,300774,00101,4,Alameda
326383,300774,00101,4,Alameda
326384,300765,00101,4,Alameda
326388,301064,00101,4,Alameda
326393,300669,00101,4,Alameda
326396,301047,00101,4,Alameda
326400,300043,00101,4,Alameda
326404,300588,00117,4,Alameda
326405,300588,00117,4,Alameda
326406,300833,00121,4,Alameda
326411,300603,00121,4,Alameda
326413,300548,00121,4,Alameda
326421,300729,00117,4,Alameda
326439,300705,00116,4,Alameda
326440,300544,00116,4,Alameda
326441,300316,00122,4,Alameda
326443,300330,00122,4,Alameda
326447,300936,00122,4,Alameda
326454,300635,00116,4,Alameda
326466,300402,00120,4,Alameda
326467,300084,00120,4,Alameda
326475,300687,00120,4,Alameda
326481,300430,00120,4,Alameda
326492,300087,00120,4,Alameda
326501,301036,00113,4,Alameda
326504,300174,00111,4,Alameda
326509,300177,00112,4,Alameda
326514,300235,00111,4,Alameda
326517,301048,00123,4,Alameda
326521,300353,00114,4,Alameda
326522,301013,00114,4,Alameda
326526,300445,00112,4,Alameda
326530,300960,00112,4,Alameda
326531,300960,00112,4,Alameda
326536,301032,00123,4,Alameda
326537,300098,00123,4,Alameda
326538,300801,00112,4,Alameda
326545,301001,00123,4,Alameda
326548,300691,00111,4,Alameda
326552,300158,00123,4,Alameda
326558,300856,00113,4,Alameda
326559,300158,00123,4,Alameda
326560,300123,00111,4,Alameda
326570,300038,00120,4,Alameda
326573,301111,00119,4,Alameda
326583,300434,00119,4,Alameda
326584,300030,00119,4,Alameda
326587,300808,00119,4,Alameda
326588,300463,00120,4,Alameda
326591,300781,00119,4,Alameda
326607,300955,00113,4,Alameda
326609,300853,00113,4,Alameda
326611,300228,00113,4,Alameda
326615,301058,00111,4,Alameda
326616,300477,00111,4,Alameda
326620,300899,00111,4,Alameda
326621,301059,00111,4,Alameda
326624,300378,00111,4,Alameda
326626,300473,00111,4,Alameda
326628,300473,00111,4,Alameda
326633,300028,00111,4,Alameda
326636,300026,00112,4,Alameda
326637,300444,00112,4,Alameda
326640,300845,00111,4,Alameda
326643,300065,00112,4,Alameda
326659,300564,00114,4,Alameda
326664,300752,00114,4,Alameda
326667,300386,00117,4,Alameda
326668,300257,00117,4,Alameda
326672,300257,00117,4,Alameda
326674,300257,00117,4,Alameda
326676,300921,00117,4,Alameda
326679,300644,00117,4,Alameda
326681,300997,00118,4,Alameda
326682,301021,00118,4,Alameda
326688,300997,00118,4,Alameda
326693,301124,00118,4,Alameda
326694,301122,00117,4,Alameda
326700,300591,00121,4,Alameda
326701,300081,00114,4,Alameda
326703,300831,00122,4,Alameda
326705,300577,00122,4,Alameda
326707,300832,00122,4,Alameda
326708,300447,00122,4,Alameda
326710,300832,00122,4,Alameda
326711,300832,00122,4,Alameda
326712,300448,00122,4,Alameda
326714,300831,00122,4,Alameda
326715,300577,00122,4,Alameda
326716,300811,00122,4,Alameda
326718,300198,00114,4,Alameda
326719,300540,00114,4,Alameda
326723,300151,00114,4,Alameda
326727,300324,00114,4,Alameda
326728,300872,00122,4,Alameda
326729,300199,00114,4,Alameda
326731,300872,00122,4,Alameda
326733,300635,00116,4,Alameda
326741,301055,00115,4,Alameda
326745,300952,00114,4,Alameda
326747,300902,00115,4,Alameda
326750,300666,00116,4,Alameda
326751,300263,00115,4,Alameda
326755,300132,00120,4,Alameda
326757,300687,00120,4,Alameda
326776,300687,00120,4,Alameda
326779,300580,00119,4,Alameda
326780,300733,00119,4,Alameda
326785,300132,00120,4,Alameda
326788,300157,00123,4,Alameda
326794,300249,00113,4,Alameda
326796,300254,00113,4,Alameda
326797,300254,00113,4,Alameda
326798,300254,00113,4,Alameda
326799,300312,00113,4,Alameda
326800,300853,00113,4,Alameda
326801,300955,00113,4,Alameda
326803,300671,00113,4,Alameda
326804,301058,00111,4,Alameda
326805,301058,00111,4,Alameda
326806,300477,00111,4,Alameda
326807,300477,00111,4,Alameda
326808,300477,00111,4,Alameda
326811,301005,00112,4,Alameda
326812,300120,00112,4,Alameda
326814,300988,00113,4,Alameda
326815,300918,00113,4,Alameda
326821,300960,00112,4,Alameda
326824,300072,00113,4,Alameda
326831,300339,00111,4,Alameda
326836,300089,00123,4,Alameda
326847,300063,00114,4,Alameda
326849,300522,00114,4,Alameda
326862,300554,00118,4,Alameda
326863,300386,00117,4,Alameda
326864,300641,00117,4,Alameda
326866,300641,00117,4,Alameda
326870,300386,00117,4,Alameda
326872,300921,00117,4,Alameda
326875,300728,00117,4,Alameda
326877,300728,00117,4,Alameda
326878,300729,00117,4,Alameda
326880,301021,00118,4,Alameda
326884,300503,00118,4,Alameda
326892,300994,00118,4,Alameda
326896,300577,00122,4,Alameda
326898,300269,00122,4,Alameda
326901,300982,00122,4,Alameda
326902,300811,00122,4,Alameda
326903,300811,00122,4,Alameda
326905,300917,00114,4,Alameda
326906,300198,00114,4,Alameda
326923,300079,00114,4,Alameda
326924,300201,00114,4,Alameda
326925,300201,00114,4,Alameda
326928,300931,00114,4,Alameda
326930,300140,00114,4,Alameda
326931,300086,00120,4,Alameda
326932,300085,00120,4,Alameda
326940,300401,00120,4,Alameda
326941,300401,00120,4,Alameda
326944,300401,00120,4,Alameda
326946,300489,00120,4,Alameda
326947,301024,00120,4,Alameda
326949,300401,00120,4,Alameda
326951,300403,00120,4,Alameda
326954,300687,00120,4,Alameda
326957,300430,00120,4,Alameda
326960,300649,00119,4,Alameda
326976,300040,00120,4,Alameda
326978,300487,00119,4,Alameda
326979,300647,00119,4,Alameda
326988,300168,00112,4,Alameda
326989,300576,00112,4,Alameda
326996,300623,00114,4,Alameda
326999,300760,00113,4,Alameda
327000,300014,00113,4,Alameda
327001,300014,00113,4,Alameda
327003,300578,00112,4,Alameda
327006,300578,00112,4,Alameda
327009,300173,00112,4,Alameda
327012,300120,00112,4,Alameda
327014,300088,00112,4,Alameda
327015,300088,00112,4,Alameda
327022,300391,00114,4,Alameda
327034,300712,00101,4,Alameda
327053,301065,00101,4,Alameda
327061,300596,00121,4,Alameda
327066,300595,00121,4,Alameda
327067,300595,00121,4,Alameda
327069,300634,00121,4,Alameda
327072,300672,00118,4,Alameda
327081,300363,00117,4,Alameda
327089,300179,00117,4,Alameda
327091,300633,00118,4,Alameda
327092,300587,00118,4,Alameda
327099,300826,00115,4,Alameda
327101,300210,00115,4,Alameda
327109,300382,00122,4,Alameda
327115,300198,00114,4,Alameda
327123,300371,00115,4,Alameda
327130,300826,00115,4,Alameda
327131,300687,00120,4,Alameda
327133,300582,00120,4,Alameda
327134,300247,00120,4,Alameda
327143,300040,00120,4,Alameda
327145,300487,00119,4,Alameda
327152,300461,00119,4,Alameda
327154,300807,00119,4,Alameda
327160,300954,00114,4,Alameda
327162,300344,00112,4,Alameda
327164,300375,00112,4,Alameda
327167,300954,00114,4,Alameda
327168,300802,00112,4,Alameda
327170,300814,00113,4,Alameda
327171,300131,00113,4,Alameda
327173,300814,00113,4,Alameda
327174,300835,00113,4,Alameda
327175,300250,00113,4,Alameda
327179,300578,00112,4,Alameda
327182,300377,00112,4,Alameda
327185,300173,00112,4,Alameda
327186,300177,00112,4,Alameda
327188,300120,00112,4,Alameda
327190,300176,00112,4,Alameda
327193,301096,00123,4,Alameda
327195,300647,00119,4,Alameda
327197,300647,00119,4,Alameda
327198,300647,00119,4,Alameda
327200,300906,00119,4,Alameda
327202,301113,00119,4,Alameda
327205,300731,00119,4,Alameda
327207,300087,00120,4,Alameda
327208,300434,00119,4,Alameda
327211,300649,00119,4,Alameda
327213,300734,00119,4,Alameda
327215,300731,00119,4,Alameda
327216,300808,00119,4,Alameda
327222,300649,00119,4,Alameda
327224,300626,00120,4,Alameda
327226,300788,00120,4,Alameda
327227,300900,00119,4,Alameda
327232,300487,00119,4,Alameda
327234,300957,00123,4,Alameda
327235,300657,00123,4,Alameda
327236,300657,00123,4,Alameda
327239,301008,00123,4,Alameda
327240,301030,00123,4,Alameda
327241,300443,00112,4,Alameda
327244,300961,00112,4,Alameda
327247,300189,00113,4,Alameda
327248,300963,00113,4,Alameda
327250,300710,00112,4,Alameda
327261,300304,00113,4,Alameda
327262,300299,00113,4,Alameda
327278,300425,00114,4,Alameda
327288,300483,00114,4,Alameda
327292,300976,00114,4,Alameda
327299,300984,00118,4,Alameda
327300,300594,00121,4,Alameda
327302,300338,00118,4,Alameda
327303,300242,00118,4,Alameda
327305,300338,00118,4,Alameda
327310,300398,00117,4,Alameda
327314,300245,00121,4,Alameda
327316,300410,00118,4,Alameda
327317,300457,00118,4,Alameda
327318,300439,00121,4,Alameda
327322,300634,00121,4,Alameda
327330,300968,00114,4,Alameda
327331,300286,00114,4,Alameda
327332,300658,00114,4,Alameda
327333,300286,00114,4,Alameda
327335,300286,00114,4,Alameda
327337,300081,00114,4,Alameda
327341,300981,00114,4,Alameda
327343,300449,00122,4,Alameda
327344,300453,00122,4,Alameda
327351,300269,00122,4,Alameda
327354,300279,00114,4,Alameda
327357,300275,00114,4,Alameda
327367,300431,00114,4,Alameda
327370,300084,00120,4,Alameda
327372,300086,00120,4,Alameda
327373,300086,00120,4,Alameda
327374,300085,00120,4,Alameda
327376,300087,00120,4,Alameda
327392,300807,00119,4,Alameda
327394,301027,00119,4,Alameda
327396,300824,00119,4,Alameda
327398,301112,00119,4,Alameda
327400,301112,00119,4,Alameda
327411,300378,00111,4,Alameda
327412,300378,00111,4,Alameda
327413,300899,00111,4,Alameda
327415,300899,00111,4,Alameda
327417,300899,00111,4,Alameda
327418,300378,00111,4,Alameda
327420,300024,00111,4,Alameda
327424,301004,00123,4,Alameda
327429,300573,00112,4,Alameda
327431,301006,00112,4,Alameda
327432,301006,00112,4,Alameda
327433,300973,00112,4,Alameda
327434,300973,00112,4,Alameda
327439,300123,00111,4,Alameda
327442,300221,00123,4,Alameda
327446,301003,00123,4,Alameda
327451,300156,00123,4,Alameda
327457,300123,00111,4,Alameda
327459,300128,00111,4,Alameda
327460,300133,00113,4,Alameda
327463,300015,00114,4,Alameda
327468,300015,00114,4,Alameda
327469,300283,00114,4,Alameda
327473,300520,00114,4,Alameda
327482,300518,00114,4,Alameda
327483,300519,00114,4,Alameda
327489,301021,00118,4,Alameda
327490,300554,00118,4,Alameda
327492,300678,00117,4,Alameda
327493,300180,00117,4,Alameda
327497,300722,00118,4,Alameda
327504,300291,00121,4,Alameda
327505,300456,00118,4,Alameda
327507,300438,00118,4,Alameda
327512,300935,00114,4,Alameda
327518,300281,00114,4,Alameda
327520,300982,00122,4,Alameda
327521,300453,00122,4,Alameda
327523,300849,00122,4,Alameda
327525,300849,00122,4,Alameda
