id,total_pop_control,total_pop_result,total_pop_diff,total_pop_pct_error
300318,2126.0,2279,153.0,7.196613358419568
300319,2593.0,2657,64.0,2.4681835711531046
300320,1785.0,1614,-171.0,-9.57983193277311
300321,1438.0,1159,-279.0,-19.401947148817804
300322,1228.0,1695,467.0,38.02931596091205
300323,1095.0,1885,790.0,72.14611872146118
300324,544.0,761,217.0,39.88970588235294
300325,2948.0,3439,491.0,16.655359565807327
300326,730.0,636,-94.0,-12.876712328767123
300327,2748.0,3378,630.0,22.925764192139738
300328,1642.0,1614,-28.0,-1.705237515225335
300329,1984.0,1805,-179.0,-9.02217741935484
300330,1775.0,1720,-55.0,-3.0985915492957745
300331,1255.0,1280,25.0,1.9920318725099602
300332,836.0,1001,165.0,19.736842105263158
300333,1441.0,1605,164.0,11.380985426786953
300334,1814.0,2028,214.0,11.797133406835721
300335,1285.0,1233,-52.0,-4.046692607003891
300336,0.0,6,6.0,600.0
300337,1763.0,2095,332.0,18.83153715258083
300338,3350.0,3506,156.0,4.656716417910448
300339,1730.0,1507,-223.0,-12.890173410404623
300340,1537.0,1401,-136.0,-8.848405985686401
300341,586.0,771,185.0,31.569965870307165
300342,894.0,266,-628.0,-70.24608501118567
300343,1937.0,1603,-334.0,-17.24315952503872
300344,593.0,611,18.0,3.0354131534569984
300345,1293.0,1020,-273.0,-21.11368909512761
300346,925.0,1055,130.0,14.054054054054054
300347,2317.0,2372,55.0,2.373759171342253
300348,975.0,1131,156.0,16.0
300349,862.0,1092,230.0,26.68213457076566
300350,1609.0,2054,445.0,27.656929770043504
300351,1357.0,1908,551.0,40.604274134119386
300352,376.0,502,126.0,33.51063829787234
300353,1528.0,1639,111.0,7.2643979057591626
300354,722.0,1165,443.0,61.35734072022161
300355,550.0,763,213.0,38.72727272727273
300356,721.0,760,39.0,5.409153952843273
300357,1503.0,1622,119.0,7.917498336660013
300358,794.0,861,67.0,8.438287153652393
300359,849.0,900,51.0,6.007067137809187
300360,1168.0,859,-309.0,-26.455479452054792
300361,1638.0,1786,148.0,9.035409035409035
300362,1131.0,1339,208.0,18.39080459770115
300363,1753.0,1877,124.0,7.0735881346263545
300364,2185.0,2169,-16.0,-0.7322654462242564
300365,2005.0,2469,464.0,23.14214463840399
300366,4572.0,4442,-130.0,-2.84339457567804
300367,578.0,589,11.0,1.9031141868512111
300368,860.0,938,78.0,9.069767441860465
300369,2306.0,1908,-398.0,-17.259323503902863
300370,1176.0,1212,36.0,3.061224489795918
300371,2065.0,1716,-349.0,-16.900726392251816
300372,534.0,879,345.0,64.60674157303372
300373,1063.0,1727,664.0,62.46472248353716
300374,887.0,1667,780.0,87.9368658399098
300375,754.0,697,-57.0,-7.5596816976127315
300376,1621.0,1512,-109.0,-6.7242442936458975
300377,838.0,655,-183.0,-21.837708830548927
300378,1409.0,1228,-181.0,-12.845990063875087
300379,1031.0,1127,96.0,9.311348205625606
300380,1186.0,1278,92.0,7.75716694772344
300381,1463.0,1473,10.0,0.683526999316473
300382,4656.0,4677,21.0,0.4510309278350515
300383,1176.0,1221,45.0,3.826530612244898
300384,705.0,999,294.0,41.702127659574465
300385,2543.0,2527,-16.0,-0.6291781360597719
300386,2531.0,2648,117.0,4.622678783089688
300387,1287.0,1196,-91.0,-7.07070707070707
300388,3164.0,3004,-160.0,-5.056890012642225
300389,2705.0,2289,-416.0,-15.378927911275417
300390,2754.0,2736,-18.0,-0.6535947712418301
300391,2015.0,2085,70.0,3.4739454094292808
300392,1373.0,1312,-61.0,-4.442825928623452
300393,2313.0,2581,268.0,11.586683960224816
300394,1442.0,1298,-144.0,-9.986130374479888
300395,607.0,927,320.0,52.71828665568369
300396,1066.0,1151,85.0,7.973733583489681
300397,4200.0,4057,-143.0,-3.404761904761905
300398,4239.0,4086,-153.0,-3.6093418259023355
300399,2059.0,2117,58.0,2.8169014084507045
300400,1549.0,1397,-152.0,-9.812782440284055
300401,1483.0,1570,87.0,5.866486850977748
300402,2393.0,2281,-112.0,-4.680317592979524
300403,2847.0,3075,228.0,8.008429926238145
300404,2114.0,2303,189.0,8.940397350993377
300405,1820.0,1967,147.0,8.076923076923077
300406,1642.0,1716,74.0,4.506699147381242
300407,1125.0,1389,264.0,23.466666666666665
300408,1266.0,1054,-212.0,-16.74565560821485
300409,2367.0,2834,467.0,19.729615547106043
300410,2798.0,2444,-354.0,-12.651894210150108
300411,1349.0,1173,-176.0,-13.046701260192735
300412,1390.0,1549,159.0,11.43884892086331
300413,2513.0,2299,-214.0,-8.515718265021887
300414,2802.0,2589,-213.0,-7.601713062098502
300415,1854.0,1790,-64.0,-3.4519956850053934
300417,6725.0,7041,316.0,4.698884758364312
300418,318.0,704,386.0,121.38364779874213
300419,1473.0,1435,-38.0,-2.5797691785471826
300420,1456.0,1453,-3.0,-0.20604395604395606
300421,877.0,1224,347.0,39.56670467502851
300422,2751.0,2578,-173.0,-6.28862231915667
300423,2002.0,1762,-240.0,-11.988011988011989
300424,1334.0,1512,178.0,13.343328335832084
300425,1319.0,1303,-16.0,-1.2130401819560273
300426,2004.0,2354,350.0,17.465069860279442
300427,1444.0,1049,-395.0,-27.354570637119114
300428,2756.0,2520,-236.0,-8.563134978229318
300429,1429.0,1243,-186.0,-13.016095171448566
300430,3330.0,3505,175.0,5.255255255255255
300431,1158.0,1540,382.0,32.98791018998273
300432,1056.0,1155,99.0,9.375
300433,759.0,1037,278.0,36.62714097496706
300434,2176.0,2241,65.0,2.9871323529411766
300435,2205.0,2489,284.0,12.879818594104309
300436,2623.0,2759,136.0,5.184902783072817
300437,2478.0,3283,805.0,32.48587570621469
300438,1970.0,1911,-59.0,-2.99492385786802
300439,2091.0,2074,-17.0,-0.8130081300813009
300440,2087.0,1740,-347.0,-16.626736942980354
300441,948.0,1069,121.0,12.763713080168776
300442,911.0,725,-186.0,-20.417124039517017
300443,1046.0,810,-236.0,-22.562141491395792
300444,469.0,849,380.0,81.02345415778251
300445,1074.0,933,-141.0,-13.128491620111731
300446,622.0,584,-38.0,-6.109324758842444
300447,1669.0,1418,-251.0,-15.038945476333135
300448,1084.0,1129,45.0,4.1512915129151295
300449,891.0,1029,138.0,15.488215488215488
300450,1422.0,1366,-56.0,-3.938115330520394
300451,1302.0,1530,228.0,17.51152073732719
300452,1110.0,1024,-86.0,-7.747747747747748
300453,2408.0,2310,-98.0,-4.069767441860465
300454,689.0,937,248.0,35.99419448476052
300455,1994.0,2564,570.0,28.58575727181545
300456,2785.0,1931,-854.0,-30.66427289048474
300457,1640.0,2049,409.0,24.9390243902439
300458,1122.0,1236,114.0,10.16042780748663
300459,1526.0,1690,164.0,10.747051114023591
300460,1298.0,1538,240.0,18.489984591679505
300461,3444.0,3918,474.0,13.763066202090593
300462,3231.0,3338,107.0,3.3116682141751776
300463,1163.0,1263,100.0,8.598452278589853
300464,1936.0,1413,-523.0,-27.014462809917354
300465,9.0,42,33.0,366.66666666666663
300466,1673.0,1375,-298.0,-17.81231320980275
300467,1309.0,1316,7.0,0.53475935828877
300468,4284.0,4047,-237.0,-5.5322128851540615
300469,1553.0,1843,290.0,18.673535093367676
300470,1306.0,1229,-77.0,-5.895865237366003
300471,1333.0,1371,38.0,2.8507126781695424
300472,908.0,863,-45.0,-4.955947136563877
300473,1552.0,1652,100.0,6.443298969072164
300474,2173.0,1791,-382.0,-17.579383341003222
300475,0.0,15,15.0,1500.0
300476,2259.0,1854,-405.0,-17.928286852589643
300477,1207.0,635,-572.0,-47.39022369511185
300478,3431.0,3641,210.0,6.120664529291751
300479,1583.0,1326,-257.0,-16.234996841440303
300480,645.0,775,130.0,20.155038759689923
300481,650.0,763,113.0,17.384615384615383
300482,2205.0,2064,-141.0,-6.394557823129252
300483,1760.0,1669,-91.0,-5.170454545454546
300484,1059.0,1053,-6.0,-0.56657223796034
300485,1758.0,1593,-165.0,-9.385665529010238
300487,1903.0,2268,365.0,19.180241723594325
300488,958.0,841,-117.0,-12.21294363256785
300489,2185.0,1784,-401.0,-18.352402745995423
300490,945.0,946,1.0,0.10582010582010583
300491,928.0,694,-234.0,-25.21551724137931
300493,1172.0,1562,390.0,33.27645051194539
300494,1789.0,1480,-309.0,-17.272219116825042
300495,1881.0,1921,40.0,2.126528442317916
300496,1042.0,1377,335.0,32.149712092130514
300497,1863.0,2313,450.0,24.154589371980677
300498,1181.0,1135,-46.0,-3.895004233700254
300499,1474.0,1356,-118.0,-8.005427408412483
300501,1161.0,738,-423.0,-36.434108527131784
300502,1870.0,2026,156.0,8.342245989304812
300503,1417.0,1472,55.0,3.8814396612561755
300504,2602.0,3091,489.0,18.79323597232898
300505,69.0,172,103.0,149.27536231884056
300506,1038.0,795,-243.0,-23.410404624277454
300507,3674.0,3387,-287.0,-7.811649428415896
300508,2799.0,3294,495.0,17.684887459807076
300509,918.0,56,-862.0,-93.89978213507625
300510,1959.0,1932,-27.0,-1.3782542113323124
300512,1299.0,1143,-156.0,-12.009237875288683
300514,1437.0,1829,392.0,27.279053583855255
300515,1175.0,1348,173.0,14.72340425531915
300516,1183.0,1199,16.0,1.3524936601859678
300517,997.0,1109,112.0,11.23370110330993
300518,675.0,578,-97.0,-14.37037037037037
300519,2557.0,2469,-88.0,-3.441533046538913
300520,1938.0,2063,125.0,6.449948400412797
300521,693.0,665,-28.0,-4.040404040404041
300522,1146.0,1102,-44.0,-3.8394415357766145
300523,1114.0,996,-118.0,-10.59245960502693
300525,859.0,882,23.0,2.6775320139697323
300527,2995.0,3512,517.0,17.262103505843072
300528,1792.0,1527,-265.0,-14.787946428571427
300530,998.0,1001,3.0,0.30060120240480964
300531,791.0,693,-98.0,-12.389380530973451
300532,1276.0,1192,-84.0,-6.583072100313479
300533,1437.0,856,-581.0,-40.431454418928325
300535,964.0,933,-31.0,-3.2157676348547715
300536,1744.0,1811,67.0,3.841743119266055
300537,1651.0,1672,21.0,1.2719563900666264
300538,1150.0,800,-350.0,-30.434782608695656
300539,2459.0,2373,-86.0,-3.4973566490443266
300540,2631.0,2458,-173.0,-6.575446598251615
300541,1730.0,1584,-146.0,-8.439306358381502
300542,932.0,1121,189.0,20.278969957081543
300543,3385.0,3476,91.0,2.6883308714918757
300544,3357.0,3189,-168.0,-5.004468275245755
300545,958.0,1033,75.0,7.828810020876826
300546,2816.0,2947,131.0,4.651988636363636
300547,1500.0,1463,-37.0,-2.466666666666667
300548,1046.0,1207,161.0,15.391969407265774
300549,2995.0,3244,249.0,8.313856427378965
300550,1176.0,1116,-60.0,-5.1020408163265305
300551,2277.0,2590,313.0,13.746157224418093
300552,1883.0,2122,239.0,12.692511949017526
300553,984.0,853,-131.0,-13.3130081300813
300554,1365.0,1230,-135.0,-9.89010989010989
300555,840.0,1107,267.0,31.785714285714285
300556,2567.0,2042,-525.0,-20.451889365017532
300557,1711.0,1493,-218.0,-12.741087083576854
300558,2076.0,2095,19.0,0.9152215799614644
300559,1284.0,1261,-23.0,-1.791277258566978
300561,1285.0,1329,44.0,3.4241245136186773
300562,2166.0,2010,-156.0,-7.202216066481995
300563,562.0,688,126.0,22.419928825622776
300564,2461.0,2461,0.0,0.0
300565,791.0,950,159.0,20.101137800252843
300566,604.0,668,64.0,10.596026490066226
300567,1718.0,1337,-381.0,-22.17694994179278
300568,1332.0,1469,137.0,10.285285285285285
300569,1113.0,1026,-87.0,-7.816711590296496
300570,1335.0,1350,15.0,1.1235955056179776
300571,1237.0,1679,442.0,35.731608730800325
300572,1850.0,5625,3775.0,204.05405405405403
300573,1285.0,1194,-91.0,-7.081712062256809
300574,1387.0,1357,-30.0,-2.1629416005767843
300575,1111.0,573,-538.0,-48.42484248424842
300576,1428.0,2045,617.0,43.207282913165265
300577,1919.0,1891,-28.0,-1.4590932777488275
300578,1354.0,1248,-106.0,-7.828655834564254
300579,1594.0,1709,115.0,7.214554579673776
300580,1146.0,1210,64.0,5.5846422338568935
300581,1782.0,1701,-81.0,-4.545454545454546
300582,668.0,668,0.0,0.0
300583,2325.0,2836,511.0,21.978494623655916
300584,1305.0,1052,-253.0,-19.386973180076627
300586,1622.0,1745,123.0,7.583230579531443
300587,2132.0,1599,-533.0,-25.0
300588,1231.0,1246,15.0,1.2185215272136474
300589,1165.0,1377,212.0,18.19742489270386
300590,1531.0,1200,-331.0,-21.61985630306989
300591,1441.0,1239,-202.0,-14.018043025676613
300592,2266.0,2709,443.0,19.549867608120035
300593,1056.0,1113,57.0,5.3977272727272725
300594,2968.0,2950,-18.0,-0.6064690026954178
300595,907.0,1213,306.0,33.73759647188533
300596,2585.0,2862,277.0,10.715667311411991
300597,881.0,988,107.0,12.145289443813848
300598,769.0,877,108.0,14.044213263979193
300599,1661.0,1722,61.0,3.6724864539434074
300600,2096.0,2128,32.0,1.5267175572519083
300601,1363.0,1706,343.0,25.165077035950112
300602,2573.0,2277,-296.0,-11.50408083948698
300603,1460.0,1600,140.0,9.58904109589041
300604,1814.0,2063,249.0,13.726571113561189
300605,2554.0,2495,-59.0,-2.3101018010963195
300606,1449.0,1524,75.0,5.175983436853002
300607,2306.0,2467,161.0,6.981786643538595
300609,699.0,580,-119.0,-17.02432045779685
300610,1191.0,1025,-166.0,-13.937867338371115
300611,840.0,728,-112.0,-13.333333333333334
300612,583.0,879,296.0,50.77186963979416
300613,823.0,772,-51.0,-6.1968408262454435
300614,601.0,598,-3.0,-0.49916805324459235
300615,908.0,940,32.0,3.524229074889868
300616,956.0,1104,148.0,15.481171548117153
300617,1697.0,1909,212.0,12.49263406010607
300618,1487.0,1977,490.0,32.95225285810356
300619,989.0,846,-143.0,-14.459049544994945
300620,1071.0,1508,437.0,40.80298786181139
300621,914.0,918,4.0,0.437636761487965
300622,781.0,858,77.0,9.859154929577464
300623,1424.0,1306,-118.0,-8.286516853932584
300624,1391.0,1001,-390.0,-28.037383177570092
300625,1047.0,1013,-34.0,-3.2473734479465137
300626,2036.0,2619,583.0,28.63457760314342
300627,1686.0,1661,-25.0,-1.482799525504152
300628,1248.0,866,-382.0,-30.60897435897436
300629,2375.0,1998,-377.0,-15.873684210526315
300630,775.0,1068,293.0,37.806451612903224
300631,954.0,871,-83.0,-8.70020964360587
300632,1546.0,1451,-95.0,-6.144890038809832
300633,2619.0,2260,-359.0,-13.707521954944635
300634,1135.0,1080,-55.0,-4.845814977973569
300635,1325.0,1306,-19.0,-1.4339622641509433
300637,971.0,1241,270.0,27.80638516992791
300638,1344.0,1314,-30.0,-2.232142857142857
300639,1701.0,1843,142.0,8.348030570252792
300640,1858.0,1687,-171.0,-9.203444564047363
300641,1916.0,1876,-40.0,-2.0876826722338206
300642,1913.0,2426,513.0,26.816518557239938
300643,3061.0,2849,-212.0,-6.925841228356747
300644,2585.0,2670,85.0,3.2882011605415857
300645,2311.0,2515,204.0,8.8273474686283
300646,3694.0,3862,168.0,4.547915538711424
300647,2690.0,2995,305.0,11.338289962825279
300648,610.0,745,135.0,22.131147540983605
300649,3788.0,3933,145.0,3.827877507919747
300650,1385.0,1273,-112.0,-8.086642599277978
300651,742.0,695,-47.0,-6.334231805929918
300652,1218.0,1404,186.0,15.270935960591133
300653,1185.0,1184,-1.0,-0.08438818565400844
300654,1374.0,1463,89.0,6.477438136826782
300655,710.0,772,62.0,8.732394366197182
300656,656.0,625,-31.0,-4.725609756097561
300657,957.0,1076,119.0,12.434691745036574
300658,1359.0,1537,178.0,13.09786607799853
300659,1864.0,1972,108.0,5.793991416309012
300660,996.0,822,-174.0,-17.46987951807229
300661,83.0,123,40.0,48.19277108433735
300662,1072.0,964,-108.0,-10.074626865671641
300663,1144.0,1112,-32.0,-2.797202797202797
300664,838.0,781,-57.0,-6.801909307875895
300665,1628.0,1302,-326.0,-20.024570024570025
300666,2930.0,2792,-138.0,-4.709897610921502
300667,1817.0,2338,521.0,28.673637864612
300668,3488.0,2916,-572.0,-16.399082568807337
300669,1620.0,1558,-62.0,-3.8271604938271606
300670,1150.0,964,-186.0,-16.17391304347826
300671,1523.0,1308,-215.0,-14.116874589625738
300672,2589.0,2436,-153.0,-5.909617612977984
300673,971.0,1024,53.0,5.458290422245108
300674,2025.0,2039,14.0,0.6913580246913581
300675,2161.0,1751,-410.0,-18.97269782508098
300676,958.0,1008,50.0,5.219206680584551
300677,1125.0,940,-185.0,-16.444444444444446
300678,350.0,1835,1485.0,424.2857142857143
300679,4.0,5,1.0,25.0
300680,5350.0,3913,-1437.0,-26.85981308411215
300681,2548.0,2623,75.0,2.9434850863422293
300682,1653.0,1889,236.0,14.277071990320628
300683,765.0,703,-62.0,-8.104575163398692
300684,1192.0,1187,-5.0,-0.41946308724832215
300685,2875.0,2688,-187.0,-6.504347826086956
300686,510.0,817,307.0,60.19607843137255
300687,1319.0,1392,73.0,5.534495830174375
300688,1493.0,1671,178.0,11.922304085733423
300689,2500.0,2038,-462.0,-18.48
300690,2446.0,2517,71.0,2.902698282910875
300691,3031.0,2768,-263.0,-8.677004289013526
300692,1829.0,1737,-92.0,-5.030071077091307
300693,3079.0,3412,333.0,10.81519974017538
300695,1102.0,973,-129.0,-11.705989110707804
300696,774.0,620,-154.0,-19.896640826873384
300697,695.0,841,146.0,21.007194244604317
300698,1311.0,1332,21.0,1.6018306636155606
300699,1988.0,1171,-817.0,-41.096579476861166
300700,1497.0,1343,-154.0,-10.287241148964595
300701,1921.0,1879,-42.0,-2.1863612701717856
300702,666.0,552,-114.0,-17.117117117117118
300703,1197.0,1190,-7.0,-0.5847953216374269
300704,1468.0,1465,-3.0,-0.20435967302452315
300705,3802.0,3908,106.0,2.7880063124671226
300706,1528.0,1557,29.0,1.8979057591623036
300707,1088.0,862,-226.0,-20.772058823529413
300708,681.0,749,68.0,9.985315712187958
300709,864.0,728,-136.0,-15.74074074074074
300710,1159.0,1020,-139.0,-11.993097497842967
300711,483.0,647,164.0,33.95445134575569
300712,1449.0,1857,408.0,28.157349896480333
300713,712.0,577,-135.0,-18.96067415730337
300714,1176.0,859,-317.0,-26.95578231292517
300715,867.0,997,130.0,14.994232987312571
300716,1178.0,836,-342.0,-29.03225806451613
300717,933.0,838,-95.0,-10.182207931404074
300718,1132.0,1181,49.0,4.328621908127209
300719,1337.0,1321,-16.0,-1.1967090501121915
300720,876.0,766,-110.0,-12.557077625570775
300721,1802.0,1636,-166.0,-9.211986681465039
300722,1396.0,1022,-374.0,-26.790830945558742
300723,1075.0,983,-92.0,-8.558139534883722
300724,2659.0,1971,-688.0,-25.874388867995485
300725,3087.0,3023,-64.0,-2.0732102364755427
300726,2826.0,2792,-34.0,-1.203113941967445
300727,1073.0,1220,147.0,13.69990680335508
300728,2648.0,2285,-363.0,-13.708459214501511
300729,1452.0,1763,311.0,21.418732782369148
300730,1741.0,1916,175.0,10.051694428489375
300731,2432.0,2386,-46.0,-1.8914473684210527
300732,3634.0,3158,-476.0,-13.09851403412218
300733,2934.0,2892,-42.0,-1.4314928425357873
300734,2604.0,2675,71.0,2.726574500768049
300735,4183.0,4871,688.0,16.447525699258904
300736,2127.0,2802,675.0,31.734837799717912
300737,3623.0,3506,-117.0,-3.229367927132211
300738,1630.0,2053,423.0,25.950920245398773
300739,712.0,616,-96.0,-13.48314606741573
300740,1007.0,781,-226.0,-22.442899702085402
300741,878.0,1295,417.0,47.49430523917996
300742,3854.0,3456,-398.0,-10.326933056564608
300743,1488.0,1007,-481.0,-32.325268817204304
300744,1387.0,1660,273.0,19.682768565248736
300745,567.0,862,295.0,52.02821869488537
300746,1697.0,1364,-333.0,-19.62286387743076
300747,1744.0,1564,-180.0,-10.321100917431194
300748,879.0,891,12.0,1.3651877133105803
300749,903.0,971,68.0,7.530454042081949
300750,701.0,490,-211.0,-30.099857346647646
300751,990.0,1439,449.0,45.35353535353535
300752,1715.0,1784,69.0,4.02332361516035
300753,549.0,648,99.0,18.0327868852459
300754,1265.0,1266,1.0,0.07905138339920949
300755,2201.0,1759,-442.0,-20.08178100863244
300756,853.0,842,-11.0,-1.2895662368112544
300757,1295.0,767,-528.0,-40.772200772200776
300758,2355.0,2309,-46.0,-1.9532908704883227
300759,675.0,1041,366.0,54.22222222222223
300760,1154.0,841,-313.0,-27.123050259965336
300761,1944.0,2541,597.0,30.709876543209873
300762,1385.0,1543,158.0,11.407942238267148
300763,1101.0,854,-247.0,-22.434150772025433
300764,1804.0,1710,-94.0,-5.210643015521065
300765,882.0,865,-17.0,-1.9274376417233559
300766,1261.0,1179,-82.0,-6.502775574940524
300767,1180.0,1131,-49.0,-4.1525423728813555
300768,1359.0,1465,106.0,7.799852832965416
300769,755.0,734,-21.0,-2.781456953642384
300770,1528.0,1309,-219.0,-14.332460732984293
300771,1048.0,959,-89.0,-8.492366412213741
300772,453.0,653,200.0,44.150110375275936
300773,443.0,372,-71.0,-16.02708803611738
300774,393.0,409,16.0,4.071246819338422
300775,2385.0,2211,-174.0,-7.29559748427673
300776,835.0,847,12.0,1.437125748502994
300777,1725.0,1937,212.0,12.289855072463768
300778,1116.0,1690,574.0,51.4336917562724
300779,2288.0,2275,-13.0,-0.5681818181818182
300780,748.0,926,178.0,23.796791443850267
300781,3056.0,2942,-114.0,-3.7303664921465964
300782,6698.0,6664,-34.0,-0.5076142131979695
300783,12521.0,12128,-393.0,-3.138726938742912
300784,6723.0,8459,1736.0,25.821805741484454
300785,0.0,9,9.0,900.0
300786,805.0,935,130.0,16.149068322981368
300787,1340.0,1171,-169.0,-12.611940298507463
300788,2243.0,1907,-336.0,-14.979937583593403
300789,1248.0,1143,-105.0,-8.413461538461538
300790,1504.0,1627,123.0,8.178191489361703
300791,1578.0,2095,517.0,32.762991128010135
300792,1252.0,812,-440.0,-35.14376996805112
300793,1932.0,1846,-86.0,-4.451345755693581
300794,1116.0,1626,510.0,45.69892473118279
300795,1241.0,956,-285.0,-22.965350523771153
300796,15.0,134,119.0,793.3333333333334
300797,1221.0,1417,196.0,16.052416052416053
300798,769.0,799,30.0,3.901170351105332
300799,1102.0,750,-352.0,-31.941923774954628
300800,1233.0,1407,174.0,14.111922141119221
300801,795.0,828,33.0,4.150943396226415
300802,1041.0,1235,194.0,18.635926993275696
300803,752.0,693,-59.0,-7.845744680851063
300804,412.0,720,308.0,74.75728155339806
300805,1465.0,1167,-298.0,-20.341296928327644
300806,975.0,1030,55.0,5.641025641025641
300807,1426.0,1368,-58.0,-4.067321178120617
300808,1604.0,1727,123.0,7.668329177057356
300809,1129.0,996,-133.0,-11.780336581045173
300810,2855.0,3179,324.0,11.348511383537653
300811,1408.0,1605,197.0,13.991477272727273
300813,1238.0,1538,300.0,24.232633279483036
300814,1049.0,972,-77.0,-7.340324118207817
300815,1520.0,1421,-99.0,-6.513157894736842
300816,1411.0,1965,554.0,39.26293408929837
300817,1454.0,2026,572.0,39.33975240715269
300819,881.0,1453,572.0,64.92622020431328
300820,1202.0,835,-367.0,-30.532445923460898
300821,555.0,1638,1083.0,195.13513513513513
300822,1177.0,917,-260.0,-22.09005947323704
300823,1269.0,1272,3.0,0.2364066193853428
300824,1668.0,2019,351.0,21.043165467625897
300825,1192.0,1360,168.0,14.093959731543624
300826,1723.0,1634,-89.0,-5.165409170052235
300827,495.0,1048,553.0,111.71717171717172
300828,1542.0,1550,8.0,0.5188067444876783
300829,1408.0,1365,-43.0,-3.053977272727273
300830,1068.0,979,-89.0,-8.333333333333332
300831,2037.0,2206,169.0,8.296514482081491
300832,2511.0,2427,-84.0,-3.345280764635603
300833,2284.0,2278,-6.0,-0.2626970227670753
300834,1663.0,1500,-163.0,-9.801563439567047
300835,2255.0,1936,-319.0,-14.146341463414632
300836,1939.0,1348,-591.0,-30.47962867457452
300837,2077.0,1316,-761.0,-36.63938372652865
300838,781.0,984,203.0,25.992317541613318
300839,4070.0,3989,-81.0,-1.99017199017199
300840,1602.0,1893,291.0,18.164794007490638
300841,2405.0,2099,-306.0,-12.723492723492724
300842,1906.0,1575,-331.0,-17.366211962224554
300843,1810.0,1753,-57.0,-3.1491712707182318
300844,1695.0,1720,25.0,1.4749262536873156
300845,890.0,1163,273.0,30.674157303370787
300846,1667.0,1611,-56.0,-3.3593281343731256
300847,708.0,717,9.0,1.2711864406779663
300848,2099.0,1786,-313.0,-14.911862791805621
300849,3128.0,3821,693.0,22.154731457800512
300850,1261.0,1192,-69.0,-5.471847739888977
300851,1162.0,749,-413.0,-35.54216867469879
300852,1083.0,826,-257.0,-23.73037857802401
300853,1253.0,819,-434.0,-34.63687150837989
300854,715.0,1085,370.0,51.74825174825175
300855,2942.0,3150,208.0,7.070020394289599
300856,1978.0,2003,25.0,1.2639029322548028
300857,1743.0,1574,-169.0,-9.695926563396442
300858,1218.0,1281,63.0,5.172413793103448
300859,2930.0,3059,129.0,4.4027303754266205
300860,1538.0,1284,-254.0,-16.514954486345903
300861,1070.0,1048,-22.0,-2.0560747663551404
300862,1609.0,1683,74.0,4.599129894344313
300863,1062.0,1165,103.0,9.698681732580038
300864,819.0,1371,552.0,67.3992673992674
300865,1758.0,1614,-144.0,-8.19112627986348
300866,2294.0,2077,-217.0,-9.45945945945946
300867,1075.0,1131,56.0,5.209302325581396
300868,2364.0,1286,-1078.0,-45.60067681895093
300870,1449.0,1524,75.0,5.175983436853002
300872,1290.0,1326,36.0,2.7906976744186047
300873,1433.0,1476,43.0,3.0006978367062107
300875,1687.0,1482,-205.0,-12.151748666271487
300876,2523.0,2678,155.0,6.143479984145858
300877,1222.0,1453,231.0,18.90343698854337
300878,1716.0,2787,1071.0,62.41258741258741
300879,873.0,1193,320.0,36.65521191294387
300880,2175.0,2482,307.0,14.114942528735632
300881,2771.0,2851,80.0,2.88704438830747
300882,388.0,740,352.0,90.72164948453609
300883,926.0,1053,127.0,13.714902807775378
300884,4013.0,3899,-114.0,-2.840767505606778
300885,1464.0,1615,151.0,10.314207650273225
300886,2574.0,1567,-1007.0,-39.12198912198912
300887,1134.0,1183,49.0,4.320987654320987
300888,794.0,992,198.0,24.937027707808564
300889,1676.0,1994,318.0,18.973747016706444
300890,1642.0,1797,155.0,9.439707673568819
300891,1705.0,2025,320.0,18.7683284457478
300892,2696.0,2412,-284.0,-10.534124629080118
300893,3169.0,3090,-79.0,-2.4928999684443043
300894,2043.0,1742,-301.0,-14.733235438081252
300895,1647.0,1116,-531.0,-32.240437158469945
300896,1430.0,1418,-12.0,-0.8391608391608392
300897,2938.0,2196,-742.0,-25.255275697753575
300898,1080.0,1000,-80.0,-7.4074074074074066
300899,1583.0,322,-1261.0,-79.65887555274794
300900,2322.0,2595,273.0,11.757105943152455
300901,565.0,778,213.0,37.69911504424779
300902,795.0,926,131.0,16.47798742138365
300903,2156.0,1675,-481.0,-22.30983302411874
300904,980.0,1279,299.0,30.51020408163265
300905,2531.0,2581,50.0,1.9755037534571318
300906,690.0,687,-3.0,-0.43478260869565216
300907,2098.0,2048,-50.0,-2.3832221163012393
300908,2420.0,2067,-353.0,-14.586776859504132
300909,1684.0,1414,-270.0,-16.033254156769598
300911,999.0,654,-345.0,-34.53453453453454
300912,808.0,935,127.0,15.717821782178218
300913,2055.0,2179,124.0,6.034063260340632
300914,1361.0,971,-390.0,-28.655400440852315
300915,1513.0,1342,-171.0,-11.30204890945142
300916,965.0,964,-1.0,-0.10362694300518134
300917,1103.0,1144,41.0,3.71713508612874
300918,1606.0,1718,112.0,6.973848069738481
300919,806.0,903,97.0,12.034739454094293
300920,835.0,848,13.0,1.5568862275449102
300921,1509.0,1535,26.0,1.7229953611663356
300922,1653.0,2163,510.0,30.852994555353902
300923,1505.0,1305,-200.0,-13.2890365448505
300924,1442.0,1917,475.0,32.940360610263525
300925,2605.0,2336,-269.0,-10.326295585412668
300926,945.0,850,-95.0,-10.052910052910052
300927,4212.0,1434,-2778.0,-65.95441595441596
300928,1981.0,2052,71.0,3.5840484603735483
300929,1535.0,1551,16.0,1.0423452768729642
