MAZ,gq_num_hh,gq_type_univ,gq_type_mil,gq_type_othnon
11182,0.00,0.00,0.00,0.00
11183,0.00,0.00,0.00,0.00
11184,12.49,0.00,0.00,12.49
11186,0.00,0.00,0.00,0.00
11190,0.00,0.00,0.00,0.00
11191,0.00,0.00,0.00,0.00
11192,0.00,0.00,0.00,0.00
11195,5.83,0.00,0.00,5.83
11196,0.00,0.00,0.00,0.00
11198,0.00,0.00,0.00,0.00
11199,0.00,0.00,0.00,0.00
11200,0.00,0.00,0.00,0.00
11201,0.00,0.00,0.00,0.00
11203,0.00,0.00,0.00,0.00
11204,0.00,0.00,0.00,0.00
11205,0.00,0.00,0.00,0.00
11206,0.00,0.00,0.00,0.00
11207,0.00,0.00,0.00,0.00
11208,0.00,0.00,0.00,0.00
11210,0.00,0.00,0.00,0.00
11211,0.00,0.00,0.00,0.00
11213,0.00,0.00,0.00,0.00
11216,0.00,0.00,0.00,0.00
11221,0.00,0.00,0.00,0.00
11222,0.00,0.00,0.00,0.00
11223,0.00,0.00,0.00,0.00
11224,0.00,0.00,0.00,0.00
11225,0.00,0.00,0.00,0.00
11226,0.00,0.00,0.00,0.00
11228,0.00,0.00,0.00,0.00
11229,0.00,0.00,0.00,0.00
11230,0.00,0.00,0.00,0.00
11231,0.00,0.00,0.00,0.00
11232,0.00,0.00,0.00,0.00
11234,0.00,0.00,0.00,0.00
11236,0.00,0.00,0.00,0.00
11237,0.00,0.00,0.00,0.00
11238,13.32,0.00,0.00,13.32
11239,0.00,0.00,0.00,0.00
11240,0.00,0.00,0.00,0.00
11241,0.00,0.00,0.00,0.00
11242,0.00,0.00,0.00,0.00
11243,0.00,0.00,0.00,0.00
11245,0.00,0.00,0.00,0.00
11250,0.00,0.00,0.00,0.00
11251,0.00,0.00,0.00,0.00
11257,2.50,0.00,0.00,2.50
11259,50.77,0.00,0.00,50.77
11260,0.00,0.00,0.00,0.00
11261,0.00,0.00,0.00,0.00
11263,0.00,0.00,0.00,0.00
11264,0.00,0.00,0.00,0.00
11267,0.00,0.00,0.00,0.00
11268,0.00,0.00,0.00,0.00
11269,1.66,0.00,0.00,1.66
11270,0.00,0.00,0.00,0.00
11274,0.00,0.00,0.00,0.00
11280,0.00,0.00,0.00,0.00
11283,0.00,0.00,0.00,0.00
11284,0.00,0.00,0.00,0.00
11287,0.00,0.00,0.00,0.00
11293,4.99,0.00,0.00,4.99
11294,0.00,0.00,0.00,0.00
11297,0.00,0.00,0.00,0.00
11298,0.00,0.00,0.00,0.00
11299,0.00,0.00,0.00,0.00
11300,0.00,0.00,0.00,0.00
11301,0.00,0.00,0.00,0.00
11302,0.00,0.00,0.00,0.00
11303,0.00,0.00,0.00,0.00
11304,0.00,0.00,0.00,0.00
11306,0.83,0.00,0.00,0.83
11307,1.66,0.00,0.00,1.66
11309,3.33,0.00,0.00,3.33
11312,0.00,0.00,0.00,0.00
11315,0.00,0.00,0.00,0.00
11316,6.66,0.00,0.00,6.66
11319,0.00,0.00,0.00,0.00
11323,0.00,0.00,0.00,0.00
11324,0.00,0.00,0.00,0.00
11326,0.00,0.00,0.00,0.00
11328,4.16,0.00,0.00,4.16
11329,81.57,81.57,0.00,0.00
11330,0.83,0.00,0.00,0.83
11332,0.00,0.00,0.00,0.00
11333,1.66,0.00,0.00,1.66
11335,4.16,0.00,0.00,4.16
11337,48.28,0.00,0.00,48.28
11339,1.66,0.00,0.00,1.66
11341,9.16,0.00,0.00,9.16
11342,5.83,0.00,0.00,5.83
11343,5.83,0.00,0.00,5.83
11344,0.00,0.00,0.00,0.00
11345,0.00,0.00,0.00,0.00
11347,0.00,0.00,0.00,0.00
11349,0.00,0.00,0.00,0.00
11350,0.00,0.00,0.00,0.00
11351,24.97,0.00,0.00,24.97
11352,3.33,0.00,0.00,3.33
11353,0.00,0.00,0.00,0.00
11355,0.00,0.00,0.00,0.00
11358,0.83,0.00,0.00,0.83
11359,0.00,0.00,0.00,0.00
11360,0.00,0.00,0.00,0.00
11361,0.00,0.00,0.00,0.00
11367,0.00,0.00,0.00,0.00
11368,1.66,0.00,0.00,1.66
11369,0.83,0.00,0.00,0.83
11371,0.00,0.00,0.00,0.00
11374,0.00,0.00,0.00,0.00
11375,0.00,0.00,0.00,0.00
11376,0.00,0.00,0.00,0.00
11377,0.00,0.00,0.00,0.00
11378,0.00,0.00,0.00,0.00
11381,0.00,0.00,0.00,0.00
11382,0.00,0.00,0.00,0.00
11384,0.00,0.00,0.00,0.00
11385,0.00,0.00,0.00,0.00
11386,6.66,0.00,0.00,6.66
11388,0.00,0.00,0.00,0.00
11389,0.00,0.00,0.00,0.00
11390,0.00,0.00,0.00,0.00
11391,0.00,0.00,0.00,0.00
11392,0.00,0.00,0.00,0.00
11393,0.00,0.00,0.00,0.00
11394,0.00,0.00,0.00,0.00
11396,0.00,0.00,0.00,0.00
11397,0.00,0.00,0.00,0.00
11398,0.00,0.00,0.00,0.00
11399,0.00,0.00,0.00,0.00
11401,0.83,0.00,0.00,0.83
11402,0.00,0.00,0.00,0.00
11403,0.00,0.00,0.00,0.00
11405,0.83,0.00,0.00,0.83
11409,0.00,0.00,0.00,0.00
11411,0.00,0.00,0.00,0.00
11418,0.00,0.00,0.00,0.00
11419,0.83,0.00,0.00,0.83
11422,114.03,0.00,0.00,114.03
11423,9.99,0.00,0.00,9.99
11424,0.00,0.00,0.00,0.00
11425,0.00,0.00,0.00,0.00
11426,0.00,0.00,0.00,0.00
11427,0.00,0.00,0.00,0.00
11429,0.00,0.00,0.00,0.00
11431,0.00,0.00,0.00,0.00
11432,0.00,0.00,0.00,0.00
11433,0.00,0.00,0.00,0.00
11434,0.00,0.00,0.00,0.00
11435,0.00,0.00,0.00,0.00
11436,0.00,0.00,0.00,0.00
11437,0.00,0.00,0.00,0.00
11438,0.00,0.00,0.00,0.00
11439,0.00,0.00,0.00,0.00
11440,0.00,0.00,0.00,0.00
11441,0.00,0.00,0.00,0.00
11442,0.00,0.00,0.00,0.00
11444,0.00,0.00,0.00,0.00
11449,1.66,0.00,0.00,1.66
11453,0.00,0.00,0.00,0.00
11454,4.99,0.00,0.00,4.99
11457,0.00,0.00,0.00,0.00
11459,0.83,0.00,0.00,0.83
11461,8.32,0.00,0.00,8.32
11462,1.66,0.00,0.00,1.66
11463,0.00,0.00,0.00,0.00
11464,0.00,0.00,0.00,0.00
11466,0.00,0.00,0.00,0.00
11467,0.00,0.00,0.00,0.00
11468,5.83,0.00,0.00,5.83
11469,0.00,0.00,0.00,0.00
11471,0.00,0.00,0.00,0.00
11473,0.00,0.00,0.00,0.00
11474,0.00,0.00,0.00,0.00
11475,0.00,0.00,0.00,0.00
11476,453.63,453.63,0.00,0.00
11485,0.00,0.00,0.00,0.00
11486,0.00,0.00,0.00,0.00
11487,0.00,0.00,0.00,0.00
11489,0.00,0.00,0.00,0.00
11490,0.00,0.00,0.00,0.00
11491,0.00,0.00,0.00,0.00
11492,0.00,0.00,0.00,0.00
11495,0.00,0.00,0.00,0.00
11496,0.00,0.00,0.00,0.00
11497,0.00,0.00,0.00,0.00
11498,0.00,0.00,0.00,0.00
11499,0.00,0.00,0.00,0.00
11500,0.00,0.00,0.00,0.00
11501,0.00,0.00,0.00,0.00
11502,0.00,0.00,0.00,0.00
11504,0.00,0.00,0.00,0.00
11505,0.00,0.00,0.00,0.00
11506,0.00,0.00,0.00,0.00
11508,0.00,0.00,0.00,0.00
11509,0.00,0.00,0.00,0.00
11512,0.00,0.00,0.00,0.00
11513,0.00,0.00,0.00,0.00
11514,0.00,0.00,0.00,0.00
11515,0.00,0.00,0.00,0.00
11517,0.00,0.00,0.00,0.00
11522,0.00,0.00,0.00,0.00
11523,0.00,0.00,0.00,0.00
11524,0.00,0.00,0.00,0.00
11525,2.50,0.00,0.00,2.50
11527,0.00,0.00,0.00,0.00
11529,0.00,0.00,0.00,0.00
11530,0.00,0.00,0.00,0.00
11531,0.00,0.00,0.00,0.00
11533,0.00,0.00,0.00,0.00
11541,0.00,0.00,0.00,0.00
11544,0.00,0.00,0.00,0.00
11547,0.00,0.00,0.00,0.00
11548,0.00,0.00,0.00,0.00
11549,0.00,0.00,0.00,0.00
11550,0.00,0.00,0.00,0.00
11557,0.00,0.00,0.00,0.00
11558,0.00,0.00,0.00,0.00
11560,0.00,0.00,0.00,0.00
11569,0.83,0.00,0.00,0.83
11574,0.00,0.00,0.00,0.00
11578,0.00,0.00,0.00,0.00
11579,0.00,0.00,0.00,0.00
11582,0.00,0.00,0.00,0.00
11585,0.00,0.00,0.00,0.00
11586,0.00,0.00,0.00,0.00
11587,0.00,0.00,0.00,0.00
11588,0.00,0.00,0.00,0.00
11589,0.00,0.00,0.00,0.00
11590,0.00,0.00,0.00,0.00
11591,0.00,0.00,0.00,0.00
11594,0.00,0.00,0.00,0.00
11597,0.00,0.00,0.00,0.00
11598,4.16,0.00,0.00,4.16
11599,5.83,0.00,0.00,5.83
11600,7.49,0.00,0.00,7.49
11601,16.65,0.00,0.00,16.65
11602,0.00,0.00,0.00,0.00
11603,0.00,0.00,0.00,0.00
11604,0.00,0.00,0.00,0.00
11605,0.00,0.00,0.00,0.00
11606,0.00,0.00,0.00,0.00
11610,0.00,0.00,0.00,0.00
11611,0.00,0.00,0.00,0.00
11612,0.00,0.00,0.00,0.00
11613,0.00,0.00,0.00,0.00
11614,0.00,0.00,0.00,0.00
11615,0.83,0.00,0.00,0.83
11616,0.00,0.00,0.00,0.00
11617,0.00,0.00,0.00,0.00
11618,0.00,0.00,0.00,0.00
11620,2.50,0.00,0.00,2.50
11622,0.00,0.00,0.00,0.00
11623,0.00,0.00,0.00,0.00
11625,0.00,0.00,0.00,0.00
11626,0.00,0.00,0.00,0.00
11627,7.49,0.00,0.00,7.49
11628,0.00,0.00,0.00,0.00
11629,0.00,0.00,0.00,0.00
11630,0.00,0.00,0.00,0.00
11631,0.00,0.00,0.00,0.00
11632,0.00,0.00,0.00,0.00
11633,0.00,0.00,0.00,0.00
11634,0.00,0.00,0.00,0.00
11635,0.00,0.00,0.00,0.00
11638,0.00,0.00,0.00,0.00
11640,0.00,0.00,0.00,0.00
11641,0.00,0.00,0.00,0.00
11642,0.00,0.00,0.00,0.00
11643,0.00,0.00,0.00,0.00
11646,0.00,0.00,0.00,0.00
11647,0.00,0.00,0.00,0.00
11648,0.00,0.00,0.00,0.00
11649,0.00,0.00,0.00,0.00
11653,0.00,0.00,0.00,0.00
11656,0.00,0.00,0.00,0.00
11658,0.00,0.00,0.00,0.00
11661,0.00,0.00,0.00,0.00
11664,0.00,0.00,0.00,0.00
11666,0.00,0.00,0.00,0.00
11667,0.00,0.00,0.00,0.00
11669,0.00,0.00,0.00,0.00
11670,0.00,0.00,0.00,0.00
11673,0.00,0.00,0.00,0.00
11674,42.45,0.00,0.00,42.45
11676,0.00,0.00,0.00,0.00
11677,0.00,0.00,0.00,0.00
11678,0.00,0.00,0.00,0.00
11679,1.66,0.00,0.00,1.66
11680,0.00,0.00,0.00,0.00
11681,0.00,0.00,0.00,0.00
11682,0.00,0.00,0.00,0.00
11683,0.00,0.00,0.00,0.00
11684,0.00,0.00,0.00,0.00
11685,0.00,0.00,0.00,0.00
11686,0.00,0.00,0.00,0.00
11687,0.00,0.00,0.00,0.00
11692,0.00,0.00,0.00,0.00
11693,4.99,0.00,0.00,4.99
11694,207.25,0.00,0.00,207.25
11697,0.00,0.00,0.00,0.00
11698,0.00,0.00,0.00,0.00
11699,0.00,0.00,0.00,0.00
11701,0.00,0.00,0.00,0.00
11703,0.00,0.00,0.00,0.00
11708,0.00,0.00,0.00,0.00
11715,0.00,0.00,0.00,0.00
11716,0.00,0.00,0.00,0.00
11717,0.00,0.00,0.00,0.00
11719,0.00,0.00,0.00,0.00
11726,0.00,0.00,0.00,0.00
11727,4.16,0.00,0.00,4.16
11728,0.00,0.00,0.00,0.00
11730,0.00,0.00,0.00,0.00
11731,0.00,0.00,0.00,0.00
11735,0.00,0.00,0.00,0.00
11736,0.83,0.00,0.00,0.83
11737,0.00,0.00,0.00,0.00
11741,0.00,0.00,0.00,0.00
11744,0.00,0.00,0.00,0.00
11746,0.00,0.00,0.00,0.00
11747,0.00,0.00,0.00,0.00
11752,0.00,0.00,0.00,0.00
11754,0.00,0.00,0.00,0.00
11756,0.00,0.00,0.00,0.00
11757,119.03,119.03,0.00,0.00
11759,0.00,0.00,0.00,0.00
11762,0.00,0.00,0.00,0.00
11764,0.00,0.00,0.00,0.00
11767,0.00,0.00,0.00,0.00
11768,0.00,0.00,0.00,0.00
11769,0.00,0.00,0.00,0.00
11770,0.00,0.00,0.00,0.00
11771,1.66,0.00,0.00,1.66
11773,0.00,0.00,0.00,0.00
11774,0.00,0.00,0.00,0.00
11785,0.83,0.00,0.00,0.83
11786,0.00,0.00,0.00,0.00
11790,0.00,0.00,0.00,0.00
11792,2.50,0.00,0.00,2.50
11794,0.00,0.00,0.00,0.00
11795,0.00,0.00,0.00,0.00
11796,0.00,0.00,0.00,0.00
11797,0.00,0.00,0.00,0.00
11798,0.00,0.00,0.00,0.00
11799,0.00,0.00,0.00,0.00
11800,0.00,0.00,0.00,0.00
11801,0.00,0.00,0.00,0.00
11802,0.00,0.00,0.00,0.00
11803,0.00,0.00,0.00,0.00
11804,0.00,0.00,0.00,0.00
11805,0.00,0.00,0.00,0.00
11806,0.00,0.00,0.00,0.00
11807,0.00,0.00,0.00,0.00
11809,0.00,0.00,0.00,0.00
11814,0.00,0.00,0.00,0.00
11816,0.00,0.00,0.00,0.00
11817,0.00,0.00,0.00,0.00
11818,0.00,0.00,0.00,0.00
11819,0.00,0.00,0.00,0.00
11820,0.00,0.00,0.00,0.00
11821,0.00,0.00,0.00,0.00
11822,0.00,0.00,0.00,0.00
11823,0.00,0.00,0.00,0.00
11824,0.83,0.00,0.00,0.83
11826,0.00,0.00,0.00,0.00
11828,0.00,0.00,0.00,0.00
11831,0.00,0.00,0.00,0.00
11839,0.00,0.00,0.00,0.00
11842,1.66,0.00,0.00,1.66
11843,0.00,0.00,0.00,0.00
11845,0.00,0.00,0.00,0.00
11846,0.00,0.00,0.00,0.00
11847,0.00,0.00,0.00,0.00
11848,0.00,0.00,0.00,0.00
11851,0.00,0.00,0.00,0.00
11852,0.00,0.00,0.00,0.00
11853,0.00,0.00,0.00,0.00
11854,0.00,0.00,0.00,0.00
11855,0.00,0.00,0.00,0.00
11856,0.00,0.00,0.00,0.00
11861,0.00,0.00,0.00,0.00
11864,0.00,0.00,0.00,0.00
11867,0.00,0.00,0.00,0.00
11868,0.00,0.00,0.00,0.00
11869,0.00,0.00,0.00,0.00
11871,0.00,0.00,0.00,0.00
11874,0.00,0.00,0.00,0.00
11879,0.83,0.00,0.00,0.83
11881,0.00,0.00,0.00,0.00
11882,0.00,0.00,0.00,0.00
11884,0.00,0.00,0.00,0.00
11887,0.00,0.00,0.00,0.00
11888,0.00,0.00,0.00,0.00
11889,3.33,0.00,0.00,3.33
11890,0.00,0.00,0.00,0.00
11891,0.00,0.00,0.00,0.00
11892,0.00,0.00,0.00,0.00
11893,0.00,0.00,0.00,0.00
11894,0.00,0.00,0.00,0.00
11895,0.00,0.00,0.00,0.00
11897,0.00,0.00,0.00,0.00
11901,0.00,0.00,0.00,0.00
11902,0.00,0.00,0.00,0.00
11903,0.00,0.00,0.00,0.00
11907,0.00,0.00,0.00,0.00
11908,0.00,0.00,0.00,0.00
11911,0.00,0.00,0.00,0.00
11912,1.66,0.00,0.00,1.66
11913,0.00,0.00,0.00,0.00
11914,0.00,0.00,0.00,0.00
11915,0.00,0.00,0.00,0.00
11916,0.00,0.00,0.00,0.00
11917,0.00,0.00,0.00,0.00
11920,0.00,0.00,0.00,0.00
11921,0.00,0.00,0.00,0.00
11922,0.00,0.00,0.00,0.00
11923,1.66,0.00,0.00,1.66
11924,0.00,0.00,0.00,0.00
11925,0.00,0.00,0.00,0.00
11927,87.40,0.00,0.00,87.40
11929,0.00,0.00,0.00,0.00
11930,0.83,0.00,0.00,0.83
11932,13.32,0.00,0.00,13.32
11933,0.00,0.00,0.00,0.00
11934,2.50,0.00,0.00,2.50
11937,0.00,0.00,0.00,0.00
11938,0.00,0.00,0.00,0.00
11939,0.00,0.00,0.00,0.00
11940,0.00,0.00,0.00,0.00
11941,0.00,0.00,0.00,0.00
11942,0.00,0.00,0.00,0.00
11943,0.00,0.00,0.00,0.00
11944,0.00,0.00,0.00,0.00
11945,0.00,0.00,0.00,0.00
11946,0.00,0.00,0.00,0.00
11947,0.00,0.00,0.00,0.00
11948,0.83,0.00,0.00,0.83
11949,0.00,0.00,0.00,0.00
11950,0.00,0.00,0.00,0.00
11951,0.00,0.00,0.00,0.00
11952,0.00,0.00,0.00,0.00
11953,0.00,0.00,0.00,0.00
11954,0.00,0.00,0.00,0.00
11957,0.00,0.00,0.00,0.00
11961,0.00,0.00,0.00,0.00
11964,0.00,0.00,0.00,0.00
11965,0.00,0.00,0.00,0.00
11966,0.00,0.00,0.00,0.00
11967,0.00,0.00,0.00,0.00
11969,11.65,0.00,0.00,11.65
11972,2.50,0.00,0.00,2.50
11973,0.00,0.00,0.00,0.00
11974,0.00,0.00,0.00,0.00
11975,0.00,0.00,0.00,0.00
11976,1.66,0.00,0.00,1.66
11977,4.99,0.00,0.00,4.99
11978,0.00,0.00,0.00,0.00
11979,0.00,0.00,0.00,0.00
11983,0.83,0.00,0.00,0.83
11984,57.43,0.00,0.00,57.43
11985,0.00,0.00,0.00,0.00
11988,0.00,0.00,0.00,0.00
11989,0.83,0.00,0.00,0.83
11991,0.00,0.00,0.00,0.00
11992,0.00,0.00,0.00,0.00
11993,0.00,0.00,0.00,0.00
11997,0.00,0.00,0.00,0.00
11998,0.00,0.00,0.00,0.00
11999,0.00,0.00,0.00,0.00
12001,0.00,0.00,0.00,0.00
12002,0.00,0.00,0.00,0.00
12003,0.00,0.00,0.00,0.00
12004,0.00,0.00,0.00,0.00
12005,55.77,55.77,0.00,0.00
12006,0.00,0.00,0.00,0.00
12007,0.00,0.00,0.00,0.00
12008,0.00,0.00,0.00,0.00
12009,0.00,0.00,0.00,0.00
12010,0.00,0.00,0.00,0.00
12011,0.00,0.00,0.00,0.00
12012,0.00,0.00,0.00,0.00
12014,0.00,0.00,0.00,0.00
12016,0.00,0.00,0.00,0.00
12017,0.00,0.00,0.00,0.00
12020,0.00,0.00,0.00,0.00
12023,0.00,0.00,0.00,0.00
12027,0.00,0.00,0.00,0.00
12028,0.00,0.00,0.00,0.00
12035,0.00,0.00,0.00,0.00
12036,10.82,0.00,0.00,10.82
12037,0.00,0.00,0.00,0.00
12039,0.00,0.00,0.00,0.00
12040,0.00,0.00,0.00,0.00
12041,0.00,0.00,0.00,0.00
12045,0.00,0.00,0.00,0.00
12046,0.00,0.00,0.00,0.00
12050,0.00,0.00,0.00,0.00
12052,0.00,0.00,0.00,0.00
12054,0.00,0.00,0.00,0.00
12057,0.00,0.00,0.00,0.00
12060,0.00,0.00,0.00,0.00
12064,0.00,0.00,0.00,0.00
12070,0.00,0.00,0.00,0.00
12071,0.00,0.00,0.00,0.00
12072,4.16,0.00,0.00,4.16
12073,0.00,0.00,0.00,0.00
12074,0.00,0.00,0.00,0.00
12075,0.00,0.00,0.00,0.00
12078,0.00,0.00,0.00,0.00
12079,0.00,0.00,0.00,0.00
12083,0.00,0.00,0.00,0.00
12084,0.00,0.00,0.00,0.00
12086,0.00,0.00,0.00,0.00
12091,0.00,0.00,0.00,0.00
12092,121.52,0.00,0.00,121.52
12093,0.00,0.00,0.00,0.00
12094,2.50,0.00,0.00,2.50
12095,0.00,0.00,0.00,0.00
12096,0.00,0.00,0.00,0.00
12097,0.00,0.00,0.00,0.00
12098,0.00,0.00,0.00,0.00
12099,0.00,0.00,0.00,0.00
12103,0.00,0.00,0.00,0.00
12104,0.00,0.00,0.00,0.00
12107,0.00,0.00,0.00,0.00
12110,0.00,0.00,0.00,0.00
12113,14.15,0.00,0.00,14.15
12114,0.00,0.00,0.00,0.00
12119,0.00,0.00,0.00,0.00
12120,0.00,0.00,0.00,0.00
12121,0.00,0.00,0.00,0.00
12122,0.00,0.00,0.00,0.00
12123,0.00,0.00,0.00,0.00
12124,11.65,0.00,0.00,11.65
12127,0.00,0.00,0.00,0.00
12130,0.00,0.00,0.00,0.00
12131,0.00,0.00,0.00,0.00
12132,0.00,0.00,0.00,0.00
12133,23.31,23.31,0.00,0.00
12134,0.00,0.00,0.00,0.00
12135,0.00,0.00,0.00,0.00
12136,0.00,0.00,0.00,0.00
12137,0.00,0.00,0.00,0.00
12138,0.00,0.00,0.00,0.00
12139,0.00,0.00,0.00,0.00
12140,0.00,0.00,0.00,0.00
12141,0.00,0.00,0.00,0.00
12142,0.00,0.00,0.00,0.00
12143,0.00,0.00,0.00,0.00
12144,0.00,0.00,0.00,0.00
12145,0.00,0.00,0.00,0.00
12146,0.00,0.00,0.00,0.00
12147,0.00,0.00,0.00,0.00
12149,0.00,0.00,0.00,0.00
12153,1279.31,0.00,0.00,1279.31
12156,0.00,0.00,0.00,0.00
12157,0.00,0.00,0.00,0.00
12159,0.00,0.00,0.00,0.00
12160,0.00,0.00,0.00,0.00
12161,0.00,0.00,0.00,0.00
12162,0.00,0.00,0.00,0.00
12163,0.00,0.00,0.00,0.00
12164,0.00,0.00,0.00,0.00
12168,0.00,0.00,0.00,0.00
12169,20.81,20.81,0.00,0.00
12170,0.00,0.00,0.00,0.00
12171,0.00,0.00,0.00,0.00
12172,0.00,0.00,0.00,0.00
12173,0.00,0.00,0.00,0.00
12176,0.00,0.00,0.00,0.00
12178,0.00,0.00,0.00,0.00
12179,0.00,0.00,0.00,0.00
12180,0.00,0.00,0.00,0.00
12181,0.00,0.00,0.00,0.00
12182,0.00,0.00,0.00,0.00
12188,0.00,0.00,0.00,0.00
12191,0.00,0.00,0.00,0.00
12192,0.00,0.00,0.00,0.00
12193,0.00,0.00,0.00,0.00
12194,1.66,0.00,0.00,1.66
12195,1.66,0.00,0.00,1.66
12196,173.96,173.96,0.00,0.00
12197,166.47,163.14,0.00,3.33
12201,0.00,0.00,0.00,0.00
12202,0.00,0.00,0.00,0.00
12203,0.00,0.00,0.00,0.00
12204,0.00,0.00,0.00,0.00
12205,0.00,0.00,0.00,0.00
12207,0.00,0.00,0.00,0.00
12208,0.00,0.00,0.00,0.00
12209,0.00,0.00,0.00,0.00
12210,0.00,0.00,0.00,0.00
12211,1.66,0.00,0.00,1.66
12212,0.83,0.00,0.00,0.83
12214,0.00,0.00,0.00,0.00
12215,0.00,0.00,0.00,0.00
12216,0.00,0.00,0.00,0.00
12217,0.00,0.00,0.00,0.00
12219,0.00,0.00,0.00,0.00
12221,1737.93,1736.27,0.00,1.66
12222,0.83,0.00,0.00,0.83
12223,0.00,0.00,0.00,0.00
12225,0.00,0.00,0.00,0.00
12226,0.00,0.00,0.00,0.00
12227,0.00,0.00,0.00,0.00
12229,8.32,0.00,0.00,8.32
12230,0.83,0.00,0.00,0.83
12232,0.00,0.00,0.00,0.00
12233,0.00,0.00,0.00,0.00
12236,0.00,0.00,0.00,0.00
12237,0.00,0.00,0.00,0.00
12238,0.00,0.00,0.00,0.00
12241,0.00,0.00,0.00,0.00
12242,0.00,0.00,0.00,0.00
12243,0.00,0.00,0.00,0.00
12245,0.00,0.00,0.00,0.00
12246,0.00,0.00,0.00,0.00
12248,0.00,0.00,0.00,0.00
12251,0.00,0.00,0.00,0.00
12252,0.00,0.00,0.00,0.00
12259,2.50,0.00,0.00,2.50
12270,0.00,0.00,0.00,0.00
12271,8.32,0.00,0.00,8.32
12274,0.00,0.00,0.00,0.00
12278,0.00,0.00,0.00,0.00
12280,0.00,0.00,0.00,0.00
12281,0.00,0.00,0.00,0.00
12282,0.00,0.00,0.00,0.00
12283,0.00,0.00,0.00,0.00
12284,0.00,0.00,0.00,0.00
12285,0.00,0.00,0.00,0.00
12286,0.83,0.00,0.00,0.83
12288,2.50,0.00,0.00,2.50
12290,1.66,0.00,0.00,1.66
12291,0.00,0.00,0.00,0.00
12293,0.00,0.00,0.00,0.00
12295,0.00,0.00,0.00,0.00
12303,0.00,0.00,0.00,0.00
12305,0.00,0.00,0.00,0.00
12306,0.00,0.00,0.00,0.00
12307,0.00,0.00,0.00,0.00
12309,0.00,0.00,0.00,0.00
12310,0.00,0.00,0.00,0.00
12311,0.00,0.00,0.00,0.00
12312,0.00,0.00,0.00,0.00
12314,0.00,0.00,0.00,0.00
12315,0.00,0.00,0.00,0.00
12316,0.00,0.00,0.00,0.00
12317,0.00,0.00,0.00,0.00
12318,0.00,0.00,0.00,0.00
12319,0.00,0.00,0.00,0.00
12320,0.00,0.00,0.00,0.00
12321,0.00,0.00,0.00,0.00
12322,0.00,0.00,0.00,0.00
12323,0.00,0.00,0.00,0.00
12324,0.00,0.00,0.00,0.00
12325,0.00,0.00,0.00,0.00
12326,23.31,0.00,0.00,23.31
12327,0.00,0.00,0.00,0.00
12328,5.83,0.00,0.00,5.83
12329,0.00,0.00,0.00,0.00
12330,0.00,0.00,0.00,0.00
12331,0.00,0.00,0.00,0.00
12333,0.00,0.00,0.00,0.00
12339,0.00,0.00,0.00,0.00
12341,1.66,0.00,0.00,1.66
12342,1.66,0.00,0.00,1.66
12343,0.00,0.00,0.00,0.00
12344,0.00,0.00,0.00,0.00
12346,249.70,0.00,0.00,249.70
12348,0.00,0.00,0.00,0.00
12349,3.33,0.00,0.00,3.33
12353,5.83,0.00,0.00,5.83
12354,249.70,0.00,0.00,249.70
12356,0.00,0.00,0.00,0.00
12358,0.00,0.00,0.00,0.00
12361,0.00,0.00,0.00,0.00
12362,0.00,0.00,0.00,0.00
12363,0.00,0.00,0.00,0.00
12364,0.00,0.00,0.00,0.00
12365,0.00,0.00,0.00,0.00
12366,0.00,0.00,0.00,0.00
12368,0.00,0.00,0.00,0.00
12369,0.00,0.00,0.00,0.00
12370,0.00,0.00,0.00,0.00
12372,0.00,0.00,0.00,0.00
12373,0.00,0.00,0.00,0.00
12377,0.00,0.00,0.00,0.00
12382,0.00,0.00,0.00,0.00
12383,4.16,0.00,0.00,4.16
12384,0.00,0.00,0.00,0.00
12387,0.00,0.00,0.00,0.00
12390,0.00,0.00,0.00,0.00
12391,54.10,0.00,0.00,54.10
12392,2.50,0.00,0.00,2.50
12393,0.00,0.00,0.00,0.00
12394,0.00,0.00,0.00,0.00
12395,0.00,0.00,0.00,0.00
12397,11.65,0.00,0.00,11.65
12398,0.83,0.00,0.00,0.83
12400,0.00,0.00,0.00,0.00
12401,0.00,0.00,0.00,0.00
12402,0.00,0.00,0.00,0.00
12409,0.00,0.00,0.00,0.00
12410,0.00,0.00,0.00,0.00
12412,0.00,0.00,0.00,0.00
12414,0.00,0.00,0.00,0.00
12415,6.66,0.00,0.00,6.66
12418,0.00,0.00,0.00,0.00
12419,0.00,0.00,0.00,0.00
12421,0.00,0.00,0.00,0.00
12423,0.00,0.00,0.00,0.00
12427,0.83,0.00,0.00,0.83
12428,0.00,0.00,0.00,0.00
12430,0.83,0.00,0.00,0.83
12431,1.66,0.00,0.00,1.66
12433,1.66,0.00,0.00,1.66
12434,0.00,0.00,0.00,0.00
12435,0.00,0.00,0.00,0.00
12436,0.00,0.00,0.00,0.00
12438,0.00,0.00,0.00,0.00
12439,0.00,0.00,0.00,0.00
12440,0.00,0.00,0.00,0.00
12442,0.83,0.00,0.00,0.83
12446,0.00,0.00,0.00,0.00
12447,0.00,0.00,0.00,0.00
12451,0.00,0.00,0.00,0.00
12452,0.00,0.00,0.00,0.00
12454,0.00,0.00,0.00,0.00
12455,0.00,0.00,0.00,0.00
12458,0.00,0.00,0.00,0.00
12459,0.00,0.00,0.00,0.00
12460,0.00,0.00,0.00,0.00
