MAZ,maz_seq1,taz_seq1,TAZ,COUNTYFP,mtc_county_id,county_name,COUNTY,region,univ,mil,othnon,popgq,PUMA
511981,32553,3922,500165,95,6,Solano,6,1,0,0,0,0,1301
511984,32554,3919,500162,95,6,Solano,6,1,0,0,0,0,1301
511988,32556,3906,500149,95,6,Solano,6,1,0,0,0,0,1301
511992,32557,3941,500184,95,6,Solano,6,1,0,0,0,0,1302
511995,32558,3893,500134,95,6,Solano,6,1,0,0,0,0,1302
511998,32559,3975,500219,95,6,Solano,6,1,0,0,0,0,1302
511999,32560,3968,500212,95,6,Solano,6,1,0,0,0,0,1302
512003,32561,3971,500215,95,6,Solano,6,1,0,0,0,0,1302
512005,32562,3959,500203,95,6,Solano,6,1,0,0,0,0,1302
512008,32563,4035,500286,95,6,Solano,6,1,0,0,0,0,1303
512010,32564,4019,500270,95,6,Solano,6,1,0,0,0,0,1303
512015,32565,4017,500268,95,6,Solano,6,1,0,0,0,0,1303
512016,32566,4017,500268,95,6,Solano,6,1,0,0,0,0,1303
512017,32567,3792,500025,95,6,Solano,6,1,0,0,0,0,1303
512026,32569,3773,500005,95,6,Solano,6,1,0,0,0,0,1303
512027,32570,3773,500005,95,6,Solano,6,1,0,0,0,0,1303
512029,32571,4024,500275,95,6,Solano,6,1,0,0,0,0,1303
512034,32572,3955,500198,95,6,Solano,6,1,0,0,0,0,1301
512036,32573,3928,500171,95,6,Solano,6,1,0,0,0,0,1301
512040,32575,3923,500166,95,6,Solano,6,1,0,0,0,0,1301
512043,32577,3864,500104,95,6,Solano,6,1,0,0,0,0,1301
512045,32578,3852,500088,95,6,Solano,6,1,0,0,0,0,1301
512046,32579,3906,500149,95,6,Solano,6,1,0,0,0,0,1301
512049,32580,3907,500150,95,6,Solano,6,1,0,0,0,0,1301
512053,32581,3970,500214,95,6,Solano,6,1,0,0,0,0,1302
512054,32582,4031,500282,95,6,Solano,6,1,0,0,0,0,1302
512055,32583,3824,500059,95,6,Solano,6,1,0,0,0,0,1302
512057,32584,3778,500010,95,6,Solano,6,1,0,0,0,0,1302
512060,32585,3858,500096,95,6,Solano,6,1,0,0,0,0,1302
512066,32587,3878,500119,95,6,Solano,6,1,0,0,0,0,1302
512073,32588,3874,500114,95,6,Solano,6,1,0,0,0,0,1302
512075,32589,3893,500134,95,6,Solano,6,1,0,0,0,0,1302
512076,32590,3793,500026,95,6,Solano,6,1,0,0,0,0,1302
512078,32591,3914,500157,95,6,Solano,6,1,0,0,0,0,1302
512080,32592,3839,500075,95,6,Solano,6,1,0,0,0,0,1303
512085,32593,4032,500283,95,6,Solano,6,1,0,0,0,0,1303
512087,32594,3801,500036,95,6,Solano,6,1,0,0,0,0,1303
512091,32595,3816,500051,95,6,Solano,6,1,0,0,0,0,1303
512092,32596,3813,500048,95,6,Solano,6,1,0,0,0,0,1303
512094,32597,3961,500205,95,6,Solano,6,1,0,0,0,0,1303
512095,32598,3961,500205,95,6,Solano,6,1,0,0,0,0,1303
512096,32599,4018,500269,95,6,Solano,6,1,0,0,0,0,1303
512097,32600,3936,500179,95,6,Solano,6,1,0,0,0,0,1303
512098,32601,3886,500127,95,6,Solano,6,1,0,0,0,0,1301
512100,32602,3879,500120,95,6,Solano,6,1,0,0,0,0,1301
512103,32604,3862,500102,95,6,Solano,6,1,0,0,0,0,1301
512105,32605,3836,500071,95,6,Solano,6,1,0,0,0,0,1301
512106,32606,3834,500069,95,6,Solano,6,1,0,0,0,0,1301
512107,32607,3882,500123,95,6,Solano,6,1,0,0,0,0,1301
512108,32608,3834,500069,95,6,Solano,6,1,0,0,0,0,1301
512109,32609,3818,500053,95,6,Solano,6,1,0,0,0,0,1301
512110,32610,3884,500125,95,6,Solano,6,1,0,0,0,0,1301
512111,32611,3884,500125,95,6,Solano,6,1,0,0,0,0,1301
512112,32612,3885,500126,95,6,Solano,6,1,0,0,0,0,1301
512113,32613,3884,500125,95,6,Solano,6,1,0,0,0,0,1301
512120,32614,3986,500232,95,6,Solano,6,1,0,0,0,0,1303
512121,32615,3985,500231,95,6,Solano,6,1,0,0,0,0,1303
512123,32616,3986,500232,95,6,Solano,6,1,0,0,0,0,1303
512125,32617,3986,500232,95,6,Solano,6,1,0,0,0,0,1303
512127,32618,3944,500187,95,6,Solano,6,1,0,0,0,0,1303
512128,32619,3944,500187,95,6,Solano,6,1,0,0,0,0,1303
512129,32620,3986,500232,95,6,Solano,6,1,0,0,0,0,1303
512138,32621,3960,500204,95,6,Solano,6,1,0,0,0,0,1302
512145,32622,3993,500240,95,6,Solano,6,1,0,0,0,0,1302
512147,32623,3959,500203,95,6,Solano,6,1,0,0,0,0,1302
512153,32624,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
512157,32625,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
512159,32626,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
512160,32627,4017,500268,95,6,Solano,6,1,0,0,0,0,1303
512162,32628,4020,500271,95,6,Solano,6,1,0,0,0,0,1303
512163,32629,4020,500271,95,6,Solano,6,1,0,0,0,0,1303
512164,32630,3769,500001,95,6,Solano,6,1,0,0,0,0,1303
512165,32631,3806,500041,95,6,Solano,6,1,0,0,0,0,1303
512166,32632,3828,500063,95,6,Solano,6,1,0,0,0,0,1303
512168,32633,3787,500020,95,6,Solano,6,1,0,0,0,0,1303
512172,32634,3804,500039,95,6,Solano,6,1,0,0,0,0,1303
512174,32635,4024,500275,95,6,Solano,6,1,0,0,0,0,1303
512175,32636,4024,500275,95,6,Solano,6,1,0,0,0,0,1303
512178,32637,3861,500101,95,6,Solano,6,1,0,0,0,0,1303
512182,32638,3985,500231,95,6,Solano,6,1,0,0,0,0,1303
512183,32639,3937,500180,95,6,Solano,6,1,0,0,0,0,1303
512185,32640,3860,500100,95,6,Solano,6,1,0,0,0,0,1303
512186,32641,3820,500055,95,6,Solano,6,1,0,0,0,0,1303
512187,32642,3857,500094,95,6,Solano,6,1,0,0,0,0,1303
512193,32643,3997,500245,95,6,Solano,6,1,0,0,0,0,1302
512198,32646,3999,500247,95,6,Solano,6,1,0,0,0,0,1302
512201,32647,3794,500027,95,6,Solano,6,1,0,0,0,0,1302
512202,32648,3878,500119,95,6,Solano,6,1,0,0,0,0,1302
512207,32649,3939,500182,95,6,Solano,6,1,0,0,0,0,1302
512211,32651,3939,500182,95,6,Solano,6,1,0,0,0,0,1302
512213,32652,3990,500237,95,6,Solano,6,1,0,0,0,0,1302
512221,32653,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
512224,32654,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
512230,32655,4022,500273,95,6,Solano,6,1,0,0,0,0,1303
512231,32656,3769,500001,95,6,Solano,6,1,0,0,0,0,1303
512235,32657,3844,500080,95,6,Solano,6,1,0,0,0,0,1303
512236,32658,3844,500080,95,6,Solano,6,1,0,0,0,0,1303
512241,32659,4032,500283,95,6,Solano,6,1,0,0,0,0,1303
512242,32660,3950,500193,95,6,Solano,6,1,0,0,0,0,1303
512247,32661,4023,500274,95,6,Solano,6,1,0,0,0,0,1303
512249,32662,3781,500013,95,6,Solano,6,1,0,0,0,0,1303
512267,32663,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
512268,32664,4017,500268,95,6,Solano,6,1,0,0,0,0,1303
512269,32665,4035,500286,95,6,Solano,6,1,0,0,0,0,1303
512272,32666,4035,500286,95,6,Solano,6,1,0,0,0,0,1303
512274,32667,4017,500268,95,6,Solano,6,1,0,0,0,0,1303
512277,32668,3931,500174,95,6,Solano,6,1,0,0,0,0,1301
512279,32669,3907,500150,95,6,Solano,6,1,0,0,0,0,1301
512283,32670,3947,500190,95,6,Solano,6,1,0,0,0,0,1301
512284,32671,4029,500280,95,6,Solano,6,1,0,0,0,0,1301
512292,32673,4008,500257,95,6,Solano,6,1,0,0,0,0,1301
512293,32674,3989,500235,95,6,Solano,6,1,0,0,0,0,1301
512302,32675,3991,500238,95,6,Solano,6,1,0,0,0,0,1302
512304,32676,3971,500215,95,6,Solano,6,1,0,0,0,0,1302
512306,32677,3971,500215,95,6,Solano,6,1,0,0,0,0,1302
512310,32678,4014,500265,95,6,Solano,6,1,0,0,0,0,1302
512312,32679,3821,500056,95,6,Solano,6,1,0,0,0,0,1302
512313,32680,4011,500260,95,6,Solano,6,1,0,0,0,0,1302
512314,32681,3999,500247,95,6,Solano,6,1,0,0,0,0,1302
512315,32682,3959,500203,95,6,Solano,6,1,0,0,0,0,1302
512316,32683,3971,500215,95,6,Solano,6,1,0,0,0,0,1302
512317,32684,3897,500140,95,6,Solano,6,1,0,0,0,0,1302
512320,32685,3776,500008,95,6,Solano,6,1,0,0,0,0,1302
512323,32686,4019,500270,95,6,Solano,6,1,0,0,0,0,1303
512325,32687,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
512330,32688,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
512334,32689,3827,500062,95,6,Solano,6,1,0,0,0,0,1303
512335,32690,3798,500033,95,6,Solano,6,1,0,0,0,0,1303
512338,32691,4024,500275,95,6,Solano,6,1,0,0,0,0,1303
512343,32692,4024,500275,95,6,Solano,6,1,0,0,0,0,1303
512347,32693,4002,500250,95,6,Solano,6,1,0,0,0,0,1301
512348,32694,3881,500122,95,6,Solano,6,1,0,0,0,0,1301
512352,32695,3881,500122,95,6,Solano,6,1,0,0,0,0,1301
512361,32696,3955,500198,95,6,Solano,6,1,0,0,0,0,1301
512362,32697,3907,500150,95,6,Solano,6,1,0,0,0,0,1301
512365,32698,4000,500248,95,6,Solano,6,1,0,0,0,0,1302
512367,32699,3892,500133,95,6,Solano,6,1,0,0,0,0,1302
512373,32700,4006,500255,95,6,Solano,6,1,0,0,0,0,1302
512379,32702,3981,500227,95,6,Solano,6,1,0,0,0,0,1302
512381,32703,3805,500040,95,6,Solano,6,1,0,0,0,0,1302
512383,32704,3996,500244,95,6,Solano,6,1,0,0,0,0,1302
512385,32705,3858,500096,95,6,Solano,6,1,0,0,0,0,1302
512386,32706,4005,500253,95,6,Solano,6,1,0,0,0,0,1302
512396,32707,3959,500203,95,6,Solano,6,1,0,0,0,0,1302
512400,32708,3802,500037,95,6,Solano,6,1,0,0,0,0,1303
512405,32709,3769,500001,95,6,Solano,6,1,0,0,0,0,1303
512408,32710,3829,500064,95,6,Solano,6,1,0,0,0,0,1303
512410,32711,3828,500063,95,6,Solano,6,1,0,0,0,0,1303
512419,32712,3896,500138,95,6,Solano,6,1,0,0,0,0,1303
512422,32713,3843,500079,95,6,Solano,6,1,0,0,0,0,1303
512423,32714,3818,500053,95,6,Solano,6,1,0,0,0,0,1301
512424,32715,3837,500073,95,6,Solano,6,1,0,0,0,0,1301
512426,32716,3882,500123,95,6,Solano,6,1,0,0,0,0,1301
512427,32717,3837,500073,95,6,Solano,6,1,0,0,0,0,1301
512430,32718,3910,500153,95,6,Solano,6,1,0,0,0,0,1301
512431,32719,3881,500122,95,6,Solano,6,1,0,0,0,0,1301
512438,32720,3933,500176,95,6,Solano,6,1,0,0,0,0,1301
512439,32721,3949,500192,95,6,Solano,6,1,0,0,0,0,1301
512442,32722,3986,500232,95,6,Solano,6,1,0,0,0,0,1303
512447,32723,3986,500232,95,6,Solano,6,1,0,0,0,0,1303
512466,32724,3977,500222,95,6,Solano,6,1,0,0,0,0,1302
512469,32725,3778,500010,95,6,Solano,6,1,0,0,0,0,1302
512480,32726,3873,500113,95,6,Solano,6,1,0,0,0,0,1302
512482,32727,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
512486,32728,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
512509,32730,3816,500051,95,6,Solano,6,1,0,0,0,0,1303
512510,32731,3804,500039,95,6,Solano,6,1,0,0,0,0,1303
512514,32732,3819,500054,95,6,Solano,6,1,0,0,0,0,1303
512516,32733,3885,500126,95,6,Solano,6,1,0,0,0,0,1301
512517,32734,3837,500073,95,6,Solano,6,1,0,0,0,0,1301
512520,32735,3837,500073,95,6,Solano,6,1,0,0,0,0,1301
512521,32736,3962,500206,95,6,Solano,6,1,0,0,0,0,1301
512524,32737,4008,500257,95,6,Solano,6,1,0,0,0,0,1301
512525,32738,3855,500091,95,6,Solano,6,1,0,0,0,0,1303
512526,32739,3820,500055,95,6,Solano,6,1,0,0,0,0,1303
512528,32740,3944,500187,95,6,Solano,6,1,0,0,0,0,1303
512529,32741,3855,500091,95,6,Solano,6,1,0,0,0,0,1303
512530,32742,3942,500185,95,6,Solano,6,1,0,0,0,0,1303
512531,32743,3942,500185,95,6,Solano,6,1,0,0,0,0,1303
512533,32744,3986,500232,95,6,Solano,6,1,0,0,0,0,1303
512539,32745,4012,500263,95,6,Solano,6,1,0,0,0,0,1302
512540,32746,3821,500056,95,6,Solano,6,1,0,0,0,0,1302
512544,32747,3821,500056,95,6,Solano,6,1,0,0,0,0,1302
512545,32748,3821,500056,95,6,Solano,6,1,0,0,0,0,1302
512546,32749,3974,500218,95,6,Solano,6,1,0,0,0,0,1302
512549,32750,3871,500111,95,6,Solano,6,1,0,0,0,0,1302
512556,32751,3974,500218,95,6,Solano,6,1,0,0,0,0,1302
512559,32752,3775,500007,95,6,Solano,6,1,0,0,0,0,1302
512561,32753,3774,500006,95,6,Solano,6,1,0,0,0,0,1302
512565,32754,3780,500012,95,6,Solano,6,1,0,0,0,0,1302
512566,32755,3970,500214,95,6,Solano,6,1,0,0,0,0,1302
512567,32756,3914,500157,95,6,Solano,6,1,0,0,0,0,1302
512576,32757,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
512581,32758,4022,500273,95,6,Solano,6,1,0,0,0,0,1303
512582,32759,4022,500273,95,6,Solano,6,1,0,0,0,0,1303
512585,32760,3771,500003,95,6,Solano,6,1,0,0,0,0,1303
512586,32761,3771,500003,95,6,Solano,6,1,0,0,0,0,1303
512587,32762,3770,500002,95,6,Solano,6,1,0,0,0,0,1303
512588,32763,3770,500002,95,6,Solano,6,1,0,0,0,0,1303
512590,32764,3769,500001,95,6,Solano,6,1,0,0,0,0,1303
512594,32765,3799,500034,95,6,Solano,6,1,0,0,0,0,1303
512601,32767,3826,500061,95,6,Solano,6,1,0,0,0,0,1303
512604,32768,3882,500123,95,6,Solano,6,1,0,0,0,0,1301
512605,32769,3965,500209,95,6,Solano,6,1,0,0,0,0,1301
512615,32770,3851,500087,95,6,Solano,6,1,0,0,0,0,1301
512622,32771,3872,500112,95,6,Solano,6,1,0,0,0,0,1302
512628,32772,3943,500186,95,6,Solano,6,1,0,0,0,0,1302
512629,32773,3823,500058,95,6,Solano,6,1,0,0,0,0,1302
512630,32774,3823,500058,95,6,Solano,6,1,0,0,0,0,1302
512632,32775,3808,500043,95,6,Solano,6,1,0,0,0,0,1302
512636,32776,4036,500287,95,6,Solano,6,1,0,0,0,0,1302
512645,32777,4020,500271,95,6,Solano,6,1,0,0,0,0,1303
512649,32778,4019,500270,95,6,Solano,6,1,0,0,0,0,1303
512652,32779,4019,500270,95,6,Solano,6,1,0,0,0,0,1303
512656,32780,4021,500272,95,6,Solano,6,1,0,0,0,0,1303
512658,32781,3799,500034,95,6,Solano,6,1,0,0,0,0,1303
512660,32782,4021,500272,95,6,Solano,6,1,0,0,0,0,1303
512665,32783,3806,500041,95,6,Solano,6,1,0,0,0,0,1303
512681,32784,3930,500173,95,6,Solano,6,1,0,0,0,0,1301
512687,32785,3982,500228,95,6,Solano,6,1,0,0,0,0,1302
512688,32786,3958,500202,95,6,Solano,6,1,0,0,0,0,1302
512691,32787,3970,500214,95,6,Solano,6,1,0,0,0,0,1302
512692,32788,3980,500226,95,6,Solano,6,1,0,0,0,0,1302
512693,32789,3992,500239,95,6,Solano,6,1,0,0,0,0,1302
512694,32790,3980,500226,95,6,Solano,6,1,0,0,0,0,1302
512696,32791,3993,500240,95,6,Solano,6,1,0,0,0,0,1302
512699,32792,3992,500239,95,6,Solano,6,1,0,0,0,0,1302
512700,32793,3992,500239,95,6,Solano,6,1,0,0,0,0,1302
512705,32794,3970,500214,95,6,Solano,6,1,0,0,0,0,1302
512707,32795,3776,500008,95,6,Solano,6,1,0,0,0,0,1302
512709,32796,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
512710,32797,4035,500286,95,6,Solano,6,1,0,0,0,0,1303
512715,32798,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
512717,32799,3936,500179,95,6,Solano,6,1,0,0,0,0,1303
512719,32800,3786,500019,95,6,Solano,6,1,0,0,0,0,1303
512723,32801,3842,500078,95,6,Solano,6,1,0,0,0,0,1303
512726,32802,3781,500013,95,6,Solano,6,1,0,0,0,0,1303
512728,32803,3839,500075,95,6,Solano,6,1,0,0,0,0,1303
512729,32804,3785,500018,95,6,Solano,6,1,0,0,0,0,1303
512731,32805,3827,500062,95,6,Solano,6,1,0,0,0,0,1303
512733,32806,3810,500045,95,6,Solano,6,1,0,0,0,0,1303
512734,32807,3783,500015,95,6,Solano,6,1,0,0,0,0,1303
512737,32808,3838,500074,95,6,Solano,6,1,0,0,0,0,1301
512739,32809,3847,500083,95,6,Solano,6,1,0,0,0,0,1301
512742,32810,3838,500074,95,6,Solano,6,1,0,0,0,0,1301
512747,32811,3880,500121,95,6,Solano,6,1,0,0,0,0,1301
512748,32812,3880,500121,95,6,Solano,6,1,0,0,0,0,1301
512749,32813,3908,500151,95,6,Solano,6,1,0,0,0,0,1301
512753,32814,3985,500231,95,6,Solano,6,1,0,0,0,0,1303
512755,32815,3985,500231,95,6,Solano,6,1,0,0,0,0,1303
512756,32816,3986,500232,95,6,Solano,6,1,0,0,0,0,1303
512760,32817,3986,500232,95,6,Solano,6,1,0,0,0,0,1303
512761,32818,3944,500187,95,6,Solano,6,1,0,0,0,0,1303
512762,32819,3937,500180,95,6,Solano,6,1,0,0,0,0,1303
512763,32820,3914,500157,95,6,Solano,6,1,0,0,0,0,1302
512767,32821,3775,500007,95,6,Solano,6,1,0,0,0,0,1302
512770,32822,3775,500007,95,6,Solano,6,1,0,0,0,0,1302
512778,32823,3858,500096,95,6,Solano,6,1,0,0,0,0,1302
512788,32824,4017,500268,95,6,Solano,6,1,0,0,0,0,1303
512800,32825,3803,500038,95,6,Solano,6,1,0,0,0,0,1303
512810,32826,3809,500044,95,6,Solano,6,1,0,0,0,0,1303
512812,32827,3861,500101,95,6,Solano,6,1,0,0,0,0,1303
512828,32828,4028,500279,95,6,Solano,6,1,0,0,0,0,1301
512837,32831,4028,500279,95,6,Solano,6,1,0,0,0,0,1301
512838,32832,3836,500071,95,6,Solano,6,1,0,0,0,0,1301
512841,32833,4025,500276,95,6,Solano,6,1,0,0,0,0,1301
512849,32834,3878,500119,95,6,Solano,6,1,0,0,0,0,1302
512850,32835,4005,500253,95,6,Solano,6,1,0,0,0,0,1302
512854,32836,3914,500157,95,6,Solano,6,1,0,0,0,0,1302
512860,32837,3956,500199,95,6,Solano,6,1,0,0,0,0,1302
512861,32838,3957,500200,95,6,Solano,6,1,0,0,0,0,1302
512876,32839,3940,500183,95,6,Solano,6,1,0,0,0,0,1302
512884,32840,4035,500286,95,6,Solano,6,1,0,0,0,0,1303
512889,32841,4020,500271,95,6,Solano,6,1,0,0,0,0,1303
512890,32842,4019,500270,95,6,Solano,6,1,0,0,0,0,1303
512891,32843,4019,500270,95,6,Solano,6,1,0,0,0,0,1303
512894,32844,4017,500268,95,6,Solano,6,1,0,0,0,0,1303
512896,32845,3870,500110,95,6,Solano,6,1,0,0,0,0,1303
512897,32846,3799,500034,95,6,Solano,6,1,0,0,0,0,1303
512900,32847,3950,500193,95,6,Solano,6,1,0,0,0,0,1303
512901,32848,3950,500193,95,6,Solano,6,1,0,0,0,0,1303
512903,32849,3786,500019,95,6,Solano,6,1,0,0,0,0,1303
512905,32850,3804,500039,95,6,Solano,6,1,0,0,0,0,1303
512914,32851,3826,500061,95,6,Solano,6,1,0,0,0,0,1303
512917,32852,3825,500060,95,6,Solano,6,1,0,0,0,0,1303
512924,32853,4024,500275,95,6,Solano,6,1,0,0,0,0,1303
512928,32854,3804,500039,95,6,Solano,6,1,0,0,0,0,1303
512929,32855,3796,500029,95,6,Solano,6,1,0,0,0,0,1303
512931,32856,3831,500066,95,6,Solano,6,1,0,0,0,0,1303
512932,32857,3796,500029,95,6,Solano,6,1,0,0,0,0,1303
512933,32858,4024,500275,95,6,Solano,6,1,0,0,0,0,1303
512935,32859,4022,500273,95,6,Solano,6,1,0,0,0,0,1303
512936,32860,3830,500065,95,6,Solano,6,1,0,0,0,0,1303
512937,32861,3845,500081,95,6,Solano,6,1,0,0,0,0,1303
512940,32862,3815,500050,95,6,Solano,6,1,0,0,0,0,1303
512943,32863,3875,500115,95,6,Solano,6,1,0,0,0,0,1302
512944,32864,3897,500140,95,6,Solano,6,1,0,0,0,0,1302
512945,32865,4011,500260,95,6,Solano,6,1,0,0,0,0,1302
512948,32867,4011,500260,95,6,Solano,6,1,0,0,0,0,1302
512949,32868,3979,500225,95,6,Solano,6,1,0,0,0,0,1302
512950,32869,3979,500225,95,6,Solano,6,1,0,0,0,0,1302
512952,32870,3969,500213,95,6,Solano,6,1,0,0,0,0,1302
512953,32871,4011,500260,95,6,Solano,6,1,0,0,0,0,1302
512955,32872,3939,500182,95,6,Solano,6,1,0,0,0,0,1302
512956,32873,3956,500199,95,6,Solano,6,1,0,0,0,0,1302
512958,32874,3821,500056,95,6,Solano,6,1,0,0,0,0,1302
512970,32876,3872,500112,95,6,Solano,6,1,0,0,0,0,1302
512974,32877,3871,500111,95,6,Solano,6,1,0,0,0,0,1302
512978,32878,3895,500136,95,6,Solano,6,1,0,0,0,0,1302
512980,32879,3943,500186,95,6,Solano,6,1,0,0,0,0,1302
513000,32880,3941,500184,95,6,Solano,6,1,0,0,0,0,1302
513002,32881,3941,500184,95,6,Solano,6,1,0,0,0,0,1302
513013,32882,3881,500122,95,6,Solano,6,1,0,0,0,0,1301
513014,32883,4028,500279,95,6,Solano,6,1,0,0,0,0,1301
513017,32884,3963,500207,95,6,Solano,6,1,0,0,0,0,1301
513018,32885,4001,500249,95,6,Solano,6,1,0,0,0,0,1301
513023,32886,4028,500279,95,6,Solano,6,1,0,0,0,0,1301
513046,32887,4019,500270,95,6,Solano,6,1,0,0,0,0,1303
513053,32888,4017,500268,95,6,Solano,6,1,0,0,0,0,1303
513055,32889,4035,500286,95,6,Solano,6,1,0,0,0,0,1303
513057,32890,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
513067,32891,3830,500065,95,6,Solano,6,1,0,0,0,0,1303
513071,32892,3828,500063,95,6,Solano,6,1,0,0,0,0,1303
513075,32893,3769,500001,95,6,Solano,6,1,0,0,0,0,1303
513076,32894,3769,500001,95,6,Solano,6,1,0,0,0,0,1303
513079,32895,4004,500252,95,6,Solano,6,1,0,0,0,0,1301
513081,32896,4007,500256,95,6,Solano,6,1,0,0,0,0,1301
513094,32897,3909,500152,95,6,Solano,6,1,0,0,0,0,1301
513097,32899,4004,500252,95,6,Solano,6,1,0,0,0,0,1301
513107,32900,3983,500229,95,6,Solano,6,1,0,0,0,0,1302
513108,32901,3998,500246,95,6,Solano,6,1,0,0,0,0,1302
513111,32902,3897,500140,95,6,Solano,6,1,0,0,0,0,1302
513115,32903,3979,500225,95,6,Solano,6,1,0,0,0,0,1302
513118,32904,3969,500213,95,6,Solano,6,1,0,0,0,0,1302
513119,32905,3897,500140,95,6,Solano,6,1,0,0,0,0,1302
513122,32906,4035,500286,95,6,Solano,6,1,0,0,0,0,1303
513130,32907,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
513131,32908,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
513140,32909,3842,500078,95,6,Solano,6,1,0,0,0,0,1303
513141,32910,4018,500269,95,6,Solano,6,1,0,0,0,0,1303
513142,32911,3841,500077,95,6,Solano,6,1,0,0,0,0,1303
513146,32912,3828,500063,95,6,Solano,6,1,0,0,0,0,1303
513149,32913,3811,500046,95,6,Solano,6,1,0,0,0,0,1303
513150,32914,3782,500014,95,6,Solano,6,1,0,0,0,0,1303
513155,32915,3945,500188,95,6,Solano,6,1,0,0,0,0,1301
513156,32916,4009,500258,95,6,Solano,6,1,0,0,0,0,1301
513163,32917,3814,500049,95,6,Solano,6,1,0,0,0,0,1301
513166,32918,3864,500104,95,6,Solano,6,1,0,0,0,0,1301
513167,32919,3864,500104,95,6,Solano,6,1,0,0,0,0,1301
513168,32920,3864,500104,95,6,Solano,6,1,0,0,0,0,1301
513182,32921,3957,500200,95,6,Solano,6,1,0,0,0,0,1302
513185,32922,3805,500040,95,6,Solano,6,1,0,0,0,0,1302
513192,32923,3790,500023,95,6,Solano,6,1,0,0,0,0,1302
513198,32924,3970,500214,95,6,Solano,6,1,0,0,0,0,1302
513200,32925,3941,500184,95,6,Solano,6,1,0,0,0,0,1302
513221,32926,3827,500062,95,6,Solano,6,1,0,0,0,0,1303
513223,32927,3781,500013,95,6,Solano,6,1,0,0,0,0,1303
513225,32928,3783,500015,95,6,Solano,6,1,0,0,0,0,1303
513232,32929,3828,500063,95,6,Solano,6,1,0,0,0,0,1303
513236,32930,3861,500101,95,6,Solano,6,1,0,0,0,0,1303
513246,32931,3880,500121,95,6,Solano,6,1,0,0,0,0,1301
513247,32932,3880,500121,95,6,Solano,6,1,0,0,0,0,1301
513248,32933,3908,500151,95,6,Solano,6,1,0,0,0,0,1301
513249,32934,3817,500052,95,6,Solano,6,1,0,0,0,0,1301
513250,32935,3869,500109,95,6,Solano,6,1,0,0,0,0,1301
513251,32936,3880,500121,95,6,Solano,6,1,0,0,0,0,1301
513261,32938,3881,500122,95,6,Solano,6,1,0,0,0,0,1301
513264,32939,3881,500122,95,6,Solano,6,1,0,0,0,0,1301
513278,32940,3939,500182,95,6,Solano,6,1,0,0,0,0,1302
513283,32941,3970,500214,95,6,Solano,6,1,0,0,0,0,1302
513304,32942,3994,500241,95,6,Solano,6,1,0,0,0,0,1303
513306,32943,3770,500002,95,6,Solano,6,1,0,0,0,0,1303
513308,32945,3791,500024,95,6,Solano,6,1,0,0,0,0,1303
513309,32946,3961,500205,95,6,Solano,6,1,0,0,0,0,1303
513313,32947,3803,500038,95,6,Solano,6,1,0,0,0,0,1303
513315,32948,3972,500216,95,6,Solano,6,1,0,0,0,0,1303
513333,32949,3970,500214,95,6,Solano,6,1,0,0,0,0,1302
513334,32950,3939,500182,95,6,Solano,6,1,0,0,0,0,1302
513355,32951,3780,500012,95,6,Solano,6,1,0,0,0,0,1302
513364,32952,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
513368,32953,4017,500268,95,6,Solano,6,1,0,0,0,0,1303
513369,32954,4035,500286,95,6,Solano,6,1,0,0,0,0,1303
513371,32955,4035,500286,95,6,Solano,6,1,0,0,0,0,1303
513373,32956,4016,500267,95,6,Solano,6,1,0,0,0,0,1303
513377,32957,4017,500268,95,6,Solano,6,1,0,0,0,0,1303
513378,32958,4017,500268,95,6,Solano,6,1,0,0,0,0,1303
513397,32959,4028,500279,95,6,Solano,6,1,0,0,0,0,1301
513402,32960,3887,500128,95,6,Solano,6,1,0,0,0,0,1301
513403,32961,3899,500142,95,6,Solano,6,1,0,0,0,0,1301
513406,32962,3915,500158,95,6,Solano,6,1,0,0,0,0,1301
513408,32963,3888,500129,95,6,Solano,6,1,0,0,0,0,1301
513413,32964,3890,500131,95,6,Solano,6,1,0,0,0,0,1301
513415,32965,3887,500128,95,6,Solano,6,1,0,0,0,0,1301
513418,32966,3902,500145,95,6,Solano,6,1,0,0,0,0,1301
513421,32967,3902,500145,95,6,Solano,6,1,0,0,0,0,1301
513422,32968,3957,500200,95,6,Solano,6,1,0,0,0,0,1302
513423,32969,3957,500200,95,6,Solano,6,1,0,0,0,0,1302
