MAZ,TAZ,ACRES,HH,POP,ag,art_rec,constr,eat,ed_high,ed_k12,ed_oth,fire,gov,health,hotel,info,lease,logis,man_bio,man_hvy,man_lgt,man_tech,natres,prof,ret_loc,ret_reg,serv_bus,serv_pers,serv_soc,transp,unclass,util,emp_total,publicEnrollGradeKto8,publicEnrollGrade9to12,privateEnrollGradeKto8,privateEnrollGrade9to12,comm_coll_enroll
714933,700356,9.953890177,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714934,700253,13.15933835,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
714937,700087,13.12227258,39,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714942,700363,43.82731303,62,135,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,1,0,1,0,0,26,0,0,0,0,0
714944,700239,7.979272819,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,76,0,0,0,0,0
714945,700001,39.78146019,109,355,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,14,0,0,0,0,0
714946,700345,84.296714,350,1249,0,0,8,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,2,0,269,295,0,0,0,0,0
714958,700241,38.90028318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714961,700084,42.26906787,56,114,0,7,13,36,0,0,0,26,0,119,0,0,0,0,0,0,0,0,0,0,209,0,0,8,17,0,3,0,438,0,0,0,0,0
714966,700192,5351.966463,196,432,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,3,0,4,2,2,0,0,0,0,28,0,0,0,0,0
714968,700198,3327.051838,202,458,0,27,4,29,0,0,0,2,0,0,29,0,0,13,0,0,2,0,0,3,43,3,25,3,0,1,7,0,191,0,0,0,0,0
714976,700092,26.11086126,92,288,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,49,0,0,0,0,0
714978,700226,1595.131534,155,419,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,7,0,0,1,2,0,3,0,0,0,3,0,35,0,0,15,20,0
714994,700156,25.49013309,90,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,50,0,11,0,0,0,0,64,0,0,0,0,0
714996,700206,8.276293225,36,87,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,14,0,0,0,0,0
714997,700206,12.60359884,25,58,0,0,0,0,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,87,239,0,0,0,0
715001,700180,15.77296966,77,181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
715003,700176,41.38640823,86,218,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0
715004,700176,22.38995172,114,258,0,0,0,43,0,0,2,13,0,16,0,0,0,13,0,0,4,0,0,1,53,0,0,4,0,0,0,0,149,0,0,0,0,0
715007,700020,226.133842,67,171,0,0,79,0,0,0,1,2,0,11,0,0,0,0,0,0,8,0,0,3,16,3,0,12,0,0,0,0,135,0,0,0,0,0
715010,700380,477.0928572,29,56,66,0,10,0,0,0,1,7,0,0,0,0,0,0,0,0,30,0,0,4,5,3,0,1,0,1,0,0,128,0,0,0,0,0
715016,700379,9.603742161,33,68,0,0,0,5,0,0,0,54,0,0,0,0,0,5,0,0,0,0,0,3,8,0,0,0,0,0,0,0,75,0,0,0,0,0
715021,700177,217.2911838,51,127,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,17,0,0,3,0,0,0,0,31,0,0,0,0,0
715023,700236,62.61669541,29,65,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
715024,700236,3.243008159,0,0,0,0,0,67,0,0,0,0,0,0,0,13,0,7,0,0,2,0,0,3,0,0,0,7,0,0,0,0,99,0,0,0,0,0
715028,700232,4.715754931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715029,700232,37.32004567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715036,700230,40.98090866,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0
715040,700273,11.62580371,80,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0
715041,700073,8.54168417,28,62,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
715043,700273,6.909060358,36,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0
715044,700213,113.1689755,2,3,0,56,2,127,0,0,0,20,3,1,2,0,0,8,0,0,4,0,0,14,248,39,9,50,26,11,9,0,629,0,0,0,0,0
715046,700233,461.1138018,55,113,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,0,0
715047,700040,433.2524476,14,38,0,0,2,0,0,0,0,0,0,0,0,0,11,9,0,0,17,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
715059,700040,14.98766945,20,64,0,0,0,15,0,0,0,9,0,0,1,0,0,7,0,0,0,0,0,12,7,0,0,4,17,0,0,0,72,0,0,0,0,0
715065,700296,3573.09519,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715078,700331,97.64138122,62,118,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,27,0,0,0,0,0
715096,700339,5077.71408,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715099,700367,323.7561962,216,431,0,5,7,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
715104,700066,4.049312306,16,36,0,0,3,0,0,0,0,2,0,1,11,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,28,0,0,0,0,0
715105,700066,6.179358812,43,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
715106,700040,8.869592721,40,137,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
715114,700065,40.11826453,65,175,0,0,5,33,0,0,2,47,33,8,0,0,0,0,0,0,37,0,0,35,13,94,13,15,0,0,0,0,335,0,0,0,0,0
715118,700152,48.76225024,97,314,0,0,2,55,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
715119,700122,23.63882121,54,109,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0,2,11,0,0,0,97,0,0,0,0,0
715121,700014,26.60877816,58,165,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,39,0,0,0,317,0
715122,700122,5.11581819,31,69,0,5,0,0,2,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,37,0,0,0,0,0
715124,700136,9.205902848,53,160,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
715132,700169,42.23496736,2,6,0,0,0,9,0,0,0,7,23,0,33,0,0,16,0,0,0,0,0,4,129,0,0,3,0,0,0,12,236,0,0,0,0,0
715137,700199,179.9706439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715142,700029,9.302520967,31,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715143,700387,9.689981862,57,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715146,700302,34.34564082,187,608,5,9,165,0,0,254,15,39,3266,22,0,12,0,39,0,0,27,0,0,53,35,73,122,64,125,35,3,0,4363,0,0,0,0,0
715153,700029,7.576985614,65,201,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
715154,700030,12.3718142,74,219,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0
715157,700261,39.69670312,91,292,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0
715164,700318,395.3363843,17,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715167,700379,4.111335702,20,46,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,46,274,0,0,0,0
715173,700213,7.840399717,7,31,0,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,10,0,0,0,0,81,0,0,0,0,0
715174,700213,687.971662,217,581,0,3,4,0,0,0,0,0,0,50,3,0,0,0,0,0,10,0,0,8,2,0,0,3,0,0,0,0,83,0,0,0,0,0
715187,700367,61.01199448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715188,700335,31.38457965,0,0,0,20,0,91,0,0,0,0,23,2,0,2,0,4,0,0,0,0,0,4,5,38,3,2,34,0,0,0,228,0,0,0,0,0
715189,700335,11.20720756,31,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,11,0,0,0,0,0
715190,700335,25.57884384,88,270,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,9,0,0,0,0,0
715201,700012,90.43875993,112,319,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,4,0,28,0,0,0,0,0
715202,700113,93.13764252,156,469,0,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0
715206,700052,21.58167073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715217,700246,319.0332752,108,259,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,2,0,0,0,0,14,0,0,0,0,0
715219,700246,312.0107936,97,254,0,0,20,0,0,0,0,2,0,0,0,2,0,2,0,0,2,0,0,30,1,0,0,8,0,0,0,0,67,0,0,0,0,0
715225,700126,6.8967051,30,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715226,700027,36.39364841,62,179,0,1,0,0,0,0,0,0,0,88,0,0,0,0,0,0,4,0,0,23,4,0,0,12,9,0,0,0,141,0,0,0,0,0
715227,700124,16.41346624,95,204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,5,0,0,0,0,0
715229,700125,8.474718671,48,115,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
715230,700118,13.05753102,86,172,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
715232,700019,45.4147166,147,535,0,1,8,1,0,22,0,1,8,0,0,0,11,4,0,0,1,0,0,2,15,3,11,9,0,5,0,0,102,308,381,5,2,0
715237,700083,28.89894881,110,374,0,0,0,0,0,0,0,0,0,39,0,0,0,1,0,0,2,0,0,0,1,3,0,0,0,0,0,0,46,0,0,0,0,0
715242,700239,37.30620778,12,39,0,0,10,139,0,0,0,5,0,0,4,15,0,76,0,0,4,0,0,2,242,42,0,52,0,0,0,0,591,0,0,0,0,0
715252,700210,92.46329253,28,69,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,20,1,0,0,0,0,26,0,0,0,0,0
715253,700210,327.1133669,30,75,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,23,0,0,0,0,0
715257,700039,16.61288011,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,27,0,87,0,0,0,0,9,0,4,0,0,0,0,0,164,0,0,0,0,0
715263,700335,114.7205488,65,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
715264,700367,5061.00211,109,310,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,78,0,0,2,0,0,0,0,0,0,0,0,85,0,0,0,0,0
715269,700218,16.36799889,131,322,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,16,0,0,0,0,0
715272,700219,5.517611185,50,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
715280,700006,607.9738365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715283,700006,1583.570225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
715284,700006,1935.820364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715292,700007,710.1893814,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
715293,700013,177.891254,322,878,0,2,0,0,0,0,0,4,0,197,0,1,0,2,0,0,0,0,0,3,1,8,4,8,157,0,3,0,390,0,0,0,0,0
715296,700110,5.90408366,27,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
715297,700017,166.5014357,116,332,0,0,7,0,0,0,3,16,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,37,0,0,0,0,0
715299,700122,39.1454115,253,514,0,0,10,7,0,0,0,2,0,0,0,0,0,3,0,55,5,0,0,3,11,5,4,37,0,0,0,0,142,0,0,0,0,0
715300,700072,620.3100676,0,0,0,11,2,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,0,18,0,22,0,50,0,0,0,0,111,0,0,0,0,0
715305,700161,215.7821126,177,520,0,0,60,0,0,54,3,36,0,0,0,2,3,150,0,0,0,0,0,3,109,14,2,0,0,0,0,0,436,0,0,0,0,0
715309,700321,16.99836416,111,367,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
715310,700174,145.1624222,64,172,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
715314,700213,2.768813352,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,64,0,0,0,0,0
715321,700267,13.1425352,50,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
715324,700235,7.344953865,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
715328,700266,11.94308674,53,162,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
715330,700273,7.125277376,28,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715332,700273,11.32186436,71,184,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0
715333,700266,227.0958224,202,519,0,5,0,0,0,48,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,4,3,5,0,0,0,0,76,679,6,0,0,0
715335,700263,11.37919276,50,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,4,0,0,0,0,0
715336,700267,22.12233682,73,191,0,33,2,54,0,0,0,2,0,4,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0
715339,700263,5.636962979,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715342,700214,22.43813722,93,216,0,9,0,0,0,0,33,2,0,0,13,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,60,0,0,0,0,0
715345,700234,579.33163,42,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0
715357,700037,354.2608343,95,274,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0
715360,700297,2605.989088,42,99,174,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,5,0,0,0,0,0,0,0,0,211,0,0,0,0,0
715369,700296,281.8157782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715379,700367,359.3907375,48,128,29,0,26,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,1,0,8,0,0,0,0,0,71,0,0,0,0,0
715380,700335,121.0882017,10,40,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,75,0,0,20,5,7,0,1,0,0,0,0,117,0,0,0,0,0
715381,700065,14.60144408,29,97,0,0,0,0,0,0,0,1,0,487,0,0,0,0,0,0,0,0,0,1,0,2,0,9,0,0,0,0,500,0,0,0,0,0
715386,700065,12.85836426,36,93,0,2,0,0,0,22,0,1,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,0,0,0,55,0,0,203,0,0
715388,700359,19.81140934,108,322,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,0,0,0,0,0
715390,700064,10.62675754,15,70,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0
715392,700185,558.0931883,65,211,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0
715395,700065,5.099015039,0,0,0,3,0,123,0,0,4,3,0,0,210,0,0,0,0,0,12,0,0,1,11,1,0,5,0,0,0,0,373,0,0,0,0,0
715396,700341,271.9844521,194,447,0,18,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0,0,5,0,35,0,0,0,0,0
715400,700272,189.3771961,284,982,0,10,4,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,5,1,0,5,9,0,0,0,0,40,0,0,0,0,0
715401,700017,33.73158449,24,58,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
715404,700135,27.38444127,103,245,0,0,0,0,0,0,0,0,0,0,0,2,0,327,0,0,0,0,0,0,0,0,2,0,5,0,0,0,336,0,0,0,0,0
715409,700134,68.79358317,210,528,0,0,2,9,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,3,0,5,3,0,0,0,0,0,35,0,0,0,0,0
715414,700107,16.42606861,74,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715416,700160,169.3278245,253,772,0,2,3,122,0,0,2,61,0,2,218,4,0,4,0,0,0,0,0,22,27,2,9,18,27,0,7,0,530,0,0,0,0,0
715427,700072,406.5332134,17,56,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
715428,700110,12.56727438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715437,700346,81.58695878,2,11,0,5,0,49,0,43,1,71,15,7,27,9,0,0,0,0,0,0,0,5,298,0,0,0,0,3,0,0,533,0,0,0,0,0
715438,700320,534.7889475,32,90,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,9,1,0,0,0,0,0,0,21,0,0,0,0,0
715440,700303,796.4362493,80,218,4,0,7,0,0,0,0,3,0,0,0,0,0,10,0,0,42,0,0,5,0,1,0,3,0,0,0,0,75,0,0,0,0,0
715441,700384,13.75436758,30,88,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
715446,700114,29.0417756,51,151,0,0,2,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,99,983,0,0,0,0
715447,700114,23.5859407,116,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
715449,700274,34.82774299,127,352,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0
715454,700385,129.9459334,257,786,0,0,0,0,0,143,0,2,0,1,0,0,0,0,0,1,0,0,0,3,2,0,0,2,1,3,3,0,161,0,1126,0,0,0
715457,700307,323.9336177,126,332,4,0,16,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,2,38,0,15,5,0,0,0,0,100,0,0,0,0,0
715465,700027,18.90280366,108,306,0,0,0,0,0,22,0,8,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,2,7,0,0,0,45,0,0,0,0,0
715466,700027,17.02628705,41,118,0,0,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,58,0,0,0,0,0
715475,700383,29.10478742,103,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,6,0,0,0,0,10,0,0,0,0,0
715477,700041,13.35430432,50,112,0,0,0,10,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,29,0,0,0,0,0
715489,700301,21.06472673,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715490,700335,5.201316576,33,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715499,700122,11.58404294,56,129,0,1,1,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,22,15,0,64,0,0,0,0,140,0,0,0,0,0
715504,700093,70.67850136,403,1256,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,7,0,0,0,36,0,0,0,0,0
715508,700052,13.32292197,6,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
715518,700245,43.54610735,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
715520,700193,640.765433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715525,700001,13.93524856,68,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0,0,13,0,0,0,0,0
715526,700310,10.5963636,25,63,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
715527,700377,44.27185522,66,233,0,0,0,0,0,92,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,104,441,0,0,0,0
715530,700143,5.848237893,35,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715531,700001,38.43547837,0,0,0,0,38,0,0,0,0,11,0,0,0,0,0,13,0,0,33,0,0,0,0,35,0,133,0,2,0,0,265,0,0,0,0,0
715532,700346,36.83324849,0,0,0,141,12,0,0,0,4,24,0,0,0,0,0,30,0,0,4,0,0,326,217,0,5,4,0,0,0,0,767,0,0,0,0,0
715533,700377,77.62215644,38,96,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,20,0,0,0,0,0
715538,700346,20.26657705,183,453,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
715539,700084,12.63868777,31,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
715545,700085,40.31817261,9,16,0,0,0,18,0,0,0,5,0,8,0,0,0,0,36,0,0,0,0,1,14,0,5,9,0,0,3,30,129,0,0,0,0,0
715546,700229,1528.388924,132,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715547,700264,626.8578602,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
715558,700039,1051.022274,25,56,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,26,0,0,0,0,0
715559,700367,3677.360966,113,250,2,0,1,0,0,39,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,5,0,11,0,0,64,0,0,0,147,0
715561,700065,11.75627524,32,101,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0,0,18,0,0,4,2,0,0,0,0,0,0,0,68,0,0,0,0,0
715566,700034,80.59458444,110,360,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,11,995,0,0,0,0
