MAZ,num_hh,gq_pop,gq_military,gq_university,gq_other,numhh_gq
228790.0,26,0,0,0,0,26
228791.0,0,0,0,0,0,0
228794.0,0,0,0,0,0,0
228795.0,0,0,0,0,0,0
228797.0,421,116,0,0,116,537
228799.0,0,0,0,0,0,0
228809.0,133,0,0,0,0,133
228815.0,30,0,0,0,0,30
228819.0,28,0,0,0,0,28
228834.0,24,0,0,0,0,24
228847.0,1766,0,0,0,0,1766
228853.0,71,10,0,0,10,81
228857.0,61,0,0,0,0,61
228859.0,11,0,0,0,0,11
228861.0,77,0,0,0,0,77
228873.0,136,15,0,0,15,151
228875.0,70,0,0,0,0,70
228877.0,62,0,0,0,0,62
228878.0,49,0,0,0,0,49
228879.0,32,0,0,0,0,32
228880.0,83,0,0,0,0,83
228881.0,268,18,0,0,18,286
228884.0,82,0,0,0,0,82
228886.0,17,0,0,0,0,17
228898.0,0,0,0,0,0,0
228900.0,4,0,0,0,0,4
228901.0,98,0,0,0,0,98
228903.0,30,0,0,0,0,30
228904.0,72,0,0,0,0,72
228911.0,31,0,0,0,0,31
228913.0,55,0,0,0,0,55
228914.0,60,0,0,0,0,60
228923.0,54,0,0,0,0,54
228924.0,36,0,0,0,0,36
228925.0,63,0,0,0,0,63
228926.0,42,0,0,0,0,42
228928.0,163,0,0,0,0,163
228929.0,46,0,0,0,0,46
228940.0,216,170,0,0,170,386
228942.0,53,0,0,0,0,53
228946.0,103,0,0,0,0,103
228949.0,9,0,0,0,0,9
228952.0,78,0,0,0,0,78
228953.0,79,0,0,0,0,79
228959.0,250,0,0,0,0,250
228963.0,236,0,0,0,0,236
228966.0,32,0,0,0,0,32
228970.0,352,0,0,0,0,352
228971.0,0,0,0,0,0,0
228982.0,27,0,0,0,0,27
228987.0,0,0,0,0,0,0
228992.0,44,0,0,0,0,44
228993.0,62,0,0,0,0,62
228995.0,54,5,0,0,5,59
229014.0,95,0,0,0,0,95
229015.0,89,0,0,0,0,89
229019.0,26,0,0,0,0,26
229032.0,59,0,0,0,0,59
229033.0,165,6,0,0,6,171
229034.0,39,0,0,0,0,39
229040.0,42,0,0,0,0,42
229041.0,68,0,0,0,0,68
229042.0,0,0,0,0,0,0
229043.0,318,0,0,0,0,318
229052.0,29,2,0,0,2,31
229053.0,86,0,0,0,0,86
229056.0,27,0,0,0,0,27
229057.0,27,0,0,0,0,27
229059.0,45,0,0,0,0,45
229070.0,278,13,0,0,13,291
229076.0,26,0,0,0,0,26
229077.0,52,0,0,0,0,52
229079.0,39,0,0,0,0,39
229080.0,102,0,0,0,0,102
229081.0,31,0,0,0,0,31
229082.0,38,0,0,0,0,38
229084.0,31,0,0,0,0,31
229085.0,58,0,0,0,0,58
229086.0,20,0,0,0,0,20
229089.0,40,0,0,0,0,40
229091.0,95,0,0,0,0,95
229092.0,120,0,0,0,0,120
229093.0,54,0,0,0,0,54
229094.0,65,0,0,0,0,65
229095.0,50,0,0,0,0,50
229096.0,238,0,0,0,0,238
229097.0,21,0,0,0,0,21
229098.0,599,0,0,0,0,599
229106.0,57,0,0,0,0,57
229107.0,36,0,0,0,0,36
229123.0,0,0,0,0,0,0
229126.0,350,15,0,0,15,365
229131.0,77,0,0,0,0,77
229133.0,4,0,0,0,0,4
229146.0,26,0,0,0,0,26
229153.0,27,0,0,0,0,27
229157.0,0,0,0,0,0,0
229158.0,325,0,0,0,0,325
229162.0,0,0,0,0,0,0
229163.0,0,0,0,0,0,0
229166.0,52,0,0,0,0,52
229168.0,54,0,0,0,0,54
229173.0,137,0,0,0,0,137
229174.0,38,0,0,0,0,38
229180.0,40,0,0,0,0,40
229181.0,27,0,0,0,0,27
229182.0,0,0,0,0,0,0
229186.0,0,5,0,0,5,5
229187.0,53,0,0,0,0,53
229194.0,50,0,0,0,0,50
229195.0,29,0,0,0,0,29
229199.0,38,0,0,0,0,38
229200.0,30,0,0,0,0,30
229202.0,71,0,0,0,0,71
229203.0,46,0,0,0,0,46
229204.0,42,0,0,0,0,42
229209.0,40,0,0,0,0,40
229214.0,44,0,0,0,0,44
229215.0,31,0,0,0,0,31
229216.0,27,0,0,0,0,27
229219.0,1,0,0,0,0,1
229223.0,43,0,0,0,0,43
229226.0,99,0,0,0,0,99
229231.0,92,0,0,0,0,92
229232.0,74,0,0,0,0,74
229234.0,31,0,0,0,0,31
229242.0,159,0,0,0,0,159
229243.0,117,7,0,0,7,124
229246.0,32,0,0,0,0,32
229248.0,167,0,0,0,0,167
229254.0,0,0,0,0,0,0
229259.0,0,18,0,0,18,18
229261.0,132,65,0,0,65,197
229280.0,0,0,0,0,0,0
229288.0,32,0,0,0,0,32
229293.0,39,0,0,0,0,39
229304.0,0,0,0,0,0,0
229305.0,12,0,0,0,0,12
229306.0,152,0,0,0,0,152
229309.0,18,0,0,0,0,18
229310.0,9,0,0,0,0,9
229311.0,39,0,0,0,0,39
229312.0,67,0,0,0,0,67
229313.0,0,0,0,0,0,0
229314.0,4,0,0,0,0,4
229315.0,0,7,0,0,7,7
229317.0,56,0,0,0,0,56
229321.0,6,0,0,0,0,6
229322.0,59,0,0,0,0,59
229323.0,23,0,0,0,0,23
229332.0,54,0,0,0,0,54
229333.0,14,0,0,0,0,14
229334.0,18,0,0,0,0,18
229336.0,53,0,0,0,0,53
229338.0,39,0,0,0,0,39
229339.0,26,0,0,0,0,26
229352.0,95,0,0,0,0,95
229361.0,47,14,0,0,14,61
229368.0,43,0,0,0,0,43
229377.0,148,9,0,0,9,157
229382.0,56,0,0,0,0,56
229393.0,36,83,0,31,52,119
229394.0,38,0,0,0,0,38
229395.0,35,0,0,0,0,35
229396.0,48,9,0,0,9,57
229397.0,87,0,0,0,0,87
229398.0,47,0,0,0,0,47
229400.0,94,0,0,0,0,94
229404.0,83,0,0,0,0,83
229405.0,67,14,0,0,14,81
229407.0,230,0,0,0,0,230
229409.0,1,0,0,0,0,1
229412.0,56,0,0,0,0,56
229413.0,35,0,0,0,0,35
229415.0,67,0,0,0,0,67
229416.0,27,0,0,0,0,27
229417.0,34,0,0,0,0,34
229419.0,149,0,0,0,0,149
229424.0,36,0,0,0,0,36
229447.0,65,0,0,0,0,65
229452.0,0,0,0,0,0,0
229455.0,0,0,0,0,0,0
229456.0,0,0,0,0,0,0
229457.0,0,0,0,0,0,0
229477.0,50,0,0,0,0,50
229479.0,107,0,0,0,0,107
229488.0,33,0,0,0,0,33
229489.0,32,0,0,0,0,32
229490.0,94,6,0,0,6,100
229491.0,54,0,0,0,0,54
229492.0,120,25,0,0,25,145
229493.0,386,36,0,0,36,422
229494.0,12,0,0,0,0,12
229495.0,5,0,0,0,0,5
229496.0,41,0,0,0,0,41
229497.0,341,4,0,0,4,345
229499.0,43,0,0,0,0,43
229503.0,150,0,0,0,0,150
229505.0,26,0,0,0,0,26
229506.0,42,0,0,0,0,42
229507.0,44,0,0,0,0,44
229508.0,0,0,0,0,0,0
229510.0,40,0,0,0,0,40
229511.0,33,0,0,0,0,33
229512.0,28,0,0,0,0,28
229513.0,29,0,0,0,0,29
229514.0,31,0,0,0,0,31
229534.0,0,0,0,0,0,0
229537.0,34,0,0,0,0,34
229557.0,55,0,0,0,0,55
229558.0,107,0,0,0,0,107
229559.0,716,0,0,0,0,716
229560.0,78,0,0,0,0,78
229563.0,98,0,0,0,0,98
229564.0,49,0,0,0,0,49
229566.0,0,0,0,0,0,0
229567.0,217,0,0,0,0,217
229569.0,58,0,0,0,0,58
229573.0,0,0,0,0,0,0
229580.0,175,0,0,0,0,175
229581.0,105,0,0,0,0,105
229582.0,59,0,0,0,0,59
229583.0,886,0,0,0,0,886
229584.0,0,0,0,0,0,0
229585.0,0,0,0,0,0,0
229586.0,21,0,0,0,0,21
229588.0,50,0,0,0,0,50
229589.0,59,0,0,0,0,59
229590.0,67,0,0,0,0,67
229591.0,33,0,0,0,0,33
229598.0,27,0,0,0,0,27
229599.0,70,0,0,0,0,70
229600.0,0,0,0,0,0,0
229601.0,87,0,0,0,0,87
229603.0,48,0,0,0,0,48
229607.0,85,0,0,0,0,85
229609.0,13,0,0,0,0,13
229610.0,30,0,0,0,0,30
229614.0,29,0,0,0,0,29
229616.0,38,0,0,0,0,38
229617.0,42,0,0,0,0,42
229619.0,18,0,0,0,0,18
229620.0,26,0,0,0,0,26
229621.0,76,0,0,0,0,76
229623.0,120,0,0,0,0,120
229624.0,27,0,0,0,0,27
229627.0,36,0,0,0,0,36
229629.0,0,0,0,0,0,0
229633.0,114,0,0,0,0,114
229635.0,27,0,0,0,0,27
229639.0,399,0,0,0,0,399
229640.0,87,0,0,0,0,87
229641.0,163,0,0,0,0,163
229648.0,26,0,0,0,0,26
229649.0,93,0,0,0,0,93
229653.0,203,0,0,0,0,203
229654.0,34,0,0,0,0,34
229655.0,25,0,0,0,0,25
229656.0,100,0,0,0,0,100
229660.0,67,0,0,0,0,67
229661.0,39,0,0,0,0,39
229662.0,44,0,0,0,0,44
229663.0,83,0,0,0,0,83
229664.0,26,0,0,0,0,26
229665.0,52,0,0,0,0,52
229666.0,219,0,0,0,0,219
229667.0,59,15,0,0,15,74
229668.0,98,0,0,0,0,98
229669.0,100,0,0,0,0,100
229672.0,0,0,0,0,0,0
229676.0,33,0,0,0,0,33
229677.0,30,0,0,0,0,30
229678.0,26,0,0,0,0,26
229687.0,35,0,0,0,0,35
229707.0,26,0,0,0,0,26
229723.0,0,0,0,0,0,0
229725.0,0,0,0,0,0,0
229729.0,0,0,0,0,0,0
229734.0,0,0,0,0,0,0
229736.0,46,0,0,0,0,46
229746.0,41,0,0,0,0,41
229755.0,94,0,0,0,0,94
229758.0,2,0,0,0,0,2
229761.0,40,0,0,0,0,40
229766.0,39,0,0,0,0,39
229769.0,182,0,0,0,0,182
229770.0,0,4,0,0,4,4
229776.0,31,0,0,0,0,31
229785.0,0,0,0,0,0,0
229791.0,71,0,0,0,0,71
229796.0,201,0,0,0,0,201
229797.0,38,0,0,0,0,38
229799.0,79,0,0,0,0,79
229800.0,45,0,0,0,0,45
229803.0,0,0,0,0,0,0
229808.0,12,0,0,0,0,12
229813.0,50,0,0,0,0,50
229814.0,53,0,0,0,0,53
229815.0,337,0,0,0,0,337
229817.0,123,0,0,0,0,123
229818.0,53,0,0,0,0,53
229819.0,40,0,0,0,0,40
229821.0,469,0,0,0,0,469
229822.0,39,0,0,0,0,39
229826.0,59,0,0,0,0,59
229828.0,58,0,0,0,0,58
229829.0,39,0,0,0,0,39
229831.0,115,0,0,0,0,115
229841.0,41,0,0,0,0,41
229844.0,157,0,0,0,0,157
229845.0,124,11,0,0,11,135
229847.0,49,0,0,0,0,49
229849.0,68,0,0,0,0,68
229850.0,34,0,0,0,0,34
229859.0,62,0,0,0,0,62
229863.0,25,0,0,0,0,25
229864.0,0,0,0,0,0,0
229867.0,162,0,0,0,0,162
229870.0,58,9,0,0,9,67
229871.0,36,9,0,0,9,45
229873.0,152,0,0,0,0,152
229880.0,74,0,0,0,0,74
229885.0,41,2,0,0,2,43
229892.0,0,10,0,0,10,10
229893.0,32,5,0,0,5,37
229894.0,36,0,0,0,0,36
229898.0,489,0,0,0,0,489
229900.0,69,0,0,0,0,69
229901.0,30,0,0,0,0,30
229902.0,21,0,0,0,0,21
229903.0,164,0,0,0,0,164
229904.0,48,0,0,0,0,48
229905.0,26,0,0,0,0,26
229907.0,101,7,0,0,7,108
229910.0,43,0,0,0,0,43
229918.0,77,119,0,119,0,196
229945.0,209,0,0,0,0,209
229953.0,58,0,0,0,0,58
229958.0,0,0,0,0,0,0
229965.0,0,0,0,0,0,0
229967.0,0,0,0,0,0,0
229976.0,0,5,0,0,5,5
229978.0,0,0,0,0,0,0
229981.0,53,0,0,0,0,53
229986.0,98,0,0,0,0,98
229994.0,118,0,0,0,0,118
229996.0,92,0,0,0,0,92
229999.0,141,0,0,0,0,141
230003.0,0,15,0,0,15,15
230007.0,69,0,0,0,0,69
230023.0,5,0,0,0,0,5
230025.0,2,0,0,0,0,2
230031.0,1,0,0,0,0,1
230032.0,57,0,0,0,0,57
230038.0,53,0,0,0,0,53
230043.0,0,0,0,0,0,0
230048.0,0,0,0,0,0,0
230050.0,21,0,0,0,0,21
230052.0,6,0,0,0,0,6
230054.0,15,0,0,0,0,15
230060.0,0,0,0,0,0,0
230061.0,12,0,0,0,0,12
230062.0,31,55,0,0,55,86
230063.0,0,0,0,0,0,0
230068.0,3,0,0,0,0,3
230069.0,0,0,0,0,0,0
230073.0,0,0,0,0,0,0
230075.0,33,0,0,0,0,33
230076.0,63,0,0,0,0,63
230081.0,55,0,0,0,0,55
230082.0,40,0,0,0,0,40
230083.0,30,0,0,0,0,30
230084.0,29,0,0,0,0,29
230085.0,34,0,0,0,0,34
230086.0,39,0,0,0,0,39
230087.0,38,0,0,0,0,38
230088.0,21,0,0,0,0,21
230089.0,17,0,0,0,0,17
230090.0,61,0,0,0,0,61
230091.0,153,0,0,0,0,153
230093.0,41,0,0,0,0,41
230096.0,78,0,0,0,0,78
230112.0,41,0,0,0,0,41
230113.0,21,0,0,0,0,21
230114.0,50,0,0,0,0,50
230116.0,84,8,0,0,8,92
230119.0,50,6,0,0,6,56
230120.0,30,0,0,0,0,30
230121.0,36,0,0,0,0,36
230122.0,67,1,0,0,1,68
230123.0,21,0,0,0,0,21
230124.0,36,0,0,0,0,36
230125.0,114,0,0,0,0,114
230132.0,496,0,0,0,0,496
230136.0,48,0,0,0,0,48
230137.0,65,0,0,0,0,65
230138.0,11,18,0,0,18,29
230141.0,14,0,0,0,0,14
230144.0,56,0,0,0,0,56
230145.0,43,0,0,0,0,43
230148.0,57,2,0,0,2,59
230149.0,79,6,0,0,6,85
230150.0,99,0,0,0,0,99
230153.0,56,0,0,0,0,56
230154.0,36,0,0,0,0,36
230157.0,74,0,0,0,0,74
230183.0,45,0,0,0,0,45
230184.0,0,0,0,0,0,0
230194.0,20,0,0,0,0,20
230198.0,88,0,0,0,0,88
230200.0,0,0,0,0,0,0
230202.0,742,0,0,0,0,742
230216.0,164,62,0,0,62,226
230220.0,1,0,0,0,0,1
230224.0,68,0,0,0,0,68
230229.0,64,0,0,0,0,64
230231.0,39,9,0,0,9,48
230232.0,35,3,0,0,3,38
230235.0,251,0,0,0,0,251
230237.0,4,18,0,0,18,22
230238.0,0,0,0,0,0,0
230241.0,20,0,0,0,0,20
230244.0,80,0,0,0,0,80
230256.0,107,0,0,0,0,107
230261.0,17,0,0,0,0,17
230262.0,55,0,0,0,0,55
230264.0,83,10,0,0,10,93
230265.0,122,0,0,0,0,122
230269.0,1,0,0,0,0,1
230270.0,50,0,0,0,0,50
230275.0,50,0,0,0,0,50
230278.0,26,0,0,0,0,26
230279.0,36,0,0,0,0,36
230283.0,69,0,0,0,0,69
230286.0,28,0,0,0,0,28
230287.0,33,0,0,0,0,33
230288.0,200,0,0,0,0,200
230289.0,105,0,0,0,0,105
230291.0,50,0,0,0,0,50
230296.0,70,0,0,0,0,70
230298.0,61,0,0,0,0,61
230302.0,102,0,0,0,0,102
230303.0,44,0,0,0,0,44
230304.0,47,0,0,0,0,47
230306.0,72,0,0,0,0,72
230308.0,56,0,0,0,0,56
230314.0,178,0,0,0,0,178
230315.0,56,0,0,0,0,56
230317.0,57,0,0,0,0,57
230318.0,39,0,0,0,0,39
230319.0,48,0,0,0,0,48
230322.0,35,0,0,0,0,35
230334.0,21,1,0,0,1,22
230335.0,0,0,0,0,0,0
230348.0,250,0,0,0,0,250
230350.0,172,0,0,0,0,172
230351.0,67,9,0,0,9,76
230353.0,192,0,0,0,0,192
230359.0,44,0,0,0,0,44
230371.0,60,0,0,0,0,60
230373.0,158,0,0,0,0,158
230380.0,120,0,0,0,0,120
230383.0,47,0,0,0,0,47
230386.0,142,41,0,0,41,183
230387.0,79,0,0,0,0,79
230388.0,124,0,0,0,0,124
230389.0,63,0,0,0,0,63
230394.0,28,0,0,0,0,28
230396.0,35,0,0,0,0,35
230397.0,41,0,0,0,0,41
230400.0,41,0,0,0,0,41
230402.0,60,0,0,0,0,60
230405.0,99,13,0,0,13,112
230407.0,0,0,0,0,0,0
230412.0,47,0,0,0,0,47
230415.0,0,0,0,0,0,0
230416.0,46,0,0,0,0,46
230417.0,0,0,0,0,0,0
230418.0,46,0,0,0,0,46
230419.0,58,0,0,0,0,58
230426.0,389,0,0,0,0,389
230427.0,2,8,0,0,8,10
230456.0,56,0,0,0,0,56
230461.0,49,0,0,0,0,49
230462.0,40,0,0,0,0,40
230463.0,33,0,0,0,0,33
230464.0,25,0,0,0,0,25
230465.0,40,0,0,0,0,40
230476.0,74,0,0,0,0,74
230481.0,98,0,0,0,0,98
230483.0,25,0,0,0,0,25
230484.0,32,0,0,0,0,32
230485.0,85,0,0,0,0,85
230486.0,33,0,0,0,0,33
230487.0,32,0,0,0,0,32
230488.0,26,0,0,0,0,26
230489.0,94,0,0,0,0,94
230490.0,41,0,0,0,0,41
230495.0,42,0,0,0,0,42
230496.0,73,0,0,0,0,73
230498.0,38,0,0,0,0,38
230499.0,29,0,0,0,0,29
230514.0,123,0,0,0,0,123
230526.0,417,0,0,0,0,417
230529.0,77,0,0,0,0,77
230540.0,38,0,0,0,0,38
230541.0,2,0,0,0,0,2
230545.0,0,0,0,0,0,0
230552.0,1,0,0,0,0,1
230562.0,2,0,0,0,0,2
230563.0,6,0,0,0,0,6
230574.0,43,0,0,0,0,43
230576.0,31,0,0,0,0,31
230581.0,166,0,0,0,0,166
230592.0,68,9,0,0,9,77
230593.0,86,0,0,0,0,86
230594.0,23,0,0,0,0,23
230595.0,54,0,0,0,0,54
230608.0,49,0,0,0,0,49
230609.0,126,0,0,0,0,126
230610.0,47,0,0,0,0,47
230613.0,24,0,0,0,0,24
230620.0,33,0,0,0,0,33
230621.0,43,0,0,0,0,43
230625.0,57,0,0,0,0,57
230632.0,31,0,0,0,0,31
230635.0,32,0,0,0,0,32
230636.0,54,0,0,0,0,54
230641.0,64,0,0,0,0,64
230643.0,32,0,0,0,0,32
230644.0,38,0,0,0,0,38
230645.0,54,0,0,0,0,54
230646.0,26,0,0,0,0,26
230647.0,65,0,0,0,0,65
230648.0,68,0,0,0,0,68
230649.0,41,0,0,0,0,41
230650.0,38,0,0,0,0,38
230651.0,64,0,0,0,0,64
230654.0,56,0,0,0,0,56
230658.0,26,0,0,0,0,26
230659.0,23,0,0,0,0,23
230660.0,28,0,0,0,0,28
230670.0,45,0,0,0,0,45
230671.0,0,0,0,0,0,0
230674.0,163,0,0,0,0,163
230675.0,82,0,0,0,0,82
230676.0,30,0,0,0,0,30
230677.0,48,0,0,0,0,48
230678.0,44,0,0,0,0,44
230679.0,34,0,0,0,0,34
230680.0,25,0,0,0,0,25
230689.0,49,0,0,0,0,49
230690.0,35,0,0,0,0,35
230695.0,50,0,0,0,0,50
230701.0,106,0,0,0,0,106
230705.0,36,0,0,0,0,36
230708.0,41,0,0,0,0,41
230710.0,33,0,0,0,0,33
230745.0,0,0,0,0,0,0
230748.0,41,0,0,0,0,41
230755.0,1,0,0,0,0,1
230756.0,0,40,0,0,40,40
230757.0,68,0,0,0,0,68
230764.0,39,0,0,0,0,39
230765.0,0,0,0,0,0,0
230785.0,25,0,0,0,0,25
230794.0,32,0,0,0,0,32
230804.0,0,0,0,0,0,0
230808.0,0,0,0,0,0,0
230845.0,47,0,0,0,0,47
230848.0,23,1,0,0,1,24
230851.0,38,0,0,0,0,38
230853.0,57,0,0,0,0,57
230856.0,76,0,0,0,0,76
230857.0,123,26,0,0,26,149
230859.0,105,0,0,0,0,105
230862.0,67,0,0,0,0,67
230863.0,0,32,0,0,32,32
230866.0,39,0,0,0,0,39
230867.0,69,37,0,0,37,106
230869.0,39,0,0,0,0,39
230881.0,0,0,0,0,0,0
230882.0,43,0,0,0,0,43
230883.0,30,0,0,0,0,30
230887.0,86,0,0,0,0,86
230888.0,39,0,0,0,0,39
230889.0,80,0,0,0,0,80
230897.0,147,0,0,0,0,147
230898.0,94,0,0,0,0,94
230900.0,46,0,0,0,0,46
230901.0,104,0,0,0,0,104
230904.0,24,0,0,0,0,24
230907.0,79,10,0,0,10,89
230908.0,171,0,0,0,0,171
230909.0,98,40,0,0,40,138
230910.0,1,0,0,0,0,1
230911.0,99,100,0,0,100,199
230912.0,74,0,0,0,0,74
230929.0,43,0,0,0,0,43
230930.0,40,0,0,0,0,40
230935.0,33,0,0,0,0,33
230936.0,41,10,0,0,10,51
230940.0,86,0,0,0,0,86
230941.0,0,0,0,0,0,0
230942.0,13,0,0,0,0,13
230944.0,326,0,0,0,0,326
230946.0,52,0,0,0,0,52
230947.0,60,0,0,0,0,60
230948.0,43,0,0,0,0,43
230953.0,20,0,0,0,0,20
230955.0,24,8,0,0,8,32
230958.0,181,0,0,0,0,181
230959.0,49,0,0,0,0,49
230961.0,156,0,0,0,0,156
230964.0,45,0,0,0,0,45
230965.0,42,0,0,0,0,42
230968.0,41,0,0,0,0,41
230970.0,24,1,0,0,1,25
230975.0,34,0,0,0,0,34
230981.0,47,0,0,0,0,47
230990.0,0,0,0,0,0,0
230991.0,0,0,0,0,0,0
230992.0,0,0,0,0,0,0
230996.0,0,0,0,0,0,0
231007.0,55,0,0,0,0,55
231009.0,127,0,0,0,0,127
231013.0,0,0,0,0,0,0
231014.0,236,3,0,0,3,239
231028.0,12,5,0,0,5,17
231029.0,1,0,0,0,0,1
231038.0,324,4,0,0,4,328
231045.0,42,0,0,0,0,42
231050.0,0,89,0,0,89,89
231051.0,55,0,0,0,0,55
231052.0,138,0,0,0,0,138
231054.0,75,0,0,0,0,75
231061.0,9,0,0,0,0,9
231064.0,31,0,0,0,0,31
231069.0,64,0,0,0,0,64
231070.0,68,0,0,0,0,68
231071.0,55,0,0,0,0,55
231076.0,25,0,0,0,0,25
231085.0,521,0,0,0,0,521
231086.0,43,0,0,0,0,43
231088.0,83,6,0,0,6,89
231089.0,28,0,0,0,0,28
231090.0,54,0,0,0,0,54
231091.0,29,0,0,0,0,29
231092.0,38,0,0,0,0,38
231094.0,46,0,0,0,0,46
231099.0,25,0,0,0,0,25
231105.0,41,0,0,0,0,41
231106.0,38,0,0,0,0,38
231110.0,52,6,0,0,6,58
231111.0,1,6,0,0,6,7
231113.0,44,0,0,0,0,44
231114.0,245,0,0,0,0,245
231115.0,42,0,0,0,0,42
231116.0,57,0,0,0,0,57
231118.0,73,0,0,0,0,73
231119.0,57,0,0,0,0,57
231120.0,77,0,0,0,0,77
231121.0,45,0,0,0,0,45
231123.0,24,0,0,0,0,24
231125.0,0,0,0,0,0,0
231127.0,0,0,0,0,0,0
231131.0,0,0,0,0,0,0
231142.0,31,0,0,0,0,31
231146.0,84,0,0,0,0,84
231148.0,41,0,0,0,0,41
231150.0,91,0,0,0,0,91
231154.0,79,0,0,0,0,79
231160.0,61,0,0,0,0,61
231162.0,0,0,0,0,0,0
231163.0,58,0,0,0,0,58
231165.0,60,0,0,0,0,60
231167.0,42,0,0,0,0,42
231168.0,99,0,0,0,0,99
231169.0,60,12,0,0,12,72
231182.0,43,0,0,0,0,43
231184.0,0,0,0,0,0,0
231185.0,0,0,0,0,0,0
231199.0,0,0,0,0,0,0
231208.0,0,0,0,0,0,0
231209.0,21,0,0,0,0,21
231232.0,206,0,0,0,0,206
231233.0,188,0,0,0,0,188
231235.0,0,0,0,0,0,0
231252.0,0,0,0,0,0,0
231264.0,0,0,0,0,0,0
231268.0,13,0,0,0,0,13
231271.0,4,0,0,0,0,4
231272.0,92,3,0,0,3,95
231273.0,20,0,0,0,0,20
231284.0,56,0,0,0,0,56
231288.0,2,0,0,0,0,2
231292.0,2,0,0,0,0,2
231294.0,3,0,0,0,0,3
231299.0,0,0,0,0,0,0
231310.0,24,0,0,0,0,24
231324.0,11,0,0,0,0,11
231325.0,46,0,0,0,0,46
231326.0,6,0,0,0,0,6
231327.0,14,0,0,0,0,14
231331.0,0,0,0,0,0,0
231333.0,71,0,0,0,0,71
231335.0,12,0,0,0,0,12
231338.0,41,0,0,0,0,41
231339.0,12,0,0,0,0,12
231342.0,1,0,0,0,0,1
231346.0,21,0,0,0,0,21
231347.0,31,0,0,0,0,31
231348.0,60,0,0,0,0,60
231349.0,39,0,0,0,0,39
231350.0,59,0,0,0,0,59
231351.0,23,0,0,0,0,23
231353.0,14,0,0,0,0,14
231355.0,0,0,0,0,0,0
231356.0,0,0,0,0,0,0
231360.0,0,0,0,0,0,0
231361.0,0,0,0,0,0,0
231369.0,30,0,0,0,0,30
231376.0,130,0,0,0,0,130
231380.0,85,0,0,0,0,85
231383.0,45,0,0,0,0,45
231384.0,83,0,0,0,0,83
231386.0,23,0,0,0,0,23
231388.0,0,0,0,0,0,0
231389.0,0,0,0,0,0,0
231390.0,75,7,0,0,7,82
231391.0,21,0,0,0,0,21
231397.0,72,0,0,0,0,72
231402.0,74,14,0,0,14,88
231405.0,31,0,0,0,0,31
231407.0,25,4,0,0,4,29
231408.0,76,10,0,0,10,86
231410.0,173,65,0,0,65,238
231412.0,160,0,0,0,0,160
231415.0,34,0,0,0,0,34
231416.0,131,0,0,0,0,131
231423.0,339,4,0,0,4,343
231429.0,54,0,0,0,0,54
231443.0,0,0,0,0,0,0
231461.0,39,0,0,0,0,39
231464.0,0,0,0,0,0,0
231471.0,24,0,0,0,0,24
231474.0,128,0,0,0,0,128
231475.0,77,0,0,0,0,77
231477.0,85,0,0,0,0,85
231478.0,308,95,0,0,95,403
231490.0,0,0,0,0,0,0
231491.0,4,0,0,0,0,4
231496.0,30,0,0,0,0,30
231498.0,283,0,0,0,0,283
231508.0,1,0,0,0,0,1
231509.0,10,0,0,0,0,10
231519.0,108,0,0,0,0,108
231520.0,4,0,0,0,0,4
231525.0,58,0,0,0,0,58
231528.0,32,0,0,0,0,32
231529.0,160,0,0,0,0,160
231531.0,0,0,0,0,0,0
231534.0,46,0,0,0,0,46
231535.0,56,0,0,0,0,56
231536.0,3,0,0,0,0,3
231537.0,231,0,0,0,0,231
231538.0,31,0,0,0,0,31
231540.0,4,0,0,0,0,4
231541.0,57,0,0,0,0,57
231542.0,321,0,0,0,0,321
231543.0,58,0,0,0,0,58
231544.0,14,0,0,0,0,14
231545.0,49,0,0,0,0,49
231548.0,0,0,0,0,0,0
231554.0,177,0,0,0,0,177
231561.0,50,0,0,0,0,50
231563.0,192,0,0,0,0,192
231566.0,76,0,0,0,0,76
231568.0,31,0,0,0,0,31
231569.0,84,0,0,0,0,84
231576.0,33,0,0,0,0,33
231578.0,53,0,0,0,0,53
231579.0,46,0,0,0,0,46
231580.0,33,0,0,0,0,33
231581.0,95,0,0,0,0,95
231583.0,26,0,0,0,0,26
231584.0,27,0,0,0,0,27
231585.0,41,0,0,0,0,41
231586.0,32,0,0,0,0,32
231593.0,0,0,0,0,0,0
231596.0,10,0,0,0,0,10
231597.0,94,0,0,0,0,94
231598.0,127,0,0,0,0,127
231604.0,0,0,0,0,0,0
231627.0,26,0,0,0,0,26
231659.0,43,0,0,0,0,43
231660.0,52,0,0,0,0,52
231662.0,105,0,0,0,0,105
231683.0,152,0,0,0,0,152
231697.0,265,0,0,0,0,265
231703.0,1,0,0,0,0,1
231711.0,33,0,0,0,0,33
231712.0,48,0,0,0,0,48
231714.0,41,0,0,0,0,41
231719.0,18,0,0,0,0,18
231739.0,53,0,0,0,0,53
231748.0,157,0,0,0,0,157
231750.0,82,0,0,0,0,82
231752.0,61,0,0,0,0,61
231758.0,26,0,0,0,0,26
231759.0,65,0,0,0,0,65
231760.0,46,0,0,0,0,46
231763.0,20,0,0,0,0,20
231764.0,68,0,0,0,0,68
231766.0,97,12,0,0,12,109
231772.0,29,0,0,0,0,29
231773.0,32,0,0,0,0,32
231774.0,25,0,0,0,0,25
231775.0,54,0,0,0,0,54
231792.0,61,0,0,0,0,61
231797.0,72,0,0,0,0,72
