MAZ,households,HHSize1,HHSize2,HHSize3,HHSize4p,maz_seq1,taz_seq1,TAZ,PUMA,COUNTYFP,mtc_county_id,county_name
326249,42,8,9,9,16,23480,2250,300200,2406,1,4,Alameda
319837,95,16,26,19,34,21437,2858,300831,2406,1,4,Alameda
326703,5,5,0,0,0,23598,2858,300831,2406,1,4,Alameda
314070,32,5,9,6,12,19135,2858,300831,2406,1,4,Alameda
326252,48,8,13,9,18,23482,2858,300831,2406,1,4,Alameda
310569,46,8,12,9,17,17449,2858,300831,2406,1,4,Alameda
329524,51,9,11,11,20,24415,2250,300200,2406,1,4,Alameda
322089,31,5,7,7,12,22198,2250,300200,2406,1,4,Alameda
316375,25,4,7,5,9,20142,2133,300080,2406,1,4,Alameda
310565,42,7,11,8,16,17446,2858,300831,2406,1,4,Alameda
316380,24,4,5,5,10,20147,2250,300200,2406,1,4,Alameda
325149,14,3,3,3,5,23147,2956,300933,2406,1,4,Alameda
332744,98,16,28,18,36,25416,2133,300080,2406,1,4,Alameda
316374,57,9,16,10,22,20141,2133,300080,2406,1,4,Alameda
316377,2,0,1,0,1,20144,2133,300080,2406,1,4,Alameda
319840,192,34,55,39,64,21439,2282,300233,2406,1,4,Alameda
333002,110,19,23,23,45,25488,2250,300200,2406,1,4,Alameda
323100,95,14,25,19,37,22531,2495,300451,2406,1,4,Alameda
313419,174,22,46,40,66,18861,2494,300450,2406,1,4,Alameda
326714,19,3,5,4,7,23605,2858,300831,2406,1,4,Alameda
319835,68,11,18,14,25,21436,2858,300831,2406,1,4,Alameda
329530,29,5,10,5,9,24420,2492,300448,2406,1,4,Alameda
314702,33,6,10,6,11,19424,2492,300448,2406,1,4,Alameda
329527,61,10,13,13,25,24418,2250,300200,2406,1,4,Alameda
316379,33,6,9,6,12,20146,2859,300832,2406,1,4,Alameda
314071,30,5,8,5,12,19136,2859,300832,2406,1,4,Alameda
326710,36,7,10,7,12,23602,2859,300832,2406,1,4,Alameda
329526,41,5,12,8,16,24417,2491,300447,2406,1,4,Alameda
314076,27,5,8,5,9,19139,2492,300448,2406,1,4,Alameda
326253,41,8,11,8,14,23483,2859,300832,2406,1,4,Alameda
316382,56,10,15,10,21,20149,2859,300832,2406,1,4,Alameda
320585,57,11,16,10,20,21693,2859,300832,2406,1,4,Alameda
326711,45,8,12,8,17,23603,2859,300832,2406,1,4,Alameda
311210,58,11,15,11,21,17792,2859,300832,2406,1,4,Alameda
326707,121,23,32,22,44,23600,2859,300832,2406,1,4,Alameda
320438,43,5,13,8,17,21639,2491,300447,2406,1,4,Alameda
329525,42,5,13,8,16,24416,2491,300447,2406,1,4,Alameda
322094,32,5,9,7,11,22200,2495,300451,2406,1,4,Alameda
326251,88,12,26,18,32,23481,2491,300447,2406,1,4,Alameda
316378,32,4,9,6,13,20145,2491,300447,2406,1,4,Alameda
310568,26,4,7,6,9,17448,2495,300451,2406,1,4,Alameda
329779,33,4,9,7,13,24513,2494,300450,2406,1,4,Alameda
332064,43,5,11,10,17,25217,2494,300450,2406,1,4,Alameda
322095,34,5,10,7,12,22201,2495,300451,2406,1,4,Alameda
316381,24,3,7,5,9,20148,2491,300447,2406,1,4,Alameda
326708,73,9,22,15,27,23601,2491,300447,2406,1,4,Alameda
314073,77,10,23,16,28,19137,2491,300447,2406,1,4,Alameda
313211,138,20,37,29,52,18770,2495,300451,2406,1,4,Alameda
322969,34,5,9,7,13,22484,2495,300451,2406,1,4,Alameda
321720,54,8,15,11,20,22085,2495,300451,2406,1,4,Alameda
316766,0,0,0,0,0,20295,2318,300269,2407,1,4,Alameda
310803,0,0,0,0,0,17575,2318,300269,2407,1,4,Alameda
323150,6,6,0,0,0,22547,2318,300269,2407,1,4,Alameda
311866,0,0,0,0,0,18130,2318,300269,2407,1,4,Alameda
327957,1,1,0,0,0,23978,2318,300269,2407,1,4,Alameda
316767,8,3,2,1,2,20296,2318,300269,2407,1,4,Alameda
318792,6,1,2,1,2,21054,2318,300269,2407,1,4,Alameda
320451,10,2,3,2,3,21645,2318,300269,2407,1,4,Alameda
314551,34,34,0,0,0,19358,2318,300269,2407,1,4,Alameda
327952,9,0,3,3,3,23977,2318,300269,2407,1,4,Alameda
322953,9,2,3,2,2,22479,2318,300269,2407,1,4,Alameda
311860,7,0,3,2,2,18128,2318,300269,2407,1,4,Alameda
328758,113,27,33,23,30,24206,2321,300272,2407,1,4,Alameda
322185,7,1,1,1,4,22231,2318,300269,2407,1,4,Alameda
311877,40,5,10,5,20,18134,2318,300269,2407,1,4,Alameda
327523,1,1,0,0,0,23848,2876,300849,2407,1,4,Alameda
313039,9,2,3,2,2,18695,2318,300269,2407,1,4,Alameda
330749,10,2,3,2,3,24814,2321,300272,2407,1,4,Alameda
333675,585,138,176,118,153,25674,2321,300272,2407,1,4,Alameda
319293,49,6,13,10,20,21240,2568,300533,2407,1,4,Alameda
331393,23,5,8,4,6,25029,2321,300272,2407,1,4,Alameda
327525,76,21,24,11,20,23849,2876,300849,2407,1,4,Alameda
327526,111,26,33,23,29,23850,2321,300272,2407,1,4,Alameda
317797,105,28,33,16,28,20685,2876,300849,2407,1,4,Alameda
318221,68,19,23,9,17,20834,2876,300849,2407,1,4,Alameda
323149,40,4,10,9,17,22546,2568,300533,2407,1,4,Alameda
320009,24,3,6,6,9,21507,2568,300533,2407,1,4,Alameda
311864,7,1,2,2,2,18129,2568,300533,2407,1,4,Alameda
319985,77,9,20,16,32,21503,2568,300533,2407,1,4,Alameda
332070,46,13,15,6,12,25221,2876,300849,2407,1,4,Alameda
326283,69,18,23,10,18,23493,2876,300849,2407,1,4,Alameda
311229,15,4,5,2,4,17805,2876,300849,2407,1,4,Alameda
320623,28,7,8,5,8,21700,2318,300269,2407,1,4,Alameda
312914,41,4,8,8,21,18627,2413,300367,2407,1,4,Alameda
317311,33,4,6,6,17,20500,3129,301114,2407,1,4,Alameda
320731,32,3,6,6,17,21740,3129,301114,2407,1,4,Alameda
329351,35,4,7,7,17,24370,3129,301114,2407,1,4,Alameda
333347,117,12,34,21,50,25602,2414,300368,2407,1,4,Alameda
313715,15,2,3,3,7,18974,2413,300367,2407,1,4,Alameda
322250,45,5,9,9,22,22260,3129,301114,2407,1,4,Alameda
324040,21,2,4,4,11,22815,2413,300367,2407,1,4,Alameda
317312,34,4,6,6,18,20501,2413,300367,2407,1,4,Alameda
319175,26,3,5,5,13,21191,3129,301114,2407,1,4,Alameda
310121,29,3,6,6,14,17200,3129,301114,2407,1,4,Alameda
323174,2,2,0,0,0,22554,2318,300269,2407,1,4,Alameda
311066,50,5,10,10,25,17711,2413,300367,2407,1,4,Alameda
319176,11,2,2,2,5,21192,2413,300367,2407,1,4,Alameda
317998,8,1,2,2,3,20764,2376,300330,2407,1,4,Alameda
319181,19,2,5,4,8,21194,2376,300330,2407,1,4,Alameda
317999,96,12,26,19,39,20765,2376,300330,2407,1,4,Alameda
310398,448,60,96,102,190,17354,2320,300271,2407,1,4,Alameda
310582,17,2,5,3,7,17455,2414,300368,2407,1,4,Alameda
310367,43,5,12,8,18,17338,2414,300368,2407,1,4,Alameda
312905,33,4,10,6,13,18625,2414,300368,2407,1,4,Alameda
323074,41,4,12,7,18,22523,2414,300368,2407,1,4,Alameda
311067,761,222,186,135,218,17712,2319,300270,2407,1,4,Alameda
316610,29,4,6,6,13,20236,2541,300501,2407,1,4,Alameda
313394,0,0,0,0,0,18852,2907,300883,2407,1,4,Alameda
311394,124,22,38,22,42,17896,2537,300496,2407,1,4,Alameda
329350,92,16,29,15,32,24369,2537,300496,2407,1,4,Alameda
330383,55,10,17,10,18,24710,2537,300496,2407,1,4,Alameda
330750,150,16,40,33,61,24815,2568,300533,2407,1,4,Alameda
313897,34,6,10,6,12,19057,2537,300496,2407,1,4,Alameda
332727,38,7,12,7,12,25412,2537,300496,2407,1,4,Alameda
319875,59,11,19,9,20,21459,2537,300496,2407,1,4,Alameda
313518,80,14,25,14,27,18899,2537,300496,2407,1,4,Alameda
322983,52,10,15,8,19,22488,2537,300496,2407,1,4,Alameda
326447,32,7,8,5,12,23535,2959,300936,2407,1,4,Alameda
329794,7,1,2,2,2,24519,2568,300533,2407,1,4,Alameda
312866,32,9,10,5,8,18609,2876,300849,2407,1,4,Alameda
322312,147,40,47,21,39,22279,2876,300849,2407,1,4,Alameda
333362,31,8,8,4,11,25609,2959,300936,2407,1,4,Alameda
320613,30,7,8,5,10,21698,2959,300936,2407,1,4,Alameda
311052,87,20,23,14,30,17704,2959,300936,2407,1,4,Alameda
313745,23,2,7,4,10,18987,2414,300368,2407,1,4,Alameda
320732,32,4,7,6,15,21741,2541,300501,2407,1,4,Alameda
322220,49,9,17,9,14,22247,2162,300110,2407,1,4,Alameda
331011,74,15,24,15,20,24892,2162,300110,2407,1,4,Alameda
311393,41,8,13,8,12,17895,2162,300110,2407,1,4,Alameda
313744,39,8,12,8,11,18986,2162,300110,2407,1,4,Alameda
323736,60,7,13,12,28,22718,2541,300501,2407,1,4,Alameda
323738,40,5,8,8,19,22719,2541,300501,2407,1,4,Alameda
313564,86,10,18,17,41,18915,2541,300501,2407,1,4,Alameda
322124,47,4,10,10,23,22214,2542,300502,2407,1,4,Alameda
311432,122,22,32,22,46,17918,2542,300502,2407,1,4,Alameda
322221,54,11,16,11,16,22248,2162,300110,2407,1,4,Alameda
313896,129,30,34,20,45,19056,2959,300936,2407,1,4,Alameda
317494,25,6,7,3,9,20571,2959,300936,2407,1,4,Alameda
321786,48,10,15,10,13,22095,2162,300110,2407,1,4,Alameda
322219,48,14,14,7,13,22246,2952,300929,2407,1,4,Alameda
319877,120,34,36,18,32,21460,2952,300929,2407,1,4,Alameda
315202,337,96,99,52,90,19653,2952,300929,2407,1,4,Alameda
314536,140,20,40,20,60,19350,2353,300307,2407,1,4,Alameda
310787,0,0,0,0,0,17569,2876,300849,2407,1,4,Alameda
323168,0,0,0,0,0,22552,2876,300849,2407,1,4,Alameda
331388,0,0,0,0,0,25028,2318,300269,2407,1,4,Alameda
311228,0,0,0,0,0,17804,2318,300269,2407,1,4,Alameda
318594,0,0,0,0,0,20972,2318,300269,2407,1,4,Alameda
317798,78,21,26,11,20,20686,2876,300849,2407,1,4,Alameda
325600,0,0,0,0,0,23273,2876,300849,2407,1,4,Alameda
317491,62,7,16,10,29,20569,2493,300449,2407,1,4,Alameda
317793,42,5,11,6,20,20684,2493,300449,2407,1,4,Alameda
322100,35,3,9,6,17,22204,2493,300449,2407,1,4,Alameda
322950,1,1,0,0,0,22477,2318,300269,2407,1,4,Alameda
311858,36,5,8,6,17,18127,2497,300453,2407,1,4,Alameda
313544,39,8,10,8,13,18906,2436,300390,2406,1,4,Alameda
315041,166,24,39,29,74,19578,2497,300453,2407,1,4,Alameda
324443,40,5,10,6,19,22944,2497,300453,2407,1,4,Alameda
322951,52,7,12,9,24,22478,2497,300453,2407,1,4,Alameda
330586,41,6,10,7,18,24770,2497,300453,2407,1,4,Alameda
327344,37,5,9,7,16,23795,2497,300453,2407,1,4,Alameda
319859,56,5,9,10,32,21448,2900,300876,2407,1,4,Alameda
318560,37,5,8,6,18,20962,2497,300453,2407,1,4,Alameda
329531,37,5,8,7,17,24421,2497,300453,2407,1,4,Alameda
311857,134,19,32,23,60,18126,2497,300453,2407,1,4,Alameda
327521,61,9,14,10,28,23847,2497,300453,2407,1,4,Alameda
326712,186,30,58,33,65,23604,2492,300448,2406,1,4,Alameda
316383,28,5,8,5,10,20150,2859,300832,2406,1,4,Alameda
311209,31,6,8,5,12,17791,2859,300832,2406,1,4,Alameda
312749,21,4,6,4,7,18543,2859,300832,2406,1,4,Alameda
322202,112,13,26,21,52,22237,2318,300269,2407,1,4,Alameda
316071,25,6,6,4,9,20035,3002,300982,2406,1,4,Alameda
319839,23,6,5,3,9,21438,3002,300982,2406,1,4,Alameda
327520,35,9,9,5,12,23846,3002,300982,2406,1,4,Alameda
311852,32,8,8,5,11,18122,3002,300982,2406,1,4,Alameda
319845,37,9,9,6,13,21441,3002,300982,2406,1,4,Alameda
332742,102,20,27,18,37,25415,2859,300832,2406,1,4,Alameda
326903,28,3,8,5,12,23668,2840,300811,2406,1,4,Alameda
311213,46,5,13,8,20,17794,2840,300811,2406,1,4,Alameda
326097,37,4,10,7,16,23438,2840,300811,2406,1,4,Alameda
313902,24,3,6,4,11,19060,2840,300811,2406,1,4,Alameda
326716,38,4,10,7,17,23607,2840,300811,2406,1,4,Alameda
316589,29,4,8,5,12,20229,2660,300628,2406,1,4,Alameda
333353,36,4,10,6,16,25605,2840,300811,2406,1,4,Alameda
313214,48,7,14,9,18,18771,2660,300628,2406,1,4,Alameda
329371,30,5,8,6,11,24378,2660,300628,2406,1,4,Alameda
314074,106,12,28,19,47,19138,2840,300811,2406,1,4,Alameda
326902,43,5,12,8,18,23667,2840,300811,2406,1,4,Alameda
316070,59,7,15,10,27,20034,2840,300811,2406,1,4,Alameda
330392,49,9,14,7,19,24712,2986,300964,2406,1,4,Alameda
329372,11,2,3,1,5,24379,2986,300964,2406,1,4,Alameda
312560,71,13,19,10,29,18469,2986,300964,2406,1,4,Alameda
314704,50,9,14,7,20,19425,2986,300964,2406,1,4,Alameda
333360,61,11,17,9,24,25608,2986,300964,2406,1,4,Alameda
323230,109,20,30,16,43,22561,2986,300964,2406,1,4,Alameda
310094,182,34,42,36,70,17188,2436,300390,2406,1,4,Alameda
311850,104,20,24,21,39,18120,2436,300390,2406,1,4,Alameda
310093,311,80,74,49,108,17187,3002,300982,2406,1,4,Alameda
317098,38,10,8,6,14,20413,3002,300982,2406,1,4,Alameda
326901,119,31,28,18,42,23666,3002,300982,2406,1,4,Alameda
322201,32,8,8,5,11,22236,3002,300982,2406,1,4,Alameda
311855,43,12,10,7,14,18124,3002,300982,2406,1,4,Alameda
311849,168,31,39,33,65,18119,2436,300390,2406,1,4,Alameda
317101,57,10,13,11,23,20414,2436,300390,2406,1,4,Alameda
312557,52,10,12,10,20,18468,2436,300390,2406,1,4,Alameda
330767,137,25,32,27,53,24818,2436,300390,2406,1,4,Alameda
316609,124,20,32,19,53,20235,2903,300879,2406,1,4,Alameda
319854,54,9,14,8,23,21446,2903,300879,2406,1,4,Alameda
333961,36,9,9,6,12,25754,3002,300982,2406,1,4,Alameda
330135,47,8,12,8,19,24627,2903,300879,2406,1,4,Alameda
316086,61,15,15,10,21,20041,3030,301012,2406,1,4,Alameda
314550,29,7,7,5,10,19357,3030,301012,2406,1,4,Alameda
331689,53,12,14,8,19,25111,2375,300329,2406,1,4,Alameda
311851,43,7,11,7,18,18121,2903,300879,2406,1,4,Alameda
311853,40,7,10,6,17,18123,2903,300879,2406,1,4,Alameda
312721,34,7,9,5,13,18533,2986,300964,2406,1,4,Alameda
326285,35,8,9,6,12,23494,3030,301012,2406,1,4,Alameda
315737,30,7,8,5,10,19897,3030,301012,2406,1,4,Alameda
311856,31,7,8,5,11,18125,3030,301012,2406,1,4,Alameda
322311,38,8,9,6,15,22278,2375,300329,2406,1,4,Alameda
314532,43,10,11,7,15,19348,2375,300329,2406,1,4,Alameda
330397,12,2,3,2,5,24716,2374,300328,2406,1,4,Alameda
330577,66,16,17,10,23,24766,2375,300329,2406,1,4,Alameda
311698,28,6,7,4,11,18055,2959,300936,2407,1,4,Alameda
314173,69,16,18,11,24,19184,2959,300936,2407,1,4,Alameda
319984,34,4,8,5,17,21502,2493,300449,2407,1,4,Alameda
319860,29,3,7,4,15,21449,2493,300449,2407,1,4,Alameda
327343,65,7,17,10,31,23794,2493,300449,2407,1,4,Alameda
318960,80,8,24,14,34,21102,2949,300926,2407,1,4,Alameda
317484,44,5,12,7,20,20566,2493,300449,2407,1,4,Alameda
313895,0,0,0,0,0,19055,2959,300936,2407,1,4,Alameda
329201,0,0,0,0,0,24320,2959,300936,2407,1,4,Alameda
318586,90,9,27,15,39,20969,2949,300926,2407,1,4,Alameda
322101,77,7,13,14,43,22205,2900,300876,2407,1,4,Alameda
317792,62,6,10,11,35,20683,2900,300876,2407,1,4,Alameda
331380,23,2,7,5,9,25025,2949,300926,2407,1,4,Alameda
323110,38,3,6,6,23,22533,2900,300876,2407,1,4,Alameda
313198,27,3,4,5,15,18765,2900,300876,2407,1,4,Alameda
329798,140,12,22,24,82,24521,2900,300876,2407,1,4,Alameda
317822,112,10,18,20,64,20698,2900,300876,2407,1,4,Alameda
326278,93,8,15,16,54,23491,2900,300876,2407,1,4,Alameda
331028,62,6,18,11,27,24898,2949,300926,2407,1,4,Alameda
334479,54,10,12,9,23,25757,2570,300536,2407,1,4,Alameda
313200,29,6,7,5,11,18766,2570,300536,2407,1,4,Alameda
313509,43,7,9,7,20,18897,2570,300536,2407,1,4,Alameda
318561,46,8,10,7,21,20963,2570,300536,2407,1,4,Alameda
320462,13,2,3,2,6,21648,2570,300536,2407,1,4,Alameda
318023,62,11,14,10,27,20773,2570,300536,2407,1,4,Alameda
328575,58,11,13,10,24,24140,2570,300536,2407,1,4,Alameda
310777,65,12,15,10,28,17566,2570,300536,2407,1,4,Alameda
310368,84,12,25,12,35,17339,2353,300307,2407,1,4,Alameda
310370,324,46,95,47,136,17340,2353,300307,2407,1,4,Alameda
322984,32,8,8,6,10,22489,2161,300109,2407,1,4,Alameda
310570,150,38,37,30,45,17450,2161,300109,2407,1,4,Alameda
314181,33,6,8,5,14,19186,2570,300536,2407,1,4,Alameda
331381,63,12,13,11,27,25026,2570,300536,2407,1,4,Alameda
331383,58,13,16,9,20,25027,2535,300494,2407,1,4,Alameda
313201,17,3,3,2,9,18767,2570,300536,2407,1,4,Alameda
323049,32,7,9,5,11,22521,2535,300494,2407,1,4,Alameda
322105,50,11,14,8,17,22207,2535,300494,2407,1,4,Alameda
320463,62,12,14,11,25,21649,2570,300536,2407,1,4,Alameda
322104,55,12,15,9,19,22206,2535,300494,2407,1,4,Alameda
320464,42,8,10,6,18,21650,2570,300536,2407,1,4,Alameda
318558,103,23,31,15,34,20961,2535,300494,2407,1,4,Alameda
310092,142,31,40,22,49,17186,2535,300494,2407,1,4,Alameda
327717,185,66,41,27,51,23906,2514,300470,2406,1,4,Alameda
321143,245,89,54,35,67,21879,2514,300470,2406,1,4,Alameda
329800,10,2,2,1,5,24522,3116,301101,2406,1,4,Alameda
318202,25,4,6,4,11,20824,2903,300879,2406,1,4,Alameda
318203,23,4,6,3,10,20825,2903,300879,2406,1,4,Alameda
312221,67,12,15,12,28,18295,2373,300327,2406,1,4,Alameda
328137,0,0,0,0,0,24015,3116,301101,2406,1,4,Alameda
326101,64,11,16,11,26,23439,2373,300327,2406,1,4,Alameda
312563,154,28,36,27,63,18470,2373,300327,2406,1,4,Alameda
324444,174,32,42,30,70,22945,2373,300327,2406,1,4,Alameda
331699,156,30,41,28,57,25112,2374,300328,2406,1,4,Alameda
322099,139,25,33,24,57,22203,2373,300327,2406,1,4,Alameda
319296,120,24,31,21,44,21241,2374,300328,2406,1,4,Alameda
320729,73,17,18,11,27,21738,2375,300329,2406,1,4,Alameda
328159,50,10,13,9,18,24020,2374,300328,2406,1,4,Alameda
328136,21,4,5,4,8,24014,2374,300328,2406,1,4,Alameda
323031,175,40,44,28,63,22512,2375,300329,2406,1,4,Alameda
316072,67,12,16,12,27,20036,2373,300327,2406,1,4,Alameda
312900,38,10,10,7,11,18623,2417,300371,2406,1,4,Alameda
318205,101,27,26,16,32,20826,2417,300371,2406,1,4,Alameda
315183,55,10,15,9,21,19645,2374,300328,2406,1,4,Alameda
333011,68,13,18,12,25,25489,2374,300328,2406,1,4,Alameda
310394,40,10,9,6,15,17353,2317,300268,2406,1,4,Alameda
328584,124,23,30,22,49,24142,2373,300327,2406,1,4,Alameda
328580,128,17,24,21,66,24141,2698,300667,2407,1,4,Alameda
319858,152,28,36,27,61,21447,2373,300327,2406,1,4,Alameda
328138,94,17,23,16,38,24016,2373,300327,2406,1,4,Alameda
313889,13,3,3,3,4,19052,2699,300668,2407,1,4,Alameda
323770,54,7,10,9,28,22728,2698,300667,2407,1,4,Alameda
310745,22,6,4,4,8,17552,2699,300668,2407,1,4,Alameda
311414,38,5,8,6,19,17905,2698,300667,2407,1,4,Alameda
319872,122,28,26,25,43,21458,2699,300668,2407,1,4,Alameda
329183,129,17,24,21,67,24312,2698,300667,2407,1,4,Alameda
323769,44,6,9,8,21,22727,2698,300667,2407,1,4,Alameda
323048,104,27,27,17,33,22520,2417,300371,2406,1,4,Alameda
327123,158,42,42,26,48,23719,2417,300371,2406,1,4,Alameda
319653,16,5,4,2,5,21378,2946,300923,2406,1,4,Alameda
315184,97,32,23,18,24,19646,2418,300372,2406,1,4,Alameda
327734,176,59,42,32,43,23907,2418,300372,2406,1,4,Alameda
313196,169,45,44,28,52,18764,2417,300371,2406,1,4,Alameda
312753,36,15,9,4,8,18545,2888,300861,2406,1,4,Alameda
319655,54,16,14,9,15,21379,2946,300923,2406,1,4,Alameda
320469,35,10,8,7,10,21652,2946,300923,2406,1,4,Alameda
317144,27,7,8,4,8,20428,2946,300923,2406,1,4,Alameda
331379,103,30,27,17,29,25024,2946,300923,2406,1,4,Alameda
318800,110,31,29,19,31,21055,2946,300923,2406,1,4,Alameda
320467,24,10,6,3,5,21651,2888,300861,2406,1,4,Alameda
322993,13,5,3,2,3,22494,2888,300861,2406,1,4,Alameda
312192,43,18,11,5,9,18280,2888,300861,2406,1,4,Alameda
315365,35,6,10,6,13,19736,2958,300935,2405,1,4,Alameda
322189,61,10,19,11,21,22232,2958,300935,2405,1,4,Alameda
311216,54,9,16,10,19,17796,2958,300935,2405,1,4,Alameda
315366,25,4,8,5,8,19737,2958,300935,2405,1,4,Alameda
313551,28,4,6,5,13,18910,2999,300979,2405,1,4,Alameda
315368,29,5,6,5,13,19739,2999,300979,2405,1,4,Alameda
311217,27,4,5,4,14,17797,2999,300979,2405,1,4,Alameda
327512,39,6,12,7,14,23844,2958,300935,2405,1,4,Alameda
324947,86,13,18,14,41,23090,2999,300979,2405,1,4,Alameda
320449,52,9,16,10,17,21643,2958,300935,2405,1,4,Alameda
317088,48,8,14,9,17,20406,2958,300935,2405,1,4,Alameda
327331,36,8,9,7,12,23788,2333,300286,2405,1,4,Alameda
322193,71,14,17,13,27,22233,2333,300286,2405,1,4,Alameda
327333,59,13,14,11,21,23790,2333,300286,2405,1,4,Alameda
327335,73,15,17,13,28,23791,2333,300286,2405,1,4,Alameda
311219,44,9,10,8,17,17799,2333,300286,2405,1,4,Alameda
311710,63,10,20,11,22,18059,2367,300321,2405,1,4,Alameda
313382,72,11,22,13,26,18849,2367,300321,2405,1,4,Alameda
311215,43,6,13,7,17,17795,2367,300321,2405,1,4,Alameda
315710,45,7,14,8,16,19888,2367,300321,2405,1,4,Alameda
320191,48,8,12,9,19,21568,2196,300145,2405,1,4,Alameda
326243,48,8,13,7,20,23476,2689,300658,2405,1,4,Alameda
326071,28,5,8,4,11,23430,2689,300658,2405,1,4,Alameda
315711,45,8,12,7,18,19889,2689,300658,2405,1,4,Alameda
327332,45,8,12,7,18,23789,2689,300658,2405,1,4,Alameda
320442,43,8,11,7,17,21641,2689,300658,2405,1,4,Alameda
313739,42,7,11,6,18,18983,2689,300658,2405,1,4,Alameda
315712,44,8,12,6,18,19890,2689,300658,2405,1,4,Alameda
315367,90,16,24,14,36,19738,2689,300658,2405,1,4,Alameda
317087,39,7,10,7,15,20405,3001,300981,2405,1,4,Alameda
317086,35,6,9,6,14,20404,3001,300981,2405,1,4,Alameda
326244,33,5,9,5,14,23477,2689,300658,2405,1,4,Alameda
314705,48,8,13,7,20,19426,2689,300658,2405,1,4,Alameda
326242,146,21,39,29,57,23475,2266,300216,2405,1,4,Alameda
312865,29,4,8,6,11,18608,2266,300216,2405,1,4,Alameda
316768,47,12,11,8,16,20297,2998,300978,2405,1,4,Alameda
317462,49,12,12,9,16,20562,2998,300978,2405,1,4,Alameda
317464,44,11,11,8,14,20563,2998,300978,2405,1,4,Alameda
320453,39,10,10,8,11,21646,2998,300978,2405,1,4,Alameda
312536,31,8,7,6,10,18458,2998,300978,2405,1,4,Alameda
311220,85,14,25,16,30,17800,2989,300968,2405,1,4,Alameda
317094,45,7,14,9,15,20410,2989,300968,2405,1,4,Alameda
326069,27,5,8,5,9,23429,2989,300968,2405,1,4,Alameda
319844,28,4,8,5,11,21440,2989,300968,2405,1,4,Alameda
316069,37,6,10,7,14,20033,2989,300968,2405,1,4,Alameda
312075,33,9,7,6,11,18235,2886,300859,2406,1,4,Alameda
317802,31,8,7,6,10,20688,2998,300978,2405,1,4,Alameda
322959,18,3,5,4,6,22481,2989,300968,2405,1,4,Alameda
333185,43,8,13,7,15,25551,2249,300199,2405,1,4,Alameda
317096,77,15,15,15,32,20412,2987,300966,2405,1,4,Alameda
317095,98,16,29,18,35,20411,2989,300968,2405,1,4,Alameda
325425,48,12,11,9,16,23231,2987,300966,2405,1,4,Alameda
312538,111,28,32,21,30,18459,2987,300966,2405,1,4,Alameda
314095,65,12,17,13,23,19148,3001,300981,2405,1,4,Alameda
330129,38,7,10,7,14,24625,3001,300981,2405,1,4,Alameda
322194,35,6,9,6,14,22234,3001,300981,2405,1,4,Alameda
330128,27,5,7,5,10,24624,3001,300981,2405,1,4,Alameda
317092,47,8,13,8,18,20408,3001,300981,2405,1,4,Alameda
322197,30,8,8,5,9,22235,2134,300081,2405,1,4,Alameda
327341,227,39,61,42,85,23793,3001,300981,2405,1,4,Alameda
311222,43,11,13,7,12,17801,2134,300081,2405,1,4,Alameda
330131,32,8,10,5,9,24626,2134,300081,2405,1,4,Alameda
317093,31,7,10,5,9,20409,2134,300081,2405,1,4,Alameda
315709,24,4,7,5,8,19887,2196,300145,2405,1,4,Alameda
329520,86,13,23,16,34,24411,2266,300216,2405,1,4,Alameda
318228,5,2,1,1,1,20836,2248,300198,2405,1,4,Alameda
327115,21,3,6,4,8,23718,2248,300198,2405,1,4,Alameda
315025,1,1,0,0,0,19571,2248,300198,2405,1,4,Alameda
320546,10,2,3,2,3,21681,2248,300198,2405,1,4,Alameda
321112,2,0,1,0,1,21869,2202,300151,2405,1,4,Alameda
312215,63,27,19,8,9,18292,2202,300151,2405,1,4,Alameda
326906,179,28,50,30,71,23670,2248,300198,2405,1,4,Alameda
324241,181,29,50,30,72,22868,2248,300198,2405,1,4,Alameda
314383,53,8,15,8,22,19275,2248,300198,2405,1,4,Alameda
317090,138,22,39,23,54,20407,2248,300198,2405,1,4,Alameda
332354,26,4,8,4,10,25300,2248,300198,2405,1,4,Alameda
313737,6,2,2,0,2,18981,2328,300280,2405,1,4,Alameda
313920,1,1,0,0,0,19065,2202,300151,2405,1,4,Alameda
310790,2,0,1,0,1,17571,2202,300151,2405,1,4,Alameda
326723,41,18,11,5,7,23610,2202,300151,2405,1,4,Alameda
313502,35,14,10,4,7,18893,2265,300215,2405,1,4,Alameda
325772,129,50,38,16,25,23336,2265,300215,2405,1,4,Alameda
310557,264,116,77,34,37,17441,2202,300151,2405,1,4,Alameda
320431,5,5,0,0,0,21637,2328,300280,2405,1,4,Alameda
320430,82,29,22,12,19,21636,2328,300280,2405,1,4,Alameda
317316,99,40,29,12,18,20502,2265,300215,2405,1,4,Alameda
322957,201,78,60,26,37,22480,2265,300215,2405,1,4,Alameda
312543,353,68,107,61,117,18460,2249,300199,2405,1,4,Alameda
317803,66,16,19,13,18,20689,2987,300966,2405,1,4,Alameda
310001,417,105,98,76,138,17126,2987,300966,2405,1,4,Alameda
310128,95,24,27,18,26,17204,2987,300966,2405,1,4,Alameda
318604,23,3,6,5,9,20976,2494,300450,2406,1,4,Alameda
317806,115,28,32,22,33,20690,2987,300966,2405,1,4,Alameda
317318,18,6,4,4,4,20503,2987,300966,2405,1,4,Alameda
320473,537,249,170,64,54,21653,2369,300323,2405,1,4,Alameda
