MAZ,households,HHSize1,HHSize2,HHSize3,HHSize4p,maz_seq1,taz_seq1,TAZ,PUMA,COUNTYFP,mtc_county_id,county_name
11489,220,116,78,18,8,910,362,369,2202,75,1,San Francisco
16454,154,94,46,9,5,3637,382,389,2202,75,1,San Francisco
17317,129,73,43,8,5,4116,360,367,2202,75,1,San Francisco
16485,304,175,109,14,6,3657,336,342,2202,75,1,San Francisco
10490,211,121,76,10,4,307,336,342,2202,75,1,San Francisco
10989,126,73,45,6,2,607,336,342,2202,75,1,San Francisco
15959,208,128,62,11,7,3361,382,389,2202,75,1,San Francisco
11492,176,108,52,10,6,913,382,389,2202,75,1,San Francisco
15481,161,99,48,9,5,3101,382,389,2202,75,1,San Francisco
15961,153,88,55,7,3,3362,336,342,2202,75,1,San Francisco
10990,123,71,44,6,2,608,336,342,2202,75,1,San Francisco
13066,151,93,47,7,4,1811,337,343,2202,75,1,San Francisco
10600,0,0,0,0,0,371,337,343,2202,75,1,San Francisco
14475,80,49,25,4,2,2559,337,343,2202,75,1,San Francisco
15957,57,35,17,3,2,3359,337,343,2202,75,1,San Francisco
11697,88,55,27,4,2,1030,337,343,2202,75,1,San Francisco
17274,137,79,49,6,3,4090,336,342,2202,75,1,San Francisco
15475,186,115,57,9,5,3096,337,343,2202,75,1,San Francisco
15956,0,0,0,0,0,3358,337,343,2202,75,1,San Francisco
17319,0,0,0,0,0,4117,339,345,2202,75,1,San Francisco
15478,41,20,16,3,2,3099,339,345,2202,75,1,San Francisco
814204,0,0,0,0,0,39702,4618,800137,1201,41,9,Marin
812366,0,0,0,0,0,39141,4618,800137,1201,41,9,Marin
812368,0,0,0,0,0,39142,4618,800137,1201,41,9,Marin
813340,344,153,143,34,14,39432,4616,800135,1202,41,9,Marin
812150,260,115,108,26,11,39057,4616,800135,1202,41,9,Marin
813214,0,0,0,0,0,39390,4618,800137,1201,41,9,Marin
813109,0,0,0,0,0,39355,4657,800179,1202,41,9,Marin
813501,193,85,80,20,8,39479,4533,800049,1202,41,9,Marin
811202,100,44,42,10,4,38760,4533,800049,1202,41,9,Marin
812345,45,20,18,5,2,39132,4533,800049,1202,41,9,Marin
813371,256,117,106,22,11,39443,4528,800044,1202,41,9,Marin
810955,88,40,36,8,4,38683,4533,800049,1202,41,9,Marin
810959,33,15,14,3,1,38685,4533,800049,1202,41,9,Marin
810623,139,62,58,14,5,38575,4533,800049,1202,41,9,Marin
812346,85,38,35,8,4,39133,4616,800135,1202,41,9,Marin
810604,75,34,31,6,4,38568,4528,800044,1202,41,9,Marin
810037,40,18,16,4,2,38373,4528,800044,1202,41,9,Marin
810413,104,47,43,10,4,38517,4533,800049,1202,41,9,Marin
813370,29,14,11,3,1,39442,4529,800045,1202,41,9,Marin
810958,62,31,24,5,2,38684,4529,800045,1202,41,9,Marin
810621,53,26,21,4,2,38574,4529,800045,1202,41,9,Marin
814036,33,16,14,2,1,39646,4528,800044,1202,41,9,Marin
811615,60,27,25,5,3,38892,4528,800044,1202,41,9,Marin
811203,290,130,121,25,14,38761,4528,800044,1202,41,9,Marin
812449,0,0,0,0,0,39170,4688,800210,1202,41,9,Marin
810122,281,65,135,34,47,38409,4499,800013,1202,41,9,Marin
810416,247,58,117,30,42,38518,4499,800013,1202,41,9,Marin
810963,382,122,165,34,61,38687,4500,800014,1202,41,9,Marin
814080,0,0,0,0,0,39656,4499,800013,1202,41,9,Marin
814123,27,7,13,3,4,39669,4499,800013,1202,41,9,Marin
812298,34,14,14,3,3,39111,4491,800005,1202,41,9,Marin
813913,1,1,0,0,0,39613,4491,800005,1202,41,9,Marin
811594,16,7,7,1,1,38888,4491,800005,1202,41,9,Marin
811618,17,6,7,2,2,38893,4491,800005,1202,41,9,Marin
813911,92,38,38,8,8,39612,4491,800005,1202,41,9,Marin
812296,161,68,67,13,13,39110,4652,800174,1202,41,9,Marin
810964,92,38,40,7,7,38688,4652,800174,1202,41,9,Marin
810961,45,18,19,4,4,38686,4652,800174,1202,41,9,Marin
810417,103,42,43,9,9,38519,4652,800174,1202,41,9,Marin
812348,94,21,40,15,18,39134,4607,800126,1202,41,9,Marin
810039,27,11,12,2,2,38374,4652,800174,1202,41,9,Marin
812540,15,4,6,2,3,39200,4492,800006,1202,41,9,Marin
813692,614,138,244,109,123,39536,4511,800025,1202,41,9,Marin
811211,82,17,35,13,17,38765,4511,800025,1202,41,9,Marin
812681,150,35,56,28,31,39244,4513,800028,1202,41,9,Marin
813908,225,56,95,38,36,39611,4514,800029,1202,41,9,Marin
812147,182,43,68,34,37,39055,4513,800028,1202,41,9,Marin
812532,54,13,21,12,8,39198,4510,800024,1202,41,9,Marin
813307,105,24,41,19,21,39420,4511,800025,1202,41,9,Marin
812445,139,34,53,29,23,39167,4510,800024,1202,41,9,Marin
814021,35,8,13,8,6,39643,4510,800024,1202,41,9,Marin
810597,29,7,10,7,5,38565,4510,800024,1202,41,9,Marin
812154,61,14,24,11,12,39059,4511,800025,1202,41,9,Marin
814023,8,3,3,1,1,39644,4503,800017,1202,41,9,Marin
813555,21,5,9,3,4,39492,4505,800019,1202,41,9,Marin
810399,96,24,37,17,18,38514,4505,800019,1202,41,9,Marin
810405,28,7,11,5,5,38515,4505,800019,1202,41,9,Marin
813304,57,15,21,10,11,39419,4505,800019,1202,41,9,Marin
810124,38,15,14,5,4,38411,4687,800209,1202,41,9,Marin
810968,38,10,16,6,6,38689,4507,800021,1202,41,9,Marin
813302,48,12,19,8,9,39418,4505,800019,1202,41,9,Marin
810690,4,2,1,1,0,38593,4687,800209,1202,41,9,Marin
813237,121,54,44,12,11,39399,4508,800022,1202,41,9,Marin
810177,71,32,26,7,6,38432,4508,800022,1202,41,9,Marin
814506,48,13,17,8,10,39785,4494,800008,1202,41,9,Marin
813508,5,1,2,1,1,39481,4506,800020,1202,41,9,Marin
810594,25,10,9,3,3,38563,4508,800022,1202,41,9,Marin
813695,18,8,7,2,1,39537,4508,800022,1202,41,9,Marin
810123,91,35,33,12,11,38410,4506,800020,1202,41,9,Marin
812351,52,19,20,7,6,39135,4506,800020,1202,41,9,Marin
813554,34,16,12,3,3,39491,4508,800022,1202,41,9,Marin
810689,66,19,22,11,14,38592,4494,800008,1202,41,9,Marin
813138,43,12,15,7,9,39364,4494,800008,1202,41,9,Marin
813556,55,15,20,9,11,39493,4494,800008,1202,41,9,Marin
813239,67,24,25,9,9,39400,4687,800209,1202,41,9,Marin
813755,53,20,20,7,6,39563,4687,800209,1202,41,9,Marin
810780,81,29,26,11,15,38621,4504,800018,1202,41,9,Marin
811917,183,70,67,24,22,38975,4687,800209,1202,41,9,Marin
812826,36,13,12,5,6,39283,4504,800018,1202,41,9,Marin
811206,53,20,19,8,6,38762,4506,800020,1202,41,9,Marin
810128,35,12,12,4,7,38412,4504,800018,1202,41,9,Marin
814017,62,17,20,11,14,39641,4501,800015,1202,41,9,Marin
812353,20,7,7,3,3,39136,4504,800018,1202,41,9,Marin
810327,30,10,10,5,5,38487,4503,800017,1202,41,9,Marin
810130,53,19,17,7,10,38414,4504,800018,1202,41,9,Marin
812155,11,3,4,2,2,39060,4503,800017,1202,41,9,Marin
812077,14,5,5,2,2,39031,4504,800018,1202,41,9,Marin
812355,31,11,10,4,6,39138,4504,800018,1202,41,9,Marin
812354,39,14,13,5,7,39137,4504,800018,1202,41,9,Marin
810132,53,19,17,7,10,38415,4504,800018,1202,41,9,Marin
810596,19,5,7,3,4,38564,4501,800015,1202,41,9,Marin
814215,54,10,21,9,14,39704,4502,800016,1202,41,9,Marin
814016,24,7,8,4,5,39640,4501,800015,1202,41,9,Marin
813753,7,3,2,1,1,39562,4506,800020,1202,41,9,Marin
811915,35,9,13,6,7,38974,4501,800015,1202,41,9,Marin
813698,132,36,45,23,28,39538,4501,800015,1202,41,9,Marin
811208,35,10,11,6,8,38763,4501,800015,1202,41,9,Marin
810129,66,14,23,12,17,38413,4502,800016,1202,41,9,Marin
812838,25,6,11,4,4,39286,4514,800029,1202,41,9,Marin
813106,223,56,94,37,36,39352,4514,800029,1202,41,9,Marin
812763,30,7,13,5,5,39266,4514,800029,1202,41,9,Marin
813763,44,11,18,8,7,39567,4514,800029,1202,41,9,Marin
812442,18,4,7,4,3,39166,4510,800024,1202,41,9,Marin
811131,85,20,33,18,14,38739,4510,800024,1202,41,9,Marin
812080,48,11,19,10,8,39033,4510,800024,1202,41,9,Marin
813241,61,15,23,13,10,39401,4510,800024,1202,41,9,Marin
812876,26,6,11,5,4,39298,4510,800024,1202,41,9,Marin
812156,0,0,0,0,0,39061,4503,800017,1202,41,9,Marin
813142,13,3,6,2,2,39365,4510,800024,1202,41,9,Marin
811142,1,1,0,0,0,38744,4503,800017,1202,41,9,Marin
812909,93,22,37,19,15,39308,4510,800024,1202,41,9,Marin
811499,0,0,0,0,0,38859,4495,800009,1202,41,9,Marin
813242,60,15,23,13,9,39402,4510,800024,1202,41,9,Marin
812908,38,12,14,6,6,39307,4503,800017,1202,41,9,Marin
814024,30,9,11,5,5,39645,4503,800017,1202,41,9,Marin
813762,381,215,109,33,24,39566,4495,800009,1202,41,9,Marin
810700,37,9,16,6,6,38597,4514,800029,1202,41,9,Marin
813150,33,9,14,5,5,39370,4514,800029,1202,41,9,Marin
813108,221,55,93,37,36,39354,4514,800029,1202,41,9,Marin
810779,125,31,48,26,20,38620,4510,800024,1202,41,9,Marin
812447,2,1,1,0,0,39169,4510,800024,1202,41,9,Marin
813901,0,0,0,0,0,39608,4495,800009,1202,41,9,Marin
813906,269,152,77,23,17,39610,4495,800009,1202,41,9,Marin
812519,110,36,38,18,18,39194,4503,800017,1202,41,9,Marin
810325,56,18,19,10,9,38486,4503,800017,1202,41,9,Marin
812081,29,11,10,4,4,39034,4503,800017,1202,41,9,Marin
812439,29,9,10,5,5,39163,4503,800017,1202,41,9,Marin
812078,22,8,7,3,4,39032,4504,800018,1202,41,9,Marin
812153,43,16,14,5,8,39058,4504,800018,1202,41,9,Marin
814019,53,10,21,9,13,39642,4502,800016,1202,41,9,Marin
810324,22,8,7,3,4,38485,4504,800018,1202,41,9,Marin
812073,46,15,15,8,8,39029,4503,800017,1202,41,9,Marin
813761,26,8,9,5,4,39565,4503,800017,1202,41,9,Marin
812441,75,25,25,13,12,39165,4503,800017,1202,41,9,Marin
814015,56,18,19,10,9,39639,4503,800017,1202,41,9,Marin
812440,0,0,0,0,0,39164,4495,800009,1202,41,9,Marin
813898,140,28,54,23,35,39606,4502,800016,1202,41,9,Marin
810329,67,18,21,11,17,38488,4497,800011,1202,41,9,Marin
812524,67,37,20,6,4,39196,4495,800009,1202,41,9,Marin
813503,158,89,45,14,10,39480,4495,800009,1202,41,9,Marin
813759,178,100,51,16,11,39564,4495,800009,1202,41,9,Marin
812523,29,8,9,4,8,39195,4497,800011,1202,41,9,Marin
811209,96,25,30,16,25,38764,4497,800011,1202,41,9,Marin
810946,35,10,12,5,8,38680,4497,800011,1202,41,9,Marin
812583,50,13,17,8,12,39215,4497,800011,1202,41,9,Marin
812878,56,16,17,9,14,39299,4497,800011,1202,41,9,Marin
814087,48,13,14,8,13,39657,4497,800011,1202,41,9,Marin
813143,107,29,34,17,27,39366,4497,800011,1202,41,9,Marin
813381,24,6,9,4,5,39444,4494,800008,1202,41,9,Marin
814212,114,31,40,19,24,39703,4494,800008,1202,41,9,Marin
810231,259,62,104,47,46,38451,4583,800100,1202,41,9,Marin
810613,142,29,53,24,36,38570,4502,800016,1202,41,9,Marin
811502,0,0,0,0,0,38861,4502,800016,1202,41,9,Marin
813290,0,0,0,0,0,39415,4583,800100,1202,41,9,Marin
813058,44,13,18,7,6,39339,4599,800118,1202,41,9,Marin
814287,87,20,37,15,15,39720,4583,800100,1202,41,9,Marin
810521,0,0,0,0,0,38545,4612,800131,1202,41,9,Marin
811056,137,60,45,16,16,38711,4621,800141,1202,41,9,Marin
811965,3,2,1,0,0,38987,4620,800140,1202,41,9,Marin
813328,0,0,0,0,0,39427,4621,800141,1202,41,9,Marin
811967,329,151,115,33,30,38988,4620,800140,1202,41,9,Marin
813336,27,12,9,3,3,39431,4621,800141,1202,41,9,Marin
813053,57,24,19,7,7,39338,4621,800141,1202,41,9,Marin
811465,46,19,15,6,6,38847,4621,800141,1202,41,9,Marin
811661,69,31,22,8,8,38905,4621,800141,1202,41,9,Marin
811467,21,8,7,3,3,38849,4621,800141,1202,41,9,Marin
811658,287,124,93,35,35,38904,4621,800141,1202,41,9,Marin
811821,78,35,28,8,7,38950,4620,800140,1202,41,9,Marin
811970,57,25,18,7,7,38991,4621,800141,1202,41,9,Marin
813476,37,14,14,5,4,39473,4683,800205,1202,41,9,Marin
812944,115,48,41,15,11,39314,4683,800205,1202,41,9,Marin
811607,56,11,21,10,14,38889,4502,800016,1202,41,9,Marin
810859,62,11,26,11,14,38648,4502,800016,1202,41,9,Marin
810220,117,33,47,19,18,38447,4599,800118,1202,41,9,Marin
810219,61,17,25,10,9,38446,4599,800118,1202,41,9,Marin
813438,28,8,10,5,5,39456,4599,800118,1202,41,9,Marin
810583,104,29,42,17,16,38559,4599,800118,1202,41,9,Marin
811259,154,44,60,25,25,38784,4585,800103,1202,41,9,Marin
812609,15,5,6,2,2,39224,4596,800115,1202,41,9,Marin
814420,29,10,10,5,4,39759,4596,800115,1202,41,9,Marin
812025,34,12,13,5,4,39010,4596,800115,1202,41,9,Marin
810224,59,22,21,9,7,38450,4596,800115,1202,41,9,Marin
810080,180,51,69,30,30,38396,4585,800103,1202,41,9,Marin
813499,33,9,10,5,9,39477,4497,800011,1202,41,9,Marin
810909,37,13,14,5,5,38669,4684,800206,1202,41,9,Marin
811476,53,20,19,8,6,38852,4684,800206,1202,41,9,Marin
813441,85,31,31,13,10,39458,4596,800115,1202,41,9,Marin
813540,40,16,15,5,4,39490,4596,800115,1202,41,9,Marin
812630,97,36,35,15,11,39230,4596,800115,1202,41,9,Marin
810081,38,14,14,6,4,38397,4684,800206,1202,41,9,Marin
813538,0,0,0,0,0,39489,4597,800116,1202,41,9,Marin
813443,63,13,25,12,13,39459,4598,800117,1202,41,9,Marin
813440,25,6,9,5,5,39457,4598,800117,1202,41,9,Marin
811666,69,16,29,12,12,38907,4583,800100,1202,41,9,Marin
810085,13,3,5,2,3,38399,4686,800208,1202,41,9,Marin
812020,13,3,5,3,2,39008,4583,800100,1202,41,9,Marin
810218,11,5,4,1,1,38445,4621,800141,1202,41,9,Marin
810216,3,2,1,0,0,38443,4621,800141,1202,41,9,Marin
814419,82,35,27,10,10,39758,4621,800141,1202,41,9,Marin
810759,8,3,3,1,1,38618,4621,800141,1202,41,9,Marin
811466,62,26,20,8,8,38848,4621,800141,1202,41,9,Marin
813329,0,0,0,0,0,39428,4621,800141,1202,41,9,Marin
810222,24,6,8,4,6,38449,4686,800208,1202,41,9,Marin
811890,141,31,53,21,36,38967,4686,800208,1202,41,9,Marin
810221,48,10,19,7,12,38448,4584,800101,1202,41,9,Marin
811891,25,6,9,4,6,38968,4584,800101,1202,41,9,Marin
813275,3,1,1,0,1,39409,4584,800101,1202,41,9,Marin
812021,25,6,9,4,6,39009,4584,800101,1202,41,9,Marin
813785,590,334,192,44,20,39572,4604,800123,1202,41,9,Marin
813783,222,93,78,30,21,39571,4683,800205,1202,41,9,Marin
811927,381,216,124,28,13,38980,4602,800121,1202,41,9,Marin
812618,96,22,36,14,24,39228,4584,800101,1202,41,9,Marin
813062,0,0,0,0,0,39340,4584,800101,1202,41,9,Marin
811474,36,8,13,7,8,38851,4598,800117,1202,41,9,Marin
813529,77,17,29,15,16,39487,4598,800117,1202,41,9,Marin
812019,214,47,82,42,43,39007,4598,800117,1202,41,9,Marin
811472,42,9,17,8,8,38850,4598,800117,1202,41,9,Marin
811733,0,0,0,0,0,38928,4685,800207,1202,41,9,Marin
811830,198,113,64,15,6,38952,4603,800122,1202,41,9,Marin
812614,58,23,21,8,6,39226,4580,800097,1202,41,9,Marin
811560,181,75,63,25,18,38877,4580,800097,1202,41,9,Marin
814185,0,0,0,0,0,39698,4510,800024,1202,41,9,Marin
811140,0,0,0,0,0,38743,4617,800136,1202,41,9,Marin
814092,139,56,49,17,17,39658,4493,800007,1202,41,9,Marin
811611,406,156,143,55,52,38890,4608,800127,1202,41,9,Marin
810784,0,0,0,0,0,38622,4493,800007,1202,41,9,Marin
810140,62,26,22,6,8,38418,4493,800007,1202,41,9,Marin
814012,0,0,0,0,0,39637,4493,800007,1202,41,9,Marin
814368,106,45,36,12,13,39748,4493,800007,1202,41,9,Marin
814500,527,218,184,58,67,39784,4493,800007,1202,41,9,Marin
812559,64,25,23,8,8,39209,4608,800127,1202,41,9,Marin
812833,83,34,30,9,10,39285,4493,800007,1202,41,9,Marin
811619,0,0,0,0,0,38894,4493,800007,1202,41,9,Marin
812561,306,146,82,37,41,39210,4496,800010,1202,41,9,Marin
810862,110,30,35,17,28,38649,4497,800011,1202,41,9,Marin
812914,17,5,6,3,3,39309,4608,800127,1202,41,9,Marin
810615,34,15,11,4,4,38571,4608,800127,1202,41,9,Marin
812829,79,21,27,12,19,39284,4490,800004,1202,41,9,Marin
810134,46,12,15,7,12,38416,4497,800011,1202,41,9,Marin
812907,88,24,27,14,23,39306,4497,800011,1202,41,9,Marin
812302,42,12,13,6,11,39112,4497,800011,1202,41,9,Marin
813767,63,17,22,9,15,39568,4490,800004,1202,41,9,Marin
813309,35,10,12,5,8,39421,4490,800004,1202,41,9,Marin
812613,129,24,39,31,35,39225,4611,800130,1202,41,9,Marin
810842,219,84,78,30,27,38640,4608,800127,1202,41,9,Marin
811218,420,163,148,56,53,38768,4608,800127,1202,41,9,Marin
810600,46,13,16,7,10,38566,4490,800004,1202,41,9,Marin
810611,169,45,58,26,40,38569,4490,800004,1202,41,9,Marin
812608,21,4,6,5,6,39223,4611,800130,1202,41,9,Marin
810845,0,0,0,0,0,38641,4488,800002,1202,41,9,Marin
811135,7,2,2,1,2,38741,4605,800124,1202,41,9,Marin
811501,131,35,45,20,31,38860,4490,800004,1202,41,9,Marin
813244,124,34,40,20,30,39403,4605,800124,1202,41,9,Marin
811217,178,49,59,28,42,38767,4605,800124,1202,41,9,Marin
812759,93,26,30,15,22,39263,4605,800124,1202,41,9,Marin
814367,236,64,80,37,55,39747,4605,800124,1202,41,9,Marin
812581,187,51,64,29,43,39214,4490,800004,1202,41,9,Marin
812684,132,35,45,21,31,39245,4605,800124,1202,41,9,Marin
811133,0,0,0,0,0,38740,4488,800002,1202,41,9,Marin
812760,64,17,22,10,15,39264,4605,800124,1202,41,9,Marin
812539,205,56,69,32,48,39199,4605,800124,1202,41,9,Marin
812606,346,108,141,49,48,39222,4597,800116,1202,41,9,Marin
813435,186,58,76,26,26,39454,4597,800116,1202,41,9,Marin
814277,36,11,15,5,5,39717,4597,800116,1202,41,9,Marin
814295,0,0,0,0,0,39723,4598,800117,1202,41,9,Marin
813738,73,22,26,11,14,39557,4581,800098,1202,41,9,Marin
813750,14,3,4,3,4,39560,4611,800130,1202,41,9,Marin
810926,103,20,31,25,27,38674,4611,800130,1202,41,9,Marin
811737,37,8,10,9,10,38929,4611,800130,1202,41,9,Marin
810922,11,2,3,3,3,38672,4611,800130,1202,41,9,Marin
813660,37,7,11,9,10,39528,4611,800130,1202,41,9,Marin
813039,302,58,89,73,82,39335,4611,800130,1202,41,9,Marin
811731,40,8,13,9,10,38927,4611,800130,1202,41,9,Marin
813751,5,2,1,1,1,39561,4611,800130,1202,41,9,Marin
810084,15,3,4,4,4,38398,4598,800117,1202,41,9,Marin
813431,42,9,17,8,8,39453,4598,800117,1202,41,9,Marin
812169,0,0,0,0,0,39065,4685,800207,1202,41,9,Marin
812476,0,0,0,0,0,39178,4581,800098,1202,41,9,Marin
810924,0,0,0,0,0,38673,4685,800207,1202,41,9,Marin
810217,0,0,0,0,0,38444,4685,800207,1202,41,9,Marin
812955,0,0,0,0,0,39317,4603,800122,1202,41,9,Marin
813280,67,38,22,5,2,39412,4603,800122,1202,41,9,Marin
811478,46,20,17,5,4,38853,4581,800098,1202,41,9,Marin
813495,112,50,40,11,11,39476,4581,800098,1202,41,9,Marin
811902,24,11,9,2,2,38972,4581,800098,1202,41,9,Marin
812260,181,79,66,19,17,39094,4581,800098,1202,41,9,Marin
813448,5,3,2,0,0,39460,4682,800204,1202,41,9,Marin
813437,52,10,15,13,14,39455,4611,800130,1202,41,9,Marin
812134,120,17,44,28,31,39051,4610,800129,1202,41,9,Marin
810237,350,57,134,70,89,38453,4600,800119,1202,41,9,Marin
811592,0,0,0,0,0,38887,4489,800003,1202,41,9,Marin
811263,112,16,41,26,29,38785,4610,800129,1202,41,9,Marin
811812,57,10,21,12,14,38949,4600,800119,1202,41,9,Marin
813480,6117,1330,1662,997,2128,39474,4681,800203,1202,41,9,Marin
813102,63,30,22,6,5,39351,4620,800140,1202,41,9,Marin
814182,0,0,0,0,0,39697,4543,800059,1202,41,9,Marin
813044,25,12,9,2,2,39336,4620,800140,1202,41,9,Marin
812639,33,16,11,4,2,39232,4620,800140,1202,41,9,Marin
811482,102,46,36,11,9,38855,4620,800140,1202,41,9,Marin
813099,1,1,0,0,0,39350,4614,800133,1202,41,9,Marin
811899,120,32,47,20,21,38971,4614,800133,1202,41,9,Marin
812968,47,19,14,7,7,39323,4615,800134,1202,41,9,Marin
810761,41,13,16,6,6,38619,4615,800134,1202,41,9,Marin
813324,40,13,13,7,7,39425,4615,800134,1202,41,9,Marin
813278,188,60,66,30,32,39411,4615,800134,1202,41,9,Marin
811697,29,4,9,6,10,38917,4613,800132,1202,41,9,Marin
812963,15,8,5,1,1,39320,4620,800140,1202,41,9,Marin
811335,139,37,53,24,25,38813,4614,800133,1202,41,9,Marin
812961,62,16,25,10,11,39319,4614,800133,1202,41,9,Marin
813325,47,12,18,8,9,39426,4614,800133,1202,41,9,Marin
813274,3,2,1,0,0,39408,4604,800123,1202,41,9,Marin
810376,115,36,42,18,19,38502,4615,800134,1202,41,9,Marin
811705,21,6,7,4,4,38921,4615,800134,1202,41,9,Marin
811704,110,14,37,23,36,38920,4613,800132,1202,41,9,Marin
811427,90,12,29,20,29,38838,4613,800132,1202,41,9,Marin
814293,55,7,19,9,20,39722,4623,800143,1202,41,9,Marin
811755,49,6,18,8,17,38934,4623,800143,1202,41,9,Marin
811757,25,3,9,4,9,38935,4623,800143,1202,41,9,Marin
810371,19,5,8,3,3,38499,4626,800146,1202,41,9,Marin
811065,19,5,8,3,3,38715,4626,800146,1202,41,9,Marin
813821,25,10,9,3,3,39581,4523,800039,1202,41,9,Marin
813999,37,10,14,7,6,39633,4649,800171,1202,41,9,Marin
810305,108,40,42,14,12,38478,4523,800039,1202,41,9,Marin
811635,309,83,124,52,50,38898,4649,800171,1202,41,9,Marin
812278,32,13,12,4,3,39101,4523,800039,1202,41,9,Marin
812643,194,52,79,32,31,39233,4678,800200,1202,41,9,Marin
812551,192,52,77,32,31,39205,4678,800200,1202,41,9,Marin
810803,52,22,16,6,8,38627,4651,800173,1202,41,9,Marin
814149,34,15,11,4,4,39683,4651,800173,1202,41,9,Marin
814004,24,10,8,3,3,39635,4651,800173,1202,41,9,Marin
813894,40,16,13,5,6,39604,4651,800173,1202,41,9,Marin
814148,68,19,27,11,11,39682,4649,800171,1202,41,9,Marin
812508,7,2,3,1,1,39191,4523,800039,1202,41,9,Marin
810799,378,142,145,50,41,38626,4523,800039,1202,41,9,Marin
812110,35,14,13,5,3,39041,4523,800039,1202,41,9,Marin
810307,10,5,2,1,2,38479,4643,800165,1202,41,9,Marin
810931,40,17,13,5,5,38675,4651,800173,1202,41,9,Marin
812229,63,32,16,7,8,39082,4643,800165,1202,41,9,Marin
814003,42,13,15,6,8,39634,4524,800040,1202,41,9,Marin
812282,25,7,9,4,5,39103,4524,800040,1202,41,9,Marin
812228,53,27,14,6,6,39081,4643,800165,1202,41,9,Marin
812399,26,13,7,3,3,39149,4643,800165,1202,41,9,Marin
811581,54,16,20,8,10,38883,4524,800040,1202,41,9,Marin
813288,135,77,44,10,4,39414,4604,800123,1202,41,9,Marin
810242,56,32,18,4,2,38455,4604,800123,1202,41,9,Marin
811975,148,84,48,11,5,38994,4602,800121,1202,41,9,Marin
813272,61,11,25,9,16,39407,4527,800043,1202,41,9,Marin
811565,65,11,27,10,17,38879,4527,800043,1202,41,9,Marin
812044,65,35,22,5,3,39017,4602,800121,1202,41,9,Marin
811706,129,74,42,9,4,38922,4604,800123,1202,41,9,Marin
811969,98,55,32,7,4,38990,4602,800121,1202,41,9,Marin
814444,105,17,44,16,28,39765,4527,800043,1202,41,9,Marin
811968,207,34,86,32,55,38989,4527,800043,1202,41,9,Marin
812328,137,45,60,17,15,39122,4640,800161,1202,41,9,Marin
810088,145,82,47,11,5,38401,4602,800121,1202,41,9,Marin
811559,31,6,13,4,8,38876,4527,800043,1202,41,9,Marin
812966,53,9,21,9,14,39321,4527,800043,1202,41,9,Marin
812967,32,5,14,5,8,39322,4527,800043,1202,41,9,Marin
813471,0,0,0,0,0,39470,4603,800122,1202,41,9,Marin
811662,113,19,48,19,27,38906,4526,800042,1202,41,9,Marin
811895,31,6,12,6,7,38969,4526,800042,1202,41,9,Marin
811318,26,4,12,4,6,38803,4526,800042,1202,41,9,Marin
812017,52,9,21,9,13,39006,4526,800042,1202,41,9,Marin
814417,220,36,95,35,54,39757,4526,800042,1202,41,9,Marin
811971,127,21,52,20,34,38992,4527,800043,1202,41,9,Marin
811101,241,70,104,34,33,38729,4532,800048,1202,41,9,Marin
812410,66,22,29,8,7,39157,4640,800161,1202,41,9,Marin
812234,139,58,43,18,20,39084,4651,800173,1202,41,9,Marin
810809,282,121,87,35,39,38630,4651,800173,1202,41,9,Marin
812233,63,29,19,7,8,39083,4651,800173,1202,41,9,Marin
810804,158,67,49,20,22,38628,4651,800173,1202,41,9,Marin
814155,82,33,30,12,7,39687,4640,800161,1202,41,9,Marin
812554,34,15,11,4,4,39206,4651,800173,1202,41,9,Marin
814157,26,8,12,3,3,39688,4640,800161,1202,41,9,Marin
811096,187,73,70,29,15,38728,4640,800161,1202,41,9,Marin
812334,64,25,24,10,5,39126,4640,800161,1202,41,9,Marin
812501,56,31,15,6,4,39185,4653,800175,1202,41,9,Marin
814326,33,19,9,3,2,39737,4653,800175,1202,41,9,Marin
811978,86,36,21,12,17,38995,4487,800001,1202,41,9,Marin
811095,6,2,2,1,1,38727,4653,800175,1202,41,9,Marin
814320,16,8,4,2,2,39733,4643,800165,1202,41,9,Marin
810308,42,18,12,6,6,38480,4651,800173,1202,41,9,Marin
812287,75,39,20,8,8,39106,4643,800165,1202,41,9,Marin
814151,6,2,2,1,1,39684,4643,800165,1202,41,9,Marin
811091,31,15,8,4,4,38723,4643,800165,1202,41,9,Marin
812500,37,16,11,5,5,39184,4651,800173,1202,41,9,Marin
812288,30,16,8,3,3,39107,4643,800165,1202,41,9,Marin
812236,8,3,3,1,1,39086,4643,800165,1202,41,9,Marin
812284,30,16,8,3,3,39105,4643,800165,1202,41,9,Marin
810805,0,0,0,0,0,38629,4643,800165,1202,41,9,Marin
814147,28,7,13,4,4,39681,4521,800037,1202,41,9,Marin
814006,8,4,2,1,1,39636,4643,800165,1202,41,9,Marin
812405,10,5,3,1,1,39152,4643,800165,1202,41,9,Marin
814325,9,4,3,1,1,39736,4653,800175,1202,41,9,Marin
811094,66,35,18,7,6,38726,4653,800175,1202,41,9,Marin
812289,66,33,17,8,8,39108,4643,800165,1202,41,9,Marin
814323,30,16,8,3,3,39735,4643,800165,1202,41,9,Marin
814321,32,18,8,3,3,39734,4643,800165,1202,41,9,Marin
812406,0,0,0,0,0,39153,4653,800175,1202,41,9,Marin
810671,50,26,14,5,5,38584,4653,800175,1202,41,9,Marin
812332,30,14,8,4,4,39125,4653,800175,1202,41,9,Marin
