MAZ,num_hh,hh_size_1,hh_size_2,hh_size_3,hh_size_4_plus
110557,86,21,32,12,21
110560,32,7,11,3,11
110561,256,137,90,20,9
110562,38,13,11,3,11
110564,24,6,4,6,8
110567,32,9,6,6,11
110568,24,6,8,4,6
110569,24,5,12,4,3
110570,26,4,7,3,12
110571,28,3,10,6,9
110572,25,5,8,3,9
110574,45,20,15,2,8
110575,24,1,14,1,8
110578,35,4,10,10,11
110580,24,4,7,3,10
110582,22,4,7,1,10
110583,54,11,17,13,13
110585,30,8,13,3,6
110587,24,10,10,2,2
110588,53,13,18,14,8
110591,79,28,24,7,20
110596,32,5,9,6,12
110597,37,7,17,3,10
110598,40,16,14,5,5
110599,61,16,12,9,24
110600,45,4,17,7,17
110601,85,11,31,17,26
110605,26,3,13,4,6
110607,3,0,3,0,0
110608,1,0,1,0,0
110610,12,3,3,2,4
110612,35,4,11,3,17
110615,0,0,0,0,0
110617,78,29,30,11,8
110619,0,0,0,0,0
110620,0,0,0,0,0
110621,0,0,0,0,0
110622,0,0,0,0,0
110623,80,19,25,13,23
110624,14,6,6,1,1
110626,35,5,10,8,12
110627,28,1,6,8,13
110629,43,10,0,12,21
110632,103,35,34,11,23
110633,89,17,23,7,42
110634,45,13,6,3,23
110635,40,2,5,8,25
110637,62,7,19,10,26
110638,42,13,11,5,13
110639,61,10,22,19,10
110640,9,2,3,2,2
110642,100,47,28,10,15
110643,2,0,2,0,0
110645,207,108,59,25,15
110646,0,0,0,0,0
110647,0,0,0,0,0
110648,58,32,19,6,1
110649,0,0,0,0,0
110650,5,0,1,3,1
110651,33,8,10,8,7
110652,71,19,21,16,15
110653,0,0,0,0,0
110654,0,0,0,0,0
110656,0,0,0,0,0
110657,46,14,17,3,12
110658,54,21,12,8,13
110659,68,11,14,6,37
110660,58,16,16,6,20
110661,72,12,23,16,21
110662,67,14,21,11,21
110663,79,7,22,19,31
110665,73,9,31,9,24
110672,40,10,15,4,11
110678,57,11,21,6,19
110680,5,0,0,2,3
110683,137,56,42,16,23
110685,296,86,105,47,58
110689,410,141,133,55,81
110690,37,2,7,6,22
110691,27,3,9,7,8
110692,106,38,48,10,10
110696,1,1,0,0,0
110697,51,1,13,6,31
110698,54,10,11,11,22
110699,32,10,9,6,7
110700,33,8,7,6,12
110701,45,7,11,8,19
110702,288,55,100,53,80
110703,111,10,25,23,53
110706,48,6,17,11,14
110707,0,0,0,0,0
110708,68,6,31,6,25
110709,64,4,11,10,39
110715,69,6,16,18,29
110718,36,5,5,7,19
110719,31,9,10,5,7
110721,24,8,7,6,3
110722,0,0,0,0,0
110723,88,20,37,13,18
110725,0,0,0,0,0
110726,32,4,10,7,11
110727,21,0,3,6,12
110728,53,5,16,10,22
110731,0,0,0,0,0
110733,60,3,5,11,41
110735,9,0,1,3,5
110739,0,0,0,0,0
110741,122,83,32,5,2
110742,8,4,2,1,1
110745,31,6,12,9,4
110747,33,4,7,8,14
110748,70,11,13,5,41
110749,48,9,9,6,24
110750,55,10,13,5,27
110751,95,47,31,12,5
110752,174,73,66,24,11
110753,29,6,9,6,8
110754,25,3,7,6,9
110755,177,157,18,0,2
110764,0,0,0,0,0
110768,3,0,0,1,2
110771,0,0,0,0,0
110773,112,9,27,14,62
110774,168,39,60,28,41
110775,51,3,17,8,23
110776,27,1,19,3,4
110777,20,2,5,6,7
110778,28,5,9,5,9
110779,28,9,8,4,7
110781,46,11,12,9,14
110782,31,10,8,5,8
110784,42,7,15,12,8
110786,29,8,10,4,7
110788,41,4,12,10,15
110792,33,6,8,7,12
110794,122,49,38,17,18
110797,0,0,0,0,0
110799,0,0,0,0,0
110800,73,13,19,16,25
110805,54,10,15,16,13
110812,0,0,0,0,0
110813,51,7,21,11,12
110814,26,5,11,4,6
110816,61,15,16,10,20
110817,0,0,0,0,0
110818,45,17,18,6,4
110820,40,12,10,10,8
110821,48,28,14,4,2
110822,189,99,63,14,13
110823,34,4,9,9,12
110831,403,65,174,78,86
110839,0,0,0,0,0
110840,27,6,8,2,11
110841,6,5,1,0,0
110842,34,5,12,6,11
110843,56,12,11,9,24
110849,19,3,4,4,8
110850,50,5,21,9,15
110852,35,5,6,5,19
110853,129,22,37,26,44
110854,48,11,12,10,15
110855,45,6,18,6,15
110856,36,8,6,8,14
110858,28,6,9,4,9
110859,32,8,5,2,17
110860,39,10,11,6,12
110874,71,12,22,12,25
110876,7,0,3,0,4
110878,27,4,9,3,11
110880,29,8,5,7,9
110881,82,21,27,12,22
110882,51,9,16,10,16
110884,36,1,7,9,19
110886,49,3,15,9,22
110887,47,9,13,10,15
110893,62,8,24,10,20
110894,30,6,5,4,15
110897,141,50,34,23,34
110898,25,5,1,3,16
110899,209,125,60,17,7
110900,22,11,2,2,7
110901,85,15,34,7,29
110902,29,4,13,6,6
110904,3,0,0,0,3
110905,46,2,5,6,33
110906,25,6,2,1,16
110908,75,9,28,14,24
110909,59,4,24,8,23
110912,27,6,6,6,9
110915,76,5,17,24,30
110916,423,215,141,37,30
110919,49,10,20,8,11
110922,171,19,37,33,82
110924,28,4,11,4,9
110928,99,39,34,13,13
110930,22,2,5,4,11
110931,26,9,4,7,6
110932,63,27,19,11,6
110933,96,49,37,6,4
110934,26,4,7,5,10
110937,63,15,16,11,21
110938,27,7,8,7,5
110939,22,3,9,2,8
110940,53,14,13,9,17
110941,25,5,8,5,7
110943,62,8,24,8,22
110944,276,149,92,26,9
110947,66,12,28,7,19
110948,8,1,4,0,3
110949,29,19,8,1,1
110950,51,3,20,16,12
110951,0,0,0,0,0
110952,0,0,0,0,0
110953,127,45,53,12,17
110954,5,2,1,0,2
110955,31,9,11,4,7
110963,0,0,0,0,0
110964,35,13,6,4,12
110965,0,0,0,0,0
110967,120,17,26,22,55
110970,39,11,8,9,11
110972,29,3,11,10,5
110973,3,0,3,0,0
110976,44,6,11,9,18
110977,84,33,27,12,12
110981,54,39,8,2,5
110982,51,6,16,13,16
110983,5,0,0,3,2
110984,0,0,0,0,0
110986,2,0,1,1,0
110989,52,8,20,8,16
110992,72,10,30,12,20
110993,0,0,0,0,0
110995,332,72,128,71,61
110996,24,4,13,1,6
110998,50,12,12,6,20
111000,38,5,14,5,14
111001,33,3,13,5,12
111002,44,6,9,9,20
111003,64,10,22,11,21
111004,60,1,11,9,39
111006,328,85,80,73,90
111008,50,20,16,7,7
111012,0,0,0,0,0
111013,23,2,5,5,11
111029,34,6,10,9,9
111033,63,11,19,11,22
111036,29,6,7,7,9
111037,151,64,45,22,20
111042,19,4,9,1,5
111044,71,13,30,13,15
111045,2,0,2,0,0
111053,21,2,12,3,4
111054,61,22,23,9,7
111055,6,0,5,0,1
111060,45,8,23,7,7
111061,377,97,119,81,80
111062,51,14,14,5,18
111066,35,5,7,5,18
111067,0,0,0,0,0
111069,0,0,0,0,0
111075,0,0,0,0,0
111078,42,10,9,9,14
111079,40,8,11,6,15
111080,22,7,6,2,7
111081,39,9,15,6,9
111085,46,0,0,2,44
111087,7,2,0,3,2
111090,330,59,140,43,88
111091,55,11,22,5,17
111093,67,3,25,15,24
111094,90,22,34,20,14
111095,71,16,15,12,28
111096,1,1,0,0,0
111097,80,41,26,5,8
111098,15,3,8,2,2
111099,25,6,7,4,8
111101,81,39,20,9,13
111103,0,0,0,0,0
111104,0,0,0,0,0
111105,1,0,1,0,0
111106,0,0,0,0,0
111107,31,20,9,1,1
111108,37,18,6,4,9
111109,65,9,14,6,36
111112,59,7,27,13,12
111118,20,2,4,4,10
111125,15,1,2,3,9
111134,34,5,12,11,6
111135,157,18,38,31,70
111137,74,18,30,12,14
111138,48,8,10,7,23
111143,46,9,10,12,15
111144,0,0,0,0,0
111148,89,22,29,23,15
111149,29,7,5,7,10
111150,19,3,6,4,6
111152,0,0,0,0,0
111154,0,0,0,0,0
111156,208,19,43,44,102
111158,132,14,41,23,54
111159,108,22,29,17,40
111162,35,9,11,6,9
111163,36,5,13,7,11
111164,88,14,26,23,25
111167,44,13,8,8,15
111168,22,4,8,5,5
111170,46,11,14,5,16
111172,13,4,1,3,5
111173,3,1,1,1,0
111174,80,9,35,10,26
111175,33,4,13,5,11
111179,87,48,26,6,7
111181,31,5,10,7,9
111182,0,0,0,0,0
111185,88,34,22,11,21
111186,64,7,21,11,25
111187,63,15,20,13,15
111188,46,15,16,10,5
111190,0,0,0,0,0
111193,25,3,11,5,6
111194,18,2,7,6,3
111195,54,11,22,7,14
111196,58,11,21,17,9
111199,37,6,2,6,23
111200,40,5,10,6,19
111202,0,0,0,0,0
111210,46,3,10,4,29
111212,40,3,8,12,17
111216,33,8,8,8,9
111217,45,6,11,15,13
111220,22,6,7,4,5
111221,20,5,7,2,6
111224,19,4,6,3,6
111225,107,19,39,18,31
111226,368,83,161,50,74
111228,121,34,36,13,38
111230,29,4,9,9,7
111231,50,7,3,11,29
111232,78,10,13,16,39
111234,156,33,55,31,37
111236,0,0,0,0,0
111240,102,33,42,13,14
111242,38,5,14,7,12
111243,45,23,11,9,2
111244,70,6,27,12,25
111247,83,8,23,21,31
111248,40,15,13,5,7
111249,29,4,5,9,11
111254,18,1,4,4,9
111255,7,4,3,0,0
111256,12,2,0,3,7
111258,23,1,4,6,12
111263,114,13,30,24,47
111267,18,4,3,3,8
111268,1,0,0,1,0
111270,104,16,47,22,19
111271,165,40,43,36,46
111273,27,7,5,4,11
111274,26,3,8,6,9
111275,63,17,21,8,17
111277,34,4,11,8,11
111278,48,9,22,4,13
111279,48,12,13,8,15
111280,36,6,11,9,10
111281,41,9,11,10,11
111282,63,8,17,15,23
111283,40,10,12,7,11
111284,75,27,24,12,12
111285,84,23,24,8,29
111286,39,4,10,13,12
111288,315,46,119,60,90
111289,37,9,18,3,7
111290,33,3,9,7,14
111294,0,0,0,0,0
111299,601,114,205,112,170
111304,0,0,0,0,0
111308,23,7,8,1,7
111309,59,13,16,10,20
111310,28,4,9,4,11
111314,30,7,7,3,13
111315,0,0,0,0,0
111316,44,3,3,7,31
111319,39,2,4,7,26
111320,29,1,4,4,20
111321,23,5,6,0,12
111324,70,13,10,7,40
111326,29,3,11,5,10
111327,49,8,17,8,16
111328,50,9,17,6,18
111329,38,7,7,7,17
111330,14,3,3,3,5
111331,31,6,8,4,13
111332,48,10,5,8,25
111335,30,2,4,6,18
111337,16,4,4,1,7
111341,64,17,16,7,24
111343,38,6,12,6,14
111344,47,11,20,8,8
111347,13,6,5,2,0
111350,41,2,4,10,25
111351,335,43,70,70,152
111354,93,11,37,21,24
111355,49,6,16,8,19
111356,68,10,10,8,40
111357,0,0,0,0,0
111358,0,0,0,0,0
111361,0,0,0,0,0
111364,30,6,6,2,16
111365,0,0,0,0,0
111367,72,21,17,20,14
111368,40,8,8,10,14
111369,45,4,16,9,16
111372,74,16,25,14,19
111373,79,16,21,17,25
111375,224,42,73,41,68
111380,128,18,42,27,41
111382,0,0,0,0,0
111384,27,7,10,2,8
111386,40,6,15,7,12
111387,24,3,8,1,12
111388,33,2,10,9,12
111392,407,195,83,55,74
111393,41,5,13,13,10
111394,1,1,0,0,0
111395,61,2,2,7,50
111398,44,8,12,4,20
111399,22,2,6,2,12
111400,0,0,0,0,0
111402,5,0,3,0,2
111407,0,0,0,0,0
111412,3,1,0,2,0
111414,133,32,43,25,33
111415,39,9,11,8,11
111417,44,9,17,6,12
111419,33,8,9,7,9
111420,46,10,15,8,13
111421,63,14,13,10,26
111422,34,7,12,3,12
111424,29,5,11,7,6
111425,32,6,13,6,7
111426,41,10,12,6,13
111428,207,69,69,34,35
111429,23,2,4,5,12
111430,39,8,6,7,18
111432,0,0,0,0,0
111433,0,0,0,0,0
111436,209,48,61,36,64
111437,37,11,11,3,12
111438,19,3,3,4,9
111441,55,12,12,11,20
111442,26,8,9,3,6
111445,75,5,10,12,48
111446,32,1,6,3,22
111447,42,6,7,7,22
111449,44,3,6,6,29
111454,96,65,22,6,3
111456,43,5,18,6,14
111458,19,3,7,3,6
111462,9,5,3,1,0
111463,19,4,5,4,6
111466,0,0,0,0,0
111467,133,67,59,7,0
111468,137,59,53,17,8
111469,0,0,0,0,0
111471,25,5,7,1,12
111473,38,9,17,5,7
111475,51,22,18,8,3
111482,15,0,7,2,6
111483,0,0,0,0,0
111486,160,35,51,26,48
111489,25,1,5,2,17
111490,192,34,62,41,55
111492,266,48,76,38,104
111493,54,6,11,11,26
111495,0,0,0,0,0
111496,6,4,1,1,0
111498,40,18,12,5,5
111499,22,2,8,5,7
111501,65,5,22,9,29
111502,69,8,23,12,26
111507,46,1,12,12,21
111508,50,3,19,15,13
111509,84,11,24,12,37
111511,35,12,8,4,11
111514,29,4,12,3,10
111517,24,1,7,4,12
111525,48,7,12,11,18
111527,0,0,0,0,0
111534,37,3,16,4,14
111535,111,14,43,18,36
111540,26,8,6,4,8
111541,78,19,22,13,24
111542,43,11,18,10,4
111547,10,3,5,2,0
111548,21,4,10,3,4
111551,25,1,12,4,8
111552,5,1,1,0,3
111556,0,0,0,0,0
111559,14,6,7,1,0
111564,30,3,5,7,15
111567,43,3,20,7,13
111570,30,4,10,7,9
111571,45,6,13,12,14
111572,20,4,7,2,7
111573,35,2,10,6,17
111574,33,2,13,2,16
111575,27,9,4,5,9
111576,173,39,55,32,47
111581,61,21,24,8,8
111583,50,2,14,12,22
111586,31,5,16,3,7
111590,136,19,41,26,50
111591,67,12,20,13,22
111594,74,29,30,9,6
111595,43,5,7,10,21
111598,48,10,11,10,17
111599,9,5,2,1,1
111602,40,5,14,5,16
111608,73,12,25,12,24
111609,52,9,22,8,13
111610,0,0,0,0,0
111611,0,0,0,0,0
111612,14,1,3,5,5
111614,68,10,19,11,28
111615,56,8,12,8,28
111616,63,9,11,7,36
111617,75,7,16,12,40
111618,53,7,10,8,28
111619,50,3,11,10,26
111620,68,8,15,13,32
111621,56,7,11,8,30
111622,98,13,21,27,37
111624,7,3,1,0,3
111625,8,2,2,1,3
111626,20,4,4,7,5
111627,41,8,12,9,12
111628,37,8,11,8,10
111629,57,13,17,8,19
111630,52,8,16,9,19
111633,1,0,1,0,0
111637,235,74,86,36,39
111639,129,23,45,27,34
111641,0,0,0,0,0
111642,26,4,8,3,11
111647,30,18,7,3,2
111650,0,0,0,0,0
111653,156,31,36,29,60
111657,26,3,4,4,15
111659,0,0,0,0,0
111670,139,23,50,24,42
111671,7,1,2,1,3
111675,53,4,21,12,16
111676,0,0,0,0,0
111679,25,4,6,7,8
111681,35,5,12,5,13
111682,66,4,17,14,31
111685,74,17,18,9,30
111686,0,0,0,0,0
111687,102,31,38,23,10
111688,25,18,3,0,4
111689,32,1,3,5,23
111696,27,4,9,9,5
111697,47,6,16,5,20
111698,36,3,11,7,15
111699,44,2,8,12,22
111700,249,50,79,48,72
111703,0,0,0,0,0
111714,30,5,10,6,9
111716,35,5,14,6,10
111718,50,5,18,6,21
111720,19,4,8,4,3
111721,57,6,12,10,29
111724,41,10,17,8,6
111727,31,7,11,9,4
111728,27,3,14,3,7
111729,38,3,11,7,17
111730,27,6,14,3,4
111731,61,12,19,10,20
111733,91,10,41,10,30
111734,37,6,11,9,11
111735,69,6,26,9,28
111736,58,12,21,7,18
111737,83,16,35,13,19
111738,0,0,0,0,0
111739,94,12,16,18,48
111740,19,4,6,5,4
111741,65,5,34,14,12
111746,39,15,12,4,8
111750,0,0,0,0,0
111751,7,2,2,2,1
111752,78,20,22,16,20
111758,20,1,5,7,7
111760,6,1,2,1,2
111763,45,3,6,9,27
111764,0,0,0,0,0
111765,21,5,4,3,9
111766,72,10,12,12,38
111767,0,0,0,0,0
111768,94,12,11,18,53
111769,68,8,17,15,28
111771,42,5,7,9,21
111772,18,6,8,1,3
111773,27,1,5,8,13
111774,57,4,10,13,30
111775,45,9,18,8,10
111779,56,11,20,9,16
111780,40,18,13,6,3
111783,6,0,2,3,1
111784,36,4,5,6,21
111785,70,8,9,11,42
111787,54,16,19,6,13
111788,348,153,128,46,21
111790,148,21,71,23,33
111795,42,3,23,5,11
111802,0,0,0,0,0
111803,65,14,20,17,14
111804,119,43,49,18,9
111806,26,5,8,4,9
111807,100,49,32,11,8
111808,123,51,44,19,9
111809,33,9,10,9,5
111810,53,9,5,8,31
111811,0,0,0,0,0
111813,92,4,13,15,60
111814,11,3,1,2,5
111815,33,5,10,5,13
111816,24,6,5,5,8
111817,74,2,7,4,61
111829,7,1,2,2,2
111833,57,17,24,7,9
111834,89,17,21,21,30
111835,59,9,10,11,29
111836,51,5,12,6,28
111838,65,10,17,14,24
111839,19,3,5,3,8
111840,0,0,0,0,0
111841,127,73,33,15,6
111844,0,0,0,0,0
111846,36,5,10,5,16
111847,40,5,12,10,13
111848,85,16,34,17,18
111849,29,4,5,8,12
111853,33,13,10,6,4
111864,38,6,14,6,12
111869,20,2,9,4,5
111870,26,4,9,4,9
111872,0,0,0,0,0
111873,31,3,13,5,10
111874,33,3,12,7,11
111877,158,83,39,15,21
111878,112,51,35,14,12
111879,151,39,51,26,35
111881,127,64,40,18,5
111882,35,9,5,7,14
111885,39,5,14,9,11
111887,131,18,44,22,47
111889,33,4,10,6,13
111890,36,5,15,5,11
111891,67,4,12,10,41
111894,33,6,10,6,11
111896,43,5,17,9,12
111897,37,7,15,9,6
111900,252,103,82,31,36
111901,52,9,19,2,22
111902,37,13,12,4,8
111906,25,6,6,3,10
111907,66,15,23,18,10
111913,50,32,16,2,0
111914,0,0,0,0,0
111917,4,0,0,1,3
111919,31,3,15,7,6
111922,230,31,68,37,94
111924,33,4,9,7,13
111925,33,1,16,8,8
111926,37,3,7,6,21
111927,0,0,0,0,0
111928,37,4,11,8,14
111929,25,3,6,7,9
111931,63,6,10,17,30
111932,43,8,9,5,21
111933,135,68,43,13,11
111935,29,4,10,6,9
111936,22,4,7,4,7
111937,51,6,17,12,16
111938,55,5,24,5,21
111939,0,0,0,0,0
111940,379,64,121,75,119
111941,48,11,9,7,21
111942,77,14,28,14,21
111943,92,22,30,9,31
111946,43,10,28,4,1
111949,122,17,37,24,44
111950,109,13,51,22,23
111953,28,7,10,7,4
111956,48,6,10,6,26
111962,24,3,6,6,9
111966,21,5,6,0,10
111968,56,14,17,9,16
111969,42,4,17,7,14
111973,3,2,0,0,1
111974,65,15,20,12,18
111977,12,2,5,2,3
111978,92,17,28,13,34
111980,0,0,0,0,0
111981,63,10,9,10,34
111982,1,0,1,0,0
111984,39,24,11,2,2
111985,18,5,6,3,4
111987,90,27,42,10,11
111988,682,374,188,77,43
111989,0,0,0,0,0
111990,41,6,10,9,16
111991,68,13,22,20,13
111992,96,13,38,22,23
111994,22,2,8,0,12
111998,0,0,0,0,0
112004,43,13,12,7,11
112006,35,5,9,9,12
112007,90,39,20,13,18
112008,49,5,6,2,36
112010,4,0,1,3,0
112013,38,5,4,7,22
112016,141,63,46,21,11
112019,26,6,9,2,9
112020,74,31,20,8,15
112021,114,22,37,21,34
112022,36,9,18,3,6
112023,0,0,0,0,0
112028,0,0,0,0,0
112030,75,18,28,14,15
112039,16,0,7,1,8
112045,128,31,39,23,35
112048,42,14,12,7,9
112049,70,17,22,14,17
112053,34,3,3,6,22
112055,36,2,17,8,9
112065,75,16,14,13,32
112068,0,0,0,0,0
112080,0,0,0,0,0
112083,238,138,88,9,3
112086,45,15,12,8,10
112089,19,3,6,4,6
112091,143,37,53,26,27
112093,54,6,20,9,19
112096,85,10,29,6,40
112101,19,0,10,2,7
112103,37,6,15,4,12
112105,28,4,10,8,6
112108,0,0,0,0,0
112109,0,0,0,0,0
112124,31,7,13,5,6
112126,58,10,19,12,17
112129,33,8,17,3,5
112131,0,0,0,0,0
112132,26,7,6,3,10
112133,26,5,13,2,6
112134,60,14,18,13,15
112135,54,8,18,13,15
112136,37,4,17,6,10
112137,41,2,15,7,17
112139,71,7,10,15,39
112140,32,13,9,8,2
112141,55,20,17,10,8
112142,3,0,0,1,2
112143,46,13,18,5,10
112149,87,13,21,22,31
112152,0,0,0,0,0
112153,29,18,6,5,0
112159,10,2,3,1,4
112161,43,6,11,5,21
112165,7,2,3,1,1
112172,0,0,0,0,0
112175,41,3,10,11,17
112177,50,9,13,12,16
112180,31,6,7,6,12
112181,32,10,9,6,7
112182,0,0,0,0,0
112184,73,23,28,6,16
112185,0,0,0,0,0
112186,0,0,0,0,0
112189,38,2,6,10,20
112190,68,10,13,12,33
112191,69,6,7,19,37
112192,50,7,10,11,22
112193,77,3,11,15,48
112194,132,12,27,26,67
112195,137,21,17,20,79
112196,1,0,1,0,0
112198,0,0,0,0,0
112199,0,0,0,0,0
112201,108,26,36,23,23
112202,24,3,7,7,7
112208,52,6,19,6,21
112212,55,12,14,5,24
112213,0,0,0,0,0
112216,100,57,26,8,9
112218,101,16,37,25,23
112220,59,51,8,0,0
112225,49,9,11,8,21
112226,64,6,26,8,24
112233,15,5,8,2,0
112238,8,3,1,1,3
112241,49,14,20,8,7
112243,44,5,17,10,12
112244,61,7,17,8,29
112246,53,7,19,11,16
112248,73,9,27,15,22
112249,33,7,11,6,9
112250,40,5,14,8,13
112251,122,35,38,20,29
112252,39,5,11,6,17
112253,44,7,16,9,12
112254,102,17,21,21,43
112255,47,4,17,14,12
112259,39,12,13,5,9
112260,72,2,13,14,43
112261,2,0,1,0,1
112268,0,0,0,0,0
112272,0,0,0,0,0
112277,39,6,17,8,8
112279,104,17,53,13,21
112281,108,46,35,15,12
112284,30,9,7,2,12
112286,176,68,67,17,24
112288,28,3,9,5,11
112292,35,9,10,4,12
112294,44,7,17,7,13
112296,15,0,4,4,7
112297,27,9,7,4,7
112300,38,7,12,4,15
112302,43,6,13,8,16
112303,70,10,24,13,23
112306,71,22,28,9,12
112307,94,38,24,16,16
112308,92,55,18,9,10
112309,10,5,0,0,5
112314,16,3,9,2,2
112316,1,1,0,0,0
112319,13,8,0,1,4
112320,12,3,3,1,5
112321,224,40,41,28,115
112327,42,4,15,6,17
112328,22,2,8,4,8
112329,21,4,6,2,9
112330,34,6,14,6,8
112331,59,16,13,10,20
112334,68,19,21,13,15
112337,28,3,4,11,10
112338,19,2,7,4,6
112339,49,12,13,12,12
112341,49,6,8,11,24
112342,53,5,19,13,16
112345,90,21,38,11,20
112346,57,10,11,14,22
112348,30,8,10,3,9
112350,113,14,40,24,35
112353,24,3,11,4,6
112355,42,8,13,9,12
112356,90,14,19,17,40
112357,0,0,0,0,0
112358,44,16,11,6,11
112360,50,13,17,9,11
112364,0,0,0,0,0
112367,70,31,14,3,22
112368,0,0,0,0,0
112369,13,1,2,1,9
112370,18,0,3,2,13
112371,46,7,16,16,7
112372,54,16,20,6,12
112375,160,33,52,34,41
112380,0,0,0,0,0
112381,40,7,15,7,11
112383,0,0,0,0,0
112386,204,104,55,14,31
112387,87,21,32,10,24
112388,0,0,0,0,0
112391,26,7,9,4,6
112392,96,44,28,8,16
112393,169,35,55,30,49
112395,39,6,16,9,8
112396,76,13,18,11,34
112397,35,6,16,4,9
112399,118,19,19,19,61
112400,43,6,17,13,7
112401,90,39,26,21,4
112402,461,118,197,58,88
112404,70,11,23,14,22
112406,27,12,9,6,0
112407,792,291,260,131,110
112409,32,3,8,6,15
112410,277,59,66,51,101
112411,115,48,33,12,22
112412,29,4,10,2,13
112413,85,10,31,20,24
112418,35,7,12,8,8
112419,21,7,8,2,4
112421,88,32,25,14,17
112429,401,145,155,55,46
112431,48,8,8,14,18
112432,52,11,23,13,5
112440,99,42,34,13,10
112444,39,3,17,7,12
112445,0,0,0,0,0
112456,138,30,49,29,30
112457,429,67,171,80,111
112459,27,7,12,5,3
112461,36,8,15,4,9
112462,44,9,16,9,10
112463,50,6,16,10,18
112464,22,6,7,4,5
112465,20,3,8,7,2
112466,59,8,21,13,17
112468,32,8,17,2,5
112469,25,12,10,1,2
112470,33,14,12,4,3
112477,7,2,1,2,2
112478,0,0,0,0,0
112480,39,10,14,4,11
112482,28,6,11,5,6
112483,0,0,0,0,0
112484,121,47,36,21,17
112488,18,5,4,2,7
112489,47,7,21,4,15
112490,1,0,0,0,1
112493,41,9,14,6,12
112494,4,1,1,1,1
112495,52,12,21,7,12
112497,32,7,13,5,7
112500,22,4,9,2,7
112502,4,3,0,1,0
112506,12,4,4,2,2
112509,134,36,59,15,24
112510,164,33,78,28,25
112513,0,0,0,0,0
112514,38,11,8,8,11
112515,39,6,15,5,13
112517,34,4,10,11,9
112521,14,4,2,1,7
112522,9,2,3,2,2
112524,90,23,29,17,21
112528,75,19,23,11,22
112531,7,4,1,1,1
112534,0,0,0,0,0
112536,99,17,42,12,28
112537,23,7,5,4,7
112539,31,6,8,5,12
112541,0,0,0,0,0
112542,0,0,0,0,0
112543,0,0,0,0,0
112544,0,0,0,0,0
112545,83,9,34,16,24
112548,41,6,15,7,13
112551,0,0,0,0,0
112553,152,42,45,33,32
112554,23,1,10,4,8
112555,105,27,31,30,17
112556,25,7,5,3,10
112557,39,8,16,5,10
112564,153,24,47,36,46
112566,106,51,24,17,14
112567,29,6,11,8,4
112570,108,63,25,8,12
112571,32,3,4,5,20
112572,88,34,34,12,8
112575,35,10,15,3,7
112577,48,8,13,11,16
112579,18,5,5,1,7
112580,21,2,4,6,9
112581,52,17,14,6,15
112582,23,7,6,6,4
112586,34,17,11,2,4
112587,40,1,1,5,33
112588,96,13,19,16,48
112605,63,7,17,9,30
112606,0,0,0,0,0
112607,105,24,35,28,18
112610,31,9,12,2,8
112614,266,86,97,44,39
112615,29,2,7,4,16
112618,73,18,20,13,22
112619,21,4,4,4,9
112620,58,6,18,10,24
112622,39,5,7,8,19
112623,24,2,5,4,13
112624,65,14,10,15,26
112628,82,28,30,15,9
112630,142,46,53,23,20
112631,86,17,22,17,30
112634,1,0,1,0,0
112640,28,6,9,6,7
112641,69,20,25,14,10
112642,65,33,20,6,6
112643,188,34,81,28,45
112646,79,12,23,18,26
112649,46,11,18,6,11
112652,31,10,21,0,0
112655,39,8,14,7,10
112656,22,12,4,2,4
112658,60,11,16,10,23
112659,34,5,10,7,12
112661,33,6,12,4,11
112662,22,3,7,5,7
112663,38,5,10,8,15
112666,83,16,17,18,32
112667,80,19,30,9,22
112669,0,0,0,0,0
112670,22,7,9,3,3
112671,35,24,6,1,4
112674,27,21,5,0,1
112676,66,10,37,11,8
112680,155,85,42,11,17
112681,49,1,20,9,19
112683,91,47,37,3,4
112685,45,2,10,5,28
112686,38,1,13,4,20
112687,135,38,34,18,45
112688,47,8,9,9,21
112689,56,24,16,11,5
112690,16,6,5,3,2
112691,20,7,4,2,7
112693,0,0,0,0,0
112695,0,0,0,0,0
112697,18,1,10,3,4
112702,61,6,9,8,38
112703,53,9,7,13,24
112704,28,7,12,1,8
112705,26,2,5,3,16
112707,24,3,8,9,4
112709,22,5,5,5,7
112711,35,3,10,11,11
112712,226,96,73,36,21
112714,37,10,16,2,9
112715,40,4,9,6,21
112716,88,19,23,19,27
112718,74,11,20,15,28
112720,99,13,41,15,30
112721,25,4,9,9,3
112722,174,39,65,33,37
112724,0,0,0,0,0
112727,364,255,69,22,18
112729,61,8,24,9,20
112731,42,8,17,7,10
112733,0,0,0,0,0
112734,0,0,0,0,0
112735,49,10,16,10,13
112739,30,6,9,9,6
112741,54,14,20,5,15
112742,13,1,6,0,6
112743,40,4,13,7,16
112744,129,9,45,33,42
112746,3,2,0,1,0
112752,157,60,70,13,14
112753,86,16,42,8,20
112755,0,0,0,0,0
112756,7,2,3,0,2
112765,0,0,0,0,0
112767,267,165,60,18,24
112768,45,6,11,8,20
112770,26,6,9,5,6
112771,72,14,22,10,26
112772,45,7,8,12,18
112775,0,0,0,0,0
112776,0,0,0,0,0
112778,70,14,22,9,25
112789,81,23,35,11,12
112791,60,7,18,12,23
112794,396,77,124,67,128
112800,22,2,13,3,4
112801,28,8,8,4,8
112802,34,2,5,3,24
112804,61,7,7,6,41
112806,30,2,3,7,18
