row_names,maz_original,households,HHSize1,HHSize2,HHSize3,HHSize4p,maz,taz,taz_original,COUNTYFP,mtc_county_id,county_name,PUMA,region,univ,mil,othnon,popgq
30841,515355,45,12,12,6,15,33458,3902,500145,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30842,517672,49,13,13,7,16,33999,3902,500145,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30843,511043,25,6,6,4,9,32172,3903,500146,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30844,519942,9,3,2,2,2,34437,3903,500146,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30845,514083,12,4,3,2,3,33132,3903,500146,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30846,511044,12,4,3,2,3,32173,3901,500144,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30847,514087,21,6,6,3,6,33134,3903,500146,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30848,514146,29,8,8,4,9,33156,3903,500146,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30849,516518,71,16,18,11,26,33759,3850,500086,95,6,Solano,6,1.0,0.0,0.0,12.0,12.0
30850,519879,27,6,7,4,10,34428,3850,500086,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30851,518633,47,11,12,7,17,34209,3850,500086,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30852,514513,11,4,3,2,2,33250,3834,500069,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30853,518638,24,5,6,4,9,34211,3850,500086,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30854,520006,25,6,6,4,9,34446,3850,500086,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30855,518637,73,20,23,12,18,34210,3834,500069,95,6,Solano,6,1.0,0.0,0.0,9.0,9.0
30856,516091,0,0,0,0,0,33625,3850,500086,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30857,511060,27,8,10,4,5,32179,3835,500070,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30858,514516,39,10,10,6,13,33252,3836,500071,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30859,520129,48,13,15,8,12,34468,3834,500069,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30860,517913,49,13,16,8,12,34049,3834,500069,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30861,517905,46,12,15,8,11,34043,3834,500069,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30862,517912,48,13,15,8,12,34048,3834,500069,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30863,511061,137,40,48,21,28,32180,3835,500070,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30864,511048,34,9,9,4,12,32176,3902,500145,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30865,513421,99,28,26,14,31,32967,3902,500145,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30866,519866,0,0,0,0,0,34424,3901,500144,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30867,511045,23,6,6,4,7,32174,3903,500146,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30868,513907,31,8,8,5,10,33086,3903,500146,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30869,511730,2,0,1,0,1,32469,3902,500145,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30870,519864,33,11,8,6,8,34423,3901,500144,95,6,Solano,6,1.0,0.0,0.0,5.0,5.0
30871,513156,65,14,19,12,20,32916,4009,500258,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30872,519041,76,17,22,14,23,34287,4009,500258,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30873,514512,179,39,54,32,54,33249,4009,500258,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30874,514518,29,6,8,5,10,33254,4009,500258,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30875,511437,57,12,17,10,18,32346,4009,500258,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30876,516095,22,5,7,4,6,33626,4009,500258,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30877,511434,7,2,2,1,2,32344,3886,500127,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30878,517669,46,12,15,8,11,33998,3886,500127,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30879,519868,16,4,5,3,4,34425,3886,500127,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30880,514517,11,2,5,2,2,33253,3886,500127,95,6,Solano,6,1.0,0.0,0.0,2.0,2.0
30881,515694,25,6,7,5,7,33537,4009,500258,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30882,511433,74,20,23,13,18,32343,3886,500127,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30883,515690,30,8,10,5,7,33536,3886,500127,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30884,510137,44,13,13,9,9,31746,3917,500160,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30885,519925,28,8,8,4,8,34435,3917,500160,95,6,Solano,6,1.0,0.0,0.0,6.0,6.0
30886,514931,16,6,4,3,3,33353,3917,500160,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30887,514283,39,13,11,6,9,33192,3917,500160,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30888,519619,61,21,16,9,15,34370,3917,500160,95,6,Solano,6,1.0,0.0,0.0,1.0,1.0
30889,518319,12,3,3,2,4,34137,3910,500153,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30890,519623,18,6,4,4,4,34371,3910,500153,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30891,510134,21,5,6,4,6,31745,3909,500152,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30892,510479,36,11,10,7,8,31920,3918,500161,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30893,515784,47,14,13,8,12,33563,3918,500161,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30894,513893,60,18,16,11,15,33079,3918,500161,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30895,515440,20,6,5,4,5,33474,3910,500153,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30896,510954,96,29,25,17,25,32129,3910,500153,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30897,513094,27,7,7,5,8,32897,3909,500152,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30898,510953,19,5,5,4,5,32128,3909,500152,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30899,510552,43,14,11,7,11,31951,3910,500153,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30900,518072,32,10,8,5,9,34080,3910,500153,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30901,516916,10,3,3,1,3,33847,3909,500152,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30902,511925,27,7,8,4,8,32526,3909,500152,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30903,518327,40,10,13,6,11,34140,3909,500152,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30904,510308,51,12,17,8,14,31834,3909,500152,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30905,513837,5,2,1,1,1,33066,3918,500161,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30906,510466,114,37,30,20,27,31911,3918,500161,95,6,Solano,6,1.0,0.0,0.0,45.0,45.0
30907,510531,1,1,0,0,0,31939,3909,500152,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30908,513835,6,6,0,0,0,33065,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30909,512361,1,1,0,0,0,32696,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30910,514796,1,1,0,0,0,33320,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30911,514277,75,19,22,13,21,33189,3909,500152,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30912,510471,126,58,34,15,19,31914,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30913,516833,0,0,0,0,0,33822,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30914,519295,2,0,1,0,1,34333,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30915,512034,48,24,12,4,8,32572,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30916,518074,14,4,4,2,4,34082,3910,500153,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30917,510555,13,3,4,2,4,31953,3910,500153,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30918,511093,14,4,4,2,4,32192,3910,500153,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30919,518328,7,1,3,1,2,34141,3910,500153,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30920,514706,19,5,5,4,5,33302,3910,500153,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30921,516864,74,23,19,13,19,33833,3910,500153,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30922,517470,11,3,3,2,3,33955,3909,500152,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30923,518073,36,9,11,6,10,34081,3909,500152,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30924,516863,87,25,31,14,17,33832,4030,500281,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30925,512430,1,1,0,0,0,32718,3910,500153,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30926,510560,17,5,4,3,5,31958,3903,500146,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30927,510558,33,8,12,5,8,31956,3905,500148,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30928,516923,38,10,13,6,9,33849,3905,500148,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30929,518470,76,20,27,13,16,34167,3904,500147,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30930,510958,17,4,7,3,3,32132,3891,500132,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30931,518314,43,12,15,7,9,34135,4030,500281,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30932,517527,56,16,21,8,11,33964,4030,500281,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30933,510128,46,14,17,6,9,31742,4030,500281,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30934,514279,58,16,20,9,13,33190,4030,500281,95,6,Solano,6,1.0,0.0,0.0,3.0,3.0
30935,510472,30,9,10,4,7,31915,4030,500281,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30936,510538,42,11,12,8,11,31944,3906,500149,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30937,510474,67,19,23,10,15,31916,4030,500281,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30938,519614,225,64,82,32,47,34369,4030,500281,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30939,519433,67,18,20,12,17,34349,3906,500149,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30940,510476,32,8,11,5,8,31918,3906,500149,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30941,510475,20,6,6,3,5,31917,3906,500149,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30942,516447,27,7,9,5,6,33741,3906,500149,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30943,514804,0,0,0,0,0,33322,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30944,516670,1,1,0,0,0,33790,3955,500198,95,6,Solano,6,1.0,0.0,0.0,11.0,11.0
30945,511075,0,0,0,0,0,32188,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30946,511073,0,0,0,0,0,32187,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30947,513986,32,14,9,4,5,33112,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30948,511977,321,150,88,36,47,32551,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30949,511978,155,72,43,18,22,32552,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30950,516837,99,22,30,17,30,33824,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30951,511225,0,0,0,0,0,32249,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30952,514289,65,33,16,8,8,33193,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30953,513972,4,1,1,1,1,33105,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30954,516534,129,60,36,15,18,33762,3955,500198,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30955,511666,92,27,24,16,25,32444,3923,500166,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30956,512046,181,50,53,33,45,32579,3906,500149,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30957,511987,571,124,144,115,188,32555,3922,500165,95,6,Solano,6,1.0,0.0,0.0,48.0,48.0
30958,516575,62,17,18,11,16,33770,3906,500149,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30959,513622,41,11,13,7,10,33022,3906,500149,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30960,519434,141,65,36,17,23,34350,3929,500172,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30961,512041,10,4,3,1,2,32576,3929,500172,95,6,Solano,6,1.0,0.0,0.0,58.0,58.0
30962,511981,177,39,45,35,58,32553,3922,500165,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30963,514800,8,3,2,1,2,33321,3923,500166,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30964,516446,68,15,17,14,22,33740,3922,500165,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30965,512040,15,5,3,2,5,32575,3923,500166,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30966,518577,26,7,7,5,7,34195,3923,500166,95,6,Solano,6,1.0,0.0,0.0,6.0,6.0
30967,511076,381,108,102,66,105,32189,3923,500166,95,6,Solano,6,1.0,0.0,0.0,13.0,13.0
30968,510559,18,4,8,2,4,31957,3905,500148,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30969,515066,25,7,8,3,7,33386,3905,500148,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30970,511374,18,5,5,3,5,32314,3903,500146,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30971,514145,18,4,8,2,4,33155,3905,500148,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30972,511035,54,14,19,8,13,32168,3905,500148,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30973,514714,34,8,13,6,7,33304,3891,500132,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30974,519735,9,2,3,2,2,34397,3904,500147,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30975,511369,29,7,10,6,6,32312,3904,500147,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30976,511031,72,19,26,13,14,32166,3904,500147,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30977,511030,72,17,30,12,13,32165,3891,500132,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30978,514079,38,10,14,5,9,33130,3905,500148,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30979,511037,22,6,8,3,5,32170,3905,500148,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30980,514082,37,10,9,5,13,33131,3903,500146,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30981,511036,22,6,7,4,5,32169,3904,500147,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30982,511371,25,7,9,4,5,32313,3904,500147,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30983,514085,31,8,10,5,8,33133,3905,500148,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30984,511729,34,10,8,5,11,32468,3903,500146,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30985,519748,30,8,11,5,6,34402,3904,500147,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30986,517665,20,6,7,3,4,33996,3904,500147,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30987,515068,55,14,20,10,11,33387,3904,500147,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30988,510477,19,5,7,3,4,31919,4030,500281,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30989,515059,35,10,13,5,7,33383,4030,500281,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30990,515785,65,18,23,10,14,33564,4030,500281,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30991,511988,57,16,17,10,14,32556,3906,500149,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30992,510299,75,20,23,13,19,31827,3906,500149,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30993,514355,36,10,11,6,9,33209,3906,500149,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30994,516968,57,14,22,10,11,33862,3891,500132,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30995,516970,55,13,23,9,10,33863,3891,500132,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30996,517659,38,9,17,6,6,33994,3891,500132,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30997,519745,38,10,15,6,7,34400,3891,500132,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30998,513918,78,21,24,15,18,33088,3907,500150,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
30999,511362,55,16,20,8,11,32309,4030,500281,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31000,511032,37,10,12,7,8,32167,3907,500150,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31001,516877,32,8,9,7,8,33837,3907,500150,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31002,511726,44,12,16,6,10,32467,3905,500148,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31003,519862,33,9,11,6,7,34421,3904,500147,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31004,519863,0,0,0,0,0,34422,3946,500189,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31005,514088,22,6,7,4,5,33135,3904,500147,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31006,515076,57,15,20,10,12,33388,3904,500147,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31007,511097,42,12,13,7,10,32194,3946,500189,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31008,511744,42,12,13,7,10,32475,3946,500189,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31009,518488,299,78,93,51,77,34171,3946,500189,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31010,520068,102,25,43,16,18,34456,3891,500132,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31011,517655,176,45,56,30,45,33993,3946,500189,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31012,515061,29,9,10,4,6,33384,4030,500281,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31013,520071,1,1,0,0,0,34457,3948,500191,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31014,510799,16,4,4,3,5,32063,3883,500124,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31015,519524,3,0,1,1,1,34360,3948,500191,95,6,Solano,6,1.0,0.0,0.0,8.0,8.0
31016,513754,11,3,3,2,3,33050,3906,500149,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31017,511291,23,6,7,4,6,32283,3906,500149,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31018,512279,62,16,20,12,14,32669,3907,500150,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31019,513982,0,0,0,0,0,33111,3929,500172,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31020,518843,6,2,2,1,1,34257,3929,500172,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31021,512049,34,9,10,7,8,32580,3907,500150,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31022,511095,161,43,50,31,37,32193,3907,500150,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31023,512362,224,61,68,43,52,32697,3907,500150,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31024,510579,113,53,29,13,18,31973,3929,500172,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31025,519289,125,35,34,21,35,34332,3923,500166,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31026,510300,20,5,6,3,6,31828,3907,500150,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31027,514046,23,6,8,4,5,33123,3907,500150,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31028,513459,12,3,3,3,3,32978,3923,500166,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31029,411073,0,0,0,0,0,26246,3698,400566,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31030,423145,27,6,8,5,8,30238,3698,400566,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31031,411185,0,0,0,0,0,26299,3698,400566,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31032,414101,0,0,0,0,0,27412,3698,400566,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31033,420984,0,0,0,0,0,29660,3698,400566,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31034,414524,0,0,0,0,0,27558,3698,400566,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31035,415047,0,0,0,0,0,27744,3760,400632,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31036,414786,0,0,0,0,0,27644,3698,400566,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31037,419486,1,1,0,0,0,29201,3674,400540,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31038,418974,4,2,1,1,0,29042,3674,400540,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31039,418730,0,0,0,0,0,28963,3760,400632,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31040,420595,1,1,0,0,0,29529,3760,400632,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31041,422629,67,27,22,10,8,30106,3760,400632,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31042,411898,140,36,60,24,20,26587,3674,400540,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31043,422651,40,18,13,5,4,30113,3760,400632,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31044,410767,56,24,18,8,6,26097,3760,400632,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31045,412015,0,0,0,0,0,26636,3761,400633,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31046,417587,35,9,15,6,5,28588,3674,400540,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31047,415330,86,22,37,15,12,27837,3674,400540,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31048,411894,221,57,97,36,31,26586,3674,400540,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31049,412813,489,180,187,67,55,26945,3761,400633,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31050,510164,168,50,60,28,30,31761,4026,500277,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31051,516084,402,121,108,69,104,33624,4027,500278,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31052,511826,67,20,18,11,18,32491,4027,500278,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31053,519445,24,3,9,5,7,34353,3988,500234,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31054,520077,30,8,11,5,6,34459,4026,500277,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31055,518987,213,39,74,44,56,34280,4002,500250,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31056,514130,31,9,11,5,6,33153,4026,500277,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31057,511204,179,53,64,30,32,32234,4026,500277,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31058,515362,252,36,87,52,77,33461,3988,500234,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31059,426861,1,1,0,0,0,31304,3674,400540,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31060,412157,0,0,0,0,0,26699,3674,400540,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31061,416795,42,16,16,6,4,28317,3761,400633,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31062,413695,0,0,0,0,0,27268,3761,400633,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31063,512347,0,0,0,0,0,32693,4002,500250,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31064,510856,496,90,173,104,129,32092,4002,500250,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31065,512293,85,13,26,18,28,32674,3989,500235,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31066,514358,88,14,27,19,28,33211,3989,500235,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31067,510534,0,0,0,0,0,31942,3862,500102,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31068,413954,0,0,0,0,0,27364,3674,400540,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31069,410244,0,0,0,0,0,25866,3365,400221,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31070,410554,2,2,0,0,0,26009,3628,400490,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31071,415551,1,1,0,0,0,27903,3674,400540,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31072,410366,0,0,0,0,0,25929,3365,400221,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31073,411957,0,0,0,0,0,26610,3628,400490,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31074,427123,0,0,0,0,0,31366,3628,400490,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31075,417363,0,0,0,0,0,28518,3628,400490,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31076,511219,109,49,35,14,11,32244,3864,500104,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31077,417437,91,23,39,16,13,28536,3674,400540,13,5,Contra Costa,5,1.0,0.0,0.0,0.0,0.0
31078,512103,113,28,47,20,18,32604,3862,500102,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31079,519504,25,5,10,5,5,34357,3862,500102,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31080,513749,37,10,15,6,6,33048,3862,500102,95,6,Solano,6,1.0,0.0,0.0,5.0,5.0
31081,518768,31,8,13,5,5,34238,3862,500102,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31082,519044,107,27,44,19,17,34288,3862,500102,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31083,511283,35,7,12,7,9,32276,3800,500035,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31084,514695,416,150,152,58,56,33300,3932,500175,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31085,514887,36,13,13,5,5,33343,3932,500175,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31086,513246,65,10,27,12,16,32931,3880,500121,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31087,516874,106,15,47,18,26,33836,3880,500121,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31088,518715,65,22,25,8,10,34229,3863,500103,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31089,519049,15,5,6,2,2,34291,3863,500103,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31090,519046,90,23,37,16,14,34290,3862,500102,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
31091,514058,38,18,12,5,3,33126,3864,500104,95,6,Solano,6,1.0,0.0,0.0,0.0,0.0
